canal,n,media_pp,sd_pp,acf1,acf2,acf3,acf6
f_dross,362,12.593567546653466,3.7324175910101998,0.17741776918914431,0.18456945341631967,0.3284551623847767,0.17562953005069087
f_polvo,362,18.104723727124732,3.2237971719398484,-0.06630173659212946,-0.07906198713408324,0.4297576703284813,0.3029940527372933
sn_perdido_escoria_frac,362,1.4697710885082416,0.7490816491404048,0.0008325512367233336,-0.023064447344296513,0.1447375776313813,0.19822890470526344
recuperacion_refinada_pct,362,68.2799285835411,4.491484409489975,0.12087079026525568,0.04376028598155298,0.27403029609273977,0.15639213757900663
