q,n,zD_R3_media,dur_media,resid_sn_dep,resid_feo_ret,resid_dT,resid_dSn_kg,resid_dFeO_kg
0.0,59,-0.7578365684540894,11.220338983050848,-0.06399346590725025,0.00596357427707159,-0.044560161621199045,-54.746231958557715,-47.488410415627484
1.0,59,-0.291585115378558,11.389830508474576,0.0002804608822903856,0.0029504369431239425,-1.5812598715186001,-20.362761986259233,-29.800820049188438
2.0,58,-0.08965468132983778,11.482758620689655,-0.00912208849006588,0.00859654323597478,1.3676441021969254,-6.119697133461144,-71.98245345007564
3.0,59,0.13509962455020832,13.779661016949152,-0.05576616413378843,-0.003031823380562577,0.26832600538862594,-20.983410812846607,28.320827540818662
4.0,59,1.0616643116654494,22.47457627118644,0.06340245526026496,-0.002256779902958882,-0.4548268012300061,70.2430094539081,34.393422827634666
