Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0107,1,1109.452088349038,24.38726662868924,23.221847355608602,23.221847355608602,0.0,0.4729802772378669,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.23683453530240056,-0.0,19.123507064428086,29.474967779605254,29.474967779605254,0.0,-1.4314657446166574,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.21034417336037595,-0.0,0.0,0.0,100
AP0107,2,1082.3658852855954,16.112640423244898,18.75314369602502,18.75314369602502,0.0,-0.94388311763483,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.472628839515867,-0.0,16.689970083085317,11.140479043854457,11.140479043854457,0.0,0.7885696315780857,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.11587495398697678,-0.0,0.0,0.0,100
AP0107,3,1064.793942717599,14.349249131944445,16.75219346690274,16.75219346690274,0.0,-1.327764277643333,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.6648489394170675,-0.0,13.161123625437419,8.273672071401313,8.273672071401313,0.0,0.9843563886789967,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.14464448880272499,-0.0,0.0,0.0,100
AP0108,0,1087.8043882032127,28.453272388599533,27.911104960498644,27.911104960498644,0.0,0.1480376223914427,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.07412660356811732,-0.0,61.34886159589214,58.06775963793431,58.06775963793431,0.0,0.32448678884907667,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.047681130773478686,-0.0,0.0,0.0,100
AP0108,1,1082.3037507432664,23.599825398763024,26.36235231983469,26.36235231983469,0.0,-1.1211593794494776,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.5613960526694589,-0.0,19.45498712001703,32.818982851727405,32.818982851727405,0.0,-1.848058223618463,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.27155961002264206,-0.0,0.0,0.0,100
AP0108,2,1053.8682525976324,17.264957707722978,21.861052812804385,21.861052812804385,0.0,-1.642935504549804,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.8226640421968024,-0.0,16.084584941561257,14.419142594204196,14.419142594204196,0.0,0.23665544263171223,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.03477491070869606,-0.0,0.0,0.0,100
AP0108,3,997.5902343342532,14.66006426688952,17.6414532326741,17.6414532326741,0.0,-1.6473880434677113,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.8248935537352045,-0.0,5.627287401471819,8.104281247516598,8.104281247516598,0.0,-0.4988785443937976,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.07330681535508388,-0.0,0.0,0.0,100
AP0109,0,1141.8046060003649,25.03703443739149,27.238834372326835,27.238834372326835,0.0,-0.6011966238753971,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.3010360682952859,-0.0,66.0771725890457,65.13702552081669,65.13702552081669,0.0,0.09297647775791122,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.013662262215841247,-0.0,0.0,0.0,100
AP0109,1,1138.7379462014408,26.416893466839994,24.91096843678924,24.91096843678924,0.0,0.6111730384636993,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.30603153983334414,-0.0,26.776216399363985,39.40619422822346,39.40619422822346,0.0,-1.7465535652154356,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.25664418955637736,-0.0,0.0,0.0,100
AP0109,2,1133.0513926955234,20.712377331303617,17.943025990106527,17.943025990106527,0.0,0.9899415784488494,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.49569160701081316,-0.0,7.810545760866195,13.550120248157766,13.550120248157766,0.0,-0.8155800427215014,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.11984395053855487,-0.0,0.0,0.0,100
