idx_cronologico,es_dev,T_media_R,beta_G_filt,beta_C_filt,beta_G_smooth,beta_C_smooth,sd_G_smooth,sd_C_smooth,beta_G_smooth_lo,beta_G_smooth_hi,beta_C_smooth_lo,beta_C_smooth_hi
AP0163,True,1067.5502030761809,-2.270552952564267,0.4262108390898995,-1.6597052036819815,1.0654376993133947,0.7489602806750203,0.6768902045067694,-3.1276673538050215,-0.19174305355894172,-0.2612671015198733,2.3921425001466625
AP0164,True,1107.769957624786,-2.291848772619618,0.43345507482381324,-1.6518376312622456,1.0665860491604928,0.7478932779372796,0.6769371901965332,-3.1177084560193133,-0.1859668065051776,-0.26021084362471214,2.393382941945698
AP0165,True,1048.6684418822877,-2.3690307637989405,0.5016556794579597,-1.6437626153102052,1.0677337856012872,0.7470411618921209,0.6769812165720509,-3.107963292618762,-0.1795619380016482,-0.2591493988799325,2.394616970082507
AP0166,True,1065.4039332316186,-2.38279138440887,0.4929412865868796,-1.6343715591494075,1.068810701374811,0.7463236000978535,0.6770332889910582,-3.0971658153412003,-0.17157730295761464,-0.25817454504766313,2.3957959477972848
AP0167,True,1134.6590892055951,-2.3109287199818302,0.44953288519222184,-1.6250777425956655,1.0698831821387877,0.7453697313111164,0.6770822939473705,-3.0860024159654538,-0.16415306922587747,-0.25719811399805836,2.396964478275634
AP0168,True,1092.1305273486232,-2.3950555257101174,0.4828001609292603,-1.61616698060442,1.0710675058559689,0.7442015085548417,0.6771420928139726,-3.0748019373719098,-0.15753202383693043,-0.25613099605941736,2.398266007771355
AP0169,True,1043.6646141554386,-2.3935715722094737,0.4753371065165935,-1.6052038526904504,1.0722157256845855,0.7433094012961725,0.6772002471992349,-3.0620902792309486,-0.14831742614995225,-0.255096758825915,2.399528210195086
AP0170,True,1094.089086178884,-2.3851664311240532,0.4724791198522897,-1.593703457134502,1.0734021050615292,0.7422174474150409,0.6772571198759971,-3.048449654067982,-0.13895726020102162,-0.2540218498954252,2.400826060018484
AP0171,True,1042.8244125747583,-2.331288257453153,0.4835847621544925,-1.5823315978419883,1.0745901917153433,0.7413915765623085,0.6773119865887062,-3.035459087904113,-0.1292041077798638,-0.2529413019985207,2.4021216854292073
AP0172,True,1056.4973320163822,-2.3330373799709254,0.4852466404971102,-1.5711268493889539,1.0757770329222207,0.7405555753036179,0.6773638620412038,-3.022615776984045,-0.11963792179386279,-0.2518561366785388,2.40341020252298
AP0173,True,1109.0632863012574,-2.2613550873553656,0.5078180185651611,-1.5599486211206182,1.0769645587272394,0.7396083847536731,0.677413666491996,-3.0095810552378173,-0.11031618700341905,-0.2507662275970728,2.4046953450515516
AP0174,True,1066.1287147074172,-2.0062053409514804,0.6263166566693643,-1.5488235015314276,1.0781794475656004,0.7384201314061168,0.6774605716480016,-2.9961269590874164,-0.10152004397543868,-0.24964327286448262,2.406002167995683
AP0175,True,1052.470706370961,-1.9844820808267323,0.5996519211709391,-1.5402905451666142,1.0792790516122543,0.7370846051027732,0.6775058649432553,-2.9849763711680497,-0.09560471916517876,-0.24863244367652593,2.4071905469010346
AP0176,True,1119.9499201398369,-1.972450602653282,0.5742689856843329,-1.5323279579403999,1.0804025957729966,0.7355977667583142,0.6775498990499068,-2.974099580786696,-0.0905563350941041,-0.2475952063648208,2.408400397910814
AP0177,True,1038.7198634048054,-2.11289869964603,0.5779937167732924,-1.52509693302475,1.081550056747272,0.7339241066250848,0.6775916657660607,-2.963588182009916,-0.08660568403958369,-0.246529608154207,2.409629721648751
AP0178,True,1080.954467875898,-2.18038805172722,0.6274724986031066,-1.5144139898863203,1.0827385136995054,0.7327244643512059,0.6776310281417456,-2.9505539400146836,-0.07827403975795688,-0.245418301458316,2.4108953288573267
AP0179,True,1107.308562303014,-2.1777983070449753,0.6250366157774707,-1.5017222074507124,1.0838657515639367,0.7314832911617223,0.6776695567972058,-2.935429458127688,-0.0680149567737367,-0.24436657975858656,2.4120980828864598
AP0180,True,1029.8435038002094,-2.172692395871063,0.6308623109221752,-1.4889679176779125,1.085019024772789,0.7299995451284611,0.6777120064218923,-2.919767026129696,-0.05816880922612877,-0.24329650781411982,2.413334557359698
AP0181,True,1094.8228618384692,-2.479615045404219,0.46141121015513376,-1.4761737596932214,1.0861636357350226,0.72826997886633,0.6777521709999053,-2.903582918271228,-0.04876460111521452,-0.24223061942479163,2.414557890894837
AP0182,True,1108.372359827922,-2.1003333908517994,0.21689981485918328,-1.4598172592325676,1.0876017744742614,0.726475681525278,0.6777996860141955,-2.883709595022112,-0.03592492344302278,-0.2408856101135617,2.4160891590620848
AP0183,True,1021.9158126078186,-2.1714978798284754,0.13574071774260024,-1.447701568653192,1.089515726640978,0.7250684744071909,0.6779323134698667,-2.8688357784912863,-0.026567358815097863,-0.23923160775996055,2.418263061041917
AP0184,True,1160.9087082903825,-2.199349545018533,0.14211730388039773,-1.4356728806121284,1.091472798137884,0.7234031555895778,0.6780620590286122,-2.8535430655677008,-0.01780269565655601,-0.23752883755819587,2.420474433833964
AP0185,True,1059.1976748297525,-2.251338380726084,0.14909740062727697,-1.4238267538932232,1.0933500555237627,0.7214781700330363,0.6781911314350895,-2.837923967157974,-0.009729540628472089,-0.23590456208901256,2.4226046731365383
AP0186,True,1110.0331985878768,-2.3152956843752768,0.1345826242818044,-1.4111633236074275,1.0951731992732145,0.719410970099866,0.6783221899354759,-2.821208825003165,-0.0011178222116901004,-0.23433829300031817,2.424684691546747
AP0187,True,1139.3030980880926,-2.4747202693119066,0.14622188276967596,-1.396960459825536,1.097089421796725,0.7171932200468549,0.6784542590934572,-2.8026591711173716,0.008738251466299474,-0.23268092602645107,2.4268597696199015
AP0188,True,1088.5318468940602,-2.507661475789135,0.10052696701217528,-1.3789566891761633,1.098884515745691,0.7156220289503243,0.6785927092520818,-2.781575865918799,0.02366248756647238,-0.23115719438838922,2.4289262258797715
AP0189,True,1087.843365079406,-2.4969567254502487,0.055022428134987554,-1.3600544024726615,1.1008486291517474,0.713845069835686,0.6787513809986204,-2.759190739350606,0.03908193440528285,-0.22950407760554858,2.4312013359090434
AP0190,True,1090.3277025373377,-2.5074279083861986,0.042753793501253246,-1.3409261411942033,1.1029873578373635,0.7117974694458301,0.6789207971488794,-2.7360491813080303,0.05419689891962376,-0.2276974045744402,2.433672120249167
AP0191,True,1083.7632781056936,-2.4945672357236446,0.08809265629292391,-1.3213204697072634,1.1051962962665702,0.7095390911624083,0.6790995921447677,-2.7120170883855836,0.06937614897105693,-0.22583890433717446,2.436231496870315
AP0192,True,1119.0855513101765,-2.4950079228346786,0.08805659994010219,-1.3017835342125135,1.107365514691341,0.707004147658406,0.6792806119221582,-2.687511663622989,0.08394459519796227,-0.22402448467608904,2.438755514058771
AP0193,True,1122.9486704711362,-2.493140847665742,0.07579426440807674,-1.2815894777120016,1.1095578319247752,0.7045825507877685,0.6794627016814606,-2.6625712772560277,0.09939232183202473,-0.22218906337088762,2.4413047272204382
AP0194,True,1088.850764453494,-2.283727070566899,0.10171758122955059,-1.2618487539197618,1.1116975442865826,0.7018853405897906,0.679642688155687,-2.637544021475751,0.11384651363622766,-0.2204021244985639,2.443797213071729
AP0195,True,1077.893930368889,-2.271437196348525,0.10067075616088454,-1.2457766978242482,1.1136764622422775,0.6991645344723949,0.6798242694136135,-2.616139185390142,0.1245857897416458,-0.21877910580840498,2.4461320302929597
AP0196,True,1079.796968135781,-2.6197707081886903,0.10743661539321334,-1.2296059016749998,1.11564854532471,0.6962508614786901,0.6800074048053576,-2.5942575901732323,0.13504578682323265,-0.21716596809379074,2.4484630587432106
AP0197,True,1037.2514002997432,-2.618523178742328,0.11711103072951612,-1.2063650387622058,1.1174696836174585,0.6937964563201748,0.6801918344050192,-2.5662060931497486,0.15347601562533675,-0.21570631181637911,2.450645679051296
AP0198,True,1015.9228108071508,-2.6026772837583714,0.1504245441654975,-1.1831368999144771,1.1193026695573758,0.6910468292275577,0.680378026188421,-2.53758868520049,0.17131488537153583,-0.2142382617719294,2.452843600886681
AP0199,True,1016.912330605512,-2.5956980444341236,0.1802330465549403,-1.1600092063525251,1.1211109733243723,0.687997560398812,0.6805621686489604,-2.5084844247341964,0.18846601202914637,-0.21279087722758994,2.4550128238763342
AP0200,True,1019.1544144820964,-2.091725222302825,0.18424145489447705,-1.1369073922350683,1.1228992835998848,0.6846440352287068,0.6807445761391347,-2.4788097012833337,0.20499491681319681,-0.21136008563281927,2.4571586528325886
AP0201,True,1001.6247510454064,-2.091351625230635,0.18464651739478952,-1.120015711511455,1.1247706287463786,0.6819269152346116,0.6809265393129911,-2.456592465371294,0.2165610423483837,-0.20984538830708388,2.459386645799841
AP0202,True,980.699619058071,-2.0230349807215244,0.1399390392214774,-1.1022123921134706,1.1267483754605685,0.679095772570926,0.6811348005097336,-2.4332401063524856,0.22881532212554445,-0.20827583353850931,2.4617725844596463
AP0203,True,1045.0886593393168,-1.968548217273903,0.15073718318897114,-1.08572090601808,1.128803545393005,0.6761181261337695,0.6813457311185119,-2.4109124332402683,0.23947062120410845,-0.20663408759927848,2.4642411783852882
AP0204,True,1007.9126118017128,-2.059767839546205,0.0830969943034923,-1.0680918590984714,1.1308792172672268,0.6737913836432486,0.6815557728765284,-2.388722971039239,0.25253925284229584,-0.20497009757076867,2.4667285321052224
AP0205,True,1012.0620825372588,-2.0989082366995118,0.023259162338203763,-1.0484202630751074,1.1330569525685612,0.6711764670600153,0.6817636018892766,-2.3639261385127375,0.2670856123625227,-0.20319970713442093,2.4693136122715433
AP0206,True,1039.3500579078882,-2.1733730034819505,0.020508692463925827,-1.0277345187509526,1.1353731688618829,0.6682545464587608,0.6819731149598136,-2.337513429810124,0.28204439230821854,-0.20129413645935168,2.4720404741831175
AP0207,True,1032.85076168703,-2.1816918852306397,0.03704424623555698,-1.0036017516610878,1.1376841331324463,0.6657378574622009,0.6821796922441199,-2.3084479522870014,0.30124444896482605,-0.19938806366602857,2.474756329930921
AP0208,True,1025.3638149727635,-2.231393948349909,0.11640289469225595,-0.9795009733103202,1.1399859896125497,0.662879628882217,0.682383421144644,-2.2787450459194654,0.31974309929882505,-0.19748551583095253,2.477457495056052
AP0209,True,1014.8869390067832,-1.8850685177039235,0.1080250113240606,-0.9549018257797472,1.1421676513453063,0.659685962974959,0.6825873808576142,-2.2478863132106666,0.3380826616511723,-0.19570361513561751,2.48003891782623
AP0210,True,1011.7462557648942,-1.883832299533388,0.09871624572085427,-0.9353800033332539,1.1443594307207687,0.6569602646580018,0.6827885760854685,-2.2230221220629374,0.3522621153964297,-0.1939061784067495,2.482625039848287
AP0211,True,1001.7894003894196,-1.8719964492174423,0.1795826799373382,-0.9157611999926958,1.1465825616337868,0.6538795105209689,0.6829885729167211,-2.1973650406137946,0.3658426406284032,-0.19207504128298658,2.48524016455056
AP0212,True,999.6158382272304,-1.6993285792840465,0.20242701120058434,-0.8967536074620417,1.1486476059638593,0.6504420653447881,0.6831885633597435,-2.1716200555378267,0.37811284061374306,-0.19040197822123806,2.487697190148957
AP0213,True,987.9351675221064,-1.6886824751449263,0.2264827240003016,-0.8804657064590761,1.1506660864014515,0.6470832741409706,0.6833855838250583,-2.1487489237753783,0.38781751085722627,-0.1887696578956628,2.490101830698566
AP0214,True,1011.7305928505202,-1.598482413480348,0.24752331656776197,-0.8645369534857202,1.1526538462099385,0.6433708446693909,0.6835812556145738,-2.125543809037726,0.39646990206628574,-0.18716541479462623,2.4924731072145034
AP0215,True,965.5530824773537,-1.4982850210848175,0.30739032316506987,-0.8505354613522528,1.1546260861009745,0.6393290133623362,0.6837738499568239,-2.1036203275424317,0.402549404837926,-0.18557065981440024,2.4948228320163492
AP0216,True,969.9018880324294,-1.2664479712750778,0.3996570724500669,-0.837191942054256,1.1565545146136438,0.6354687521960757,0.6839884565590862,-2.082710696358564,0.4083268122500523,-0.18406286024216523,2.4971718894694526
AP0217,True,945.510133468082,-1.415314671972278,0.47833531380406585,-0.8283132106679256,1.1582834233305006,0.6316237479579067,0.6842074188717261,-2.066295756665423,0.4096693353295715,-0.18276311765808262,2.4993299643190836
AP0218,True,1031.5628858328637,-0.38874626345839625,0.40683696838582056,-0.8175806767758351,1.159881294484942,0.6274178484231283,0.684425084608108,-2.047319659685167,0.41215830613349635,-0.18159187134694976,2.5013544603168336
AP0219,True,1047.6324488132827,-0.9556466359987221,0.27901912087159525,-0.8280621199430942,1.1614463796240766,0.6277782557855407,0.6846393309138474,-2.0585075012827536,0.40238326139656544,-0.18044670896706427,2.5033394682152172
AP0220,True,987.3169913793804,-1.064633989419161,0.4586259378546592,-0.8219672053572393,1.1634182350280593,0.6302988178926743,0.6848618874653987,-2.057352888426881,0.41341847771240214,-0.17891106440412208,2.505747534460241
AP0221,True,981.8484250243092,-1.0711271253666594,0.454015645166165,-0.8139794089040517,1.1650426135321026,0.632457214848638,0.6850929630162238,-2.0535955500073824,0.4256367321992789,-0.17773959397969596,2.507824821043901
AP0222,True,939.645783740832,-0.848480778518287,0.5357139645196186,-0.8056560448680093,1.1666830970329716,0.6343766450112217,0.6853245701105002,-2.049034269090004,0.4377221793539853,-0.17655306038360874,2.509919254449552
AP0223,True,951.6163005761148,-0.8454543730424059,0.5372164526941693,-0.802714255261667,1.1680633627805257,0.6360689077624716,0.685557185330896,-2.049409314476111,0.4439808039527774,-0.17562872046803046,2.511755446029082
AP0224,True,993.3774328183258,-0.9467306323357507,0.5367577232630458,-0.7996045521660989,1.1694507491486286,0.6376804760488448,0.685791707480874,-2.0494582852218346,0.45024918088963684,-0.17470099751388446,2.5136024958111416
AP0225,True,963.1686352599132,-0.9461444200579997,0.44869626199805207,-0.7931695478500818,1.1708652444619385,0.6394495120525976,0.6860231076308799,-2.046490591473173,0.4601514957730095,-0.1737400464945862,2.515470535418463
AP0226,True,934.3796373405688,-0.9492548413734947,0.44857681525150456,-0.785803099198176,1.1724406040210413,0.6408428927806996,0.6862548851661566,-2.0418551690483473,0.4702489706519951,-0.17261897090462552,2.517500178946708
AP0227,True,979.3079802550784,-0.9683461813433755,0.5170037313870156,-0.7772957817401305,1.1740229138138911,0.6427510439735364,0.6864837820504183,-2.0370878279282616,0.48249626444800087,-0.1714852990049287,2.519531126632711
AP0228,True,955.94352624051,-0.9746191328974022,0.5017540581394301,-0.7689968042476971,1.1755015297405373,0.6442843249341462,0.6867156162369927,-2.0317940811186235,0.49380047262322946,-0.17046107808396838,2.521464137565043
AP0229,True,942.162713645488,-0.8633138609276849,0.5352492677792196,-0.760062733571798,1.1770572342133685,0.6455247477265293,0.6869588921705214,-2.025291239115796,0.5051657719721996,-0.16938219444085356,2.523496662867591
AP0230,True,969.3768176032432,-0.9638830578431794,0.49562562730844,-0.7544922697880754,1.1785359854499844,0.6466232609680209,0.687200448815117,-2.021873861285396,0.5128893217092456,-0.1683768942276449,2.525448865127614
AP0231,True,966.9909737050848,-0.9849355349698613,0.45953787495589615,-0.7450593913024768,1.1801363868715813,0.6477831646720364,0.6874436291633624,-2.014714394059668,0.5245956114547146,-0.167253126288609,2.5275259000317716
AP0232,True,950.162578274946,-1.1684412128140969,0.5152971743730845,-0.7341479507259764,1.1818745608602428,0.6487590694048119,0.6877030200474713,-2.0057157267594077,0.5374198253074548,-0.16602335843280103,2.5297724801532864
AP0233,True,928.883388048704,-1.1760010579549893,0.4996119583270463,-0.718362126252083,1.1835107002207632,0.6531882327941644,0.6879828446983015,-1.998611062528645,0.5618868100244792,-0.16493567538790765,2.531957075829434
AP0234,True,917.1300118075798,-1.1467576469105762,0.47583627991973027,-0.7019898344313904,1.1852044335096543,0.6572895013977115,0.6882633517905921,-1.9902772571709049,0.5862975883081241,-0.16379173599990615,2.534200603019215
AP0235,True,925.69003188212,-0.9211013315397766,0.45895418179217423,-0.686650382358744,1.1869456684416855,0.6611126313868292,0.6885425871438279,-1.9824311398769292,0.6091303751594412,-0.16259780236021704,2.5364891392435878
AP0236,True,969.2931448520922,-0.8936411777135753,0.5848068392754718,-0.6772812181879688,1.1887059481873374,0.665195204702284,0.6888190511205013,-1.9810638194044454,0.6265013830285078,-0.1613793920088451,2.53879128838352
AP0237,True,945.4499742993536,-0.8922047025045002,0.5844758728733745,-0.6683920924696493,1.1901407387516543,0.6689398462101543,0.6891093770712008,-1.979514191041552,0.6427300061022533,-0.16051364030789927,2.540795117811208
AP0238,True,943.186417898389,-0.9154211608735942,0.5776620877418072,-0.6598168551729082,1.1915798670224975,0.6724532024678739,0.68939715458951,-1.977825132009941,0.6581914216641245,-0.15963855597294208,2.542798290017937
AP0239,True,968.6131854733436,-0.9540447798270598,0.569863048585077,-0.6508905580846303,1.1930325497144931,0.6757560638588467,0.6896831980981198,-1.9753724432479698,0.6735913270787093,-0.15874651855782185,2.544811617986808
AP0240,True,908.9565851912332,-0.9251992334140391,0.5581634606034556,-0.6412218304487292,1.194507381934855,0.6788275680263389,0.689967254760718,-1.9717238637803534,0.689280202882895,-0.15782843739615204,2.546843201265862
AP0241,True,903.0011912510796,-0.9174700724394358,0.567214328833741,-0.6318111657441061,1.1959920870845644,0.6819179566990047,0.6902544652388161,-1.9683703608741552,0.7047480293859429,-0.15690666478351512,2.548890838952644
AP0242,True,961.5340142079996,-0.9491198690196909,0.5261123572341466,-0.6224622468479377,1.197471564587968,0.6847284652169704,0.6905406405177135,-1.9645300386731996,0.7196055449773242,-0.15598809082675036,2.5509312200026866
AP0243,True,953.3386411155587,-1.0184261213348011,0.5635001499237696,-0.6117580547455108,1.1990569343623811,0.6872579660459476,0.6908256878433147,-1.9587836681955682,0.7352675587045465,-0.15496141381051554,2.5530752825352776
AP0244,True,937.6192309503592,-1.10474383576237,0.6067236662450174,-0.5986917038224054,1.2005228590655617,0.6896078918387956,0.691111838719756,-1.9503231718264447,0.7529397641816339,-0.15405634482516017,2.5551020629562835
AP0245,True,943.335481246677,-1.1006526817617344,0.6085156728715871,-0.5827138167468615,1.20184999710356,0.6917612187232328,0.6913982727752066,-1.9385658054443977,0.7731381719506747,-0.15329061753584483,2.556990611742965
AP0246,True,965.0206221975668,-1.0426717175564861,0.551093744460096,-0.5667312104004536,1.2031614268718351,0.6936119911197833,0.6916822408997207,-1.9262107129952288,0.7927482921943216,-0.1525357652916175,2.5588586190352878
AP0247,True,969.8396540605384,-1.0532830097606158,0.528995745900377,-0.5518344652316035,1.204578715345522,0.6953077200150468,0.6919778458144686,-1.914637596461095,0.8109686659978882,-0.1516978624508365,2.5608552931418807
AP0248,True,997.5901768737916,-0.8454946581272774,0.6102227740016577,-0.5368637255015868,1.2060272790874103,0.69671260478124,0.692285473496393,-1.9024204308728172,0.8286929798696435,-0.15085224896551996,2.5629068071403402
AP0249,True,984.2062015085374,-0.8633995899837731,0.5965597427008507,-0.5258079454781327,1.2073442461593429,0.6983987993994207,0.692595384159249,-1.8946695923009975,0.843053701344732,-0.15014270679278519,2.564831199111471
AP0250,True,956.6938095680882,-0.8603953139972589,0.5961187103335435,-0.5145907940342023,1.2086808301999468,0.6998821993770363,0.6929164015452135,-1.8863599048131934,0.8571783167447888,-0.14943531682867173,2.5667969772285653
AP0251,True,961.2968385254912,-0.8569251567118991,0.5842196934617035,-0.5039701063338644,1.2100217214325604,0.7019353277940159,0.6932352331439295,-1.8797633488101355,0.8718231361424067,-0.14871933552954153,2.568762778394662
AP0252,True,1010.585976644352,-0.9752150711799769,0.5054745203396932,-0.4932719804348343,1.211388345872578,0.7036993222973978,0.6935514997656012,-1.872522652137734,0.8859786912680656,-0.14797259366800009,2.5707492854131564
AP0253,True,951.6340348488176,-0.9756139392853413,0.4896373801265034,-0.48004394025655034,1.2129802478884413,0.7057671731780457,0.6939091686969875,-1.86334759968552,0.9032597191724192,-0.1470817227576542,2.5730422185345367
AP0254,True,964.8116151908652,-0.9764977174401706,0.4899055134205801,-0.4667786416157771,1.2146145960498318,0.7075478387156743,0.6943172387214549,-1.8535724054984986,0.9200151222669444,-0.14624719184421986,2.5754763839438835
AP0255,True,994.090597558584,-0.9513121072191266,0.48988598651770954,-0.4534404610222956,1.2162506143321061,0.7090546890440476,0.6947224534397746,-1.8431876515486287,0.9363067295040376,-0.1454053944098519,2.577906623074064
AP0256,True,932.527476900986,-0.8594391860150604,0.5742539322960685,-0.4404941390665702,1.2178847725621909,0.7111015270243433,0.6951247409618561,-1.834253132034283,0.9532648539011426,-0.14455971972304704,2.5803292648474287
AP0257,True,990.9829572687396,-0.8436553742498858,0.5828221289023783,-0.42959774823265745,1.2192523959755843,0.7129032401914263,0.6955289941659438,-1.8268880990078529,0.9676926025425381,-0.14398443258966553,2.582489224540834
AP0258,True,966.8846786341086,-0.8627916918030191,0.5759503947136057,-0.41905657676865826,1.2205961546944963,0.7144322374733137,0.6959306593651492,-1.819343762216353,0.9812306086790366,-0.143427937661196,2.5846202470501884
AP0259,True,951.033237517337,-0.9265538039616107,0.5818260603421428,-0.40807405576418077,1.2219589626832938,0.7157604808842674,0.6963304119632187,-1.8109645982973448,0.9948164867689832,-0.14284864476461467,2.5867665701312026
AP0260,True,986.9483783080972,-0.9587374792761053,0.4813155159627749,-0.3952697120938916,1.2233145407511774,0.7177698747525841,0.6967279109854151,-1.8020986666089565,1.0115592424211735,-0.14227216478023608,2.5889012462825907
AP0261,True,957.1482925876028,-0.955114872992805,0.4822561209195851,-0.3813094147363756,1.2249797784149945,0.719552575256885,0.6971604032642574,-1.79163246223987,1.0290136327671189,-0.14145461198295006,2.591414168812939
AP0262,True,953.3428106706804,-0.9374144563737333,0.4677071384010496,-0.3673204413195481,1.2266462403796448,0.7211331597822175,0.6975913139952268,-1.7807414344926944,1.0461005518535982,-0.1406327350509997,2.5939252158102892
AP0263,True,1005.2844245210916,-0.9954790969231803,0.4458395105196724,-0.35362598216665864,1.2283513141139037,0.7224834853864792,0.6980240371510213,-1.7696936135241579,1.0624416491908404,-0.139775798702098,2.5964784269299055
AP0264,True,949.5437087292984,-1.447566202331568,0.6700940998082112,-0.33843233400285344,1.2301507741701263,0.7236912004047982,0.6984570218253142,-1.756867086796258,1.080002418790551,-0.13882498860748949,2.5991265369477423
AP0265,True,916.7098318836908,-1.4589077326042283,0.6890835283368227,-0.3142171494916133,1.2313840605306843,0.7248837870710397,0.6988964805702956,-1.7349893721508511,1.1065550731676246,-0.13845304138709524,2.601221162448464
AP0266,True,1009.2756321737646,-1.4446295951313386,0.6886196679066146,-0.289687168390383,1.2325302389850434,0.7258596901183241,0.699365853672636,-1.7123721610222982,1.1329978242415322,-0.13822683421332327,2.60328731218341
AP0267,True,957.1478432468816,-1.4363282751455448,0.6876853246130098,-0.26517909264517536,1.233677078606778,0.7266317446423699,0.699833431625937,-1.6893773121442204,1.1590191268538697,-0.13799644738005834,2.605350604593615
AP0268,True,978.0422592349396,-1.4099240050569088,0.6768761123593903,-0.24061981930860998,1.234821516877772,0.7271898370231549,0.7002998234557505,-1.6659118998739935,1.1846722612567735,-0.1377661370954988,2.607409170851043
AP0269,True,964.8516577261694,-1.368968092641007,0.7038524328096925,-0.21641733970367816,1.2359979760253768,0.7275245544216092,0.7007672948571688,-1.6423654663700322,1.209530786962676,-0.13750592189467414,2.609501873945428
AP0270,True,1011.629352364228,-1.3976057195806282,0.7033036483378342,-0.19304224762820033,1.2371952301896587,0.7276046142902414,0.7012321554823555,-1.6191472916370735,1.2330627963806728,-0.13721979455575806,2.6116102549350755
AP0271,True,950.7085243583042,-1.4103908251289865,0.7058484704664829,-0.16853265511539783,1.2384166648861097,0.7278939090386998,0.7016962548471488,-1.5952047168312493,1.2581394066004536,-0.13690799461430192,2.6137413243865213
AP0272,True,933.9379558938174,-1.4418796753477843,0.9221736384840369,-0.14334777476686944,1.2396332762642612,0.7283497672327947,0.7021578388373718,-1.570913318543147,1.284217769009408,-0.1365960878569874,2.61586264038551
AP0273,True,956.0540189465282,-1.6181616599458812,0.8675833674113053,-0.11761987775978144,1.2403828481724393,0.7285516013230958,0.7026407504176715,-1.5455810163530492,1.3103412608334863,-0.13679302264619686,2.6175587189910754
AP0274,True,949.4283326489008,-1.3739015674819408,1.0026003730351092,-0.08765222263442585,1.2413761876508107,0.7287463193824835,0.7031299878488332,-1.5159950086240934,1.3406905633552417,-0.13675858853290235,2.6195109638345238
AP0275,True,976.6631009870064,-1.3634912823611645,1.0069786342018088,-0.06175720568190535,1.2420727490243624,0.7289276473782615,0.7036259472108686,-1.490455394543298,1.3669409831794872,-0.13703410750894007,2.621179605557665
AP0276,True,1027.6906840714923,-1.093033937068194,0.9689246915149389,-0.035968793732876314,1.242787027870912,0.7288503542016539,0.7041195245049301,-1.464515487968118,1.3925779005023653,-0.13728724015875082,2.622861295900575
AP0277,True,987.150803359886,-1.116535602373846,0.9575172740687249,-0.014819735593398997,1.243498809368943,0.7288567048410364,0.7046103738032218,-1.4433788770818303,1.4137394058950323,-0.13753752328537172,2.624535142023258
AP0278,True,1017.0497111596892,-1.122607120778192,0.9479445019351201,0.0069359930954602245,1.2442474285131273,0.7286904514921979,0.7051015796018615,-1.4212972918292477,1.4351692780201681,-0.13775166750652112,2.6262465245327755
AP0279,True,1048.4132240862373,-1.1093169825808877,0.9617700353963184,0.029745206438483995,1.2452185191871004,0.7285991862124337,0.7057523483031963,-1.398309198537886,1.457799611414854,-0.13805608348716447,2.628493121861365
AP0280,True,1013.2267955573508,-1.061112972901677,0.9933795243048482,0.0524087555992494,1.2461991160679649,0.7282505502210139,0.7064004450119533,-1.3749623228339378,1.4797798340324366,-0.13834575615546352,2.6307439882913934
AP0281,True,1004.2016820338952,-1.0688386241235743,0.9938085925160642,0.0742752825122075,1.2471120190379315,0.727678051902488,0.7070484004250784,-1.351973699216669,1.500524264241084,-0.13870284579522218,2.632926883871085
AP0282,True,1025.8459784647498,-0.9948927665396857,1.0012526634769514,0.09640527655723308,1.2480369294165845,0.7268880530435968,0.7076941656320085,-1.3282953074082169,1.5211058605226828,-0.13904363522215202,2.6351174940553213
AP0283,True,1031.12878859677,-1.113572135250044,1.037855278225348,0.11737463580257601,1.2489465060420513,0.7259415300023195,0.7083373431375021,-1.3054707630019702,1.5402200346071222,-0.13939468650745268,2.637287698591555
AP0284,True,1040.9719364538362,-0.9934448927204166,1.0291642734948498,0.14075167055724858,1.249830556878231,0.7248048807840521,0.7089779958720112,-1.2798658957794937,1.5613692368939907,-0.13976631503091075,2.639427428787373
AP0285,True,1053.7250588113984,-1.1432029565116861,1.023476591923628,0.16534535051632337,1.250722773876817,0.7251766439293188,0.709615758077966,-1.2560008715851414,1.5866915726177881,-0.1401241119559964,2.6415696597096305
AP0286,True,1006.7572709159608,-1.1170581448872416,1.031612060959229,0.19273249543894377,1.2516217531456175,0.7254464457563194,0.7102508790778345,-1.2291425382434422,1.6146075291213298,-0.14046996984693805,2.6437134761381733
AP0287,True,1033.2085857214838,-1.0114850368166644,1.0504801373769557,0.21976552285635065,1.2525075176774043,0.7255495369003969,0.7108846484606641,-1.2023115694684272,1.6418426151811285,-0.1408263933054974,2.6458414286603062
AP0288,True,1026.312889604028,-1.091671103288808,1.098319279785692,0.24533619107502624,1.2533522078735915,0.7257704182275517,0.7115182396656065,-1.1771738286509752,1.6678462108010277,-0.14122354187099706,2.64792795761818
AP0289,True,1037.4774431230794,-1.0627844548596042,1.1306614698853032,0.2720792478704481,1.2540051517199944,0.7257401049797331,0.7121518626982442,-1.1503713578898287,1.694529853630725,-0.1418124991685641,2.649822802608553
AP0290,True,1038.6005958771634,-1.080833252736663,1.1296297167581657,0.29827230620956535,1.2545806342011547,0.7254727592618901,0.7127880717291324,-1.1236543019437393,1.72019891436287,-0.1424839863879448,2.651645254790254
AP0291,True,1019.078688061866,-1.0511322687208695,1.1123121661998892,0.32506558410925335,1.2551613491196072,0.7251132551712199,0.7134217001532258,-1.0961563960263376,1.7462875642448443,-0.14314518318071534,2.65346788141993
