Batch,orden_escalon_fase,T_prev_S1,hist__gn_S1,hab__gn_S1,rec__gn_S1,delta__gn_S1,z_hist__gn_S1,beta__gn_S1,t__gn_S1,motivo__gn_S1,valor_hist_pp__gn_S1,valor_rec_pp__gn_S1,hist__carbon_S1,hab__carbon_S1,rec__carbon_S1,delta__carbon_S1,z_hist__carbon_S1,beta__carbon_S1,t__carbon_S1,motivo__carbon_S1,valor_hist_pp__carbon_S1,valor_rec_pp__carbon_S1,efecto_ln_sn_dep_S1,efecto_ln_feo_ret_S1,inicio_bloque_S1,T_prev_S3p,hist__gn_S3p,hab__gn_S3p,rec__gn_S3p,delta__gn_S3p,z_hist__gn_S3p,beta__gn_S3p,t__gn_S3p,motivo__gn_S3p,valor_hist_pp__gn_S3p,valor_rec_pp__gn_S3p,hist__carbon_S3p,hab__carbon_S3p,rec__carbon_S3p,delta__carbon_S3p,z_hist__carbon_S3p,beta__carbon_S3p,t__carbon_S3p,motivo__carbon_S3p,valor_hist_pp__carbon_S3p,valor_rec_pp__carbon_S3p,efecto_ln_sn_dep_S3p,efecto_ln_feo_ret_S3p,inicio_bloque_S3p,sd_gn,diff_gn,diff_gn_sd,dir_S1__gn,dir_S3p__gn,cambia_accion__gn,revierte__gn,sd_carbon,diff_carbon,diff_carbon_sd,dir_S1__carbon,dir_S3p__carbon,cambia_accion__carbon,revierte__carbon
AP0177,0,1072.518047782001,26.30423876727069,24.341715956676087,23.750703865439803,-0.5910120912362835,0.7074957285329594,-1.9523710780225656,-2.312811043259848,recomendar,-1.3812941982122544,0.4159755842280526,60.92892978627194,56.44463414989141,56.44463414989141,0.0,0.5278176336738842,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,-0.1250686528435234,-0.0,-0.010303834706882,0.0009999810449833,170,1072.518047782001,26.30423876727069,25.04577329412078,23.750703865439803,-1.2950694286809783,0.4513923759858967,-1.6068054897651471,-1.8453756520069764,recomendar,-0.7252997477722724,0.7463959480897128,60.92892978627194,61.29766224347888,61.29766224347888,0.0,-0.0435445835441842,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.0463720484471849,-0.0,-0.0225785250842356,0.0021912324634668,170,2.122363483623381,0.0,0.0,-1,-1,False,False,6.720399091145465,4.853028093587476,0.7221339131453719,0,0,False,False
AP0177,1,1058.41965161806,17.40773734029134,22.72604341432149,20.016899759707407,-2.7091436546140883,-1.963094893462832,-1.9523710780225656,-2.312811043259848,recomendar,3.8326896934106234,1.9523710780225645,30.788017390324523,32.031300673570655,32.031300673570655,0.0,-0.1967944031766406,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.046631278157817,-0.0,-0.0472318059617866,0.0045838187457114,170,1058.41965161806,17.40773734029134,23.31547783641621,20.81480796720676,-2.5006698692094496,-2.1798160173319787,-1.6068054897651471,-1.8453756520069764,recomendar,3.5025403433270226,1.4825798641618733,30.788017390324523,33.735165319394504,33.735165319394504,0.0,-0.4657721714536911,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.4960159896370344,-0.0,-0.0435972281631598,0.0042310851267688,170,2.8308825168256773,0.7979082074993542,0.2818584673708268,-1,-1,False,False,5.7711178432488435,1.703864645823849,0.29523996773295147,0,0,False,False
AP0177,2,1043.8433402584317,19.397668228149413,18.4758832949763,15.910692466028513,-2.565190828947788,0.3593436101403888,-1.9523710780225656,-2.312811043259848,recomendar,-0.7015720715103114,1.952371078022566,10.754698399135044,9.816992219105824,9.816992219105824,0.0,0.1530014945953655,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,-0.0362543605807439,-0.0,-0.044722100757361,0.0043402533446432,170,1043.8433402584317,19.397668228149413,17.677066034996844,15.231327755795892,-2.4457382792009525,0.6491204355420467,-1.6068054897651471,-1.8453756520069764,recomendar,-1.043010279347704,1.4825798641618742,10.754698399135044,10.649451026981778,10.649451026981778,0.0,0.0177780305780665,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.0189324050929347,-0.0,-0.042639538748634,0.0041381419372913,170,2.8027788200374375,-0.6793647102326208,-0.2423896974587336,-1,-1,False,False,5.397532728317554,0.8324588078759536,0.15422950629063373,0,0,False,False
AP0177,3,1027.4800227954715,16.9000321564851,16.88434830233639,16.88434830233639,0.0,0.0089805770089108,-1.9523710780225656,-2.312811043259848,"mantener: horno frio (T_prev < P10), no recortar GN",-0.0175334188161519,-0.0,5.571646022796631,7.252074048608784,7.252074048608784,0.0,-0.4062924963843091,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0962727501722947,-0.0,0.0,0.0,170,1027.4800227954715,16.9000321564851,16.729617388949293,16.729617388949293,0.0,0.0888760949056932,-1.6068054897651471,-1.8453756520069764,"mantener: horno frio (T_prev < P10), no recortar GN",-0.1428065972033562,-0.0,5.571646022796631,7.535024286372759,7.535024286372759,0.0,-0.4623695163682661,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.4923923911632935,-0.0,0.0,0.0,170,2.2436315336498733,-0.1547309133870982,-0.06896449397615059,0,0,False,False,3.3546102368058524,0.2829502377639752,0.08434668047558067,0,0,False,False
AP0178,0,1121.4937298992786,28.02087063259548,26.98215035250536,24.208249774103244,-2.7739005784021167,0.3744619717727835,-1.9523710780225656,-2.312811043259848,recomendar,-0.731088723508485,1.9523710780225656,64.8032005392095,66.05230923192123,66.05230923192123,0.0,-0.1470245603433796,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0348381003663455,-0.0,-0.0483607924050965,0.004693386210201,170,1121.4937298992786,28.02087063259548,27.045330493714303,24.47291050326808,-2.5724199904462246,0.3499113726632472,-1.6068054897651471,-1.8453756520069764,recomendar,-0.5622395145265638,1.482579864161873,64.8032005392095,62.55827568747382,62.55827568747382,0.0,0.2651090671466453,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.2823232995910499,-0.0,-0.0448481355479411,0.0043524849462919,170,2.122363483623381,0.2646607291648344,0.12470094364467456,-1,-1,False,False,6.720399091145465,-3.4940335444474115,-0.5199145909431202,0,0,False,False
AP0178,1,1091.989441985506,23.70736998155382,22.276637880360877,19.567494225746785,-2.7091436546140883,0.5281123054350367,-1.9523710780225656,-2.312811043259848,recomendar,-1.031071191079185,1.9523710780225645,27.85517742450421,28.380122584275867,28.380122584275867,0.0,-0.0830914971751278,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0196888867507324,-0.0,-0.0472318059617866,0.0045838187457114,170,1091.989441985506,23.70736998155382,22.458142545493743,19.957472676284294,-2.5006698692094496,0.4609352723262815,-1.6068054897651471,-1.8453756520069764,recomendar,-0.7406333260002623,1.4825798641618733,27.85517742450421,29.6666557299571,29.6666557299571,0.0,-0.2862890510346048,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.3048785558140533,-0.0,-0.0435972281631598,0.0042310851267688,170,2.8308825168256773,0.3899784505375088,0.13775861351349863,-1,-1,False,False,5.7711178432488435,1.2865331456812328,0.22292616103589744,0,0,False,False
AP0178,2,1087.17224802927,17.03855534023709,18.590730150290035,16.025539321342247,-2.565190828947788,-0.6050913610546592,-1.9523710780225656,-2.312811043259848,recomendar,1.1813628728844263,1.952371078022566,9.79511248876178,12.324524064005614,12.324524064005614,0.0,-0.4127132354476597,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0977941718408425,-0.0,-0.044722100757361,0.0043402533446432,170,1087.17224802927,17.03855534023709,19.624772339917467,17.179034060716514,-2.4457382792009525,-0.9756853222201564,-1.6068054897651471,-1.8453756520069764,recomendar,1.567736532026624,1.4825798641618742,9.79511248876178,9.565570718295552,9.565570718295552,0.0,0.0387734204740952,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.0412910811482075,-0.0,-0.042639538748634,0.0041381419372913,170,2.8027788200374375,1.153494739374267,0.41155396605960487,-1,-1,False,False,5.397532728317554,-2.7589533457100615,-0.5111508321636514,0,0,False,False
AP0178,3,1069.7411080288248,15.0910939195421,16.06145208705431,14.315032660647043,-1.7464194264072646,-0.5556272180895464,-1.9523710780225656,-2.312811043259848,recomendar,1.084790510760167,1.952371078022566,7.745800434459339,5.861285245748986,5.861285245748986,0.0,0.4556365216089691,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,-0.1079650286544837,-0.0,-0.0304474601542356,0.0029549079433296,170,1069.7411080288248,15.0910939195421,15.94942862455034,14.180228126448457,-1.7692004981018865,-0.4476456929540103,-1.6068054897651471,-1.8453756520069764,recomendar,0.7192795569082273,1.4825798641618733,7.745800434459339,6.002680803559511,6.002680803559511,0.0,0.4104992887326691,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.4371540925481799,-0.0,-0.0308446303655861,0.0029934530766979,170,2.2436315336498733,-0.13480453419858662,-0.060083187536275444,-1,-1,False,False,3.3546102368058524,0.14139555781052504,0.04214962330322976,0,0,False,False
AP0179,0,1141.5290353414869,28.62011153609664,27.05716225628936,24.28326167788724,-2.7739005784021167,0.5634481970898932,-1.9523710780225656,-2.312811043259848,recomendar,-1.100059963962266,1.9523710780225656,65.89203497773858,63.09946758713752,63.09946758713752,0.0,0.3286951689856924,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,-0.0778857305222481,-0.0,-0.0483607924050965,0.004693386210201,170,1141.5290353414869,28.62011153609664,27.31125494525163,24.738834954805405,-2.5724199904462246,0.4694669015333035,-1.6068054897651471,-1.8453756520069764,recomendar,-0.7543419946467459,1.482579864161873,65.89203497773858,60.07453226331953,60.07453226331953,0.0,0.6870041625448123,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.7316131586519813,-0.0,-0.0448481355479411,0.0043524849462919,170,2.122363483623381,0.45557327691816596,0.2146537482544666,-1,-1,False,False,6.720399091145465,-3.024935323817985,-0.4501124535600157,0,0,False,False
AP0179,1,1173.0330646276157,22.93885405137804,21.55158561927261,18.842441964658526,-2.7091436546140883,0.5120689815553684,-1.9523710780225656,-2.312811043259848,recomendar,-0.9997486695411718,1.9523710780225645,27.14410893366887,27.17957551543956,27.17957551543956,0.0,-0.0056138652279262,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0013302294514389,-0.0,-0.0472318059617866,0.0045838187457114,170,1173.0330646276157,22.93885405137804,23.50504235043724,21.00437248122779,-2.5006698692094496,-0.2089100433447854,-1.6068054897651471,-1.8453756520069764,recomendar,0.335677804513476,1.4825798641618733,27.14410893366887,26.807134563215847,26.807134563215847,0.0,0.0532559912252775,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.0567140434974089,-0.0,-0.0435972281631598,0.0042310851267688,170,2.8308825168256773,2.1619305165692637,0.7636948915115975,-1,-1,False,False,5.7711178432488435,-0.37244095222371243,-0.06453532267746022,0,0,False,False
AP0179,2,1100.3863881873408,19.26547549777561,18.007459672528093,15.442268843580305,-2.565190828947788,0.4904180270142095,-1.9523710780225656,-2.312811043259848,recomendar,-0.957477972083432,1.952371078022566,8.510652717711434,13.877332500277936,13.877332500277936,0.0,-0.8756581168333782,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.2074909477001545,-0.0,-0.044722100757361,0.0043402533446432,170,1100.3863881873408,19.26547549777561,19.139864298273224,16.69412601907227,-2.4457382792009525,0.0473885229569264,-1.6068054897651471,-1.8453756520069764,recomendar,-0.0761441388390511,1.4825798641618742,8.510652717711434,10.66794059974863,10.66794059974863,0.0,-0.3644017817062424,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.3880633525493723,-0.0,-0.042639538748634,0.0041381419372913,170,2.8027788200374375,1.251857175491967,0.44664857838309396,-1,-1,False,False,5.397532728317554,-3.2093919005293063,-0.5946035090610178,0,0,False,False
AP0179,3,1079.38951932879,17.237674253958243,15.44981533692846,13.703395910521197,-1.7464194264072646,1.023728257940744,-1.9523710780225656,-2.312811043259848,recomendar,-1.9986974425579336,1.952371078022566,5.0121877425756205,8.229358679688739,8.229358679688739,0.0,-0.7778449247792132,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.1843136921859939,-0.0,-0.0304474601542356,0.0029549079433296,170,1079.38951932879,17.237674253958243,15.709217671559063,13.940017173457177,-1.7692004981018865,0.7971331020241456,-1.6068054897651471,-1.8453756520069764,recomendar,-1.2808378444059183,1.4825798641618733,5.0121877425756205,6.803695999280293,6.803695999280293,0.0,-0.4218946606414727,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.4492893960743358,-0.0,-0.0308446303655861,0.0029934530766979,170,2.2436315336498733,0.23662126293598007,0.10546351278592149,-1,-1,False,False,3.3546102368058524,-1.425662680408446,-0.4249860877327777,0,0,False,False
AP0180,0,1128.5568828932896,26.48526392053675,26.357003743863533,23.750703865439803,-2.60629987842373,0.046238202505116,-1.9523710780225656,-2.312811043259848,recomendar,-0.0902741292707391,1.834407672325224,64.82079474336358,65.580673455465,65.580673455465,0.0,-0.0894404419830489,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0211932964624306,-0.0,-0.0454388049619588,0.004409809062475,170,1128.5568828932896,26.48526392053675,25.216147689899223,23.750703865439803,-1.4654438244594203,0.4552126402926733,-1.6068054897651471,-1.8453756520069764,recomendar,-0.7314381694327547,0.8445889529209524,64.82079474336358,62.1388850856266,62.1388850856266,0.0,0.3167137496760817,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,-0.3372788105543928,-0.0,-0.0255488697496277,0.0024795026509219,170,2.122363483623381,0.0,0.0,-1,-1,False,False,6.720399091145465,-3.441788369838406,-0.5121404730818995,0,0,False,False
AP0180,1,1084.2801354221947,24.370072882758244,23.69721665280858,20.98807299819449,-2.709143654614092,0.2483649136891224,-1.9523710780225656,-2.312811043259848,recomendar,-0.4849004742822135,1.952371078022567,27.944610047951723,32.84198022157191,32.84198022157191,0.0,-0.7751853929349964,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.1836835047050729,-0.0,-0.0472318059617867,0.0045838187457114,170,1084.2801354221947,24.370072882758244,24.80870471784,22.30803484863055,-2.5006698692094496,-0.1618447358089109,-1.6068054897651471,-1.8453756520069764,recomendar,0.260053009987348,1.4825798641618733,27.944610047951723,33.39317246473753,33.39317246473753,0.0,-0.861099886821133,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.9170133784611229,-0.0,-0.0435972281631598,0.0042310851267688,170,2.8308825168256773,1.3199618504360622,0.4662722110828395,-1,-1,False,False,5.7711178432488435,0.5511922431656231,0.09550874858852823,0,0,False,False
AP0180,2,1055.9443504286,19.55535093519423,18.870946488478623,16.305755659530835,-2.565190828947788,0.2668044961771294,-1.9523710780225656,-2.312811043259848,recomendar,-0.5209013818226097,1.952371078022566,9.103811282203312,10.5444551573696,10.5444551573696,0.0,-0.2350636806864522,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,0.0556993476539648,-0.0,-0.044722100757361,0.0043402533446432,170,1055.9443504286,19.55535093519423,19.498522185593806,17.052783906392854,-2.4457382792009525,0.0214394139672388,-1.6068054897651471,-1.8453756520069764,recomendar,-0.034448968059907,1.4825798641618742,9.103811282203312,11.34803315314532,11.34803315314532,0.0,-0.3790863774486655,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.4037014579064716,-0.0,-0.042639538748634,0.0041381419372913,170,2.8027788200374375,0.7470282468620191,0.2665312872786875,-1,-1,False,False,5.397532728317554,0.8035779957757203,0.14887876298736233,0,0,False,False
AP0180,3,1006.4444786331017,19.24049223312224,17.086126253166025,17.086126253166025,0.0,1.2335902517920192,-1.9523710780225656,-2.312811043259848,"mantener: horno frio (T_prev < P10), no recortar GN",-2.4084259297293125,-0.0,5.24453756544325,4.597809059161772,4.597809059161772,0.0,0.156365482641248,-0.236954290391893,-0.1569692253498341,mantener: beta no distinguible de 0,-0.0370514719810428,-0.0,0.0,0.0,170,1006.4444786331017,19.24049223312224,16.626429976315055,16.626429976315055,0.0,1.3633069984769393,-1.6068054897651471,-1.8453756520069764,"mantener: horno frio (T_prev < P10), no recortar GN",-2.190569169387991,-0.0,5.24453756544325,6.302107877322102,6.302107877322102,0.0,-0.2490545417051783,-1.0649326431180963,-0.6470989317841735,mantener: beta no distinguible de 0,0.2652263113786617,-0.0,0.0,0.0,170,2.2436315336498733,-0.4596962768509698,-0.20488938132508305,0,0,False,False,3.3546102368058524,1.7042988181603302,0.5080467469696589,0,0,False,False
AP0181,0,1158.3947683857773,27.650399060195756,26.93831812164473,24.211357215512955,-2.7269609061317794,0.2611261998475482,-1.9694769642721663,-2.643305937512655,recomendar,-0.5142820353676764,1.969476964272166,43.3635635641722,63.67064847298611,66.01516924458164,2.3445207715955334,-2.488356926126964,1.5659006624588052,1.0086580887273966,recomendar,-3.8965197590561687,0.4498662192560454,-0.0532033703992067,0.0039731613666363,180,1158.3947683857773,27.650399060195756,27.413774803378068,24.68546776832856,-2.728307035049508,0.08672933573013,-1.5367986254798538,-2.006137767240968,recomendar,-0.1332855239388446,1.5367986254798545,43.3635635641722,61.37267029910085,61.37267029910085,0.0,-2.164688567024477,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,-0.4885985633347798,0.0,-0.0498692098261121,0.0039461153214777,180,2.122363483623381,0.4741105528156062,0.22338800892210336,-1,-1,False,False,6.720399091145465,-4.642498945480796,-0.6908070313260966,1,0,True,False
AP0181,1,1138.3265773164298,25.955099318885388,23.33769838913532,20.644291368348256,-2.69340702078706,0.9717806887520564,-1.9694769642721663,-2.643305937512655,recomendar,-1.9138996808217148,1.9694769642721668,42.12586317795974,30.51290517243481,33.68485671172174,3.171951539286937,1.8464191336538376,1.5659006624588052,1.0086580887273966,recomendar,2.8913089445651576,0.7897291846663307,-0.053775436728354,0.0039348626067813,180,1138.3265773164298,25.955099318885388,24.113286593509702,21.419147930882303,-2.694138662627399,0.6836369452415263,-1.5367986254798538,-2.006137767240968,recomendar,-1.0506123177744238,1.5367986254798542,42.12586317795974,32.84604997484732,32.84604997484732,0.0,1.5010937029856426,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.3388165105513658,0.0,-0.0492446651132756,0.0038966955398355,180,2.8308825168256773,0.7748565625340476,0.27371554910124246,-1,-1,False,False,5.7711178432488435,-0.8388067368744245,-0.14534562621272334,1,0,True,False
AP0181,2,1110.2349062677158,21.844426148144805,17.96272565135787,15.44223546890584,-2.5204901824520327,1.5400577728141207,-1.9694769642721663,-2.643305937512655,recomendar,-3.033108307205708,1.9694769642721668,16.641593182276164,9.977966860060787,12.920747344975904,2.942780484915117,1.1420016927210948,1.5659006624588052,1.0086580887273966,recomendar,1.788261207161039,0.7897291846663317,-0.0502864748590275,0.0036819285384821,180,1110.2349062677158,21.844426148144805,18.43610850213332,15.845297853336266,-2.5908106487970564,1.3155410055126968,-1.5367986254798538,-2.006137767240968,recomendar,-2.021721609034297,1.5367986254798534,16.641593182276164,12.585700185645566,12.585700185645566,0.0,0.6991910378074038,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.1578165754526241,0.0,-0.0473559897052575,0.0037472459898855,180,2.8027788200374375,0.4030623844304255,0.14380813125491,-1,-1,False,False,5.397532728317554,-0.3350471593303386,-0.06207413205158553,1,0,True,False
AP0181,3,1062.5233439224362,16.471933135986326,15.830788728261686,14.07858312344156,-1.7522056048201264,0.3659070636236535,-1.9694769642721663,-2.643305937512655,recomendar,-0.7206455328712555,1.969476964272166,8.438735041542659,6.453120226397287,8.503442851649638,2.0503226252523508,0.4884125112131636,1.5659006624588052,1.0086580887273966,recomendar,0.7648054748618616,0.7897291846663315,-0.0349648904032342,0.0025596757344909,180,1062.5233439224362,16.471933135986326,15.999826480362252,14.13873360297046,-1.8610928773917923,0.2536717330763754,-1.5367986254798538,-2.006137767240968,recomendar,-0.3898423707148662,1.5367986254798542,8.438735041542659,7.900790182683679,7.900790182683679,0.0,0.1285204628535447,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.0290087518666387,0.0,-0.0340178836238825,0.0026918110842446,180,2.2436315336498733,0.06015047952890029,0.02680942865473515,-1,-1,False,False,3.3546102368058524,-0.602652668965959,-0.17964908779977515,1,0,True,False
AP0182,0,1166.893884725001,27.711469195330587,26.15163576797721,23.782706500618545,-2.36892926735867,0.5720043231444818,-1.9694769642721663,-2.643305937512655,recomendar,-1.1265493378971492,1.7108978759329447,62.09994828419019,63.14905540818246,66.01516924458164,2.86611383639918,-0.1285538022792354,1.5659006624588052,1.0086580887273966,recomendar,-0.201302484150653,0.5499494016685023,-0.0474063442099951,0.0034617687466821,180,1166.893884725001,27.711469195330587,26.368090715757223,23.782706500618545,-2.585384215138678,0.4923853739023869,-1.5367986254798538,-2.006137767240968,recomendar,-0.756697165819572,1.4562931726965016,62.09994828419019,60.9697714310409,60.9697714310409,0.0,0.1358468772903107,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.0306624195686489,0.0,-0.0472568029365981,0.0037393974109956,180,2.122363483623381,0.0,0.0,-1,-1,False,False,6.720399091145465,-5.045397813540745,-0.7507586595844232,1,0,True,False
AP0182,1,1101.9941712878615,27.757426920572914,24.06273204384351,21.36932502305645,-2.69340702078706,1.3717551221240043,-1.9694769642721663,-2.643305937512655,recomendar,-2.7016401136455794,1.9694769642721668,22.584526570638022,28.93302428422127,32.104975823508205,3.171951539286937,-1.009388619397482,1.5659006624588052,1.0086580887273966,recomendar,-1.5806023077928957,0.7897291846663307,-0.053775436728354,0.0039348626067813,180,1101.9941712878615,27.757426920572914,24.672724170197466,21.978585507570063,-2.694138662627399,1.1449680720468802,-1.5367986254798538,-2.006137767240968,recomendar,-1.7595853593399635,1.5367986254798542,22.584526570638022,28.784606026089048,28.784606026089048,0.0,-1.002918919258707,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,-0.2263719366174918,0.0,-0.0492446651132756,0.0038966955398355,180,2.8308825168256773,0.6092604845136123,0.2152192755765745,-1,-1,False,False,5.7711178432488435,-3.3203697974191577,-0.5753425744552046,1,0,True,False
AP0182,2,1098.7375932466955,22.681045311821837,19.555089398194536,17.034599215742503,-2.5204901824520327,1.2402174526965404,-1.9694769642721663,-2.643305937512655,recomendar,-2.442579703774141,1.9694769642721668,9.521430121527777,16.453213069313804,19.227804846385165,2.774591777071361,-1.18795794919591,1.5659006624588052,1.0086580887273966,recomendar,-1.860224139619079,0.7445937993406523,-0.0500455273389086,0.003679848667502,180,1098.7375932466955,22.681045311821837,17.410658744807815,15.286091290188375,-2.12456745461944,2.0342615812008957,-1.5367986254798538,-2.006137767240968,recomendar,-3.12625040185601,1.2602358051578872,9.521430121527777,13.74093534429415,13.74093534429415,0.0,-0.7273959737573625,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,-0.1641827989334651,0.0,-0.0388337891678028,0.0030728902856179,180,2.8027788200374375,-1.7485079255541276,-0.6238479872381697,-1,-1,False,False,5.397532728317554,-5.4868695020910145,-1.016551409369834,1,0,True,False
AP0182,3,1118.81015713924,20.151844588228705,15.957332643638177,14.20512703881805,-1.7522056048201264,2.3938468939101,-1.9694769642721663,-2.643305937512655,recomendar,-4.7146263135504185,1.969476964272166,5.773393658229283,13.52367007046564,15.241757022034871,1.718086951569232,-1.906377780939036,1.5659006624588052,1.0086580887273966,recomendar,-2.9851982300691837,0.6617609300788145,-0.034488928831882,0.0025555672105294,180,1118.81015713924,20.151844588228705,16.280419652575365,14.419326775183572,-1.8610928773917923,2.0801890022162173,-1.5367986254798538,-2.006137767240968,recomendar,-3.196831599344191,1.5367986254798542,5.773393658229283,9.527139797698842,9.527139797698842,0.0,-0.8968078852962925,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,-0.2024212863771806,0.0,-0.0340178836238825,0.0026918110842446,180,2.2436315336498733,0.21419973636552214,0.09547010422743897,-1,-1,False,False,3.3546102368058524,-5.714617224336029,-1.7035115321705143,1,0,True,False
AP0183,0,1088.9018942455175,27.216180905942565,24.86712492286953,23.782706500618545,-1.0844184222509874,0.8614190169690371,-1.9694769642721663,-2.643305937512655,recomendar,-1.696544910506493,0.7831931500936882,64.31671949817289,59.379298813792346,63.49504789236808,4.115749078575732,0.6050137187267245,1.5659006624588052,1.0086580887273966,recomendar,0.9473913829508432,0.7897291846663307,-0.0257177137478443,0.0016193564520163,180,1088.9018942455175,27.216180905942565,26.38592559721844,23.782706500618545,-2.6032190965998936,0.3043115375425703,-1.5367986254798538,-2.006137767240968,recomendar,-0.467665552613083,1.4663391905981105,64.31671949817289,58.34345789806916,58.34345789806916,0.0,0.7179840335174787,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.1620584007408322,0.0,-0.0475827968347875,0.0037651930777174,180,2.122363483623381,0.0,0.0,-1,-1,False,False,6.720399091145465,-5.1515899942989165,-0.7665601290087742,1,0,True,False
AP0183,1,1054.776251371473,23.73567134602865,23.090459483744432,20.39705246295737,-2.69340702078706,0.2395523057988002,-1.9694769642721663,-2.643305937512655,recomendar,-0.4717927480090187,1.9694769642721668,29.734205118815108,26.652018624448218,29.82397016373516,3.1719515392869404,0.490056720603049,1.5659006624588052,1.0086580887273966,recomendar,0.7673801434347042,0.7897291846663315,-0.053775436728354,0.0039348626067813,180,1054.776251371473,23.73567134602865,23.69637680599412,21.00223814336672,-2.694138662627399,0.0145851958474208,-1.5367986254798538,-2.006137767240968,recomendar,-0.0224145089306708,1.5367986254798542,29.734205118815108,28.531381643180826,28.531381643180826,0.0,0.194567574320607,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.0439164500301565,0.0,-0.0492446651132756,0.0038966955398355,180,2.8308825168256773,0.6051856804093525,0.21377986433995813,-1,-1,False,False,5.7711178432488435,-1.292588520554336,-0.22397541614341301,1,0,True,False
AP0183,2,1029.5741736131326,17.23337576124403,20.75927082907252,20.75927082907252,0.0,-1.398892601278994,-1.9694769642721663,-2.643305937512655,"mantener: horno frio (T_prev < P10), no recortar GN",2.755086753709747,-0.0,11.616181582496278,16.274204521551507,19.216985006466626,2.942780484915115,-0.7982845711801948,1.5659006624588052,1.0086580887273966,recomendar,-1.2500343388417103,0.7897291846663311,-0.0042158339236039,3.63912881529249e-05,180,1029.5741736131326,17.23337576124403,19.687026569014897,19.687026569014897,0.0,-0.9470591024898424,-1.5367986254798538,-2.006137767240968,"mantener: horno frio (T_prev < P10), no recortar GN",1.4554391269545737,-0.0,11.616181582496278,11.379805324767329,11.379805324767329,0.0,0.0407486492103796,0.2257130983078985,0.1714856420171212,mantener: beta no distinguible de 0,0.0091975038651364,0.0,0.0,0.0,180,2.8027788200374375,-1.072244260057623,-0.3825647077079385,0,0,False,False,5.397532728317554,-7.837179681699297,-1.4519929894231873,1,0,True,False
