idx_cronologico,T_media_R,kpi,kalman_continuo_qctrl0,kalman_periodico10_qctrl0,kalman_adaptativo20_qctrl0,W100_duro (referencia v9),exp_semivida60,expansiva
AP0153,1054.0703688545686,67.16119932511415,0.4677233986497622,0.45116945281714377,0.47077624577903154,0.6550252278825777,0.49073460521415335,0.25193368874997185
AP0154,1089.5157284192994,63.36942100327135,1.5787375124519465,1.5316213997395787,1.5930160682287653,2.3623409679058516,1.551810252441391,0.818065467360864
AP0155,1058.6656414501242,66.37590073602613,0.9591016925864715,1.0226175336322056,0.8645753642740328,1.7270062210312056,0.9128618186014112,0.5060348464565657
AP0156,1038.410411161855,67.9602757978706,-0.0952854553472964,-0.10007308384681078,-0.08890975190458586,-0.09875692876602793,-0.14714482724886413,-0.06836173771024438
AP0157,1025.817198417924,70.20792602921432,0.29740259904080757,0.3189239510780676,0.26475736138301786,0.5856356912110883,0.24598635310735661,0.14520208215486058
AP0158,1068.8295698083784,71.286399896656,2.3514768800478096,2.460874115731009,2.150657103456974,3.9677106103881603,2.3516686251906798,1.2682333236064864
AP0159,1068.4330937428083,77.36984939134257,1.2771817402722012,1.2446445521408736,1.3131839349646757,1.9418981857108815,1.2427933442336276,0.6588360382519782
AP0160,1068.253666260569,64.73236719558052,-0.5744330107191258,-0.49054717666859116,-0.6551635139095103,-0.6930361420944775,-0.5493332164882977,-0.2790610163843554
AP0161,1067.062486508698,72.35892775745542,1.400432402985168,1.1427464830546437,1.5911417775991887,1.3660978898451501,1.484081197614903,0.7166939519208944
AP0162,1059.5104487366905,79.92966748153054,-0.2803179467772838,-0.2803179467772838,-0.2846156420313438,-0.034237280387161215,-0.5609672802227118,-0.2973369867646513
AP0163,1067.5502030761809,67.56753752221942,0.25365391694062794,0.25215982377862517,0.29946100954184046,0.3984235893655756,0.21418532320392764,0.13393394474701828
AP0164,1107.769957624786,69.82753416358047,1.4022750552965255,1.4645748478891893,1.5938960027692937,1.8703016818436402,1.594619146801359,0.9391060702001608
AP0165,1048.6684418822877,71.64698373868731,1.4100573275159909,1.5065502540151137,1.5704919132351665,1.6432795513289946,1.8620224518441917,1.067955120994892
AP0166,1065.4039332316186,66.2838230796189,0.07819395127944512,0.07776167423274066,0.09454676647446998,0.11763752154739028,0.07018229744856988,0.04320237442370334
AP0167,1134.6590892055951,69.98344633646374,-0.48193148323386803,-0.5193526937806743,-0.516526593064942,-0.3170514771577628,-0.8389545105139938,-0.45876035894218903
AP0168,1092.1305273486232,72.54929498186115,1.631629605696638,1.6868318968242049,1.862785773936563,2.0548319828621513,1.9150587437093611,1.1176891679906744
AP0169,1043.6646141554386,70.60652534331085,0.3622467994276925,0.34991548569904807,0.46158192871876197,0.5839284983782287,0.2726917079158622,0.17457926066566404
AP0170,1094.089086178884,69.56579232283426,1.5756971981563725,1.58788451350053,1.8644038108830707,1.9610403273269186,1.7815969746698503,1.0424132163606121
AP0171,1042.8244125747583,67.75530084635038,-0.9679827747517563,-0.966707835396263,-1.1624047484344062,-1.2779410696095896,-1.0182350146162364,-0.6040916634493344
AP0172,1056.4973320163822,68.97613503041453,0.8272000649074424,0.8272000649074424,0.945998251061189,0.9141536753890191,0.8800418750080947,0.608069358439006
AP0173,1109.0632863012574,72.80351613390985,-0.045812633046715324,-0.04571512705194447,-0.04253681609255068,-0.05133673038033354,-0.06864684779755476,-0.051515773659583444
AP0174,1066.1287147074172,75.53968544582273,-0.5400983230925221,-0.5498217439522998,-0.6477829939680342,-0.6040494647228715,-0.49744584769438704,-0.3258561622015663
AP0175,1052.470706370961,67.44666048640316,0.7126138916552225,0.7303978574073215,0.7140751140546248,0.8080571432792301,0.7986662508127493,0.5562526542328141
AP0176,1119.9499201398369,66.12018177517912,0.5282651405581573,0.5497641487888857,0.5184625479500493,0.6078425592018005,0.5919525879521279,0.4104553101106897
AP0177,1038.7198634048054,73.1548127993984,1.6636216205497132,1.7783803522797963,1.614641426512779,1.9596378144756574,1.7526526434856857,1.182569734334209
AP0178,1080.954467875898,72.96918734475213,1.017993946312493,1.038103640588562,1.0631044258572564,1.1475977324495024,1.1135081773895865,0.77123916999111
AP0179,1107.308562303014,68.8241809147443,-0.04208045459686452,-0.0023066931631368914,-0.013737980131408284,-0.0078088849172131825,-0.13142319253294865,-0.11712726662395262
AP0180,1029.8435038002094,69.40097316818414,0.13817453864487286,0.12840126515075473,0.14340304747100135,0.14322124633295952,0.169036356835865,0.12341533325268583
AP0181,1094.8228618384692,60.880923793292574,-0.6419656632665447,-0.7037093380169057,-0.7522913312395542,-0.7698364835267896,-0.556292776670823,-0.3451148804539802
AP0182,1108.372359827922,68.50290935570159,-2.501094391364627,-2.501094391364627,-2.479597236009004,-3.4086716274962643,-2.86734806794614,-2.2453557959359474
AP0183,1021.9158126078186,60.06739228786967,0.029452785650967227,0.04165510910232986,-0.023241701653215634,0.06411547956326746,0.05468156840890781,0.05008152551205225
AP0184,1160.9087082903825,63.85356234225178,0.04609808252519906,0.001131811612413769,0.26866626039344643,-0.04096735809570061,-0.03879133086106458,-0.07240451138772316
AP0185,1059.1976748297525,65.39070870804228,-0.725587068027013,-0.8437110986220343,-0.6175104274951004,-1.116993579909558,-0.9362576085688386,-0.7006583482847796
AP0186,1110.0331985878768,72.17341000720207,0.7010250528484353,0.6784367720147985,1.1221537599623028,0.7925451980441723,0.6532299221587347,0.3809498528015113
AP0187,1139.3030980880926,62.86507158225252,-2.0706559236189914,-2.258346422646308,-2.2675250379128453,-2.913018909853689,-2.4336210373668514,-1.7427643359604224
AP0188,1088.5318468940602,70.89124963941455,0.47095293095627566,0.335855408746098,1.2781648355837758,0.28716922777586534,0.22419200334845213,0.0069348038779504795
AP0189,1087.843365079406,71.80665930929668,0.03993701842470089,-0.07965603780420723,0.5826885090337861,-0.2010347289071665,-0.17852790451260897,-0.23122645533570613
AP0190,1090.3277025373377,66.81005936546053,-0.5101640048134485,-0.37784958633944055,-1.3040945505895034,-0.37223954360307393,-0.2985879352246103,-0.09271458535329019
AP0191,1083.7632781056936,69.79776534234806,-0.06227543246143927,0.027241450936769065,-0.4473831751472437,0.09755438273262683,0.08821695078685596,0.12882334680067486
AP0192,1119.0855513101765,69.72912579126411,1.3654044598818158,1.3654044598818158,2.199365496295882,1.9646430337188678,1.54313228922442,0.888076087825768
AP0193,1122.9486704711362,63.61816949636374,0.1658114846340852,0.16542256738946343,0.35965486433254285,0.2971738131920852,0.1890697251425169,0.07670889903081379
AP0194,1088.850764453494,62.81111960119818,1.1179324068016976,1.1112978280995975,1.8254677266444972,1.6393549337131281,1.2573921687313627,0.7017404211974381
AP0195,1077.893930368889,67.37687240762436,-0.6691108696993766,-0.6899151089005224,-0.6069606534404676,-0.7148591621448285,-0.7697838735509074,-0.5937939909065097
AP0196,1079.796968135781,59.9917793044094,-1.8923360699277234,-1.9501306274891388,-2.1472661020375132,-2.3663991401179936,-2.1882520564536874,-1.497905622524375
AP0197,1037.2514002997432,68.26552873092122,0.1039555004753032,0.0965433695275146,-0.12307295072444174,-0.08723394818673548,0.10102417694334971,0.18086785315778123
AP0198,1015.9228108071508,70.07696314412189,-0.08889902876128668,-0.08789235121885106,-0.24768201367955525,-0.21757567732010688,-0.10259042686515456,-0.009596572867253128
AP0199,1016.912330605512,69.60470453679486,-0.009838515740417896,-0.01557259730411081,-0.13458612999185862,-0.1273610475889487,-0.021352167588274053,0.04466939210758418
