xG,xC,zD_R3,zD_F6
-0.5055141940856283,1.3357571143454772,-0.23967309126767944,0.10156571775865109
-0.7248737621453082,1.7235160330746595,-0.6462791732241815,0.057572173893323475
-0.6953823891992268,1.1355720289209654,-0.34924273662107863,-0.1800145016405006
-1.3047941923335173,2.1617307666843812,-0.09610278149909401,0.07254742195870856
-0.10712567606521128,1.2872326112835237,0.014207345183707698,0.12307164067432086
-0.42981824594265206,1.2368390977129629,0.337346242372361,0.02841537580648107
-1.0816242761541557,2.0890684034854727,-0.20067775388915443,-0.41618228734596285
-0.3705377849131133,2.600035002215674,0.6643273169028738,-0.010047875674916051
-0.178470676301014,0.6148096235819547,0.19292821928781612,-0.15696553839624539
-0.19551033893332903,2.2083999042409355,0.503713867199969,-0.10408750006565537
-0.4888776700019788,0.6228017902419891,0.32564978277996914,-0.13065736761025404
-0.685841265952478,1.966817248800139,0.6921118209566934,-0.1258457164026794
-0.5355279915467515,1.6151523823308,0.7209772181072157,0.14168435063064777
-0.8628321506673258,0.9129385976567046,-0.15106037300195307,0.2861210058925714
-0.3958249288336495,2.0210881155677556,0.7364660158804828,0.35395634385053465
-0.96105305244236,2.5922384384507087,0.7811091952401259,0.03271812043094435
-0.5894034433763042,1.3063267774066887,0.2702141773619251,-0.10078176285004059
-0.8219450091394043,2.22225032133113,-0.020638316205582763,0.23106690545784137
-0.43103565040971903,3.1633124978374054,1.0201781062405257,-0.06953804206254588
-0.13055624810233013,2.2355403715568967,-0.25667074556993885,0.48024769801482026
-0.35031725535432834,0.2197460030425289,0.34582255426573894,0.029185068275095594
-0.43933220851928834,0.7610516674736274,0.251307907483312,-0.06323795458188064
-1.1008703079307627,2.093290040428231,0.534085041444246,-0.02022230871546138
-0.07636332949048441,0.973313687112987,0.28568813979258456,0.1837305614580953
-0.9838600979742431,2.169523033478389,0.5414085470463983,0.6092534916491668
-0.9709750309742609,1.5309111160989342,0.5256894256464106,0.3428748120710101
-0.5156896065671726,2.059592401305404,-0.057738681325345986,0.6053008577390524
-1.2317289262949953,1.9579851345346757,0.5122235285388452,-0.238059866728908
-0.3120286415496629,2.3579780694088233,0.20724203102179217,0.1657718197937229
-1.1298447778445344,2.4386664669677436,-0.1538315580256424,0.25155231301087655
0.027835837395768337,1.3814113353834347,0.4253808641152137,0.14991316437700952
-0.651725552485344,0.9503520709427322,0.18032315343934968,-0.43630855321221773
-0.6669134089617907,2.6123929241451123,1.0151292549912154,0.0664251798335167
-0.4941988178474228,0.32168336479766113,0.4497274754304128,-0.09448813950446322
-0.3505544616104408,2.002645176763248,0.5339501391900319,0.4232580037153334
-0.9848731330688034,1.7670540263843324,0.2938751501127035,0.07440466604227991
-0.8878514014264249,1.1469461117305717,0.3348471458690043,0.01022017528045227
-0.3828153904584253,1.2669265382941317,0.8360161808124853,0.15136630635732812
