fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__v5_dosis_C_sn,derivada__v5_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,53.10214918136907,1.373184903739872,0.9901396224090806,1.7562301850706634,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-17.773390893758855,-32.15794324526841,-3.3888385422492977,977.6708121365283,0.2642179905995934,-4.229490268180739,,0.2515818638352086,259.7421293158584,-94.22919002014125,-0.0,-74.75890848296874,1494.7804269660376,-246.09448724785653,-512.3575150931067,567.3403261219644
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,55.72359595169808,1.38191954957637,0.9988742682455787,1.7649648309071615,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-17.5490286962075,-31.933581047717055,-3.1644763446979436,977.8951743340796,0.26516566069540537,-4.229490268180739,,0.26400148290131503,325.2782985740837,-97.50599848305252,-0.0,-72.86356829134478,1504.2885256913576,-246.09448724785653,-512.3575150931067,575.4669565759971
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,58.34504272202708,1.390654195412868,1.0076089140820765,1.7736994767436594,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-17.32466649865615,-31.709218850165705,-2.940114147146593,978.119536531631,0.26503459529940065,-4.229490268180739,,0.2764211019674214,390.81446783230876,-100.78280694596377,-0.0,-73.1256990833542,1513.7966244166773,-246.09448724785653,-512.3575150931067,581.4361160463961
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,60.96648949235609,1.399388841249366,1.0163435599185746,1.7824341225801574,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-17.100304301104796,-31.484856652614354,-2.715751949595239,978.3438987291823,0.2658214798738161,-4.229490268180739,,0.28884072103352787,456.35063709053384,-104.05961540887502,-0.0,-71.5519299345233,1523.3047231419973,-246.09448724785653,-512.3575150931067,589.2411754576358
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,63.5879362626851,1.4081234870858639,1.0250782057550725,1.7911687684166553,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-16.87594210355344,-31.260494455062997,-2.491389752043885,978.5682609267336,0.26419680083164854,-4.229490268180739,,0.3012603400996343,521.8868063487591,-107.3364238717863,-0.0,-74.80128801885843,1532.812821867317,-246.09448724785653,-512.3575150931067,592.2231076357091
Reducción,AP0247,0.8997893085894728,tasa_feed_Carbon_kg_min,66.2093830330141,1.416858132922362,1.0338128515915705,1.7999034142531534,-0.03742971880508407,-0.12986556581001296,0.05500612819984481,-16.651579906002087,-31.036132257511646,-2.2670275544925307,978.792623124285,0.2595313324177358,-4.229490268180739,,0.31367995916574076,587.4229756069844,-110.61323233469754,-0.0,-84.13222484668393,1542.320920592637,-246.09448724785653,-512.3575150931067,589.1234610702924
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,10.37701100559476,1.0682924075450844,0.685247126214293,1.4513376888758758,0.04865813054717875,-0.04377771645775013,0.14109397755210762,-27.88599325352779,-42.27054560503735,-13.501440902018233,967.5582097767593,0.0669198028259733,156.094240045633,,0.13015372135069134,0.0,-49.162776817751926,-0.0,-469.35528403020885,1162.8897002332014,319.9195203630738,-512.3575150931067,451.9336446552079
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,11.178045194171851,1.082455894850786,0.6994106135199947,1.4655011761815775,0.043782655045074885,-0.04865319195985399,0.13621850205000377,-27.52083399508614,-41.9053863465957,-13.136281643576583,967.923369035201,0.07363563476485986,137.74217237988594,,0.13015372135069134,0.0,-49.763552459184744,-0.0,-455.92362015243583,1178.3073643398232,287.86403926187023,-512.3575150931067,448.1267158969661
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,11.97907938274894,1.0957140940908783,0.7126688127600869,1.4787593754216697,0.039110039422190865,-0.05332580758273801,0.13154588642711973,-27.15567473664449,-41.54022708815405,-12.771122385134932,968.2885282936426,0.08109980714249979,121.84448925599511,,0.13015372135069134,0.0,-50.36432810061756,-0.0,-440.9952753971559,1192.7395771226254,257.1423298146762,-512.3575150931067,446.1647883464215
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,12.780113571326032,1.1082372306754131,0.7251919493446217,1.4912825120062045,0.03460213901779915,-0.05783370798712973,0.12703798602272803,-26.79051547820284,-41.1750678297124,-12.405963126693281,968.6536875520843,0.08877590738207596,107.93968164613308,,0.13015372135069134,0.0,-50.96510374205038,-0.0,-425.64307491800355,1206.371637451721,227.50359690406458,-512.3575150931067,444.90954060262493
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,13.581147759903121,1.1201553695285609,0.7371100881977695,1.5032006508593523,0.0302298084628064,-0.06220603854212248,0.12266565546773528,-26.425356219761188,-40.809908571270746,-12.040803868251631,969.0188468105259,0.09751355119527683,95.67512219172828,,0.13015372135069134,0.0,-51.5658793834832,-0.0,-408.1677872916019,1219.345127500315,198.75621433321496,-512.3575150931067,446.0101600653381
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,14.382181948480213,1.1315695990391195,0.7485243177083281,1.5146148803699109,0.02597039554393276,-0.06646545146099611,0.11840624254886165,-26.060196961319537,-40.444749312829096,-11.67564460980998,969.3840060689676,0.10688905116163196,84.77674367787994,,0.13015372135069134,0.0,-52.16665502491602,-0.0,-389.4167873588916,1231.7700870340334,170.75124737886196,-512.3575150931067,448.580376935981
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,15.183216137057304,1.1425596747623763,0.7595143934315849,1.5256049560931677,0.02180602837826327,-0.0706298186266656,0.11424187538319215,-25.695037702877887,-40.079590054387445,-11.31048535136833,969.7491653274092,0.11740346659393787,75.02831570294798,,0.13015372135069134,0.0,-52.76743066634884,-0.0,-368.3879564942798,1243.7333339625848,143.37119123459723,-512.3575150931067,453.5916229434466
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,15.984250325634394,1.1531893647846518,0.7701440834538604,1.5362346461154432,0.01772241760666419,-0.0747134293982647,0.11015826461159306,-25.329878444436236,-39.714430795945795,-10.94532609292668,970.1143245858509,0.1289743375351205,66.25695251788343,,0.13015372135069134,0.0,-53.368206307781655,-0.0,-345.2462146119145,1255.3042830363327,116.52209562183518,-512.3575150931067,460.8544426453649
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,16.785284514211483,1.1635102645258482,0.7804649831950567,1.5465555458566396,0.0137080015604831,-0.07872784544444578,0.10614384856541198,-24.964719185994586,-39.349271537504144,-10.580166834485029,970.4794838442925,0.141105615871128,58.322770470346136,,0.13015372135069134,0.0,-53.96898194921447,-0.0,-320.9836579398995,1266.5390984496119,90.12794439592982,-512.3575150931067,469.356887863321
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,17.586318702788574,1.1735645689859122,0.7905192876551208,1.5566098503167036,0.009753325047590395,-0.08268252195733848,0.10218917205251928,-24.59955992755294,-38.984112279062494,-10.215007576043382,970.8446431027342,0.153672742233421,51.11137198949856,,0.13015372135069134,0.0,-54.569757590647285,-0.0,-295.8494052153135,1277.4837115696148,64.12657116254933,-512.3575150931067,478.8336048330966
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,18.387352891365666,1.183387120363603,0.8003418390328116,1.5664324016943945,0.005850580515340032,-0.08658526648958885,0.09828642752026891,-24.234400669111288,-38.61895302062084,-9.849848317601731,971.2098023611758,0.16710972407332397,44.52829415542819,,0.13015372135069134,0.0,-55.1705332320801,-0.0,-268.97544153550757,1288.1760498718002,38.46664249663929,-512.3575150931067,490.13920250774504
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,19.188387079942757,1.1930069427986025,0.8099616614678111,1.576052224129394,0.0019932641405912173,-0.09044258286433766,0.09442911114552009,-23.869241410669638,-38.25379376217919,-9.48468905916008,971.5749616196175,0.18099278289583304,38.49484776137255,,0.13015372135069134,0.0,-55.77130887351292,-0.0,-241.20932389048943,1298.6477075834187,13.105396788653039,-512.3575150931067,502.4149565149626
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,19.98942126851985,1.2024484081041704,0.819403126773379,1.5854936894349618,-0.0018240853914376063,-0.09425993239636649,0.09061176161349127,-23.504082152227987,-37.88863450373754,-9.11952980071843,971.9401208780591,0.19662955787965575,32.94495682114056,,0.13015372135069134,0.0,-56.37208451494574,-0.0,-209.93577392284402,1308.9252146417946,-11.993073243210414,-512.3575150931067,518.2667678676878
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,20.790455457096936,1.2117321320131476,0.8286868506823561,1.594777413343939,-0.005606087720873241,-0.09804193472580212,0.08682975928405563,-23.138922893786336,-37.52347524529589,-8.75437054227678,972.3052801365008,0.21170648655663915,27.822728699087268,,0.13015372135069134,0.0,-56.97286015637856,-0.0,-179.78191656887722,1319.0310123029117,-36.859141002881664,-512.3575150931067,533.0595794816675
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,21.591489645674027,1.2208756709221098,0.8378303895913184,1.6039209522529012,-0.00935667694187213,-0.10179252394680101,0.08307917006305675,-22.773763635344686,-37.15831598685424,-8.38921128383513,972.6704393949424,0.22568732484854656,23.08056512235149,,0.13015372135069134,0.0,-57.57363579781138,-0.0,-151.8202399850624,1328.9842115822626,-61.51867253785244,-512.3575150931067,545.7141481684297
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,22.392523834251115,1.2298940690902798,0.8468487877594884,1.6129393504210712,-0.013079224220723516,-0.1055150712256524,0.07935662278420536,-22.40860437690304,-36.7931567284126,-8.024052025393482,973.0355986533841,0.23796436187150202,18.677678634782435,,0.13015372135069134,0.0,-58.174411439244196,-0.0,-127.26616593915146,1338.801188908224,-85.99383273383025,-512.3575150931067,555.0092637028913
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,23.193558022828206,1.2388002924470318,0.8557550111162404,1.6218455737778232,-0.016776635004839013,-0.1092124820097679,0.07565921200008986,-22.04344511846139,-36.42799746997095,-7.658892766951832,973.4007579118257,0.25025266853111017,14.578916473588437,,0.13015372135069134,0.0,-58.775187080677014,-0.0,-102.68955261993517,1348.4960583432164,-110.30372444848574,-512.3575150931067,564.3700791010118
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,23.994592211405298,1.2476055755061584,0.864560294175367,1.6306508568369498,-0.020451426760423542,-0.11288727376535242,0.07198442024450534,-21.678285860019738,-36.0628382115293,-7.293733508510181,973.7659171702674,0.26415417453366596,10.753820027821925,,0.13015372135069134,0.0,-59.37596272210983,-0.0,-74.88654061482359,1358.0810492172286,-134.46489962435663,-512.3575150931067,576.996131162832
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,24.79562639998239,1.2563197010367773,0.8732744197059858,1.6393649823675687,-0.024105791642037754,-0.11654163864696664,0.06833005536289112,-21.313126601578087,-35.697678953087646,-6.928574250068531,974.131076428709,0.2783916035919984,7.175866604638289,,0.13015372135069134,0.0,-59.97673836354265,-0.0,-46.41168249815875,1367.5668105635839,-158.49177133131877,-512.3575150931067,590.3291032774572
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,25.59666058855948,1.264951227221308,0.8819059458905165,1.6479965085520993,-0.027741647394892127,-0.120177494399821,0.06469419961003675,-20.947967343136437,-35.332519694645995,-6.56341499162688,974.4962356871507,0.2895136322073256,3.8218535667397173,,0.13015372135069134,0.0,-60.57751400497547,-0.0,-24.167625267504267,1376.9626583917548,-182.39694844112734,-512.3575150931067,597.463055585041
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,26.39769477713657,1.2735076734549922,0.8904623921242008,1.6565529547857836,-0.03136067898940501,-0.12379652599433388,0.061075168015523866,-20.582808084694786,-34.967360436204345,-6.1982557331852295,974.8613949455923,0.29648559999574553,0.6713945993743837,,0.13015372135069134,0.0,-61.17828964640829,-0.0,-10.22368969066445,1386.2767779394317,-206.1915093680576,-512.3575150931067,596.3257741411945
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,27.19872896571366,1.2819956733133457,0.8989503919825543,1.6650409546441371,-0.03496437289864387,-0.12740021990357275,0.05747147410628501,-20.217648826253136,-34.602201177762694,-5.833096474743579,975.226554204034,0.3002089027238523,-2.293495009529359,,0.13015372135069134,0.0,-61.77906528784111,-0.0,-2.7770842344508884,1395.5163901852425,-229.88522743766543,-512.3575150931067,588.7174981321783
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,27.99976315429075,1.290421101262494,0.9073758199317026,1.6734663825932854,-0.03855404549198768,-0.13098989249691656,0.053881801512941196,-19.852489567811485,-34.237041919321044,-5.467937216301928,975.5917134624756,0.2994861326954944,-5.088741901885713,,0.13015372135069134,0.0,-62.379840929273925,-0.0,-4.22262429116671,1404.6878897792878,-253.48675757063126,-512.3575150931067,572.2411518951092
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,28.800797342867842,1.2987891782244052,0.9157438968936138,1.6818344595551966,-0.0421308666905258,-0.13456671369545467,0.05030498031440308,-19.487330309369835,-33.87188266087939,-5.102777957860278,975.9568727209173,0.2911856458507529,-7.7285008541246185,,0.13015372135069134,0.0,-62.980616570706744,-0.0,-20.8235979806497,1413.7969599561761,-277.00379181327,-512.3575150931067,540.6314384984429
Reducción,AP0247,0.8997893085894728,tasa_gn_nm3_min,29.601831531444933,1.3071045600023676,0.9240592786715762,1.690149841333159,-0.045695879781725034,-0.13813172678665392,0.046739967223203845,-19.122171050928184,-33.50672340243774,-4.737618699418627,976.3220319793589,0.278390866950386,-10.225394513173837,,0.13015372135069134,0.0,-63.58139221213956,-0.0,-46.413155781383495,1422.8486687905772,-300.44318961583656,-512.3575150931067,500.05341608811113
Reducción,AP0247,0.8997893085894728,tasa_o2_nm3_min,2.936241586406579,1.3045496737376334,0.921504392406842,1.6875949550684248,-0.04118635687752719,-0.13362220388245608,0.05124949012740169,-9.407011125720889,-23.791563477230447,4.977541225788668,986.0371919045662,0.06928115644133434,-49.68073696029684,,0.13015372135069134,0.0,-55.88539994065338,-0.0,-464.63257679948686,1420.0675473471008,-270.7937890253546,-512.3575150931067,116.39826648849942
Reducción,AP0247,0.8997893085894728,tasa_o2_nm3_min,4.11154540146219,1.3037685424216048,0.9207232610908134,1.6868138237523962,-0.04101131844452006,-0.13344716544944893,0.05142452856040882,-9.89904821159492,-24.28360056310448,4.485504139914637,985.5451548186921,0.07706593034214809,-47.56296174591893,,0.13015372135069134,0.0,-56.179225894417286,-0.0,-449.0630289978593,1419.2172468530378,-269.64293898440513,-512.3575150931067,131.97453788324935
Reducción,AP0247,0.8997893085894728,tasa_o2_nm3_min,5.286849216517801,1.3029874111055764,0.919942129774785,1.6860326924363678,-0.04083628001151293,-0.1332721270164418,0.051599566993415946,-10.391085297468953,-24.77563764897851,3.993467054040604,985.0531177328181,0.0855575667875815,-45.44518653154103,,0.13015372135069134,0.0,-56.473051848181186,-0.0,-432.07975610699253,1418.3669463589752,-268.4920889434557,-512.3575150931067,148.96453436723897
Reducción,AP0247,0.8997893085894728,tasa_o2_nm3_min,6.462153031573412,1.3022062797895477,0.9191609984587563,1.6852515611203391,-0.0406612415785058,-0.13309708858343466,0.05177460542642308,-10.883122383342984,-25.26767473485254,3.5014299681665726,984.5610806469441,0.09462565279616048,-43.327411317163126,,0.13015372135069134,0.0,-56.76687780194509,-0.0,-413.9435840898346,1417.516645864912,-267.34123890250623,-512.3575150931067,167.1074299775193
Reducción,AP0247,0.8997893085894728,tasa_o2_nm3_min,7.637456846629023,1.3014251484735193,0.9183798671427279,1.6844704298043107,-0.040486203145498674,-0.13292205015042755,0.051949643859430204,-11.375159469217017,-25.759711820726572,3.0093928822925395,984.0690435610701,0.10423290621669995,-41.20963610278522,,0.13015372135069134,0.0,-57.06070375570899,-0.0,-394.72907724875563,1416.6663453708493,-266.19038886155676,-512.3575150931067,186.3286604117211
