Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist__posicion_vertical_lanza_mm,rec__posicion_vertical_lanza_mm,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0007,Fusión,1,0.6561813002146002,21.4004,0.470154339261286,,0.2514654590470191,1230.3118980188292,1226.0835869850807,1226.0835869850807,0.21538207715848093,0.21538207715848093,-291.47277807626006,-291.47277807626006,0.0,0.5896321641166617,0.5896321641166617,-6.252190925188938,-6.252190925188938,-0.0,-0.0,-135.98391784940512,-135.98391784940512,-96.66504778261539,-96.66504778261539,-33.57020415105853,-33.57020415105853,-25.253608293181017,-25.253608293181017,-0.0,-0.0,35.0,35.0,292.2298158998843,292.2298158998843,1.278554116600844e-22,1.278554116600844e-22,55.16607010452829,55.16607010452829,2.6015134870283592e-23,2.6015134870283592e-23,0.004872745165118464,0.004872745165118464,50.77022117332176,50.77022117332176,33.441975120261866,33.441975120261866,25.104977794828873,25.104977794828873,33.661041821676584,33.661041821676584,122.47715750558037,122.47715750558037,545.2106147179237,545.2106147179237,18.26587815202095,18.26587815202095,0.21769753794524074,0.21769753794524074,0.16992440648666834,0.16992440648666834,0.0,0.0,,,1,False
AP0007,Fusión,2,0.5595586262681238,24.6101,0.49950400056577626,,-0.01024165096459173,1227.395208797906,1227.1133746339447,1227.1133746339447,0.2892128450551333,0.2892128450551333,-292.0604790717787,-292.0604790717787,0.0,0.48097744500505635,0.48097744500505635,-3.1985233848845622,-3.1985233848845622,-0.0,-0.0,-110.92542325429112,-110.92542325429112,-120.25166807552017,-120.25166807552017,-35.629779448786394,-35.629779448786394,-25.253608293181017,-25.253608293181017,-0.0,-0.0,40.0,40.0,292.4856294461382,292.4856294461382,1.278554116600844e-22,1.278554116600844e-22,55.149918024326745,55.149918024326745,2.601513487028359e-23,2.601513487028359e-23,0.005646661093564537,0.005646661093564537,50.85531035632622,50.85531035632622,37.78863793349847,37.78863793349847,25.59228071424696,25.59228071424696,34.909138378567164,34.909138378567164,122.9395784166124,122.9395784166124,1224.2665450484665,1224.2665450484665,18.64212206036404,18.64212206036404,0.24583867428083603,0.24583867428083603,0.14460417014098734,0.14460417014098734,0.0,0.0,,,1,False
AP0007,Fusión,3,0.6015973736732223,23.9874,0.3535401524850026,,0.00839385384615543,1215.276891449091,1220.875783049276,1220.875783049276,0.26749336307325844,0.26749336307325844,-325.5853945900587,-325.5853945900587,0.0,0.5625028843777709,0.5625028843777709,-6.519425748630047,-6.519425748630047,0.0,0.0,-129.7272277096234,-129.7272277096234,-147.44996230780538,-147.44996230780538,-23.154596279448924,-23.154596279448924,-25.253608293181017,-25.253608293181017,-0.0,-0.0,45.0,45.0,292.6270875792573,292.6270875792573,1.278554116600844e-22,1.278554116600844e-22,47.64421194113689,47.64421194113689,0.17233765868042256,0.17233765868042256,0.0007344095173470702,0.0007344095173470702,50.89063844542572,50.89063844542572,42.701589744678444,42.701589744678444,25.981009852753253,25.981009852753253,36.21560462458217,36.21560462458217,123.19701380014716,123.19701380014716,1785.2198961046006,1785.2198961046006,19.48530460226434,19.48530460226434,0.2859261738268821,0.2859261738268821,0.1470922287372006,0.1470922287372006,0.0,0.0,,,1,False
AP0007,Fusión,4,0.5948559188917892,23.794,0.47952257944380267,,-0.006456678664504167,1202.7180665871617,1205.3119801273313,1205.3119801273313,0.20548067813288087,0.20548067813288087,-314.4317106136599,-314.4317106136599,0.0,0.5260099249778546,0.5260099249778546,-9.96491132175979,-9.96491132175979,0.0,0.0,-121.31103894801772,-121.31103894801772,-167.86706337246116,-167.86706337246116,-0.0,-0.0,-25.253608293181017,-25.253608293181017,-0.0,-0.0,50.0,50.0,274.8250789365708,274.8250789365708,1.2785541166008437e-22,1.2785541166008437e-22,50.3694972463682,50.3694972463682,5.492949661964755e-23,5.492949661964755e-23,0.0021763902154977107,0.0021763902154977107,47.81639184847236,47.81639184847236,44.1354297177453,44.1354297177453,26.22049474419488,26.22049474419488,36.39549392361111,36.39549392361111,122.78469479709202,122.78469479709202,2541.7868504379735,2541.7868504379735,18.571904225352032,18.571904225352032,0.30740044039331715,0.30740044039331715,0.13495313873901676,0.13495313873901676,0.0,0.0,,,1,False
AP0007,Fusión,5,0.6605316393472083,22.4163,0.35900018009032036,,0.03730816374522039,1191.0921081963083,1194.899163384452,1194.899163384452,0.2016461726420952,0.2016461726420952,-336.95214278507336,-336.95214278507336,0.0,0.5243966829661659,0.5243966829661659,-7.818903202709701,-7.818903202709701,0.0,0.0,-120.93898500907203,-120.93898500907203,-190.75954948282035,-190.75954948282035,-0.0,-0.0,-25.253608293181017,-25.253608293181017,-0.0,-0.0,55.0,55.0,292.2188552129836,292.2188552129836,1.278554116600844e-22,1.278554116600844e-22,54.605794924781456,54.605794924781456,9.217011436665913e-23,9.217011436665913e-23,0.007521881815046073,0.007521881815046073,50.85042397635324,50.85042397635324,45.93490738641649,45.93490738641649,26.609183373108216,26.609183373108216,37.333457462811715,37.333457462811715,122.3930823370423,122.3930823370423,3319.208182198661,3319.208182198661,18.44783785679058,18.44783785679058,0.29967641270079726,0.29967641270079726,0.13616759856567828,0.13616759856567828,0.0,0.0,,,1,False
AP0007,Fusión,6,0.6612553394855298,21.6705,0.608624607366411,,0.08312888623753789,1174.2077339153514,1187.346785992426,1187.346785992426,0.01591936666162904,0.01591936666162904,-354.44021841937325,-354.44021841937325,0.0,0.5258948541829439,0.5258948541829439,-3.7453222038824077,-3.7453222038824077,0.0,0.0,-121.28450074594144,-121.28450074594144,-207.90210938025083,-207.90210938025083,-0.0,-0.0,-25.253608293181017,-25.253608293181017,-0.0,-0.0,64.0,64.0,257.01049448732323,257.01049448732323,1.278554116600844e-22,1.278554116600844e-22,51.378683268797566,51.378683268797566,9.190474523283662e-23,9.190474523283662e-23,0.0028314833068544295,0.0028314833068544295,41.16548617217368,41.16548617217368,48.06979458684222,48.06979458684222,17.901718727068342,17.901718727068342,30.79291679122578,30.79291679122578,120.59202249641093,120.59202249641093,3729.623203822545,3729.623203822545,56.7370216542947,56.7370216542947,0.3514118369033544,0.3514118369033544,0.14169396188314648,0.14169396188314648,0.0,0.0,,,1,False
AP0007,Reducción,0,0.7372198763455029,17.6383,1.7545660114347972,-0.23489107492447583,-0.04212211735257787,1167.4799583187819,1157.1883159691304,1157.1883159691304,0.014784381377785257,0.014784381377785257,898.2324778029305,898.2324778029305,0.0,1.3147458416611113,1.3147458416611113,-17.019417946221076,-17.019417946221076,1431.1665859402026,1431.1665859402026,54.03780207307155,54.03780207307155,-70.51867857994893,-70.51867857994893,-0.0,-0.0,-516.4532316303947,-516.4532316303947,-0.0,-0.0,30.0,30.0,,,,,,,2.3765913919606245e-23,2.3765913919606245e-23,4.312302015962139e-05,4.312302015962139e-05,,,38.302771783644154,38.302771783644154,8.672174584424052,8.672174584424052,17.531879261670156,17.531879261670156,90.75695643720805,90.75695643720805,4738.426067483836,4738.426067483836,110.96692506170278,110.96692506170278,,,0.08938465702196897,0.08938465702196897,0.0,0.0,0.00821887462437448,0.00821887462437448,1,False
AP0007,Reducción,1,0.9542096235656329,4.2122,0.2807373637544452,0.14006731730193167,0.009277315359649263,1170.3022616733442,1170.8115005340717,1169.912178230023,0.28447087949945526,0.2995796148399863,185.2550694304564,303.8592254970341,118.60415606657773,0.48294577646998205,0.47409880541510474,3.3315422152898635,2.432219911241237,525.7106249763989,516.0802546346123,272.56654315064003,394.5697693944217,-96.56886706618789,-90.33756690160517,-0.0,-0.0,-516.4532316303947,-516.4532316303947,-0.0,-0.0,25.0,25.0,,,,,,,1.8528169194075503e-23,1.8528169194075503e-23,8.285359824525547e-22,8.285359824525547e-22,,,58.04535435267857,53.42418239917807,24.86888135827106,24.43806059999218,21.44205242654552,20.915173810553785,118.26853628849638,120.63182167457938,2677.7473754882812,2074.0058318228807,-6.955113138335515,-5.377400606351193,,,0.6460975966916847,0.5946597490576663,996.636663517816,881.1073646803036,0.04145598375605681,0.06001205342948496,1,False
AP0010,Fusión,1,1.0,17.365,,,0.21202173825034376,1254.7033587194155,1231.9485316149085,1231.9485316149085,0.14131346964496147,0.14131346964496147,-303.6918202778731,-303.6918202778731,0.0,0.6021792298935394,0.6021792298935394,-16.923519349795423,-16.923519349795423,-0.0,-0.0,-138.87758489419755,-138.87758489419755,-94.26053367978051,-94.26053367978051,-45.300093410714,-45.300093410714,-25.253608293181017,-25.253608293181017,-0.0,-0.0,30.0,30.0,169.62277922453706,169.62277922453706,40.04197851110388,40.04197851110388,0.012360408998749886,0.012360408998749886,88.46197645399305,88.46197645399305,132.61807092737268,132.61807092737268,3.58245373437211e-23,3.58245373437211e-23,38.61373291015625,38.61373291015625,27.313966141958083,27.313966141958083,39.19121595594618,39.19121595594618,121.9742966812376,121.9742966812376,511.3466327373798,511.3466327373798,18.63128540577497,18.63128540577497,0.23163408879676176,0.23163408879676176,0.23163408879676176,0.23163408879676176,146.4075255621119,146.4075255621119,,,1,False
AP0010,Fusión,2,1.0,8.6234,,,-0.13295102953880233,1226.6156305358516,1240.071236151605,1240.071236151605,0.12181797328577189,0.12181797328577189,-338.0544151189836,-338.0544151189836,0.0,0.606081222637062,0.606081222637062,-14.632122567810475,-14.632122567810475,-0.0,-0.0,-139.77748197067243,-139.77748197067243,-111.47782237102302,-111.47782237102302,-61.545502484107146,-61.545502484107146,-25.253608293181017,-25.253608293181017,-0.0,-0.0,35.0,35.0,151.97594008421248,151.97594008421248,36.17608707191096,36.17608707191096,0.01227942682136365,0.01227942682136365,79.46448588851317,79.46448588851317,119.26399148191425,119.26399148191425,3.5824537343721096e-23,3.5824537343721096e-23,38.62606903238617,38.62606903238617,28.14806918674045,28.14806918674045,40.93351119505643,40.93351119505643,122.6502621799045,122.6502621799045,703.0165073560631,703.0165073560631,18.462949999163143,18.462949999163143,0.2581316527547327,0.2581316527547327,0.2581316527547327,0.2581316527547327,292.0996361811217,292.0996361811217,,,1,False
