target,variable,fuente,x,pd,ale
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,29.986326224940868,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,32.563865687776314,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,35.14140515061175,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,37.7189446134472,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,40.296484076282646,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,42.874023539118085,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,45.45156300195353,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,48.02910246478898,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,50.606641927624416,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,53.18418139045986,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,55.76172085329531,0.0008720733772411735,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,58.33926031613075,0.004209886157598628,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,60.916799778966194,0.004442770103618811,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,63.49433924180164,0.0006233972012212643,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,pd,66.07187870463709,0.0010943921875876579,
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,3.1809633965358337,,0.0034098527393633714
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,4.92665190231407,,0.0015227430329170216
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,5.3903716127022925,,0.0011877142277130024
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,6.16168252018546,,0.0007416231625316612
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,7.3070864923012095,,0.0002955320973503199
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,8.615089874486292,,0.0002955320973503199
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,9.6775906507704,,0.0002955320973503199
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,10.65425678507487,,0.0002955320973503199
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,12.302416471935455,,0.0006662316747018176
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,14.252919561476936,,0.0008691827629897873
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,16.572743286919977,,0.0007014342739262592
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,21.096129124572723,,0.0007014342739262592
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,25.43710540614984,,0.0007014342739262592
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,27.230356310722158,,0.0009052164529687436
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,28.545707591521435,,0.0011089986320112276
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,30.744998630621502,,0.0011089986320112276
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,34.97769231551734,,0.0011089986320112276
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,40.149324453500604,,0.0011089986320112276
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,49.7265089812046,,0.0011089986320112276
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,58.37560413644688,,0.0017608779033022603
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,60.729323040675496,,0.001726255785537983
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,62.302791410056486,,-0.002795142832987055
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,63.566696640835005,,-0.006630040062456783
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,64.88379452022428,,-0.006257301900852842
v5_ln_feo_ret,tasa_feed_Carbon_kg_min,ale,66.1125435924537,,-0.005884563739248901
v5_ln_feo_ret,tasa_gn_nm3_min,pd,12.95330952580801,0.006939405159795448,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,13.641940766329416,0.008330362375261892,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,14.330572006850822,0.01034891447290643,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,15.019203247372229,0.002984175748205637,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,15.707834487893635,0.004886542887712896,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,16.39646572841504,0.0010194439878912448,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,17.085096968936448,0.0004878638296276214,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,17.773728209457854,0.00016768295068808226,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,18.46235944997926,-0.00010778028760661317,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,19.150990690500667,0.00046017564128643704,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,19.839621931022073,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,20.52825317154348,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,21.216884412064886,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,21.90551565258629,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,22.5941468931077,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,23.2827781336291,0.0005536733392950667,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,23.97140937415051,9.217986105739754e-05,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,24.660040614671914,-0.00024208922032095456,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,25.348671855193324,-0.00024208922032095456,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,26.037303095714726,-0.00024208922032095456,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,26.725934336236136,-0.0009125309247934229,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,27.41456557675754,-0.0009125309247934229,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,28.10319681727895,-0.00594425750551142,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,28.791828057800352,-0.00594425750551142,
v5_ln_feo_ret,tasa_gn_nm3_min,pd,29.480459298321758,-0.015547295059042815,
v5_ln_feo_ret,tasa_gn_nm3_min,ale,10.84028059967063,,0.005784721262222264
v5_ln_feo_ret,tasa_gn_nm3_min,ale,15.123163973234874,,0.01251824756555962
v5_ln_feo_ret,tasa_gn_nm3_min,ale,16.18400957941796,,0.00598205776010151
v5_ln_feo_ret,tasa_gn_nm3_min,ale,16.753643004842125,,0.002107130700067382
v5_ln_feo_ret,tasa_gn_nm3_min,ale,17.152967788300693,,0.001904284399324589
v5_ln_feo_ret,tasa_gn_nm3_min,ale,17.63263328704834,,0.001701438098581796
v5_ln_feo_ret,tasa_gn_nm3_min,ale,18.175343088512257,,0.0013760008473474462
v5_ln_feo_ret,tasa_gn_nm3_min,ale,18.737589600505014,,0.0011729156622958302
v5_ln_feo_ret,tasa_gn_nm3_min,ale,19.291934236975123,,0.0012952677284785632
v5_ln_feo_ret,tasa_gn_nm3_min,ale,19.89645111848317,,0.001338908388061208
v5_ln_feo_ret,tasa_gn_nm3_min,ale,20.70526555109358,,0.0013825490476438518
v5_ln_feo_ret,tasa_gn_nm3_min,ale,21.719207933010527,,0.0013825490476438518
v5_ln_feo_ret,tasa_gn_nm3_min,ale,22.688483880293106,,0.0013825490476438518
v5_ln_feo_ret,tasa_gn_nm3_min,ale,23.469252814438434,,0.001254352551348049
v5_ln_feo_ret,tasa_gn_nm3_min,ale,24.24004281524658,,0.0004464231525218871
v5_ln_feo_ret,tasa_gn_nm3_min,ale,24.95238005596019,,-0.00023330975000847385
v5_ln_feo_ret,tasa_gn_nm3_min,ale,25.492668539632163,,-0.00023330975000847385
v5_ln_feo_ret,tasa_gn_nm3_min,ale,26.178062753951462,,-0.0010588821798528385
v5_ln_feo_ret,tasa_gn_nm3_min,ale,26.831761466923467,,-0.001884454609697203
v5_ln_feo_ret,tasa_gn_nm3_min,ale,27.327264751473884,,-0.001633786755203271
v5_ln_feo_ret,tasa_gn_nm3_min,ale,27.797083565492983,,-0.0011797936802415265
v5_ln_feo_ret,tasa_gn_nm3_min,ale,28.20378297837999,,-0.002822589328766726
v5_ln_feo_ret,tasa_gn_nm3_min,ale,28.66064434877749,,-0.005030545003570136
v5_ln_feo_ret,tasa_gn_nm3_min,ale,29.07493109628183,,-0.010738518567596398
v5_ln_feo_ret,tasa_gn_nm3_min,ale,29.781587669768154,,-0.01608465732581226
v5_ln_feo_ret,tasa_o2_nm3_min,pd,3.872453824479845,0.0013482666735746501,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,4.988708111805151,0.0013482666735746501,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,6.104962399130456,0.0013482666735746501,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,7.221216686455762,-0.0006634342769682453,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,8.337470973781068,-0.0006634342769682453,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,9.453725261106372,-0.0011017234986445956,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,10.569979548431679,-0.001154569013363758,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,11.686233835756985,-0.0009062647956058119,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,12.80248812308229,-0.0009062647956058119,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,13.918742410407596,-0.0009062647956058119,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,15.0349966977329,-0.0009062647956058119,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,16.15125098505821,-0.00027777317347993667,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,17.267505272383513,-0.00027777317347993667,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,18.383759559708817,0.00023358084601279841,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,19.500013847034126,0.00269033852434681,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,20.61626813435943,0.00269033852434681,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,21.732522421684735,0.0027615219600423545,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,22.84877670901004,0.0027615219600423545,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,23.965030996335347,0.0018372614688132282,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,25.08128528366065,-0.0017553245029263973,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,26.197539570985956,-0.002858316854690191,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,27.313793858311264,-0.002858316854690191,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,28.43004814563657,-0.001748763645346401,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,29.546302432961873,-0.001748763645346401,
v5_ln_feo_ret,tasa_o2_nm3_min,pd,30.662556720287178,-0.0029970108788792585,
v5_ln_feo_ret,tasa_o2_nm3_min,ale,3.615748312865867,,0.0031825291836023012
v5_ln_feo_ret,tasa_o2_nm3_min,ale,5.874415164478009,,0.0031825291836023012
v5_ln_feo_ret,tasa_o2_nm3_min,ale,6.535753201417842,,0.0008288194648868631
v5_ln_feo_ret,tasa_o2_nm3_min,ale,7.396262396502383,,-0.001524890253828575
v5_ln_feo_ret,tasa_o2_nm3_min,ale,8.305423208371685,,-0.0021176118603957587
v5_ln_feo_ret,tasa_o2_nm3_min,ale,9.096084307691786,,-0.0027103334669629415
v5_ln_feo_ret,tasa_o2_nm3_min,ale,10.073185572795378,,-0.002742218768817303
v5_ln_feo_ret,tasa_o2_nm3_min,ale,11.346290275748345,,-0.0026685211025462238
v5_ln_feo_ret,tasa_o2_nm3_min,ale,13.158071100055366,,-0.002562938134420784
v5_ln_feo_ret,tasa_o2_nm3_min,ale,15.08393776675905,,-0.0023746443641241345
v5_ln_feo_ret,tasa_o2_nm3_min,ale,16.80948352667298,,-0.0021863505938274842
v5_ln_feo_ret,tasa_o2_nm3_min,ale,18.424513679741757,,6.909349381629655e-05
v5_ln_feo_ret,tasa_o2_nm3_min,ale,19.87029479379554,,0.0024476887861003965
v5_ln_feo_ret,tasa_o2_nm3_min,ale,21.19980498910804,,0.0026398965637450776
v5_ln_feo_ret,tasa_o2_nm3_min,ale,22.32644350904677,,0.002708953136749439
v5_ln_feo_ret,tasa_o2_nm3_min,ale,23.272847634480794,,0.002708953136749439
v5_ln_feo_ret,tasa_o2_nm3_min,ale,24.248773074725115,,0.001607097466360116
v5_ln_feo_ret,tasa_o2_nm3_min,ale,25.16042862651691,,-0.0004382203538722284
v5_ln_feo_ret,tasa_o2_nm3_min,ale,26.144813510661,,-0.00138168250371525
v5_ln_feo_ret,tasa_o2_nm3_min,ale,27.09487376049759,,-0.00138168250371525
v5_ln_feo_ret,tasa_o2_nm3_min,ale,27.816584754265108,,-0.0006419599236212165
v5_ln_feo_ret,tasa_o2_nm3_min,ale,28.496612217248988,,0.00044772953708053587
v5_ln_feo_ret,tasa_o2_nm3_min,ale,29.242807055006097,,0.0007976964176882547
v5_ln_feo_ret,tasa_o2_nm3_min,ale,29.985326932348038,,0.0015233406068715614
v5_ln_feo_ret,tasa_o2_nm3_min,ale,31.414414841942808,,0.000509524316570456
v5_ln_feo_ret,tasa_aire_nm3_min,pd,81.48615207380843,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,83.38854888778584,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,85.29094570176326,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,87.19334251574068,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,89.0957393297181,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,90.99813614369552,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,92.90053295767294,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,94.80292977165035,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,96.70532658562779,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,98.6077233996052,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,100.51012021358262,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,102.41251702756004,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,104.31491384153746,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,106.21731065551488,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,108.1197074694923,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,110.02210428346972,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,111.92450109744713,-0.0009770437182693137,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,113.82689791142457,-0.0003314920029641458,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,115.72929472540199,-0.0003314920029641458,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,117.6316915393794,-0.0003314920029641458,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,119.53408835335682,-0.0025342722412690652,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,121.43648516733424,0.0017929528376823703,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,123.33888198131166,0.0028197628482830722,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,125.24127879528908,0.0028197628482830722,
v5_ln_feo_ret,tasa_aire_nm3_min,pd,127.1436756092665,0.0074584359304792425,
v5_ln_feo_ret,tasa_aire_nm3_min,ale,54.42028048712488,,-0.0007100474225809439
v5_ln_feo_ret,tasa_aire_nm3_min,ale,107.8679220369759,,-0.00048190856809044304
v5_ln_feo_ret,tasa_aire_nm3_min,ale,117.71724749177943,,-0.0002537697135999422
v5_ln_feo_ret,tasa_aire_nm3_min,ale,118.40365428966552,,-0.001171357342855347
v5_ln_feo_ret,tasa_aire_nm3_min,ale,118.6910440743737,,-0.002088944972110752
v5_ln_feo_ret,tasa_aire_nm3_min,ale,118.9517997430313,,-0.002088944972110752
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.13788363136574,,-0.0020040398434529793
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.28808602801287,,-0.0019191347147952073
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.43084609523831,,-0.0025583569984518164
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.55567359903606,,-0.002497812399351961
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.68753780891045,,-0.0017980455165954963
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.82407346157972,,-0.0020334760530189106
v5_ln_feo_ret,tasa_aire_nm3_min,ale,119.98514772166516,,-0.002338816909504983
v5_ln_feo_ret,tasa_aire_nm3_min,ale,120.16569701401905,,-0.0020765526227782753
v5_ln_feo_ret,tasa_aire_nm3_min,ale,120.33716217031974,,-0.0016747571093533526
v5_ln_feo_ret,tasa_aire_nm3_min,ale,120.53642999475551,,-0.0016051362027177962
v5_ln_feo_ret,tasa_aire_nm3_min,ale,120.79445041666668,,-0.0018606473021834284
v5_ln_feo_ret,tasa_aire_nm3_min,ale,121.09701920205663,,0.0001331223106007469
v5_ln_feo_ret,tasa_aire_nm3_min,ale,121.47473815284297,,0.0023824030228505543
v5_ln_feo_ret,tasa_aire_nm3_min,ale,121.9502172201006,,0.0023824030228505543
v5_ln_feo_ret,tasa_aire_nm3_min,ale,122.52527988335504,,0.0031965538315434244
v5_ln_feo_ret,tasa_aire_nm3_min,ale,123.22916551296657,,0.004010704640236293
v5_ln_feo_ret,tasa_aire_nm3_min,ale,124.1796296359592,,0.004010704640236293
v5_ln_feo_ret,tasa_aire_nm3_min,ale,125.32622960069445,,0.0051355925266377295
v5_ln_feo_ret,tasa_aire_nm3_min,ale,128.84170837809245,,0.007791509505010541
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.04589508196210096,-0.0018746018465965496,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.07217033309712177,-0.0018746018465965496,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.09844558423214259,-0.0015348966804303043,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.12472083536716339,-0.0014868761335685265,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.1509960865021842,-0.0011637891968748484,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.177271337637205,-0.005716855104525046,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.2035465887722258,-0.0030359877181829384,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.22982183990724664,-0.0030359877181829384,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.2560970910422674,-0.0032964231301748303,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.28237234217728824,-0.00318721161655237,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.30864759331230907,-0.00318721161655237,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.3349228444473299,-0.00318721161655237,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.36119809558235066,0.0027757435343587883,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.3874733467173715,0.0027757435343587883,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.4137485978523923,0.0027757435343587883,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.4400238489874131,0.0027757435343587883,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.4662991001224339,0.0027757435343587883,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.49257435125745475,0.010950726587471558,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.5188496023924756,0.010950726587471558,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.5451248535274964,0.025119248872636352,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.5714001046625172,0.0309039957879342,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.597675355797538,0.012618760396800113,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.6239506069325589,0.012618760396800113,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.6502258580675795,0.012618760396800113,
v5_ln_feo_ret,v5_dosis_C_sn,pd,0.6765011092026003,0.012618760396800113,
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.03119300679496737,,-0.014833474822243363
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.05979910019197837,,0.0007530884070561482
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.07346248607914727,,0.0005632612392493762
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.08691666357768324,,0.0003734340714426042
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.10417603492353325,,0.0006592625226995025
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.1207108227810938,,0.0009450909739564008
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.13207604398055356,,0.0008506673940771349
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.14156388143036863,,0.0007562438141978621
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.15071235674589945,,0.0009776497135010366
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.15912632175566996,,-0.0008393344320676184
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.16760655494159254,,-0.0047440909799541554
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.17629341143433025,,-0.006610457482968873
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.18772041755607724,,-0.005122459030479389
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.20149025342140275,,-0.0036344605779899085
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.21417347982747936,,-0.0036344605779899085
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.22929567868309686,,-0.0036344605779899085
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.25021446659398167,,-0.003755188891371636
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.276073866925741,,-0.0036116219501250817
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.30444834665699727,,-0.0033473266954968
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.3376187105376164,,-0.0002730741590465692
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.3788636598648216,,0.002801178377403662
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.4259826383038182,,0.002801178377403662
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.4815155782262127,,0.007760407798504513
v5_ln_feo_ret,v5_dosis_C_sn,ale,0.5613028596897793,,0.01578404332221652
v5_ln_feo_ret,v5_dosis_C_sn,ale,1.291717707134094,,0.01884844942482768
v5_ln_feo_ret,v5_exceso_C_pos,pd,0.0,-0.00023774643984935068,
v5_ln_feo_ret,v5_exceso_C_pos,pd,32.6308772716904,-0.00023774643984935068,
v5_ln_feo_ret,v5_exceso_C_pos,pd,65.2617545433808,-0.0003562775069170147,
v5_ln_feo_ret,v5_exceso_C_pos,pd,97.89263181507121,-0.0003562775069170147,
v5_ln_feo_ret,v5_exceso_C_pos,pd,130.5235090867616,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,163.154386358452,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,195.78526363014242,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,228.41614090183282,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,261.0470181735232,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,293.6778954452136,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,326.308772716904,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,358.9396499885944,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,391.57052726028485,0.00017580761411896013,
v5_ln_feo_ret,v5_exceso_C_pos,pd,424.20140453197524,-0.0033857933784519722,
v5_ln_feo_ret,v5_exceso_C_pos,pd,456.83228180366564,-0.006197290408741572,
v5_ln_feo_ret,v5_exceso_C_pos,pd,489.46315907535603,-0.006197290408741572,
v5_ln_feo_ret,v5_exceso_C_pos,pd,522.0940363470464,-0.006197290408741572,
v5_ln_feo_ret,v5_exceso_C_pos,pd,554.7249136187369,-0.002222758551187996,
v5_ln_feo_ret,v5_exceso_C_pos,pd,587.3557908904272,0.002282289268125195,
v5_ln_feo_ret,v5_exceso_C_pos,pd,619.9866681621177,0.00703271238458603,
v5_ln_feo_ret,v5_exceso_C_pos,pd,652.617545433808,0.01159133964105858,
v5_ln_feo_ret,v5_exceso_C_pos,pd,685.2484227054985,0.01159133964105858,
v5_ln_feo_ret,v5_exceso_C_pos,pd,717.8792999771888,0.01159133964105858,
v5_ln_feo_ret,v5_exceso_C_pos,pd,750.5101772488792,0.01159133964105858,
v5_ln_feo_ret,v5_exceso_C_pos,pd,783.1410545205697,0.01159133964105858,
v5_ln_feo_ret,v5_exceso_C_pos,ale,5.931550634414399,,-0.0003184687869119022
v5_ln_feo_ret,v5_exceso_C_pos,ale,27.505948817869957,,-0.0003773658594529355
v5_ln_feo_ret,v5_exceso_C_pos,ale,59.72317174860121,,-0.00043626293199396885
v5_ln_feo_ret,v5_exceso_C_pos,ale,96.46573339157052,,-0.00043626293199396885
v5_ln_feo_ret,v5_exceso_C_pos,ale,148.1095812545673,,-0.00021695411470590753
v5_ln_feo_ret,v5_exceso_C_pos,ale,221.13596331490027,,2.3547025821537898e-06
v5_ln_feo_ret,v5_exceso_C_pos,ale,296.9771208973416,,2.3547025821537898e-06
v5_ln_feo_ret,v5_exceso_C_pos,ale,356.6156544058815,,2.3547025821537898e-06
v5_ln_feo_ret,v5_exceso_C_pos,ale,408.46435762222205,,-0.00237952932152814
v5_ln_feo_ret,v5_exceso_C_pos,ale,481.4329654104625,,-0.0047614133456384345
v5_ln_feo_ret,v5_exceso_C_pos,ale,580.6757085766538,,0.0020793069082102704
v5_ln_feo_ret,v5_exceso_C_pos,ale,1336.312153554191,,0.010801857995328196
v5_ln_feo_ret,v5_C_x_avance,pd,48.41762183041804,0.0038734815558091403,
v5_ln_feo_ret,v5_C_x_avance,pd,115.82956823684526,-0.0006243518236081546,
v5_ln_feo_ret,v5_C_x_avance,pd,183.24151464327247,-0.0006243518236081546,
v5_ln_feo_ret,v5_C_x_avance,pd,250.65346104969973,0.0005641172650341665,
v5_ln_feo_ret,v5_C_x_avance,pd,318.06540745612693,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,385.47735386255414,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,452.8893002689814,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,520.3012466754086,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,587.7131930818358,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,655.125139488263,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,722.5370858946902,0.000307432975254965,
v5_ln_feo_ret,v5_C_x_avance,pd,789.9490323011174,0.0005534410437060019,
v5_ln_feo_ret,v5_C_x_avance,pd,857.3609787075447,0.0005534410437060019,
v5_ln_feo_ret,v5_C_x_avance,pd,924.772925113972,0.00031710883805605134,
v5_ln_feo_ret,v5_C_x_avance,pd,992.1848715203992,0.00031710883805605134,
v5_ln_feo_ret,v5_C_x_avance,pd,1059.5968179268264,0.00031710883805605134,
v5_ln_feo_ret,v5_C_x_avance,pd,1127.0087643332536,0.00031710883805605134,
v5_ln_feo_ret,v5_C_x_avance,pd,1194.4207107396808,0.00031710883805605134,
