Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0004,Fusión,1,0.801536922771285,13.6815,0.8427223759449339,,0.09613372166398326,1229.2992881681967,1220.6439822406796,1220.6439822406796,0.19441765245315085,0.19441765245315085,-282.74674248399015,-282.74674248399015,0.0,0.5662217431080033,0.5662217431080033,-10.455762892785636,-10.455762892785636,-0.0,-0.0,-130.58488950428327,-130.58488950428327,-102.09062609698066,-102.09062609698066,-24.766439158222056,-24.766439158222056,-25.30478772450421,-25.30478772450421,-0.0,-0.0,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,18.321107251852663,18.321107251852663,0.23882367036353516,0.23882367036353516,0.20877279181172353,0.20877279181172353,39.14206298834938,39.14206298834938,,,4,False
AP0004,Fusión,2,0.714533528355962,18.3199,0.4910518765082997,,0.06269198878775506,1226.0448253418967,1227.885785483099,1227.885785483099,0.28557185329205104,0.28557185329205104,-300.6266729221701,-300.6266729221701,0.0,0.49610159410673976,0.49610159410673976,-1.413502685097606,-1.413502685097606,-0.0,-0.0,-114.41343014086685,-114.41343014086685,-121.6584094137383,-121.6584094137383,-39.25004564306073,-39.25004564306073,-25.304787724504205,-25.304787724504205,-0.0,-0.0,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,52.02833837493648,38.74927442597179,38.74927442597179,25.360810707939994,25.360810707939994,34.31721928066678,34.31721928066678,123.18253248426649,123.18253248426649,18.658570886142396,18.658570886142396,0.25542242617595745,0.25542242617595745,0.17824739860485347,0.17824739860485347,0.0,0.0,,,4,False
AP0004,Fusión,3,0.6515471830012278,19.7822,0.5541565762451388,,-0.011649901505916604,1218.65041424143,1214.8114875129872,1214.8114875129872,0.319028446289229,0.319028446289229,-293.4035359889181,-293.4035359889181,0.0,0.4794615978306697,0.4794615978306697,-11.233337828909418,-11.233337828909418,0.0,0.0,-110.5758309996982,-110.5758309996982,-144.42146756187844,-144.42146756187844,-13.101449702837272,-13.101449702837272,-25.304787724504212,-25.304787724504212,-0.0,-0.0,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,51.90305335003397,41.89336937061254,41.89336937061254,25.535825896086518,25.535825896086518,34.862270040629824,34.862270040629824,123.01817946445794,123.01817946445794,18.844967018411463,18.844967018411463,0.27571054348058727,0.27571054348058727,0.15504354580023638,0.15504354580023638,0.0,0.0,,,4,False
AP0004,Fusión,4,0.6840223941861788,18.8387,0.4166352817123137,,-0.007022461583377604,1207.3160739804116,1210.2448270678924,1210.2448270678924,0.2563330684135388,0.2563330684135388,-295.488581274861,-295.488581274861,0.0,0.4782027482189279,0.4782027482189279,-8.40558717353771,-8.40558717353771,0.0,0.0,-110.28550880799025,-110.28550880799025,-155.93015592971898,-155.93015592971898,-3.968128812647592,-3.968128812647592,-25.304787724504212,-25.304787724504212,-0.0,-0.0,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,18.498169377216207,18.498169377216207,0.2881563664979371,0.2881563664979371,0.1431801144417537,0.1431801144417537,0.0,0.0,,,4,False
AP0004,Fusión,5,0.6844337160783465,18.7328,0.571515032397246,,-0.06095247236893275,1201.1687548201394,1195.7595820727304,1195.7595820727304,0.16567120880562627,0.16567120880562627,-298.1603994074917,-298.1603994074917,0.0,0.4750536920603562,0.4750536920603562,-11.556491907681316,-11.556491907681316,0.0,0.0,-109.55925773141965,-109.55925773141965,-163.29635395156785,-163.29635395156785,-0.0,-0.0,-25.30478772450421,-25.30478772450421,-0.0,-0.0,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,18.980892436533544,18.980892436533544,0.2926486809326297,0.2926486809326297,0.12487498391901172,0.12487498391901172,0.0,0.0,,,4,False
AP0004,Fusión,6,0.7482998660736642,16.3006,0.708077183403179,,-0.056275850653364934,1200.9194444025004,1193.9995702641659,1193.9995702641659,0.23646562785862538,0.23646562785862538,-437.1595804143094,-437.1595804143094,0.0,0.769983870876067,0.769983870876067,-7.169184555973556,-7.169184555973556,0.0,0.0,-177.57753022079297,-177.57753022079297,-234.27726246901221,-234.27726246901221,-0.0,-0.0,-25.30478772450421,-25.30478772450421,-0.0,-0.0,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,18.832254137708883,18.832254137708883,0.30393346534706356,0.30393346534706356,0.16106448883549632,0.16106448883549632,0.0,0.0,,,4,False
AP0004,Reducción,0,0.7698051119835416,15.8259,1.8550518627448942,0.035982380273130596,-0.057001053204014385,1206.7795011608696,1204.9526276213599,1204.43023371945,0.2765241762493473,0.28621464185799705,517.5173338087781,546.8978833746444,29.380549565866318,1.727595395961665,1.752783653309716,4.03318321885936,3.510789316949584,1880.5739682740705,1907.9926458102914,-671.4535170074939,-663.9131157905456,-122.79353471992522,-129.41685171104817,-50.49930773900314,-49.45451993518327,-518.3102749988701,-518.31027499887,-0.0,-0.0,30.0,30.0,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,66.22302320386004,25.017625291612415,25.246243740140837,21.7550173385055,24.53565846377113,119.7388439489294,119.4550236991228,-6.265734614898169,-1.7255518259721383,,,0.16186259149122628,0.17150234801984363,0.0,0.0,-0.10212466200822681,-0.10097780536635642,4,False
AP0004,Reducción,1,0.9637865814241806,2.4745,0.15654759535127105,0.008208622218926227,0.06723048757739947,1205.6414387750349,1211.4391484308553,1211.4391484308553,0.2087381707428585,0.2087381707428585,-731.8320102347335,-731.8320102347335,0.0,0.42155013481235204,0.42155013481235204,4.659647269985663,4.659647269985663,458.8783992499858,458.8783992499858,-540.8817219039043,-540.8817219039043,-68.04606322395091,-68.04606322395091,-63.47234935799406,-63.47234935799406,-518.31027499887,-518.31027499887,-0.0,-0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,36.87400184044472,23.13112353515625,23.13112353515625,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,-5.926208214390227,-5.926208214390227,,,0.5050125635327329,0.5050125635327329,552.4644495733091,552.4644495733091,-0.08226535662817515,-0.08226535662817515,4,False
AP0004,Reducción,2,0.9690286350484807,2.2298,0.9340215939833156,-0.0961228679845628,-0.09427931751829588,1203.4357425040255,1209.391498492318,1208.912209812963,0.31196668598949057,0.3138401789577311,-656.4650276139378,-635.9924512115047,20.472576402433106,0.5229910162877397,0.5109319890966179,3.7500597172830905,3.2707710379281796,569.301870780019,556.1750167311234,-615.6088068674355,-585.054061585492,-32.470767046731616,-30.384659236056482,-59.377049480919595,-58.41847212220955,-518.31027499887,-518.31027499887,-0.0,-0.0,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,17.032557048785378,19.473116641574435,18.514398097644012,11.4223831515842,11.217316643423484,119.71105801052518,119.68896014142057,-6.122615072986058,-1.827761071671962,,,0.2370318289986853,0.21820162203920185,54.13087450361468,24.733606849919965,-0.0936309658646452,-0.08898374464139093,4,False
AP0004,Reducción,3,0.9878272463263746,0.9044,,,,1206.9221527932623,1210.5863711705524,1210.6801300165953,0.31278621376119203,0.3066160872904516,-613.357079245414,-592.77495493969,20.582124305723937,0.35796017140993414,0.33823169436094813,7.15062866652696,7.24438751256989,389.65754458828377,368.1821108966101,-409.9858388193472,-357.75765053720164,-12.951715178092321,-10.594574829273537,-61.76679483738826,-61.95431252947401,-518.31027499887,-518.31027499887,-0.0,-12.34025294148089,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,3.3616943671156316,18.36236572265625,16.06914947965038,9.15531802707248,5.614578587294282,119.56973560474538,119.7954585897253,-6.69785412837226,-4.252477923286778,,,0.10806304349193926,0.082180148468,0.0,0.0,-0.062356759115937264,-0.054413117537608004,4,False
