target,k,r2_oof,r2_lockbox,n_dev,Cx_sn_v4_1sd,Cx_sn_v4_lo,Cx_sn_v4_hi,tasa_gn_nm3_min_1sd,tasa_gn_nm3_min_lo,tasa_gn_nm3_min_hi,exceso_o2_combustion_pct_1sd,exceso_o2_combustion_pct_lo,exceso_o2_combustion_pct_hi,tasa_aire_nm3_min_1sd,tasa_aire_nm3_min_lo,tasa_aire_nm3_min_hi,tasa_feed_Carbon_kg_min_1sd,tasa_feed_Carbon_kg_min_lo,tasa_feed_Carbon_kg_min_hi,Cx_av_v4_1sd,Cx_av_v4_lo,Cx_av_v4_hi
v5_ln_sn_dep,37,0.7656281464705066,0.802078997953702,1015,0.18288091844792576,0.010173841450115214,0.29159779326344193,0.04572849306870204,1.6546407740038086e-15,0.08446022481865055,-0.003974507211179827,-0.026395398457501516,-2.4286448797231e-24,0.00854358602597112,-0.015422874755227942,0.02809617654787429,,,,,,
v5_ln_sn_dep,16,0.7739046337122913,0.8085948267185318,1039,0.1258028718108953,4.408030263984222e-11,0.2399513500742777,0.0628888228207994,0.022755205069951653,0.09524366609006611,-6.720079581467178e-12,-0.016549985307115517,-6.21684421756635e-26,0.005302980119397314,-0.012097875231818633,0.020801966231581134,,,,,,
v5_ln_sn_dep,10,0.7745804091476034,0.8067636693021721,1039,0.11682652095666839,8.101383990778965e-15,0.22908376394114408,0.06442306987387596,0.018341378426627742,0.09673740570034038,-0.0025170790272081595,-0.02056718035998959,-1.970228599189518e-23,0.0015525682199932136,-0.01864129438146015,0.015491694636575777,,,,,,
v5_ln_sn_dep,7,0.763737571137108,0.8207370711398594,1039,0.10389765076153723,7.430645763939537e-16,0.2079705926281336,0.05640467972999229,0.014964783289951914,0.09514672664269769,-0.0064292249982990796,-0.02361138688849103,-6.97838871291731e-20,0.002801507097407919,-0.015451098621640947,0.016881641919554744,,,,,,
v5_ln_feo_ret,37,0.16869395151246358,0.19392129381183698,1015,,,,-0.020770479651911162,-0.03103389658524394,-0.005542582356988187,0.00089062043723652,5.507181057590201e-25,0.008108568732734807,0.0022817807188033287,9.310348245127022e-22,0.010019093142355806,-1.82664405240155e-38,-0.02236083829641373,-1.1e-322,-6.818148541166076e-22,-0.019061166301330035,-8.4e-323
v5_ln_feo_ret,16,0.22318342275265046,0.26303212788547214,1040,,,,-0.0012250274855993236,-0.011170067127779428,-2.550997641147745e-29,0.006658839182786336,0.0011475491677872343,0.012332387935084147,0.000938458876264272,1.3313171063948285e-23,0.008262768187456698,-1.571990812896939e-17,-8.297899156321392e-12,-3.8904912439692944e-57,-2.6360602834484584e-17,-0.0018059510725165042,-3.1726642434994874e-64
v5_ln_feo_ret,10,0.2118108307088532,0.23359159029014276,1040,,,,-3.73993790971843e-12,-0.007370323307814144,-5.606112650086102e-27,0.006475751975408664,0.0009696746420831396,0.012639178695648439,0.0022224582563164126,9.162984370412126e-20,0.009635669995542875,-7.00841423773085e-15,-7.393809848013935e-12,-1.3679308661149649e-70,-5.660365768696544e-15,-4.568581288301952e-12,-1.543316311445428e-39
