index,estado,parametrizacion,grupo,target,palanca,theta_unidad,ci_lo,ci_hi,sd_palanca,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda,theta_1sd_rel,ancho_ic_1sd_rel
0,CURADO,P1_primitivas,FeO,v5_ln_feo_ret,tasa_feed_Carbon_kg_min,0.0009948973000649456,-0.00027056363524277844,0.0027614523439229315,22.051327448301198,0.02193880614116289,-0.005966287316341233,0.06089368986872342,False,-1.0,False,0.2018448600800496,0.6151356939406981
1,CURADO,P1_primitivas,FeO,v5_ln_feo_ret,tasa_gn_nm3_min,-0.004304576120009507,-0.00783760903089562,-0.0016219553015184884,4.995067853360924,-0.021501649799404582,-0.03914938891743797,-0.008101776786203326,True,-1.0,True,-0.1978228654433517,0.2856491317770735
2,CURADO,P1_primitivas,FeO,v5_ln_feo_ret,tasa_o2_nm3_min,0.0007311895833536762,-0.0008915700687849823,0.0027378839818448437,8.623796212290197,0.0063056299593914795,-0.00768871858217924,0.023610953512323566,False,1.0,True,0.05801405002079471,0.2879681735558413
3,CURADO,P1_primitivas,FeO,v5_ln_feo_ret,tasa_aire_nm3_min,0.000327758490901543,-0.0003656941884543628,0.0012066594155895245,10.590088556729988,0.00347099144386752,-0.003872733840413207,0.012778630068905119,False,1.0,True,0.03193436223550826,0.15319850117606226
0,CURADO,P2_cinetica_v4,FeO,v5_ln_feo_ret,tasa_feed_Carbon_kg_min,0.0009309077189306237,-0.00246633466575208,0.0044175270590710814,22.043155694366128,0.02052014378547496,-0.05436579903158554,0.09737623674717916,False,-1.0,False,0.18872304258316894,1.39556618020402
1,CURADO,P2_cinetica_v4,FeO,v5_ln_feo_ret,Cx_av_v4,-3.0405280305988603e-05,-0.003693512162669215,0.0035932173162324726,17.24248497126912,-0.0005242625887232335,-0.06368532795602365,0.061955995573642376,False,-1.0,True,-0.004821624638245053,1.1555188452177818
2,CURADO,P2_cinetica_v4,FeO,v5_ln_feo_ret,tasa_gn_nm3_min,-0.0028927533593667816,-0.005510678952545031,-0.00010187559368127971,4.949228389995098,-0.014316897051431769,-0.02727360872008432,-0.0005042055804949948,True,-1.0,True,-0.13167199996954915,0.24619726164953856
3,CURADO,P2_cinetica_v4,FeO,v5_ln_feo_ret,exceso_o2_combustion_pct,-3.298648888062417e-05,-0.0006355375852434391,0.0007361007851255471,11.235309650211446,-0.0003706134168470693,-0.007140461564557691,0.008270320254649282,False,1.0,False,-0.0034085185942523493,0.14173241980715515
4,CURADO,P2_cinetica_v4,FeO,v5_ln_feo_ret,tasa_aire_nm3_min,0.00014265797709432448,-0.00043353811227204243,0.0008284246958522032,9.933786995035746,0.0014171339575977078,-0.0043066752615403625,0.00822939447002306,False,1.0,True,0.013033331297370176,0.11529379357712227
0,CURADO,P3_dosis_sobrante,FeO,v5_ln_feo_ret,v5_exceso_C_pos,-3.353225400827413e-05,-9.543136250051694e-05,3.789437559760906e-05,226.5083901877498,-0.007595336874780893,-0.021616004293415685,0.008583394013784378,False,-1.0,True,-0.06985404680582309,0.2777428068876409
1,CURADO,P3_dosis_sobrante,FeO,v5_ln_feo_ret,v5_C_x_avance,3.9035594413579774e-05,-1.3484406971945232e-05,8.732180542606083e-05,551.6313292581832,0.02153325683474632,-0.007438421342192462,0.04816944360040237,False,-1.0,False,0.19804060775902999,0.5114235832474467
2,CURADO,P3_dosis_sobrante,FeO,v5_ln_feo_ret,tasa_gn_nm3_min,-0.002673527314803731,-0.005397773979825678,0.00021936152347453678,4.949228389995098,-0.013231897287853988,-0.02671481622373007,0.0010856702796527536,False,-1.0,True,-0.12169329520387599,0.2556800991776916
3,CURADO,P3_dosis_sobrante,FeO,v5_ln_feo_ret,exceso_o2_combustion_pct,-9.073072111380216e-06,-0.0006165842401792933,0.0007664100059544875,11.235309650211446,-0.00010193877465005448,-0.006927514863854707,0.008610853735919065,False,1.0,False,-0.0009375273346172123,0.14290583095250012
4,CURADO,P3_dosis_sobrante,FeO,v5_ln_feo_ret,tasa_aire_nm3_min,0.00017952165055783132,-0.0003112768057203183,0.0008879699087777161,9.933786995035746,0.0017833298376387365,-0.0030921574845207663,0.008820903931799153,False,1.0,True,0.01640122196057707,0.10956400795590293
0,CURADO,P4_log_dosis,FeO,v5_ln_feo_ret,v5_ln_dosis_C,0.008562823889079575,-0.01092205176201235,0.03705190808846753,0.6940960770606597,0.005943422469971434,-0.007580953281466237,0.02571758405181744,False,0.0,,0.05466144797114636,0.3062454797979907
1,CURADO,P4_log_dosis,FeO,v5_ln_feo_ret,v5_exceso_C_pos,-1.5985955690407346e-05,-6.020937466570844e-05,2.8617677819497793e-05,226.5083901877498,-0.0036209530890468663,-0.013637928529740703,0.0064821441338061185,False,-1.0,True,-0.03330177854307037,0.18504360250861232
2,CURADO,P4_log_dosis,FeO,v5_ln_feo_ret,tasa_gn_nm3_min,-0.0025760153286417463,-0.005188695978198108,0.00040618737384133166,4.949228389995098,-0.012749288197576284,-0.02568004144235146,0.0020103140822730708,False,-1.0,True,-0.11725475632970038,0.25466722842925954
3,CURADO,P4_log_dosis,FeO,v5_ln_feo_ret,exceso_o2_combustion_pct,-1.3518873709932226e-05,-0.0005928551532846719,0.0007570169878013168,11.235309650211446,-0.00015188873225319136,-0.006660911224876861,0.008505320268418135,False,1.0,False,-0.0013969153425334585,0.13948329903815343
4,CURADO,P4_log_dosis,FeO,v5_ln_feo_ret,tasa_aire_nm3_min,0.00021660000811184245,-0.00038922117550256824,0.0009429235712318295,9.933786995035746,0.0021516583437060574,-0.003866440251399938,0.00936680190921541,False,1.0,True,0.01978872631053887,0.12170566395148635
0,CURADO,P5_minima,FeO,v5_ln_feo_ret,v5_exceso_C_pos,-2.9126241116855624e-06,-4.533969682199992e-05,4.93946402990337e-05,226.5083901877498,-0.0006597337987599215,-0.010269821738751838,0.011188300458037075,False,-1.0,True,-0.006067548604852167,0.1973495971293314
1,CURADO,P5_minima,FeO,v5_ln_feo_ret,tasa_gn_nm3_min,-0.0017335182219346372,-0.004664420803546285,0.0009181178309362578,4.949228389995098,-0.00857957759857273,-0.023085283863795023,0.004543974834230447,False,-1.0,True,-0.07890607421704117,0.25410532305820105
2,CURADO,P5_minima,FeO,v5_ln_feo_ret,exceso_o2_combustion_pct,9.455645696651344e-05,-0.0005267164135528982,0.0008650949924169112,11.235309650211446,0.0010623710734456717,-0.00591782200411564,0.00971961011665132,False,1.0,True,0.00977058949630424,0.14381691468009414
0,FULL,P1_primitivas,FeO,feo_extraido_est_kg,tasa_feed_Carbon_kg_min,4.047384581963342,-3.915639131778031,14.154787332551003,21.998810697997552,89.03764724060551,-86.13940402165639,311.3884869992032,False,,,0.09987008314396881,0.4458916509891129
1,FULL,P1_primitivas,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,46.988219297857846,25.59057285576667,72.40560019220156,4.961484346656779,233.1313145235977,126.9672266458662,359.2392519638971,True,,,0.26149437329602226,0.2605305418487158
2,FULL,P1_primitivas,FeO,feo_extraido_est_kg,tasa_o2_nm3_min,-18.130751580868452,-35.8914327493404,-5.728282927143155,8.595011966435779,-155.83402679803876,-308.48729397310575,-49.23466030592519,True,,,-0.17479299706699836,0.29079364608172603
3,FULL,P1_primitivas,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,-4.358529099124297,-9.187024519316079,0.10194828276315668,10.007311665176223,-43.617159096676595,-91.93741764041178,1.0202282393404218,False,,,-0.048923679370339826,0.1042669939131618
0,FULL,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_feed_Carbon_kg_min,18.810511778904168,-13.914208730002883,60.503347638205604,21.99076854783762,413.65761079625486,-305.98414370779506,1330.5151142811374,False,,,0.4638487181284236,1.8350637416657325
1,FULL,P2_cinetica_v4,FeO,feo_extraido_est_kg,Cx_av_v4,-17.288428557556365,-60.38188258733511,15.742058034597287,17.46592144463136,-301.95833508740094,-1054.6252179493492,274.94954900910415,False,,,-0.33859642129846196,1.4908985963595374
2,FULL,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,11.533038047898975,-7.667315746801921,28.30196080262412,4.915809154051561,56.69421400988673,-37.69106093513257,139.12703799114811,False,,,0.0635732011388936,0.19827230634288298
3,FULL,P2_cinetica_v4,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-4.658415921161407,-9.462806474270012,-1.2379129619247113,10.827673626498992,-50.43980721082238,-102.46018009411732,-13.403717529733449,True,,,-0.05655991647862751,0.09986212008048324
4,FULL,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,0.8587941367082461,-3.9653033642561253,6.1476641783773385,9.311100762978667,7.996318741545756,-36.921339180367085,57.241520621825856,False,,,0.008966551324590954,0.10558810154726424
0,FULL,P3_dosis_sobrante,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.29666323790953625,-0.17178219091110952,0.6509387034490147,291.91263712796604,86.59974811709391,-50.1453923604817,190.01723353246092,False,,,0.097107320416603,0.26930273553619377
1,FULL,P3_dosis_sobrante,FeO,feo_extraido_est_kg,v5_C_x_avance,-0.10826866668030362,-0.50065150368764,0.46797531588153923,558.9072037567388,-60.51213774875889,-279.81773198266546,261.5547752265276,False,,,-0.06785437229582947,0.6070598894955194
2,FULL,P3_dosis_sobrante,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,12.144259467379403,-7.423622336009903,28.74796067160758,4.915809154051561,59.698861858921006,-36.493110635579114,141.3194882298028,False,,,0.06694241765232634,0.19938747383863614
3,FULL,P3_dosis_sobrante,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-4.758221911445978,-9.62640972996096,-1.603982567337965,10.827673626498992,-51.52047389959324,-104.23162275097157,-17.36739974172943,True,,,-0.05777170575852389,0.0974038853449358
4,FULL,P3_dosis_sobrante,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,1.8120894657349746,-2.301662168555108,7.006869861389298,9.311100762978667,16.872547606990526,-21.431008373752597,65.24167131247411,False,,,0.018919776585273974,0.09718910113082271
0,FULL,P4_log_dosis,FeO,feo_extraido_est_kg,v5_ln_dosis_C,52.84123111626193,-81.80753292488522,211.38004189846305,0.7463850116332498,39.4399029014264,-61.05991641382792,157.77089503142116,False,,,0.043856652887791045,0.24333698190623193
1,FULL,P4_log_dosis,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.06047733334401631,-0.35925317744031443,0.4613114843972545,265.16157689296,16.036265075780555,-95.26013903388014,122.32208064160811,False,,,0.017832115682507886,0.24194856429319128
2,FULL,P4_log_dosis,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,14.999374361287492,-2.8564956696392385,39.353776231180305,4.922662329170846,73.83685512944095,-14.06156362637273,193.7253517638503,False,,,0.08210561100597663,0.2310563148613695
3,FULL,P4_log_dosis,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-3.8331843045329195,-7.791204547967301,0.42605584301446126,10.79455396684622,-41.37751484014849,-84.10257795977074,4.599082790309763,False,,,-0.046011251859298684,0.09863507919402577
4,FULL,P4_log_dosis,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,1.0299959725225805,-5.756342584438379,5.86257884315008,9.463212278330232,9.747070533806372,-54.473491823332445,55.47882809117688,False,,,0.010838614135089618,0.12226553246721078
0,FULL,P5_minima,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.22107540434786233,-0.017897384901080143,0.4755526060748083,291.91263712796604,64.5347042873159,-5.224472824168546,138.8198153323741,False,,,0.07236501656731849,0.16152188832334305
1,FULL,P5_minima,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,15.176932773681319,-6.58884884559682,33.87000263066182,4.915809154051561,74.60690505928778,-32.38952346984691,166.49846897955786,False,,,0.0836593268734147,0.22302004832259992
2,FULL,P5_minima,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-4.341253271076511,-9.569149615708797,-1.128769399644157,10.827673626498992,-47.00567354918761,-103.6116289220331,-12.22194665892614,True,,,-0.05270910253188366,0.10247844077208478
0,CURADO,P1_primitivas,FeO,feo_extraido_est_kg,tasa_feed_Carbon_kg_min,1.6226302239058092,-6.392135645782382,11.597157220677916,21.944862536824726,35.60839721171011,-140.27453806343172,254.49802102572116,False,,,0.03994058891928591,0.4428014101687539
1,CURADO,P1_primitivas,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,32.23529347889983,3.484317995765847,60.435345760303456,4.956286203141441,159.76734032368648,17.269277209771705,299.5348703738746,True,,,0.17920496743103909,0.31660661263681744
2,CURADO,P1_primitivas,FeO,feo_extraido_est_kg,tasa_o2_nm3_min,-13.83575559394253,-30.65200921574546,1.3875801576922548,8.544002709248236,-118.2127332791414,-261.8908497832311,11.85548862662172,False,,,-0.13259474041630487,0.3070508876201835
3,CURADO,P1_primitivas,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,-4.721929777567613,-11.661954168545947,0.8680202876309397,10.444603146839837,-49.31868261393942,-121.80448320709695,9.066127427710933,False,,,-0.05531889617531837,0.14679260147271755
0,CURADO,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_feed_Carbon_kg_min,-10.670587573849046,-43.00806131887447,25.132248092358758,21.936696969920582,-234.0774460985266,-943.4548084159121,551.3185105749387,False,,,-0.2624808311532066,1.6761518450146204
1,CURADO,P2_cinetica_v4,FeO,feo_extraido_est_kg,Cx_av_v4,10.692089150699756,-22.580192362738586,43.51227569103767,17.427248698977632,186.3336967408852,-393.5106279762007,758.2992499261923,False,,,0.20894376800322131,1.2915725932648772
2,CURADO,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,11.604093522427418,-9.024972008482997,29.019501950407687,4.911712083626772,56.9959663736419,-44.32806406845931,142.5354383906481,False,,,0.06391196108589083,0.2095378613154414
3,CURADO,P2_cinetica_v4,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-2.206757296053867,-7.136102508039507,2.3965157936152774,11.271578252240278,-24.873637546173327,-80.43513783537541,27.01251530046431,False,,,-0.027891850179256876,0.1204855477134932
4,CURADO,P2_cinetica_v4,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,-0.8354699926810252,-7.608993380941888,5.180863001209195,9.797339765164358,-8.185383381895383,-74.54789342397434,50.7586750996156,False,,,-0.009178612759143005,0.14051149652916156
0,CURADO,P3_dosis_sobrante,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.4046928398948889,-0.21037006326772198,0.9615107417161787,293.0729463952146,118.60452297304195,-61.65377427521899,281.7927860654087,False,,,0.13299621252442226,0.3851209935748069
1,CURADO,P3_dosis_sobrante,FeO,feo_extraido_est_kg,v5_C_x_avance,-0.281934514252422,-0.82512905436003,0.3334981323644113,557.0586370117044,-157.05405623601115,-459.64526638055486,185.77801506086792,False,,,-0.17611128241487653,0.7237401218358601
2,CURADO,P3_dosis_sobrante,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,11.31087050661629,-9.566490407161135,28.344264793398125,4.911712083626772,55.5557393436849,-46.98784653075294,139.21886788725047,False,,,0.06229697427629744,0.20880137741323793
3,CURADO,P3_dosis_sobrante,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-2.279702694368538,-6.973190960170887,2.380588807558006,11.271578252240278,-25.69584731141798,-78.59886757538067,26.83299303079744,False,,,-0.0288138283798942,0.11822515523469239
4,CURADO,P3_dosis_sobrante,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,-0.2884339277890489,-7.107297637977068,5.627040591019298,9.797339765164358,-2.825885190350194,-69.63260977141144,55.13002854258732,False,,,-0.003168783263272818,0.1399015648339792
0,CURADO,P4_log_dosis,FeO,feo_extraido_est_kg,v5_ln_dosis_C,42.43721403551656,-70.75253772873572,214.927554886711,0.7464395054764008,31.676813058467157,-52.812489273437876,160.43041778288855,False,,,0.03522942547753059,0.23715848841507042
1,CURADO,P4_log_dosis,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.09427445041557436,-0.35311566363573726,0.47729158152363654,267.2994490073953,25.199508651558038,-94.38762232571331,127.57977675713634,False,,,0.02802567955532236,0.2468614481512789
2,CURADO,P4_log_dosis,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,11.779890251573732,-9.290853102959996,33.62133996784139,4.918737347748069,57.94218613278911,-45.69926614997037,165.37454058115628,False,,,0.0644405080966525,0.23474611952812244
3,CURADO,P4_log_dosis,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-2.871841780532031,-7.932177440407297,2.103146634093188,11.255295160569755,-32.323426894344195,-89.27899835779684,23.671536132677627,False,,,-0.035948558235669004,0.12561814315521208
4,CURADO,P4_log_dosis,FeO,feo_extraido_est_kg,tasa_aire_nm3_min,-1.5129250507650283,-7.852982912598087,3.537238041575597,9.953706720720934,-15.059212245746922,-78.16628879483423,35.208630067220774,False,,,-0.016748130393756524,0.1260901230088934
0,CURADO,P5_minima,FeO,feo_extraido_est_kg,v5_exceso_C_pos,0.1899018236749751,-0.16082205162337648,0.5773278246881127,293.0729463952146,55.65508699024947,-47.13259251458626,169.19916661728513,False,,,0.062408376947840634,0.2425818501021586
1,CURADO,P5_minima,FeO,feo_extraido_est_kg,tasa_gn_nm3_min,6.722165480566166,-14.930470388619852,25.634780421907095,4.911712083626772,33.0173414190356,-73.33417182201583,125.91066075940007,False,,,0.03702372596157699,0.22342156466000818
2,CURADO,P5_minima,FeO,feo_extraido_est_kg,exceso_o2_combustion_pct,-2.715917549351835,-7.665303026352509,2.004653095722494,11.271578252240278,-30.612677184151853,-86.40006288866653,22.595604237031814,False,,,-0.03432727537423162,0.12222140054966883
0,FULL,P1_primitivas,SDI,v5_sdi_w10,tasa_feed_Carbon_kg_min,0.009277141077607663,-0.0015824384011450803,0.02125374358053879,22.108469641130863,0.20510339187077706,-0.03498529135067567,0.4698877447107218,False,0.0,,0.21506632669424347,0.5293973362522709
1,FULL,P1_primitivas,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.036271432885409974,-0.06486648335822227,-0.007652627906070642,5.000761531384941,-0.1813847862615689,-0.32438181465401944,-0.038268967246680954,True,-1.0,True,-0.1901955854736607,0.3000108313698448
2,FULL,P1_primitivas,SDI,v5_sdi_w10,tasa_o2_nm3_min,0.002132927853004568,-0.014708645992772586,0.01779680865040477,8.67694413104485,0.01850729581607008,-0.12762609952260445,0.15442191437045788,False,1.0,True,0.019406291099825744,0.295748547823165
3,FULL,P1_primitivas,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.002976205312950321,-0.0025019300461070087,0.008553988265646248,10.15017572113512,0.030209006908621702,-0.02539502960997383,0.08682448401283727,False,1.0,True,0.03167641495178984,0.11767059704930836
0,FULL,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_feed_Carbon_kg_min,0.010378948113827524,-0.04125374461994007,0.04265486717030878,22.100435970604593,0.2293792782318725,-0.9117257415206593,0.9426911607320532,False,0.0,,0.24041604277964357,1.9436436313685002
1,FULL,P2_cinetica_v4,SDI,v5_sdi_w10,Cx_av_v4,-0.00492897640767918,-0.04685212845871875,0.05864413869744858,17.275529018818933,-0.08515067496393558,-0.8093953047820281,1.0131085198514154,False,0.0,,-0.08924776672350916,1.9101950308964537
2,FULL,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.03186544891455178,-0.059336992123018246,-0.0005420517778067921,4.953750794405029,-0.15785349287453376,-0.2939406718670066,-0.0026851894249190545,True,-1.0,True,-0.16544873795215737,0.30526946926661375
3,FULL,P2_cinetica_v4,SDI,v5_sdi_w10,exceso_o2_combustion_pct,0.0002587491647088111,-0.0059891600415722555,0.005254846238153529,10.775541433926714,0.002788162345313722,-0.06453644218238008,0.05662381336813727,False,1.0,True,0.002922316971500495,0.12698997662805547
4,FULL,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.004416017974267033,-0.001700832731730668,0.011562733044426463,9.443953451940853,0.041704668191912,-0.016062585148001834,0.10919791264878187,False,1.0,True,0.043711321133385474,0.13128750525785957
0,FULL,P3_dosis_sobrante,SDI,v5_sdi_w10,v5_exceso_C_pos,9.263666565825084e-05,-0.0004750098050643224,0.0008489272399024623,222.7355417241346,0.020633477908908036,-0.10580156625527744,0.18908626866404932,False,0.0,,0.021626273941913472,0.3090765952428142
1,FULL,P3_dosis_sobrante,SDI,v5_sdi_w10,v5_C_x_avance,0.00011268614663892551,-0.0004879518909549726,0.0005642366596365102,553.369546437936,0.062357081855420965,-0.2700177165812864,0.3122313844267117,False,0.0,,0.0653574419386394,0.6102644748704996
2,FULL,P3_dosis_sobrante,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.03104502196517356,-0.0584243667281322,-3.970559377908776e-05,4.953750794405029,-0.1537893022223001,-0.2894197530920956,-0.0001966916167254794,True,-1.0,True,-0.16118899556721397,0.3031392567650876
3,FULL,P3_dosis_sobrante,SDI,v5_sdi_w10,exceso_o2_combustion_pct,0.0003651339517802152,-0.0059436606305911695,0.005652078366073342,10.775541433926714,0.003934516026341108,-0.06404616139413413,0.060904204621424096,False,1.0,True,0.004123828362341496,0.13096245124183353
4,FULL,P3_dosis_sobrante,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.0050382347887011234,-0.0002801614483130482,0.01189353650131539,9.443953451940853,0.04758085482444247,-0.002645831676896761,0.11232200509738202,False,1.0,True,0.0498702451116863,0.1204996047475027
0,FULL,P4_log_dosis,SDI,v5_sdi_w10,v5_ln_dosis_C,0.03431153613895604,-0.13010065246824623,0.2527621006016128,0.6924261490501757,0.023758204836693265,-0.09008509377750298,0.17501908794540785,False,0.0,,0.024901349565726875,0.2778598781260863
1,FULL,P4_log_dosis,SDI,v5_sdi_w10,v5_exceso_C_pos,0.00012619506262053314,-0.0002774109090837954,0.0005702169784306938,222.7355417241346,0.02810812563569554,-0.061789269114963824,0.12700758759105976,False,0.0,,0.029460570228387755,0.19788096609413186
2,FULL,P4_log_dosis,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.03077686468309454,-0.058631540834202335,-0.0006859477191451743,4.953750794405029,-0.15246091787317567,-0.2904460419846207,-0.003398014058635725,True,-1.0,True,-0.15979669495937932,0.3008595697642089
3,FULL,P4_log_dosis,SDI,v5_sdi_w10,exceso_o2_combustion_pct,0.00032533353210350706,-0.006081019621045235,0.005420108273797542,10.775541433926714,0.003505644955027067,-0.06552627888709425,0.05840460128067441,False,1.0,True,0.003674321821808397,0.1298939120299015
4,FULL,P4_log_dosis,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.004972518986164146,-0.0012042655101478727,0.011449414302234203,9.443953451940853,0.04696023784422632,-0.011373027421614315,0.10812773572228568,False,1.0,True,0.04921976665689497,0.12525063643788142
0,CURADO,P1_primitivas,SDI,v5_sdi_w10,tasa_feed_Carbon_kg_min,0.009832629887626482,-0.0014752736503787945,0.026435220894197985,22.051327448301198,0.21682254133000456,-0.032531742340353414,0.5829317121061334,False,0.0,,0.22792869300909324,0.646988915019403
1,CURADO,P1_primitivas,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.025508249008840182,-0.05537194012858417,0.0009749058470444916,4.995067853360924,-0.12741543461958324,-0.2765865981145165,0.0048697208566255415,False,-1.0,True,-0.13394194765859574,0.2958731621201846
2,CURADO,P1_primitivas,SDI,v5_sdi_w10,tasa_o2_nm3_min,0.003947003918617457,-0.011550327456916325,0.021506980184970055,8.623796212290197,0.03403815744326779,-0.09960767017366647,0.18547181425694506,False,1.0,True,0.035781670535231166,0.2996819144882129
3,CURADO,P1_primitivas,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.005045063612774601,-9.575605649436597e-06,0.013068692689467372,10.590088556729988,0.05342767043361915,-0.00010140651181185753,0.13839861290214928,False,1.0,True,0.05616435919326715,0.14559431050442037
0,CURADO,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_feed_Carbon_kg_min,0.01374828893444106,-0.02901311827442885,0.04745777523775881,22.043155694366128,0.30305567351301527,-0.6395406833022942,1.046119128474151,False,0.0,,0.3184430694633009,1.7712477655032846
1,CURADO,P2_cinetica_v4,SDI,v5_sdi_w10,Cx_av_v4,-0.0031714546418383856,-0.04316198799002081,0.04072005190757005,17.24248497126912,-0.05468375899896006,-0.744219929248032,0.702114883045575,False,0.0,,-0.0574602806921956,1.5197712412357236
2,CURADO,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.0231423427001206,-0.04468276251592152,-0.0003281497211991251,4.949228389995098,-0.11453673950243269,-0.2211451967872076,-0.0016240879163276864,True,-1.0,True,-0.1203522457463802,0.2306671078303646
3,CURADO,P2_cinetica_v4,SDI,v5_sdi_w10,exceso_o2_combustion_pct,-0.0009267274235180604,-0.005933482592121279,0.004858648075226652,11.235309650211446,-0.010412069564568053,-0.06666451422662184,0.05458841560657528,False,1.0,False,-0.010940733605715089,0.1274094449706558
4,CURADO,P2_cinetica_v4,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.0039182234274286725,-0.0013394986290213707,0.01039360311476285,9.933786995035746,0.03892279692703533,-0.013306294060840704,0.10324783945299422,False,1.0,True,0.040899069078175684,0.12247207123540942
0,CURADO,P3_dosis_sobrante,SDI,v5_sdi_w10,v5_exceso_C_pos,-0.0003253458269060919,-0.0009317547482615422,0.0003161404078034984,226.5083901877498,-0.07369355950680116,-0.211050268078514,0.07160845484486916,False,0.0,,-0.07743528777069518,0.29701048092878934
1,CURADO,P3_dosis_sobrante,SDI,v5_sdi_w10,v5_C_x_avance,0.0004436594035455577,-0.00010277086009632635,0.0009318987796830735,551.6313292581832,0.24473642651572872,-0.05669162616394328,0.5140645625706527,False,0.0,,0.25716271193913554,0.5997358523235636
2,CURADO,P3_dosis_sobrante,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.02066765823581637,-0.04267979072984531,0.00203661960108388,4.949228389995098,-0.10228896089541838,-0.21123203195920004,0.01007969554930483,False,-1.0,True,-0.10748259652149252,0.23254864361748126
3,CURADO,P3_dosis_sobrante,SDI,v5_sdi_w10,exceso_o2_combustion_pct,-0.0006603724391389152,-0.00578345938033422,0.005380654822314483,11.235309650211446,-0.007419488838191125,-0.06497895698747498,0.06045332304960667,False,1.0,False,-0.0077962071196163,0.13180099815248364
4,CURADO,P3_dosis_sobrante,SDI,v5_sdi_w10,tasa_aire_nm3_min,0.004457635796691172,-0.00044539251826767207,0.01124286764280214,9.933786995035746,0.04428120450577657,-0.0044244344056536215,0.11168425237697609,False,1.0,True,0.04652954527758098,0.12200400732252152
0,CURADO,P4_log_dosis,SDI,v5_sdi_w10,v5_ln_dosis_C,0.10986085289497943,-0.09197677355857957,0.40815111312364366,0.6940960770606597,0.07625398701694344,-0.06384071770770669,0.2832960864670626,False,0.0,,0.08012571882587544,0.3647623823163531
1,CURADO,P4_log_dosis,SDI,v5_sdi_w10,v5_exceso_C_pos,-0.00014471760864654708,-0.0005774711802622246,0.0002093232849558032,226.5083901877498,-0.03277975256635016,-0.13080206742101638,0.04741348030415061,False,0.0,,-0.03444411682669838,0.1872642916920949
2,CURADO,P4_log_dosis,SDI,v5_sdi_w10,tasa_gn_nm3_min,-0.01969823737632072,-0.04138764408592069,0.003379354445865028,4.949228389995098,-0.09749107565574908,-0.2048369031050514,0.01672519696333135,False,-1.0,True,-0.10244110270967202,0.2328117286326954
3,CURADO,P4_log_dosis,SDI,v5_sdi_w10,exceso_o2_combustion_pct,-0.0007357263902026527,-0.005810064228490304,0.005437822873220447,11.235309650211446,-0.008266113811759096,-0.06527787069470543,0.061095623803634216,False,1.0,False,-0.008685818761404923,0.13279000198333707
