Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist__posicion_vertical_lanza_mm,rec__posicion_vertical_lanza_mm,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0001,Fusión,1,0.49196185160722516,27.9049,0.5732003950835174,,0.08346913329012495,1180.1166727325062,1137.448195817212,1137.448195817212,0.11207268763106606,0.11207268763106606,-264.39497199851866,-264.39497199851866,0.0,0.6558910154371445,0.6558910154371445,-0.3299689128608292,-0.3299689128608292,-0.0,-0.0,-151.26486543519144,-151.26486543519144,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-25.78243584787895,-25.78243584787895,-0.0,-0.0,35.0,35.0,281.39556974951455,281.39556974951455,1.4398610499979895e-18,1.4398610499979895e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.004945094463029684,0.004945094463029684,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.184834439716642,25.184834439716642,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,476.14690017700195,476.14690017700195,18.256139663544435,18.256139663544435,0.18988688292228528,0.18988688292228528,0.14678364380157818,0.14678364380157818,0.0,0.0,,,0,False
AP0001,Fusión,2,0.5378642419023774,26.4467,0.46051558631353673,,0.09825607479634968,1228.9785056080693,1188.9080040618196,1188.9080040618196,0.19581850444050775,0.19581850444050775,-254.4492064722926,-254.4492064722926,0.0,0.5150313899270434,0.5150313899270434,8.791331329313286,8.791331329313286,-0.0,-0.0,-118.77911430192441,-118.77911430192441,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-25.782435847878958,-25.782435847878958,-0.0,-0.0,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979895e-18,1.4398610499979895e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021035,0.004260957723021035,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270615,122.89922441270615,745.9111291133996,745.9111291133996,18.37502013738831,18.37502013738831,0.22279684353211404,0.22279684353211404,0.13578737897088633,0.13578737897088633,0.0,0.0,,,0,False
AP0001,Fusión,3,0.5662109737480954,25.1503,0.4514151771378706,,0.019890474841703476,1220.8329049313163,1232.9296214163032,1232.9296214163032,0.27468777098652297,0.27468777098652297,-343.43705874298945,-343.43705874298945,0.0,0.5033302039694846,0.5033302039694846,3.951115808233795,3.951115808233795,0.0,0.0,-116.0805282904624,-116.0805282904624,-150.74087878108372,-150.74087878108372,-50.83321582356439,-50.83321582356439,-25.782435847878958,-25.782435847878958,-0.0,-0.0,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979895e-18,1.4398610499979895e-18,55.564620573624225,55.564620573624225,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226065,0.003374278039226065,44.495595384680705,44.495595384680705,44.652730571359825,44.652730571359825,25.593401655032313,25.593401655032313,34.93587280273437,34.93587280273437,122.74050350236304,122.74050350236304,1268.0773546942348,1268.0773546942348,18.607482031004682,18.607482031004682,0.28729493733008277,0.28729493733008277,0.15355158418192486,0.15355158418192486,0.0,0.0,,,0,False
AP0001,Fusión,4,0.6039363521428848,24.8466,0.5312039093599901,,0.01467133265682996,1208.1428044582235,1211.1194573976231,1211.1194573976231,0.1194889753267676,0.1194889753267676,-307.6680668339576,-307.6680668339576,0.0,0.5516383569803742,0.5516383569803742,-9.713447533693172,-9.713447533693172,0.0,0.0,-127.22159607859881,-127.22159607859881,-147.45114712127562,-147.45114712127562,-7.212887786204192,-7.212887786204192,-25.78243584787895,-25.78243584787895,-0.0,-0.0,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979895e-18,1.4398610499979895e-18,42.6254441446392,42.6254441446392,0.07871619739132721,0.07871619739132721,0.00017597585661335223,0.00017597585661335223,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,1759.3988189697266,1759.3988189697266,19.013974577847158,19.013974577847158,0.30151365976282996,0.30151365976282996,0.1315249395669646,0.1315249395669646,0.0,0.0,,,0,False
AP0001,Fusión,5,0.6838729141987163,20.0003,0.4454279546848114,,-0.030136322302382057,1204.8229530896529,1198.6886511686535,1198.6886511686535,0.23673818091090887,0.23673818091090887,-345.15313845275745,-345.15313845275745,0.0,0.5179522699969297,0.5179522699969297,-9.45415328957016,-9.45415328957016,0.0,0.0,-119.4527422680419,-119.4527422680419,-199.9179603368366,-199.9179603368366,-0.0,-0.0,-25.78243584787895,-25.78243584787895,-0.0,-0.0,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.1696437961071375e-27,2.1696437961071375e-27,0.002378694815810637,0.002378694815810637,44.48128683907646,44.48128683907646,49.54491083054316,49.54491083054316,26.34371137522688,26.34371137522688,36.731512334033695,36.731512334033695,123.13378639914774,123.13378639914774,2178.0838048598343,2178.0838048598343,18.79420971927437,18.79420971927437,0.31856182227611857,0.31856182227611857,0.15803779938819623,0.15803779938819623,0.0,0.0,,,0,False
AP0001,Fusión,6,0.6935290344438897,20.9911,0.6489052688782803,,-0.10227041888543731,1218.2317549476704,1197.0343704467612,1197.0343704467612,0.20898878746982225,0.20898878746982225,-375.4664585182753,-375.4664585182753,0.0,0.5570782425525095,0.5570782425525095,-7.7885826428917015,-7.7885826428917015,0.0,0.0,-128.4761696886725,-128.4761696886725,-221.20785298172385,-221.20785298172385,-0.0,-0.0,-25.782435847878958,-25.782435847878958,-0.0,-0.0,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979895e-18,1.4398610499979895e-18,53.89619707938956,53.89619707938956,0.04992457584348092,0.04992457584348092,0.008400020552821493,0.008400020552821493,42.45147891875101,42.45147891875101,51.86790663890349,51.86790663890349,26.31291045765818,26.31291045765818,36.65029980831111,36.65029980831111,122.91776210455248,122.91776210455248,2675.4381687330165,2675.4381687330165,18.69274201115165,18.69274201115165,0.3377242546156641,0.3377242546156641,0.1522039772326935,0.1522039772326935,0.0,0.0,,,0,False
AP0001,Reducción,0,0.7393550287071186,17.9512,1.6152898060879584,-0.09326559542163837,-0.05072442729927373,1228.5968346129157,1225.5402676675985,1225.5402676675985,0.22916133455407725,0.22916133455407725,925.961947719734,925.961947719734,0.0,1.9912118082426686,1.9912118082426686,7.308512719928196,7.308512719928196,2167.5336138625566,2167.5336138625566,-483.44984934596926,-483.44984934596926,-124.9709119919817,-124.9709119919817,-111.17809603555588,-111.17809603555588,-521.972808769316,-521.972808769316,-0.0,-0.0,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,63.27719600282865,25.67613748055917,25.67613748055917,23.1553141841182,23.1553141841182,118.90712917751736,118.90712917751736,2454.269034249442,2454.269034249442,-6.283000416562713,-6.283000416562713,,,0.14607027049231483,0.14607027049231483,0.0,0.0,-0.07353026116003537,-0.07353026116003537,0,False
AP0001,Reducción,1,0.9480381542908518,4.2169,1.0234724821331838,-0.025641637729379795,0.02452226560334525,1229.411981736617,1221.4422584573153,1221.2766736062335,0.29090710796718805,0.29192639491843253,-156.80879393016733,-156.45064663961597,0.35814729055135786,0.8193742618806256,0.8063008979176205,-7.154576155600393,-7.320161006682161,891.9298527701549,877.6988424282257,-353.28170546288726,-334.5555502461483,-70.5020548531296,-74.97022213955161,-102.98207761498952,-102.65090791282591,-521.9728087693159,-521.9728087693159,-0.0,-0.0,25.0,25.0,,,,,,,1.236805608128956e-08,1.236805608128956e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,42.28004835786504,24.165946777343752,22.76098485117229,20.195696682400175,20.19769221536438,119.80885416666668,119.47261489097468,2201.5772569444443,2321.0173879030503,-6.158123090955667,-0.51629655177994,,,0.3650122817249611,0.4075948237890598,421.8037959732417,532.2315929294331,-0.05373234907589981,-0.050884196189984236,0,False
AP0001,Reducción,2,0.9813261293455022,1.5704,0.21194451391789623,-0.062490338507345575,-0.0812275751659004,1230.795367123941,1224.9045514623642,1224.1581340425648,0.2771526229082324,0.2997797872818624,-118.13662736671972,-107.37325902455666,10.763368342163062,0.5966985332646365,0.5797354973880333,-4.507430274252861,-5.253847694052108,649.53618838522,631.0710756817437,-102.60468088328281,-84.39209559263733,-33.18866247425382,-23.66560155885857,-109.90666362508728,-108.41382878548848,-521.9728087693159,-521.9728087693159,-0.0,-0.0,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421626,9.79527251643095,19.694319746229382,18.940534860866677,12.328093630472818,12.530040629538057,116.94646470811631,117.74076016934396,2131.660436293658,2155.1778814222525,-6.3515478206869895,-1.6511398997642925,,,0.4057339351682318,0.21020731362335252,189.53821564042036,7.314627960606828,-0.015605649669343052,-0.012835608154939287,0,False
AP0001,Reducción,3,0.9848920397153419,1.3076,,,,1235.7334422125455,1229.0869613049433,1229.0869613049433,0.3230319278767516,0.3230319278767516,288.23918834747724,288.23918834747724,0.0,0.5926304889189322,0.5926304889189322,-1.7084058189977938,-1.7084058189977938,645.1079187127036,645.1079187127036,295.32199928150277,295.32199928150277,-11.946437567167811,-11.946437567167811,-118.27148331024546,-118.27148331024546,-521.9728087693159,-521.9728087693159,-0.0,-0.0,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,4.354313337802887,17.021396597403065,17.021396597403065,6.807160633228444,6.807160633228444,118.99402542679398,118.99402542679398,2077.7767944335938,2077.7767944335938,-6.600184682535845,-6.600184682535845,,,0.08662443458495447,0.08662443458495447,0.0,0.0,0.044916972800487495,0.044916972800487495,0,False
