target,tipo,k,features,n_dev,n_lockbox,r2_oof,mae_oof,r2_lockbox,mae_lockbox,theta_v5_dosis_C_sn,theta_lo_v5_dosis_C_sn,theta_hi_v5_dosis_C_sn,theta_tasa_gn_nm3_min,theta_lo_tasa_gn_nm3_min,theta_hi_tasa_gn_nm3_min,theta_exceso_o2_combustion_pct,theta_lo_exceso_o2_combustion_pct,theta_hi_exceso_o2_combustion_pct,theta_tasa_aire_nm3_min,theta_lo_tasa_aire_nm3_min,theta_hi_tasa_aire_nm3_min,fase,parametrizacion,theta_v5_exceso_C_pos,theta_lo_v5_exceso_C_pos,theta_hi_v5_exceso_C_pos,theta_v5_C_x_avance,theta_lo_v5_C_x_avance,theta_hi_v5_C_x_avance,theta_relacion_C_Sn_carga,theta_lo_relacion_C_Sn_carga,theta_hi_relacion_C_Sn_carga
v5_ln_feo_ret,eliminacion,16,ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;ley_sn_carga_batch_pct,1040,242,0.2194731974728953,0.06213210915745469,0.2659970185372792,0.0510504355078457,,,,-0.006371194375351704,,,0.005492000300700644,,,0.0006251619229032919,,,Reducción,P3,-0.0003043813639741683,,,0.01568752267341145,,,,,
v5_ln_feo_ret,eliminacion,13,ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;cum_feed_total_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev,1040,242,0.20912180141883419,0.06307303060509997,0.2176941757278994,0.05203975004205031,,,,-0.0019469548034069396,,,0.007488557226767618,,,0.001858707118743008,,,Reducción,P3,0.0016470277561846961,,,0.014109424142965284,,,,,
v5_ln_feo_ret,eliminacion,10,ley_cao_escoria_pct_prev;basicidad_B4_prev;indice_estructural_molar_prev;ratio_sn_feo_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;cum_feed_total_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev,1040,242,0.20744970691636178,0.06312909170748816,0.22074507088616757,0.05145953518114896,,,,-0.003483171506688366,,,0.0060272700730957755,,,0.0014410523708750314,,,Reducción,P3,-0.0002121640785668637,,,0.01849073362837923,,,,,
v5_ln_feo_ret,eliminacion,7,ley_cao_escoria_pct_prev;basicidad_B4_prev;ratio_sn_feo_prev;interaccion_Sn_x_FeO_prev;grad_temperatura_horno_celsius_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev,1040,242,0.2065851757305074,0.06264370824428125,0.23594395213144015,0.05144735205134101,,,,0.003027925583186793,,,0.009930941515596037,,,-0.00019096265889622041,,,Reducción,P3,-0.007984204370920291,,,0.026448638309715097,,,,,
v5_ln_feo_ret,eliminacion,5,ley_cao_escoria_pct_prev;basicidad_B4_prev;interaccion_Sn_x_FeO_prev;grad_temperatura_horno_celsius_prev;feo_inventario_escoria_est_kg_prev,1040,242,0.19530265107656364,0.0632556758916691,0.23545426917986967,0.051723849618198564,,,,-0.0030386933241519326,,,0.008758574020290394,,,-0.00010491466470780653,,,Reducción,P3,-0.010562903809269473,,,0.034880250751833645,,,,,
v5_ln_feo_ret,curado,20,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;basicidad_B2_prev;log_ratio_sn_feo_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;tiro_horno_pct_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_carga_batch_pct,1039,242,0.2031900540327456,0.06311231486833072,0.15124216131810464,0.05516772443505107,,,,-0.013231897287853988,,,-0.00010193877465005448,,,0.0017833298376387365,,,Reducción,P3,-0.007595336874780893,,,0.02153325683474632,,,,,
v5_d_lnirf,eliminacion,45,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;tiro_horno_pct_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,984,313,0.27706563496243874,0.04161073874238358,0.08672927937437624,0.03932502229790057,,,,-0.0002961960366589025,,,-0.0009205960101263685,,,0.0030707868347759834,,,Fusión,P3,,,,,,,-7.344103684491112e-05,,
v5_d_lnirf,eliminacion,42,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,985,313,0.26744493493276456,0.04194618793076367,0.12788029633240616,0.038644625611973175,,,,0.00013647453954428483,,,-0.0006827104528023119,,,0.003192649418432255,,,Fusión,P3,,,,,,,-6.518867387896298e-05,,
v5_d_lnirf,eliminacion,39,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,985,313,0.27583284922670825,0.04157478718007303,0.12103627401240946,0.039042834824078165,,,,0.0011399725064534076,,,-0.0003657545563942806,,,0.0026255799101099807,,,Fusión,P3,,,,,,,-0.000947787423200234,,
v5_d_lnirf,eliminacion,36,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,985,313,0.2722270887629741,0.041606909827285425,0.11905181169589174,0.038755151938630675,,,,0.0018199940839109053,,,9.142592578350831e-07,,,0.0023768872577982288,,,Fusión,P3,,,,,,,-0.0010796507081930876,,
v5_d_lnirf,eliminacion,33,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_total_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,1183,375,0.396190786875941,0.04733415635836235,0.03483817120358246,0.05544389640655231,,,,-0.0014314918692834426,,,-0.000998101046715829,,,0.00933115446969003,,,Fusión,P3,,,,,,,-0.001019025714070367,,
v5_d_lnirf,eliminacion,30,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_total_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,1183,375,0.39078211164276566,0.04759812856699806,0.04971657213735414,0.056104036473535096,,,,-0.0018325024685508257,,,-0.0002934763386422352,,,0.010298869367712855,,,Fusión,P3,,,,,,,-0.00020934066356347448,,
v5_d_lnirf,eliminacion,27,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_total_kg_prev;cum_feed_pellets_kg_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,1183,375,0.3943461408713871,0.04768034359467737,0.012305479530510977,0.05637228475105172,,,,-0.001871724646220142,,,-0.000971813976276201,,,0.009663027790651792,,,Fusión,P3,,,,,,,0.0015467515936359814,,
v5_d_lnirf,eliminacion,24,ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_total_kg_prev;cum_feed_pellets_kg_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,1183,375,0.3918264748637631,0.04780790382241334,0.015644160961124975,0.0558258627319071,,,,-0.0015151405174368931,,,-0.00088756471193638,,,0.00937656378041629,,,Fusión,P3,,,,,,,0.001863741947063887,,
v5_d_lnirf,eliminacion,21,ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;cum_feed_total_kg_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_carga_batch_pct,1189,375,0.3790498059634865,0.04833832042741637,0.01121272490855707,0.056143975065001975,,,,-0.0034792890740079924,,,-0.0012571983977001497,,,0.010217760545482193,,,Fusión,P3,,,,,,,-0.0010413692265695243,,
v5_d_lnirf,eliminacion,18,ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;cum_feed_total_kg_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_carga_batch_pct,1190,375,0.39469760285024613,0.047762027745201566,-0.07669716859134712,0.05801901953722891,,,,-0.00404509714266435,,,-0.0009139131002437611,,,0.011260216140708042,,,Fusión,P3,,,,,,,-0.0016366257723025998,,
v5_d_lnirf,eliminacion,15,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;ley_sn_Fe_batch_pct;ley_sn_carga_batch_pct,1637,375,0.39730266903288525,0.04647423811851906,-0.16653252122588502,0.060640855942073774,,,,-0.0010155800623022743,,,0.0006813571418078622,,,0.007210982053677556,,,Fusión,P3,,,,,,,0.0010435693209511453,,
v5_d_lnirf,eliminacion,12,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;indice_irf_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;ley_sn_carga_batch_pct,1769,375,0.4174643484374717,0.04592827664830585,-0.0983736702904241,0.05953980142836688,,,,-0.001673138940690314,,,-0.00026998275432927227,,,0.0059038688239972745,,,Fusión,P3,,,,,,,0.0007969809870378296,,
v5_d_lnirf,eliminacion,9,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;masa_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase,1769,375,0.4113947866886343,0.046350718575428274,-0.20570609495366,0.062076084010715,,,,-0.001540545440352999,,,-0.0003345638572460808,,,0.006294428244041932,,,Fusión,P3,,,,,,,0.00037523389633812703,,
v5_d_lnirf,eliminacion,6,ley_feo_escoria_pct_prev;indice_irf_prev;temperatura_horno_celsius_prev;termocupla_media_celsius_prev;masa_escoria_est_kg_prev;orden_escalon_fase,1769,375,0.4166374414891131,0.046042160292731844,-0.20366584637615825,0.06206825341940552,,,,-0.0005745319491803061,,,0.0005518336465060231,,,0.005689705937727933,,,Fusión,P3,,,,,,,0.00014655144440278776,,
v5_d_lnirf,eliminacion,5,ley_feo_escoria_pct_prev;indice_irf_prev;termocupla_media_celsius_prev;masa_escoria_est_kg_prev;orden_escalon_fase,1769,375,0.41512375681158065,0.045782387232983134,-0.015553108284338535,0.05808875197629175,,,,0.0007267310993595163,,,0.001210021585734387,,,0.005763164014257939,,,Fusión,P3,,,,,,,-0.0005509474915395935,,
v5_d_lnirf,curado,24,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;basicidad_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;tiro_horno_pct_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;cum_feed_Sn_kg_prev;cum_feed_CaO_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_carga_batch_pct;feed_Sn_kgf;tasa_feed_total_kg_min;tasa_feed_CaO_kg_min,1470,313,0.2814374102545065,0.039265039415314326,0.03891885038567866,0.04034124413896913,,,,-0.0014169659958710968,,,0.0011840198628416496,,,4.702967517610754e-06,,,Fusión,P3,,,,,,,0.002234688783840574,,
sn_extraido_est_kg,eliminacion,45,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_estructural_molar_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;tiro_horno_pct_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;relacion_C_cum_Sn_cum_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;avance_reduccion_sn_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,968,312,0.6592879377333409,1188.51803495672,0.4731803181204508,1425.7966518873384,,,,251.17307021976,,,71.17099189672052,,,89.39156911802131,,,Fusión,P3,,,,,,,-207.92837295281177,,
sn_extraido_est_kg,eliminacion,42,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;tiro_horno_pct_prev;posicion_vertical_lanza_mm_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,968,312,0.6591745301102561,1187.5322810644127,0.46325888555295114,1431.3944202694793,,,,276.62081409802425,,,73.31185674884651,,,66.53325694745966,,,Fusión,P3,,,,,,,-181.90147909310295,,
sn_extraido_est_kg,eliminacion,39,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;basicidad_B2_prev;basicidad_B4_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,969,312,0.6599639082328039,1182.3801264954477,0.4432203838255,1441.2549428439786,,,,247.86556171523068,,,55.121597744086394,,,68.30099307834787,,,Fusión,P3,,,,,,,-205.638760630823,,
sn_extraido_est_kg,eliminacion,36,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;cum_aire_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_Fe_batch_pct;ley_sn_dross_batch_pct;ley_sn_pellets_batch_pct;ley_sn_carga_batch_pct,969,312,0.659175391499389,1189.334451086672,0.4837536200874112,1369.4467048456552,,,,267.5386242544014,,,71.4827961575703,,,50.024731644795025,,,Fusión,P3,,,,,,,-184.00220946663256,,
sn_extraido_est_kg,eliminacion,33,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_Carbon_kg_prev;cum_feed_Fe_kg_prev;cum_feed_dross_Fe_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1079,312,0.6550839382342935,1210.8958153732724,0.4943932625635117,1378.6385186327082,,,,367.4245358019373,,,132.15250015038822,,,36.5531798139413,,,Fusión,P3,,,,,,,-209.1852082192178,,
