Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0007,Fusión,1,0.6561813002146002,21.4004,0.470154339261286,,0.2514654590470191,1230.3118980188292,1228.718157233924,1228.718157233924,0.20937869684813235,0.20937869684813235,-295.4332818205362,-295.4332818205362,0.0,0.5844059067910027,0.5844059067910027,-3.6176206763454424,-3.6176206763454424,-0.0,-0.0,-134.778612253675,-134.778612253675,-96.66504778261539,-96.66504778261539,-38.83934464874528,-38.83934464874528,-25.150277135500502,-25.150277135500502,-0.0,-0.0,35.0,35.0,292.2298158998843,292.2298158998843,1.278554116600844e-22,1.278554116600844e-22,55.16607010452829,55.16607010452829,2.6015134870283592e-23,2.6015134870283592e-23,0.004872745165118464,0.004872745165118464,50.77022117332176,50.77022117332176,33.441975120261866,33.441975120261866,25.104977794828873,25.104977794828873,33.661041821676584,33.661041821676584,122.47715750558037,122.47715750558037,18.26587815202095,18.26587815202095,0.21769753794524074,0.21769753794524074,0.16992440648666834,0.16992440648666834,0.0,0.0,,,1,False
AP0007,Fusión,2,0.5595586262681238,24.6101,0.49950400056577626,,-0.01024165096459173,1227.395208797906,1227.5583674439736,1227.5583674439736,0.28520971202607553,0.28520971202607553,-292.6086938366663,-292.6086938366663,0.0,0.47994356013789224,0.47994356013789224,-2.7535305748556826,-2.7535305748556826,-0.0,-0.0,-110.68698355680141,-110.68698355680141,-120.25166807552017,-120.25166807552017,-36.51976506884421,-36.51976506884421,-25.1502771355005,-25.1502771355005,-0.0,-0.0,40.0,40.0,292.4856294461382,292.4856294461382,1.278554116600844e-22,1.278554116600844e-22,55.149918024326745,55.149918024326745,2.601513487028359e-23,2.601513487028359e-23,0.005646661093564537,0.005646661093564537,50.85531035632622,50.85531035632622,37.78863793349847,37.78863793349847,25.59228071424696,25.59228071424696,34.909138378567164,34.909138378567164,122.9395784166124,122.9395784166124,18.64212206036404,18.64212206036404,0.24583867428083603,0.24583867428083603,0.14460417014098734,0.14460417014098734,0.0,0.0,,,1,False
AP0007,Fusión,3,0.6015973736732223,23.9874,0.3535401524850026,,0.00839385384615543,1215.276891449091,1221.3510758475052,1221.3510758475052,0.26828007091153966,0.26828007091153966,-326.30450742342947,-326.30450742342947,0.0,0.5619472568204492,0.5619472568204492,-6.044132950400913,-6.044132950400913,0.0,0.0,-129.59908610421613,-129.59908610421613,-147.44996230780538,-147.44996230780538,-24.10518187590742,-24.10518187590742,-25.150277135500502,-25.150277135500502,-0.0,-0.0,45.0,45.0,292.6270875792573,292.6270875792573,1.278554116600844e-22,1.278554116600844e-22,47.64421194113689,47.64421194113689,0.17233765868042256,0.17233765868042256,0.0007344095173470702,0.0007344095173470702,50.89063844542572,50.89063844542572,42.701589744678444,42.701589744678444,25.981009852753253,25.981009852753253,36.21560462458217,36.21560462458217,123.19701380014716,123.19701380014716,19.48530460226434,19.48530460226434,0.2859261738268821,0.2859261738268821,0.1470922287372006,0.1470922287372006,0.0,0.0,,,1,False
AP0007,Fusión,4,0.5948559188917892,23.794,0.47952257944380267,,-0.006456678664504167,1202.7180665871617,1204.754359785156,1204.754359785156,0.20240261523294803,0.20240261523294803,-314.5932825512943,-314.5932825512943,0.0,0.527158556285453,0.527158556285453,-10.522531663934943,-10.522531663934943,0.0,0.0,-121.5759420433326,-121.5759420433326,-167.86706337246116,-167.86706337246116,-0.0,-0.0,-25.150277135500502,-25.150277135500502,-0.0,-0.0,50.0,50.0,274.8250789365708,274.8250789365708,1.2785541166008437e-22,1.2785541166008437e-22,50.3694972463682,50.3694972463682,5.492949661964755e-23,5.492949661964755e-23,0.0021763902154977107,0.0021763902154977107,47.81639184847236,47.81639184847236,44.1354297177453,44.1354297177453,26.22049474419488,26.22049474419488,36.39549392361111,36.39549392361111,122.78469479709202,122.78469479709202,18.571904225352032,18.571904225352032,0.30740044039331715,0.30740044039331715,0.13495313873901676,0.13495313873901676,0.0,0.0,,,1,False
AP0007,Fusión,5,0.6605316393472083,22.4163,0.35900018009032036,,0.03730816374522039,1191.0921081963083,1194.6587659609845,1194.6587659609845,0.20202468328442832,0.20202468328442832,-336.7250215481461,-336.7250215481461,0.0,0.5238599238149605,0.5238599238149605,-8.059300626177258,-8.059300626177258,0.0,0.0,-120.81519492982527,-120.81519492982527,-190.75954948282035,-190.75954948282035,-0.0,-0.0,-25.150277135500502,-25.150277135500502,-0.0,-0.0,55.0,55.0,292.2188552129836,292.2188552129836,1.278554116600844e-22,1.278554116600844e-22,54.605794924781456,54.605794924781456,9.217011436665913e-23,9.217011436665913e-23,0.007521881815046073,0.007521881815046073,50.85042397635324,50.85042397635324,45.93490738641649,45.93490738641649,26.609183373108216,26.609183373108216,37.333457462811715,37.333457462811715,122.3930823370423,122.3930823370423,18.44783785679058,18.44783785679058,0.29967641270079726,0.29967641270079726,0.13616759856567828,0.13616759856567828,0.0,0.0,,,1,False
AP0007,Fusión,6,0.6612553394855298,21.6705,0.608624607366411,,0.08312888623753789,1174.2077339153514,1187.3131787986383,1187.3131787986383,0.014353118757926905,0.014353118757926905,-354.0068112407972,-354.0068112407972,0.0,0.5244636302441013,0.5244636302441013,-3.778929397670038,-3.778929397670038,0.0,0.0,-120.95442472504585,-120.95442472504585,-207.90210938025083,-207.90210938025083,-0.0,-0.0,-25.150277135500502,-25.150277135500502,-0.0,-0.0,64.0,64.0,257.01049448732323,257.01049448732323,1.278554116600844e-22,1.278554116600844e-22,51.378683268797566,51.378683268797566,9.190474523283662e-23,9.190474523283662e-23,0.0028314833068544295,0.0028314833068544295,41.16548617217368,41.16548617217368,48.06979458684222,48.06979458684222,17.901718727068342,17.901718727068342,30.79291679122578,30.79291679122578,120.59202249641093,120.59202249641093,56.7370216542947,56.7370216542947,0.3514118369033544,0.3514118369033544,0.14169396188314648,0.14169396188314648,0.0,0.0,,,1,False
AP0007,Reducción,0,0.7372198763455029,17.6383,1.7545660114347972,-0.23489107492447583,-0.04212211735257787,1167.4799583187819,1157.1151666879325,1157.1151666879325,0.009562007297185562,0.009562007297185562,902.0225859965443,902.0225859965443,0.0,1.2936804747299786,1.2936804747299786,-17.09256722741877,-17.09256722741877,1408.2358807673181,1408.2358807673181,88.47807725574802,88.47807725574802,-70.51867857994893,-70.51867857994893,-0.0,-0.0,-524.1726934465729,-524.1726934465729,-0.0,-0.0,30.0,30.0,,,,,,,2.3765913919606245e-23,2.3765913919606245e-23,4.312302015962139e-05,4.312302015962139e-05,,,38.302771783644154,38.302771783644154,8.672174584424052,8.672174584424052,17.531879261670156,17.531879261670156,90.75695643720805,90.75695643720805,110.96692506170278,110.96692506170278,,,0.08938465702196897,0.08938465702196897,0.0,0.0,0.013457065166850857,0.013457065166850857,1,False
AP0007,Reducción,1,0.9542096235656329,4.2122,0.2807373637544452,0.14006731730193167,0.009277315359649263,1170.3022616733442,1170.8406826510786,1169.436743172536,0.2442783942006695,0.28071129917287374,187.89452905543794,193.7663430500586,5.871813994620652,0.4698862490488506,0.4465057982305105,3.360724332296657,1.9567848537540815,511.49467640212634,486.0438866638222,297.1414131660724,319.67217621574133,-96.56886706618789,-87.77702638293205,-0.0,-0.0,-524.1726934465729,-524.1726934465729,-0.0,-0.0,25.0,25.0,,,,,,,1.8528169194075503e-23,1.8528169194075503e-23,8.285359824525547e-22,8.285359824525547e-22,,,58.04535435267857,51.287799888627724,24.86888135827106,24.21197789546529,21.44205242654552,22.033172402193706,118.26853628849638,118.1939332553679,-6.955113138335515,-3.2423154603236166,,,0.6460975966916847,0.5708798682890164,996.636663517816,827.6978019165449,0.04519369639089007,0.04862051076143599,1,False
AP0010,Fusión,1,1.0,17.365,,,0.21202173825034376,1254.7033587194155,1235.4918033198348,1235.4918033198348,0.1331620436844122,0.1331620436844122,-307.7126890592504,-307.7126890592504,0.0,0.5893343801556753,0.5893343801556753,-13.380247644869096,-13.380247644869096,-0.0,-0.0,-135.91524142340262,-135.91524142340262,-94.26053367978051,-94.26053367978051,-52.386636820566764,-52.386636820566764,-25.150277135500502,-25.150277135500502,-0.0,-0.0,30.0,30.0,169.62277922453706,169.62277922453706,40.04197851110388,40.04197851110388,0.012360408998749886,0.012360408998749886,88.46197645399305,88.46197645399305,132.61807092737268,132.61807092737268,3.58245373437211e-23,3.58245373437211e-23,38.61373291015625,38.61373291015625,27.313966141958083,27.313966141958083,39.19121595594618,39.19121595594618,121.9742966812376,121.9742966812376,18.63128540577497,18.63128540577497,0.23163408879676176,0.23163408879676176,0.23163408879676176,0.23163408879676176,146.4075255621119,146.4075255621119,,,1,False
AP0010,Fusión,2,1.0,8.6234,,,-0.13295102953880233,1226.6156305358516,1242.6872943301146,1242.6872943301146,0.11318518760140317,0.11318518760140317,-341.7318344808387,-341.7318344808387,0.0,0.5997880374338814,0.5997880374338814,-12.016064389300912,-12.016064389300912,-0.0,-0.0,-138.3261161331889,-138.3261161331889,-111.47782237102302,-111.47782237102302,-66.77761884112624,-66.77761884112624,-25.150277135500502,-25.150277135500502,-0.0,-0.0,35.0,35.0,151.97594008421248,151.97594008421248,36.17608707191096,36.17608707191096,0.01227942682136365,0.01227942682136365,79.46448588851317,79.46448588851317,119.26399148191425,119.26399148191425,3.5824537343721096e-23,3.5824537343721096e-23,38.62606903238617,38.62606903238617,28.14806918674045,28.14806918674045,40.93351119505643,40.93351119505643,122.6502621799045,122.6502621799045,18.462949999163143,18.462949999163143,0.2581316527547327,0.2581316527547327,0.2581316527547327,0.2581316527547327,292.0996361811217,292.0996361811217,,,1,False
