Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0001,Fusión,1,0.4919618516072251,27.9049,0.5732003950835174,,0.0834691332901249,1180.1166727325062,1139.570480307466,1139.570480307466,0.1080596390870913,0.1080596390870913,-246.4640489339295,-246.4640489339295,0.0,0.577506668578351,0.577506668578351,1.7923155773929969,1.7923155773929969,-0.0,-0.0,-133.18747544088222,-133.18747544088222,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-25.92890277759897,-25.92890277759897,-0.0,-0.0,35.0,35.0,281.3955697495145,281.3955697495145,1.4398610499979896e-18,1.4398610499979896e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.0049450944630296,0.0049450944630296,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.18483443971664,25.18483443971664,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.1898868829222852,0.1898868829222852,0.1467836438015781,0.1467836438015781,0.0,0.0,,,0,False
AP0001,Fusión,2,0.5378642419023774,26.4467,0.4605155863135367,,0.0982560747963496,1228.978505608069,1190.3347369825722,1190.3347369825722,0.1934088047229444,0.1934088047229444,-246.9806490446126,-246.9806490446126,0.0,0.4820123141225989,0.4820123141225989,10.21806425006583,10.21806425006583,-0.0,-0.0,-111.16408994452438,-111.16408994452438,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-25.92890277759897,-25.92890277759897,-0.0,-0.0,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979896e-18,1.4398610499979896e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021,0.004260957723021,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270616,122.89922441270616,18.37502013738831,18.37502013738831,0.222796843532114,0.222796843532114,0.1357873789708863,0.1357873789708863,0.0,0.0,,,0,False
AP0001,Fusión,3,0.5662109737480954,25.1503,0.4514151771378706,,0.0198904748417034,1220.8329049313163,1233.4438133292529,1233.4438133292529,0.277584425842376,0.277584425842376,-334.04328160213214,-334.04328160213214,0.0,0.4575041751500738,0.4575041751500738,4.465307721183639,4.465307721183639,0.0,0.0,-105.51190039398578,-105.51190039398578,-150.74087878108372,-150.74087878108372,-51.86159964946364,-51.86159964946364,-25.92890277759897,-25.92890277759897,-0.0,-0.0,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979896e-18,1.4398610499979896e-18,55.56462057362423,55.56462057362423,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226,0.003374278039226,44.49559538468071,44.49559538468071,44.65273057135983,44.65273057135983,25.593401655032316,25.593401655032316,34.93587280273437,34.93587280273437,122.74050350236304,122.74050350236304,18.60748203100468,18.60748203100468,0.2872949373300827,0.2872949373300827,0.1535515841819248,0.1535515841819248,0.0,0.0,,,0,False
AP0001,Fusión,4,0.6039363521428848,24.8466,0.5312039093599901,,0.0146713326568299,1208.1428044582235,1210.699455296353,1210.699455296353,0.1136822960658501,0.1136822960658501,-303.1479967490281,-303.1479967490281,0.0,0.5350463447869457,0.5350463447869457,-10.13344963496318,-10.13344963496318,0.0,0.0,-123.39506326648934,-123.39506326648934,-147.45114712127562,-147.45114712127562,-6.372883583664134,-6.372883583664134,-25.928902777598967,-25.928902777598967,-0.0,-0.0,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979896e-18,1.4398610499979896e-18,42.6254441446392,42.6254441446392,0.0787161973913272,0.0787161973913272,0.0001759758566133,0.0001759758566133,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.01397457784716,19.01397457784716,0.3015136597628299,0.3015136597628299,0.1315249395669646,0.1315249395669646,0.0,0.0,,,0,False
AP0001,Fusión,5,0.6838729141987163,20.0003,0.4454279546848114,,-0.030136322302382,1204.8229530896529,1196.7311739829092,1196.7311739829092,0.2351592989112777,0.2351592989112777,-343.6946360800919,-343.6946360800919,0.0,0.510993053509621,0.510993053509621,-11.411630475314302,-11.411630475314302,0.0,0.0,-117.84777296565636,-117.84777296565636,-199.9179603368366,-199.9179603368366,-0.0,-0.0,-25.92890277759897,-25.92890277759897,-0.0,-0.0,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.169643796107137e-27,2.169643796107137e-27,0.0023786948158106,0.0023786948158106,44.48128683907646,44.48128683907646,49.54491083054316,49.54491083054316,26.34371137522688,26.34371137522688,36.731512334033695,36.731512334033695,123.13378639914774,123.13378639914774,18.79420971927437,18.79420971927437,0.3185618222761185,0.3185618222761185,0.1580377993881962,0.1580377993881962,0.0,0.0,,,0,False
AP0001,Fusión,6,0.6935290344438897,20.9911,0.6489052688782803,,-0.1022704188854373,1218.2317549476704,1193.8186147183185,1189.0355266365182,0.2002620508119967,0.2978901637860743,-375.2653492651877,-365.6316811034668,9.633668161720893,0.5555711371528014,0.6019856725482232,-11.004338371334294,-15.7874264531348,0.0,-0.0,-128.1285935058648,-138.832945731434,-221.20785298172385,-200.86983259443377,-0.0,-0.0,-25.92890277759897,-25.928902777598967,-0.0,-0.0,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979896e-18,1.4398610499979896e-18,53.89619707938956,53.89619707938956,0.0499245758434809,0.0499245758434809,0.0084000205528214,0.0084000205528214,42.45147891875101,42.45147891875101,51.86790663890349,40.91783194699392,26.31291045765818,29.88318088045216,36.65029980831111,46.21864100407014,122.91776210455248,123.01512795506504,18.69274201115165,20.555803886603503,0.3377242546156641,0.2664257185275073,0.1522039772326935,0.120071488626461,0.0,0.0,,,0,False
AP0001,Reducción,0,0.7393550287071186,17.9512,1.6152898060879584,-0.0932655954216383,-0.0507244272992737,1228.5968346129157,1225.162911700785,1225.162911700785,0.2637738478065095,0.2637738478065095,849.4495636206872,849.4495636206872,0.0,1.985642769382972,1.985642769382972,6.931156753114172,6.931156753114172,2161.4714366118337,2161.4714366118337,-553.3654867646912,-553.3654867646912,-124.9709119919817,-124.9709119919817,-110.42338410192816,-110.42338410192816,-523.2620901325455,-523.2620901325455,-0.0,-0.0,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,63.27719600282865,25.67613748055917,25.67613748055917,23.1553141841182,23.1553141841182,118.90712917751736,118.90712917751736,-6.283000416562713,-6.283000416562713,,,0.1460702704923148,0.1460702704923148,0.0,0.0,-0.0841640737168575,-0.0841640737168575,0,False
AP0001,Reducción,1,0.9480381542908518,4.2169,1.0234724821331838,-0.0256416377293797,0.0245222656033452,1229.411981736617,1223.297241171113,1223.5650760881324,0.2822073954646995,0.2806007592085642,-238.92045260462072,-214.6331551231622,24.287297481458523,0.8259046258972934,0.8066783864268424,-5.299593441802686,-5.031758524783346,899.0384805204988,878.1097575449393,-437.5027450968594,-393.64392736516834,-70.5020548531296,-65.39590978149334,-106.69204304258484,-107.22771287662364,-523.2620901325456,-523.2620901325456,-0.0,-3.213272512270549,25.0,25.0,,,,,,,1.2368056081289562e-08,1.2368056081289562e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,35.32769940976216,24.165946777343752,22.54954411728586,20.195696682400172,17.29650972530504,119.80885416666668,120.27125306052268,-6.158123090955667,-5.644494082267316,,,0.3650122817249611,0.3405716874757611,421.8037959732417,358.42286922686105,-0.0665419404902596,-0.0598712375696888,0,False
AP0001,Reducción,2,0.9813261293455022,1.5704,0.2119445139178962,-0.0624903385073455,-0.0812275751659004,1230.795367123941,1225.675228779303,1224.8126563806068,0.2961010743845136,0.2935450553831062,-236.4431950014942,-187.1302501815969,49.3129448198973,0.5986274801235929,0.5631405705953273,-3.7367529573138714,-4.599325356010203,651.635943488537,613.0066681215435,-220.18036762426675,-137.09079049554305,-33.18866247425382,-24.94912621066469,-111.44801825896502,-109.72287346157236,-523.2620901325456,-523.2620901325456,-0.0,-5.112038002814678,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421622,12.804394745469931,19.694319746229382,16.995806221767797,12.328093630472818,9.736238660670423,116.94646470811632,123.39607960260312,-6.3515478206869895,4.877094125603221,,,0.4057339351682318,0.2747833117969157,189.5382156404204,67.49707254138647,-0.0334883131220897,-0.0208508113952461,0,False
AP0001,Reducción,3,0.984892039715342,1.3076,,,,1235.7334422125457,1230.374370881055,1230.4420854181062,0.348666944196339,0.3488606882652002,162.8895083928811,164.40495514870975,1.5154467558286342,0.5959738446069747,0.6000319011783609,-0.4209962428861751,-0.3532817058349958,648.7473285469223,653.1647260277048,170.19701000814112,168.5995147016216,-11.946437567167813,-13.11546391149974,-120.84630246246888,-120.98173153657126,-523.2620901325456,-523.2620901325456,-0.0,-0.0,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,5.83345318274595,17.021396597403065,17.1869918483646,6.807160633228444,6.70818461784139,118.99402542679398,120.6125235014383,-6.600184682535845,-6.799238529365329,,,0.0866244345849544,0.1160503492585462,0.0,0.0,0.0258860988611043,0.0256431279567815,0,False
