fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__v5_dosis_C_sn,derivada__v5_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,29.509128248408004,1.2646630542155082,0.8782808978817611,1.6510452105492552,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-16.14898536444006,-30.85922695664408,-1.4387437722360392,1069.4499021408017,0.20503984517771753,-5.271007860241145,1.55566243458885,0.06975755271135642,0.0,-73.6003843993861,-0.0,-526.6280379634478,1376.6489676662914,-1057.3788244219033,-510.88732399272396,-791.8456031111698
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,32.130575018737005,1.2826638642054127,0.8962817078716656,1.6690460205391597,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-15.938678534663277,-30.648920126867296,-1.2284369424592576,1069.6602089705784,0.22289326355190653,-5.271007860241145,1.693859884223612,0.07595447285490915,0.0,-77.5325545548796,-0.0,-490.92120121506986,1396.243749380802,-1057.3788244219033,-510.88732399272396,-740.4761548037748
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,34.75202178906601,1.3006646741953172,0.9142825178615701,1.6870468305290642,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-15.728371704886495,-30.438613297090512,-1.018130112682476,1069.8705158003552,0.24161579730703164,-5.271007860241145,1.8320573338583739,0.08215139299846189,0.0,-81.4647247103731,-0.0,-453.47613370481963,1415.8385310953124,-1057.3788244219033,-510.88732399272396,-687.3684757345077
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,37.37346855939502,1.3186654841852217,0.9322833278514746,1.7050476405189687,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-15.518064875109713,-30.228306467313732,-0.8078232829056944,1070.080822630132,0.26137879524351354,-5.271007860241145,1.9702547834931359,0.08834831314201462,0.0,-85.39689486586663,-0.0,-413.95013783185584,1435.433312809823,-1057.3788244219033,-510.88732399272396,-632.1798683025268
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,39.99491532972403,1.3366662941751264,0.9502841378413793,1.7230484505088735,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-15.307758045332932,-30.017999637536953,-0.5975164531289128,1070.2911294599087,0.28373188931598964,-5.271007860241145,2.1084522331278985,0.09454523328556738,0.0,-89.32906502136014,-0.0,-369.24394968690365,1455.0280945243337,-1057.3788244219033,-510.88732399272396,-571.8110685985573
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,42.61636210005304,1.3546671041650309,0.9682849478312838,1.741049260498778,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-15.09745121555615,-29.80769280776017,-0.38720962335213116,1070.5014362896854,0.3073128341772933,-5.271007860241145,2.2466496827626603,0.10074215342912012,0.0,-93.26123517685365,-0.0,-322.08205996429626,1474.6228762388444,-1057.3788244219033,-510.88732399272396,-508.98656731693285
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,45.23780887038205,1.3726679141549354,0.9862857578211883,1.7590500704886824,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-14.887144385779367,-29.597385977983386,-0.17690279357534777,1070.7117431194624,0.33144648009871436,-5.271007860241145,2.3848471323974225,0.10693907357267286,0.0,-97.19340533234717,-0.0,-273.8147681214542,1494.2176579533548,-1057.3788244219033,-510.88732399272396,-445.05666391507395
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,47.859255640711055,1.3906687241448399,1.0042865678110928,1.777050880478587,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-14.676837556002585,-29.387079148206602,0.03340403620143384,1070.9220499492392,0.35612130587442825,-5.271007860241145,2.5230445820321847,0.11313599371622561,0.0,-101.12557548784068,-0.0,-224.46511657002642,1513.8124396678654,-1057.3788244219033,-510.88732399272396,-380.04440080462905
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,50.48070241104006,1.4086695341347446,1.0222873778009975,1.7950516904684917,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-14.466530726225804,-29.176772318429823,0.24371086597821545,1071.132356779016,0.3806158348541005,-5.271007860241145,2.661242031666947,0.11933291385977834,0.0,-105.0577456433342,-0.0,-175.47605861068195,1533.407221382376,-1057.3788244219033,-510.88732399272396,-315.3927312862674
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,53.10214918136907,1.426670344124649,1.040288187790902,1.8130525004583962,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-14.256223896449022,-28.966465488653043,0.45401769575499706,1071.3426636087927,0.40399215246629283,-5.271007860241145,2.799439481301709,0.1255298340033311,0.0,-108.9899157988277,-0.0,-128.72342338629727,1553.0020030968867,-1057.3788244219033,-510.88732399272396,-252.9774845028656
