Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist__posicion_vertical_lanza_mm,rec__posicion_vertical_lanza_mm,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0004,Fusión,1,0.801536922771285,13.6815,0.8427223759449339,,0.09613372166398326,1229.2992881681967,1220.5088758380682,1220.5088758380682,0.20341454828067543,0.20341454828067543,-285.64923520458564,-285.64923520458564,0.0,0.5808982689058966,0.5808982689058966,-10.590869295397244,-10.590869295397244,-0.0,-0.0,-133.9696632664224,-133.9696632664224,-102.09062609698066,-102.09062609698066,-24.4962263529992,-24.4962263529992,-25.092719488183402,-25.092719488183402,-0.0,-0.0,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,695.1195631760818,695.1195631760818,18.321107251852663,18.321107251852663,0.23882367036353516,0.23882367036353516,0.20877279181172353,0.20877279181172353,39.14206298834938,39.14206298834938,,,4,False
AP0004,Fusión,2,0.714533528355962,18.3199,0.4910518765082997,,0.06269198878775506,1226.0448253418967,1228.4857170492285,1228.4857170492285,0.2861618991690654,0.2861618991690654,-297.1910925203211,-297.1910925203211,0.0,0.4769216470160634,0.4769216470160634,-0.8135711189681047,-0.8135711189681047,-0.0,-0.0,-109.99005484307962,-109.99005484307962,-121.6584094137383,-121.6584094137383,-40.44990877531973,-40.44990877531973,-25.09271948818341,-25.09271948818341,-0.0,-0.0,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,52.02833837493648,38.74927442597179,38.74927442597179,25.360810707939994,25.360810707939994,34.31721928066678,34.31721928066678,123.18253248426649,123.18253248426649,1359.0519283519072,1359.0519283519072,18.658570886142396,18.658570886142396,0.25542242617595745,0.25542242617595745,0.17824739860485347,0.17824739860485347,0.0,0.0,,,4,False
AP0004,Fusión,3,0.6515471830012278,19.7822,0.5541565762451388,,-0.011649901505916604,1218.65041424143,1215.0939543869101,1215.0939543869101,0.3098866648872035,0.3098866648872035,-292.04693447784376,-292.04693447784376,0.0,0.47204927469744773,0.47204927469744773,-10.95087095498655,-10.95087095498655,0.0,0.0,-108.86636397709889,-108.86636397709889,-144.42146756187844,-144.42146756187844,-13.666383450683043,-13.666383450683043,-25.092719488183402,-25.092719488183402,-0.0,-0.0,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,51.90305335003397,41.89336937061254,41.89336937061254,25.535825896086518,25.535825896086518,34.862270040629824,34.862270040629824,123.01817946445794,123.01817946445794,2196.8604278564453,2196.8604278564453,18.844967018411463,18.844967018411463,0.27571054348058727,0.27571054348058727,0.15504354580023638,0.15504354580023638,0.0,0.0,,,4,False
AP0004,Fusión,4,0.6840223941861788,18.8387,0.4166352817123137,,-0.007022461583377604,1207.3160739804116,1209.817610883831,1209.817610883831,0.2482291684740867,0.2482291684740867,-291.53308755292613,-291.53308755292613,0.0,0.4656759487934907,0.4656759487934907,-8.832803357599005,-8.832803357599005,0.0,0.0,-107.3965156904988,-107.3965156904988,-155.93015592971898,-155.93015592971898,-3.113696444524976,-3.113696444524976,-25.092719488183402,-25.092719488183402,-0.0,-0.0,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,2781.2655736019738,2781.2655736019738,18.498169377216207,18.498169377216207,0.2881563664979371,0.2881563664979371,0.1431801144417537,0.1431801144417537,0.0,0.0,,,4,False
AP0004,Fusión,5,0.6844337160783465,18.7328,0.571515032397246,,-0.06095247236893275,1201.1687548201394,1196.8560367499333,1196.8560367499333,0.16961432163165577,0.16961432163165577,-296.61840774636903,-296.61840774636903,0.0,0.46928708642435885,0.46928708642435885,-10.460037230478378,-10.460037230478378,0.0,0.0,-108.22933430661776,-108.22933430661776,-163.29635395156785,-163.29635395156785,-0.0,-0.0,-25.09271948818341,-25.09271948818341,-0.0,-0.0,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,2719.660888671875,2719.660888671875,18.980892436533544,18.980892436533544,0.2926486809326297,0.2926486809326297,0.12487498391901172,0.12487498391901172,0.0,0.0,,,4,False
AP0004,Fusión,6,0.7482998660736642,16.3006,0.708077183403179,,-0.056275850653364934,1200.9194444025004,1196.1038931700168,1196.1038931700168,0.24322613876486507,0.24322613876486507,-435.2711326409582,-435.2711326409582,0.0,0.7627150165149599,0.7627150165149599,-5.064861650122673,-5.064861650122673,0.0,0.0,-175.9011506837626,-175.9011506837626,-234.27726246901221,-234.27726246901221,-0.0,-0.0,-25.092719488183402,-25.092719488183402,-0.0,-0.0,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,3149.3579695418075,3149.3579695418075,18.832254137708883,18.832254137708883,0.30393346534706356,0.30393346534706356,0.16106448883549632,0.16106448883549632,0.0,0.0,,,4,False
AP0004,Reducción,0,0.7698051119835416,15.8259,1.8550518627448942,0.035982380273130596,-0.057001053204014385,1206.7795011608696,1205.1282718099071,1203.7878038587983,0.27128823739311647,0.2951709160128474,522.4129310740022,525.5573223129455,3.1443912389432853,1.729303755935923,1.7435297713829578,4.20882740740682,2.868359456297795,1882.433603524049,1897.9193326389186,-674.4439870547566,-681.5619948462228,-122.79353471992522,-130.6978007066033,-50.85059611609768,-48.16966021387998,-511.93255455926715,-511.93255455926726,-0.0,-0.0,30.0,30.0,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,65.98235962029257,25.017625291612415,26.318353435486387,21.7550173385055,26.79247728075565,119.7388439489294,119.50655087987076,3382.9451293945312,3688.7882684114047,-6.265734614898169,-1.42078399258042,,,0.16186259149122628,0.17087908487557987,0.0,0.0,-0.10257949727989762,-0.10366211003187953,4,False
AP0004,Reducción,1,0.9637865814241806,2.4745,0.15654759535127105,0.008208622218926227,0.06723048757739947,1205.6414387750349,1211.132987682242,1211.132987682242,0.24226520786771108,0.24226520786771108,-713.7788896150521,-713.7788896150521,0.0,0.4380104503787346,0.4380104503787346,4.353486521372369,4.353486521372369,476.7962757597715,476.7962757597715,-547.7365197308382,-547.7365197308382,-68.04606322395091,-68.04606322395091,-62.86002786076733,-62.86002786076733,-511.93255455926715,-511.93255455926715,-0.0,-0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,36.87400184044472,23.13112353515625,23.13112353515625,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,2691.24048828125,2691.24048828125,-5.926208214390227,-5.926208214390227,,,0.5050125635327329,0.5050125635327329,552.4644495733091,552.4644495733091,-0.08330793648438065,-0.08330793648438065,4,False
AP0004,Reducción,2,0.9690286350484807,2.2298,0.9340215939833156,-0.0961228679845628,-0.09427931751829588,1203.4357425040255,1208.9195663440787,1206.7929121578445,0.3041511952437074,0.29379303596332845,-665.6584809455967,-553.6251400620157,112.03334088358099,0.5451580747541807,0.49935337771826466,3.2781275690437957,1.1514733828096073,593.4318222736633,543.571119315217,-656.2537964288205,-487.40857826457597,-32.470767046731616,-22.958931180659217,-58.433185184440845,-54.17987681197246,-511.93255455926715,-511.93255455926715,-0.0,-20.71631856075784,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,11.440183746715453,19.473116641574435,15.46166327023105,11.4223831515842,11.208747359025661,119.71105801052518,120.02680884378572,3294.022650824653,2998.734183469644,-6.122615072986058,17.756985712949444,,,0.2370318289986853,0.14655853744155453,54.13087450361468,0.0,-0.09981286187999963,-0.07413236367726798,4,False
AP0004,Reducción,3,0.9878272463263746,0.9044,,,,1206.9221527932623,1210.3828424623728,1208.5608225854362,0.33349069226164585,0.30741234796087225,-616.3176019594993,-525.6238171380484,90.69378482145089,0.35407846987098346,0.3075395582484881,6.947099958347317,5.125080081410661,385.43211837805904,334.7721861313917,-415.50571317916985,-228.27062877286525,-12.951715178092321,-10.320433668604604,-61.35973742102897,-57.71569766715584,-511.93255455926715,-511.93255455926715,-0.0,-52.15668860154721,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,3.3616943671156316,18.36236572265625,14.350912351312864,9.15531802707248,8.941682234513943,119.56973560474538,119.88548643800591,2959.3906773158483,2664.1022099608394,-6.69785412837226,18.869217340645243,,,0.10806304349193926,0.082180148468,0.0,0.0,-0.06319630390801328,-0.034718800660588536,4,False
