n_escalones,uplift_fisico_fusion_kg,uplift_fisico_reduccion_kg,uplift_fisico_total_kg,uplift_J_total_kg,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,R_sdi_pred_hist,R_sdi_pred_rec,R_d_sn_dep_pred,R_d_feo_ret_pred,F_d_sn_dep_pred,Batch,es_lockbox,fold,dist_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_gn_nm3_min,dir_Fusión_tasa_gn_nm3_min,dist_Fusión_tasa_o2_nm3_min,dir_Fusión_tasa_o2_nm3_min,dist_Fusión_tasa_aire_nm3_min,dir_Fusión_tasa_aire_nm3_min,dist_Fusión_posicion_vertical_lanza_mm,dir_Fusión_posicion_vertical_lanza_mm,dist_F,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dir_Reducción_tasa_aire_nm3_min,dist_Reducción_posicion_vertical_lanza_mm,dir_Reducción_posicion_vertical_lanza_mm,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
10,43.95256781094328,209.11077570916166,253.06334352010498,202.2561152746128,70.0,0.32629824604203267,0.3297919364817904,2.974128799280734,3.1732929900107547,0.00512638673221269,0.03212546423804779,0.03159789438999777,AP0106,False,1,0.388525336468096,-0.388525336468096,0.3096376717140306,0.2473755008229793,0.19764403484075457,-0.16255645496666685,0.15346633287651243,-0.15346633287651243,0.07907958174273268,-0.044352857514228204,0.22567059152842525,0.1800732867629388,0.07496188941838958,0.1584899904951115,-0.1584899904951115,0.12470528360674873,0.09478184394277853,0.1424384402165786,0.14179809782463415,0.40310742259007115,-0.40310742259007115,0.20176288473428974,0.21371673813135753,67.6954478007303,67.17760387452252,73.32948553261873,0.6769544780073031,0.12178926482728442,0.20125625716541246,39.4006275,283.14316729751994,46018.7600593342,1094.1079152411723,0.40087325673488367,18.911860551082718,2026-05-26 11:34:00,106,67.5915418532535,67.38457286388801,68.37984972223518,68.03764876148274,74.73721283681844,74.03334918471859
10,62.83941939750797,258.4427899058454,321.2822093033534,268.81682790660045,90.0,0.4394295717236704,0.4422569996649406,1.9640473098681555,2.196277807898152,-0.07621256553976713,0.05106673237909991,-0.1141862953635353,AP0107,False,4,0.2809727663734659,-0.2809727663734659,0.2138729592203981,-0.2138729592203981,0.3197210086681532,-0.17650504096419364,0.29282975958677104,-0.28169565314071354,0.2790412250272835,0.054943170210665526,0.27728754377521436,0.24858163539405115,-0.10788875929817468,0.38157795705392406,-0.2811599668521172,0.3157541944605596,0.3157541944605596,0.10439844827121034,-0.013934004229798486,0.2012972399801219,-0.05166264731516295,0.2503218950319734,0.26380471940359385,68.37984972223518,67.5915418532535,74.73721283681844,0.6837984972223518,0.13869490189926387,0.1775066008783845,39.4006275,282.27078980022185,45243.753033484754,1122.6538684297482,0.3919119772531038,18.76389565917063,2026-05-26 19:40:00,107,71.2406149621665,69.41607840771,72.60709805321838,70.49347388772678,76.83114004378601,75.78417644030222
10,43.34290093953827,146.736371446447,190.07927238598526,154.75746126593594,80.0,0.49442568964149114,0.4972694817774137,1.7311522390403893,1.8796092328616998,0.011971581950176557,0.022596922495220897,-0.06503199829571171,AP0108,False,1,0.18006152027885555,-0.18006152027885555,0.2532035509347779,-0.2532035509347779,0.24484283580524666,-0.24484283580524666,0.09970970281381815,-0.09805586915566204,0.15160441820763979,-0.08601830937624433,0.18588440560806763,0.17344544970052436,0.15182974408172603,0.1321138822508911,-0.1321138822508911,0.12030267222825816,0.12030267222825816,0.08368858526907616,-0.08368858526907616,0.18703680398907804,-0.108909363923116,0.13931747868756558,0.16260094214781656,72.60709805321838,71.2406149621665,76.83114004378601,0.7260709805321838,0.08508845228383212,0.18884056718398418,39.4006275,280.74412917995005,45857.656127347276,1050.4552958176146,0.3842571548501983,18.566964306049005,2026-05-27 02:45:00,108,73.70356116512347,72.47208806364499,75.2440608247891,73.92557943900374,73.69685732994002,75.263998686863
10,35.807234764892456,178.06429348347785,213.87152824837028,203.75617032447855,70.0,0.38664780347840516,0.40274034541380743,2.229140204037674,2.3878598011875023,-0.04728203606556558,0.0341062306648003,-0.03705524246863123,AP0109,False,1,0.23582501607013984,-0.23582501607013984,0.10878003011576633,-0.10878003011576633,0.1921997863633799,-0.10287422315330358,0.2184079849118449,-0.2184079849118449,0.1403817296064593,-0.1403817296064593,0.17911890941351805,0.0680680936318438,-0.027513262008199667,0.27908945095565824,-0.27908945095565824,0.16262294538242902,-0.033140197261525166,0.09463292868189525,0.029623670843024294,0.37519152751221513,-0.37519152751221513,0.1959209892328083,0.18751994932316315,75.2440608247891,73.70356116512347,73.69685732994002,0.752440608247891,0.0577214762631082,0.18983791548900067,39.40062749999999,280.74412917995005,45249.47359790917,1069.0604857469898,0.38237024847892825,18.7838621683141,2026-05-27 11:01:00,109,66.69683017951613,70.20019567231981,67.51394069607987,71.37900076043448,66.58205534659736,70.13945633826869
10,47.7451838280674,156.89609851739436,204.64128234546175,204.26566494058886,80.0,0.4904543624558819,0.49652353330081367,0.45001140583849647,0.5978241653741689,-0.034606493150193096,0.03020186302746118,-0.0436406556726574,AP0110,False,1,0.27633581698748283,-0.27633581698748283,0.1517446587936706,-0.1517446587936706,0.16252495703932268,-0.1456050480154911,0.14465842623552985,-0.11358646935726507,0.13089857370595065,-0.12235537355521779,0.17323248655239132,0.32572356370498334,-0.020040614490009462,0.20676792280171066,-0.20676792280171066,0.12537034823628856,0.12537034823628856,0.01948862404982917,0.012989632468112085,0.1250049392619577,-0.10871575949903847,0.1604710796109539,0.1668517830816726,67.51394069607987,66.69683017951613,66.58205534659736,0.6751394069607988,0.1345013874823783,0.19035920555682284,39.4006275,280.0890067803059,50567.49874231786,1095.693003670259,0.453398208690588,17.927828872727392,2026-05-27 18:29:00,110,59.00811082640783,62.85247050296198,59.95947216997236,63.736706433026114,56.50046303848369,61.54125919254052
10,42.220969457625685,147.24580746136022,189.4667769189859,185.09517685422327,90.0,0.4157124932953776,0.4292566987364551,1.5577711526897442,1.684276007466762,-0.034554448437843666,0.026665447552129407,-0.11320776979468405,AP0111,False,2,0.18781436244756525,-0.12522138424193438,0.2280681540987065,-0.2280681540987065,0.15678645689049595,-0.1518800021295447,0.1940024852667747,-0.12772842051434277,0.21679875640003735,0.14916859797395843,0.19669404302071594,0.24615396203398715,-0.09331118453686915,0.432893493928741,-0.432893493928741,0.1659195153736918,-0.02946705322715686,0.015372808669396429,-0.015372808669396429,0.16098318308115314,-0.15996646377169357,0.2042645926173939,0.20047931781905493,59.95947216997236,59.00811082640783,56.50046303848369,0.5995947216997236,0.1756929522824832,0.22471232601779326,39.40062749999999,277.14095598190727,52409.62358101534,1142.146766225014,0.456403532873712,18.103944493242338,2026-05-28 01:52:00,111,69.61273870075898,64.3104247635834,70.280035285811,65.11975372789168,69.39358842565466,62.94702573206917
10,60.60248267724771,150.1921867144675,210.79466939171522,202.2683492255365,80.0,0.3963931812365414,0.40267820504907786,1.2056743403918226,1.3395026236331402,0.03126236326908677,0.01698111257818389,-0.10689876647192631,AP0112,False,4,0.29551751842268953,-0.29551751842268953,0.1051209679398185,-0.1051209679398185,0.02411493071861404,-0.01269642278806699,0.29148142707083347,-0.29148142707083347,0.19708530330009202,0.14641709730645588,0.1826640294904095,0.022299340073749237,-0.021726702423845626,0.06759263200318881,-0.06759263200318881,0.19668078687904653,-0.19668078687904653,0.2664049539810382,-0.15021978044492407,0.5231015814996383,-0.5231015814996383,0.21521585888733222,0.19893994418887084,70.280035285811,69.61273870075898,69.39358842565466,0.70280035285811,0.14098359586201786,0.1562160512798722,41.05276577000001,277.14095598190727,53450.240636766845,1139.9229597130416,0.4527211154518183,18.646581527415137,2026-05-28 10:10:00,112,74.27826584080685,71.94550227078292,75.2067368896212,72.74338608771609,71.92181136326094,70.6576998944578
10,116.03282070638019,84.3665673759321,200.3993880823123,199.10125051962393,100.0,0.4525898760061896,0.4694183130542936,1.7586655880277895,1.8326416616392474,-0.03712388703878072,0.018394033220238193,-0.2019044981683754,AP0113,False,2,0.5327176698701592,-0.5327176698701592,0.17044589102272148,-0.17044589102272148,0.08821404045302605,-0.08821404045302605,0.42242018446092927,-0.42242018446092927,0.46485750657235547,0.46485750657235547,0.3357310584758383,0.24087924749113204,-0.07865119792867241,0.2146162747093579,-0.2146162747093579,0.049931523750602336,0.049931523750602336,0.13350266218970913,-0.0007780600086746275,0.10407443912430879,0.06359206614454756,0.14860082945302205,0.2421659439644302,75.2067368896212,74.27826584080685,71.92181136326094,0.752067368896212,0.11336840477066262,0.13456422633312543,41.05276577,277.04004453378917,53124.690932794714,1085.298056190789,0.44632020876955797,19.195419524733445,2026-05-28 18:01:00,113,63.9268449257049,69.10255538325588,64.61897281426242,69.9128548519418,66.57168761416128,69.24674948871112
10,93.5948858825967,96.81613813585932,190.411024018456,179.56653336751845,90.0,0.4541273884935217,0.46259114315595057,2.40601021205602,2.496746837148992,0.003546284541808331,0.0144354868462192,-0.13374425098657083,AP0114,False,3,0.4651973841537629,-0.4651973841537629,0.4236083623207425,-0.4236083623207425,0.19424538535581773,-0.17710423795993072,0.430905178002184,-0.40826991943320595,0.2385026836042244,-0.00819330647520942,0.35049179868734626,0.07460729968856654,0.018128563002788395,0.21541906926013082,-0.11205715375846174,0.2185089702285847,0.09668313099010029,0.24013074492051115,-0.14891667968857805,0.19643778757793695,-0.11246279350118091,0.18902077433514602,0.26975628651124617,64.61897281426242,63.9268449257049,66.57168761416128,0.6461897281426243,0.15708538681302708,0.19672488504434868,41.05276577000001,276.0309300526082,53716.82960369027,1079.258538437595,0.4536784830583174,18.58028628230287,2026-05-29 01:56:00,114,64.39843472786895,64.16263982678691,65.30617057079391,64.96257169252817,59.95015318809327,63.26092040112727
10,41.96781807641392,93.41317160476511,135.38098968117902,135.38098968117873,80.0,0.4950716167253638,0.5003805304641412,2.1683730859338133,2.261461857396069,-0.006979109421159202,0.01656752994758521,-0.009909920156444763,AP0115,False,3,0.3409563575124039,-0.3409563575124039,0.12174610888826694,-0.09417180292245216,0.17091584021974793,-0.15958323762297563,0.11707445541214247,-0.09443919684316376,0.11838948241963941,-0.10993287048588486,0.17381644889044012,0.12920218551820264,0.08889234239658882,0.18462691682500806,-0.18462691682500806,0.18332146966142726,0.01975258759665581,0.07187751518572143,-0.051627176134820894,0.22135589122428226,-0.1500916904180886,0.15807679568292832,0.16594662228668425,65.30617057079391,64.39843472786895,59.95015318809327,0.6530617057079391,0.17933117655326905,0.16760711773879178,41.05276577,276.0309300526082,54284.8320969154,1083.7595191903692,0.4450218918192929,18.82271772323794,2026-05-29 09:59:00,115,70.22104856749674,67.30974164768284,71.17108673377778,68.23862865228585,67.14725879225685,63.54870599017506
10,77.14612937039509,562.0033169330361,639.1494463034311,572.6573594929225,100.0,0.3536208162683609,0.4074879105589423,1.1955980769882024,1.718805005351104,0.07939720959549412,0.07347843025950451,-0.049583185153572296,AP0116,False,1,0.5037961383100414,-0.5037961383100414,0.18065756606416827,-0.18065756606416827,0.2306990182329879,0.0647159994060514,0.2839027068068812,-0.2839027068068812,0.21309162874436524,0.14328991847232586,0.2824294116316888,0.19945087996476274,-0.014802559886136414,0.3604648558650667,0.32478209930871016,0.15492070521193285,0.15492070521193285,2.218369591392312,2.218369591392312,2.47417707012685,-2.4037872543677383,1.0814766205121848,0.6819530160719369,71.17108673377778,70.22104856749674,67.14725879225685,0.7117108673377779,0.1363934267501689,0.15189570591205312,41.05276577000001,276.0309300526082,51659.71124349173,1045.6502330124438,0.44877382740804,20.629883523387022,2026-05-29 17:41:00,116,60.67227998596772,65.44666427673224,61.25568977870816,66.21338825624298,62.83104429795205,64.98915154510445
10,64.61506737595563,307.36510181510096,371.9801691910566,362.4830124355103,80.0,0.3545559844154299,0.3664374625266085,2.055308560413595,2.353778042587149,0.037408264952945636,0.04322205583122658,-0.1186618714791201,AP0117,False,3,0.2949443571265256,-0.2949443571265256,0.07529405108744404,-0.07529405108744404,0.08665909084574756,-0.08665909084574756,0.2801749770343,-0.2801749770343,0.18878030391210118,0.1736377488166493,0.1851705560012237,0.4082709738778592,0.1877596185234806,0.47821227140894096,-0.30274151469523713,0.49526790308866,-0.2878192234492531,0.6310739028813387,-0.6310739028813387,0.8929290439701428,-0.8929290439701428,0.5811508190453882,0.383160687523306,61.25568977870816,60.67227998596772,62.83104429795205,0.6125568977870816,0.18440033809326214,0.20304276411965624,41.05276577000001,275.6297972422721,52245.001442813766,1080.298526337233,0.43092513752529965,20.48251176979824,2026-05-30 01:42:00,117,64.61636722010667,62.64432360303719,65.27657038031192,63.26613007951004,68.64451032565773,65.73777731180489
10,38.34392692909505,615.4088087720367,653.7527357011318,537.5951433009367,70.0,0.4340359936138231,0.4423151076275886,1.0968204193523605,1.6520545799949469,-0.07330141051803937,0.1040621806557327,-0.04322231540571975,AP0118,False,1,0.1715000672428779,-0.1715000672428779,0.1907446009176468,-0.1907446009176468,0.10116190481808968,-0.0899755705248194,0.05820211945267984,-0.028962859836724943,0.07345703678935175,0.005260580627946575,0.11901314584412921,0.18332470022632855,-0.06654246293821953,0.41996212894699647,-0.37201712083943017,0.19192731593628268,-0.161197169811954,0.4702812096878418,0.4702812096878418,0.9319862056045718,-0.9319862056045718,0.4394963120804043,0.2792547289622667,65.27657038031192,64.61636722010667,68.64451032565773,0.6527657038031193,0.15591018673349127,0.19132410946338943,41.05276577,275.6297972422721,51412.35596637179,1158.6820250936864,0.4563143851702192,20.429463765490603,2026-05-30 10:31:00,118,66.71193248568531,65.66414985289599,67.34192726605917,66.30924882318556,62.90352845065186,65.7740193881548
10,60.73209521597872,205.0017706811903,265.733865897169,256.30009542468434,90.0,0.41808512476740767,0.4318164842176346,1.899926830535754,2.0848244154780122,-0.13897584687461645,0.0536214291087541,-0.11101541990409425,AP0119,False,0,0.3159358670584723,-0.3159358670584723,0.08065922583738365,-0.08065922583738365,0.08813112093028679,-0.07696217011418789,0.15627390337606606,-0.13920755837545987,0.22803831783297823,0.14337607299960806,0.17380768700703741,0.28278613185864293,-0.029072973877626314,0.46522251101582135,-0.46522251101582135,0.28261652232282364,-0.1820614105929835,0.21077333642172005,0.1825922506080778,0.26456777169811885,-0.1805502032482302,0.3011932546634254,0.23750047083523138,67.34192726605917,66.71193248568531,62.90352845065186,0.6734192726605918,0.1747367886643327,0.1518439386750755,41.05276577000001,275.447265115845,52035.236824081214,1101.0213462559154,0.45657286667561,20.626335178475536,2026-05-30 17:59:00,119,67.99647941835006,67.35420595201768,68.49535442370555,67.91864084488236,70.40181745875891,66.6526729547054
10,65.74934311830725,78.70940593102401,144.45874904933126,141.17522219847956,80.0,0.48233864052653386,0.48705993719601376,1.4248403030276695,1.4865207976113541,0.0037972698311684594,0.009583315356376805,-0.11304589635944207,AP0120,False,3,0.2857831583314536,-0.2857831583314536,0.13814463459480122,-0.13814463459480122,0.02356239211099881,-0.0003282129145377663,0.4493772674961772,-0.4493772674961772,0.08025833015805817,-0.0630709515792137,0.19542515653829778,0.08141612755233171,-0.08141612755233171,0.10196228064133737,-0.10196228064133737,0.09654129203192875,-0.09654129203192875,0.06654177085403497,0.06654177085403497,0.2942311393103523,-0.2942311393103523,0.128138522077997,0.16178183930814743,68.49535442370555,67.99647941835006,70.40181745875891,0.6849535442370555,0.14950643077353729,0.16554002498940718,41.05276577,274.96051277870623,51384.63935422062,1051.5277619754393,0.45943370915615606,20.12500243507925,2026-05-31 02:17:00,120,66.75667092196463,67.37657517015734,67.45212522669513,67.97373982520034,64.38597487413709,67.393896166448
10,47.22120005740324,194.97429085853008,242.1954909159333,186.10017520574064,80.0,0.470219391069478,0.47447887881455636,1.017184049610805,1.1959342880023254,-0.004258846282947454,0.03029951733020987,0.0012231022345587927,AP0121,False,4,0.38100821905437515,-0.38100821905437515,0.20233000728051695,0.016277112298593435,0.23650891688023867,-0.05262374226940778,0.21223854259985322,-0.0564352726030066,0.34737142206541405,-0.2827750561436964,0.2758914215760796,0.19640322971006308,0.028717720623052532,0.14086265310741444,-0.14086265310741444,0.22112090236226228,0.06877624096580041,0.12239194911326269,-0.08777943139644474,0.32410722630220096,-0.32410722630220096,0.2009771921190407,0.23843430684756015,67.45212522669513,66.75667092196463,64.38597487413709,0.6745212522669514,0.14098574866345623,0.18449299906959235,41.05276577,274.96051277870623,52388.14829772672,1050.1652119546623,0.4492593578271692,20.257209409666416,2026-05-31 09:59:00,121,69.55998775272788,68.15832933734626,70.19702705991743,68.82457614330627,67.78579603835547,66.08588545624627
10,97.73721646231367,397.85429296609937,495.591509428413,424.48631401837827,100.0,0.40294010152307413,0.4070243865354938,2.600665251531151,2.968402943060194,-0.05391087749655499,0.06980936573271501,-0.03999037599498578,AP0122,False,4,0.6810529275585281,-0.6810529275585281,0.0989052328478286,-0.0989052328478286,0.23054512031242122,0.23054512031242122,0.40813445985796637,-0.40813445985796637,0.3188655783627222,-0.25278465218024254,0.34750066378789335,0.15142794498623746,0.04636768322748007,0.45452085067918846,-0.45452085067918846,0.14718730361657417,0.14718730361657417,0.20271204490947492,0.06460170433054073,0.541716319181155,-0.541716319181155,0.299512892674526,0.32350677823120966,70.19702705991743,69.55998775272788,67.78579603835547,0.7019702705991743,0.1415617786559881,0.15646795074483746,41.05276577,274.96051277870623,51734.02401316814,1111.2389610719163,0.4581358469623688,20.559546987471666,2026-05-31 17:39:00,122,70.14900140914891,69.8544945809384,71.38927536616988,70.79315121304366,67.32431137186096,67.55505370510821
10,64.37368811173803,129.10120223120288,193.4748903429409,158.3458757157755,100.0,0.45377261856307305,0.4554780325098305,0.9176769318023448,1.0316928828567085,-0.06893144764306253,0.030289304420103705,-0.06234244906403663,AP0123,False,2,0.42219699127862637,-0.42219699127862637,0.13611988158043997,-0.11199010759439205,0.10972236033747901,0.024466045519996,0.24116289123307558,-0.24116289123307558,0.1251766054060621,0.05623035790477305,0.2068757459671366,0.18529628382948596,-0.013032385834692477,0.2534320499943991,-0.2534320499943991,0.21950858205389787,0.21950858205389787,0.1304406053115004,0.09556944272868392,0.29489136299176705,-0.0717284898391613,0.2167137768362101,0.21179476140167336,71.38927536616988,70.14900140914891,67.32431137186096,0.7138927536616989,0.09711335760622933,0.1889938887320717,41.38141076,274.4602209748508,52159.96908759666,1098.9078879728906,0.4499688509084896,18.593151977366293,2026-06-01 01:19:00,123,69.49960314497643,69.82430227706267,70.91459476986874,71.15193506801931,68.00491329730613,67.66461233458355
10,56.76712912645907,140.52542872258053,197.2925578490396,190.64504285510304,90.0,0.4731503280275463,0.4806866582907913,0.9194522788807382,1.0317352127234747,0.0007758892659150141,0.018461431221328102,-0.11510848868630608,AP0124,False,3,0.2309029284895474,-0.2309029284895474,0.1580557070679985,-0.1580557070679985,0.1815341997992639,0.14542550539023616,0.31607791980669847,-0.31607791980669847,0.08644853813545646,0.06661541735990582,0.19460385865979296,0.1697821419530724,-0.14111688612224976,0.11896001162984474,-0.11896001162984474,0.1896316576201971,-0.10323801688097242,0.23201192680387744,-0.08427939455575784,0.48977706360869194,-0.48977706360869194,0.24003256032313672,0.21731820949146483,70.91459476986874,69.49960314497643,68.00491329730613,0.7091459476986873,0.12545983982435388,0.16539421247695874,41.38141076,274.4602209748508,52354.15835962891,1056.5649269132987,0.4535814386108877,18.445777509375276,2026-06-01 09:24:00,124,64.00234748194958,66.75097531346302,64.66488603060837,67.78974040023856,68.6474340841311,68.32617369071862
10,20.232497520862893,115.32497823272183,135.55747575358473,126.85789290031278,90.0,0.43965095277626104,0.45441209257474025,2.1743785062000347,2.2798614993199924,-0.04807054387461168,0.02542277102559089,-0.04398000182262063,AP0125,False,2,0.09008439520238644,-0.09008439520238644,0.055379308437227825,0.037468079033058155,0.10099374461446915,0.04133562797619655,0.2547556246623172,-0.2547556246623172,0.05746549578530438,0.05746549578530438,0.111735713740341,0.040808504089377994,0.019192614208560336,0.2205998074897692,-0.2205998074897692,0.1843379660861392,0.1843379660861392,0.09498791809457742,-0.02518048140905282,0.3080421180776832,0.2259496781569947,0.1697552627675094,0.1407454882539252,64.66488603060837,64.00234748194958,68.6474340841311,0.6466488603060837,0.19046399806576092,0.16288714162815537,41.38141076,274.4602209748508,50096.788698399156,1075.9875306127615,0.4383808381532993,18.533204957102487,2026-06-01 17:03:00,125,64.54368986571316,64.27301867383137,64.97174973309644,64.81831788185241,73.85278442260179,71.25010925336645
10,43.72426704077165,122.28175908215175,166.0060261229234,157.94455109081107,80.0,0.4014875909899021,0.4045684279621997,1.5655373121446396,1.665947902786446,-0.12039771750119,0.03655766691109209,-0.034429441071211486,AP0126,False,1,0.32977043174475845,-0.32977043174475845,0.09521358188986961,-0.09521358188986961,0.16506349769269524,0.048937713310992725,0.20917068801973124,-0.20917068801973124,0.07757345301258309,-0.026663383166074334,0.17535833047192756,0.07458861437216707,-0.07458861437216707,0.40910471489877503,-0.40910471489877503,0.12307256052353967,-0.12307256052353967,0.0585429282309031,0.035621809752076135,0.13374238651223055,-0.03542559912250537,0.1598102409075231,0.16758428568972533,64.97174973309644,64.54368986571316,73.85278442260179,0.6497174973309645,0.10105017716390223,0.2492323255051333,41.38141076,274.4602209748508,49527.611295865885,1069.233651616648,0.4419920896809352,18.717351610358044,2026-06-02 00:40:00,126,68.14158472233768,66.34263729402542,68.99600333422,66.98387653365822,73.76050201273934,73.80664321767057
10,29.449378313500432,221.4493887877082,250.89876710120865,246.55536904521546,90.0,0.4144452142114579,0.4217199713190373,0.9694953343831729,1.1602311059493577,-0.08741518427027711,0.04605148275438109,-0.08768681556153324,AP0127,False,0,0.13545694591629406,-0.0759602238185213,0.058280036674415,-0.012672654540760124,0.10491615302680486,0.09473565898665719,0.21686192605095903,-0.19390284066413313,0.11372201026112781,0.08822338937253159,0.12584741438592015,0.12073371903349295,-0.04442861939771903,0.44741086256386653,-0.44741086256386653,0.3515952919341762,-0.3515952919341762,0.06738712846205522,-0.05294122838983686,0.1710276490931929,-0.1710276490931929,0.23163093021735676,0.17873917230163844,68.99600333422,68.14158472233768,73.76050201273934,0.6899600333422001,0.12968348784886813,0.18035647880893171,41.38141076,274.4602209748508,49185.67391763965,1026.4257830612594,0.42717918870173693,18.70596077879319,2026-06-02 08:45:00,127,62.774861258594825,65.45822299046625,63.3889067796939,66.19245505695696,68.41396126382946,71.08723163828441
10,65.62471752278881,124.32855073718052,189.95326825996935,189.95326825996875,100.0,0.4362425920681594,0.46505881168327645,0.7985782696674604,0.9168048174876349,-0.058795181218384784,0.0293082332845297,-0.12013789671651753,AP0128,False,2,0.35559163512281805,-0.292998656917187,0.17036261714278564,-0.17036261714278564,0.18640300533158013,0.13788464708443346,0.36158865052698613,-0.36158865052698613,0.20138776654540405,0.18151795107941682,0.2550667349339148,0.054591852919096594,0.054591852919096594,0.21040311724030633,-0.21040311724030633,0.23941278309082592,0.23941278309082592,0.06976074219796728,0.06976074219796728,0.38199317121926224,0.28749544823855505,0.19123233333349168,0.22314953413370323,63.3889067796939,62.774861258594825,68.41396126382946,0.633889067796939,0.16629229278493315,0.1998186394181278,41.38141076,274.4602209748508,51270.47075191772,1018.5289485590123,0.4345396019610455,17.759600227629367,2026-06-02 16:16:00,128,68.21774553302862,65.49630339581172,68.80948984907785,66.09919831438587,68.03464219956575,68.22430173169761
10,76.39377229521396,135.4258217809932,211.81959407620718,198.4980283970002,100.0,0.4540174977684351,0.4615168688277743,2.110985056168401,2.226520687772272,-0.05449044892126803,0.028150013331976677,-0.09743425869446476,AP0129,False,2,0.4487038848318164,-0.4487038848318164,0.21530052082637632,-0.19117074684032767,0.07525925530026753,-0.05851541776436215,0.2767255755940174,-0.25768932352041907,0.2282715413047002,0.19566182189987455,0.24885215557143558,0.09853953659428626,-0.03790301149989474,0.3850289883638673,-0.3850289883638673,0.14948790531548214,0.11830487421310698,0.21184641093875695,-0.02064669226621995,0.3275280920942947,0.1250470798718496,0.23448618666133747,0.24166917111638647,68.80948984907785,68.21774553302862,68.03464219956575,0.6880948984907787,0.15865155249540888,0.15325354901381252,41.38141076,274.5824252361882,52305.35334575057,1052.0477690925456,0.4346124916311828,18.18426419409989,2026-06-02 23:55:00,129,75.35219497500168,71.78497025401515,76.22740468599622,72.51844726753703,71.07622560006737,69.55543389981656
10,30.182367520457206,140.94284902260833,171.12521654306556,136.00402031709507,90.0,0.43415557182453135,0.4413287237715758,1.0664716585956748,1.1979756161906692,-0.03600146284410122,0.0277326855031615,-0.008522026824593243,AP0130,False,1,0.26447103398751604,-0.26447103398751604,0.1301255924792795,0.06962000262988521,0.28833231535552256,0.170574443683384,0.29434598903532105,-0.2509214203082446,0.0970807930180656,-0.015914156789654747,0.21487114477514097,0.16582717808343955,0.007510258933250637,0.12567123628110627,-0.024184648131939705,0.268007766159157,0.268007766159157,0.12131369936886645,0.12067335697692137,0.22271765121450454,-0.1523278354553925,0.1807075062214148,0.19778932549827785,76.22740468599622,75.35219497500168,71.07622560006737,0.7622740468599623,0.1474980397359847,0.09022791340405302,41.0326916,274.59464566232197,52331.02867517031,1056.3209058303942,0.4495352784770983,18.915000076629056,2026-06-03 07:38:00,130,63.4774572506526,69.41482611282714,64.63338094067147,70.43039281333384,63.94858050440945,67.51240305223841
10,71.1924444121738,43.76877890963978,114.96122332181358,92.057747851133,100.0,0.46476425907477675,0.46886598520014144,1.256107385145338,1.3035844936317003,-0.025858123756355267,0.012141594742171791,-0.16347951524680626,AP0131,False,3,0.31183512100578,-0.24783362048610824,0.07748229819456806,-0.07748229819456806,0.09925537768226844,0.05147416763119594,0.41019136409073825,-0.41019136409073825,0.24325940111930874,0.24325940111930874,0.22840471241853272,0.0956707426703147,0.0956707426703147,0.20328963474180342,-0.20328963474180342,0.09426998531868655,0.09426998531868655,0.0895253265839877,-0.054625996993037496,0.15851121241125046,0.06799218327789228,0.12825338034520856,0.1783290463818706,64.63338094067147,63.4774572506526,63.94858050440945,0.6463338094067148,0.18237273938928994,0.17129345120399528,41.0326916,274.59464566232197,53468.27049216885,1052.7609383994645,0.4586717319502669,20.874142063839294,2026-06-03 15:26:00,131,65.09369702857832,64.28557713961546,65.88374795030101,65.25856444548624,66.83393737428527,65.39125893934735
10,49.66092869016887,110.23609715202748,159.89702584219634,147.57233803745413,100.0,0.5100272324061474,0.5146818647645859,1.3453481038021176,1.4462404346930915,-0.006747361468338209,0.0178211411190915,-0.07925927314110526,AP0132,False,2,0.2536845659864453,-0.2536845659864453,0.13735474350887134,-0.13735474350887134,0.23567070091649178,0.06573188180074313,0.3089081266539609,-0.28987187458036395,0.11530009265319187,0.08979141716666313,0.21018364594379224,0.1829823008666415,0.02432423041959913,0.2848003585463641,-0.2848003585463641,0.14327306382741406,0.04557977952698962,0.0382299446604091,-0.0382299446604091,0.17295675849938139,-0.17194003918992182,0.16444848528004202,0.18731606561191713,65.88374795030101,65.09369702857832,66.83393737428527,0.6588374795030101,0.16419425781231864,0.17696826268467128,41.0326916,273.81822073059703,54943.04457083873,1100.1742830906155,0.46549438676270094,23.881822855714812,2026-06-03 23:35:00,132,67.71870050873771,66.40619876865802,68.47738955075236,67.18056875052669,60.13072159156004,63.48232948292265
