Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__v5_dosis_C_sn,rec_derivada__v5_dosis_C_sn,hist_derivada__v5_exceso_C_pos,rec_derivada__v5_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0001,Fusión,1,0.49196185160722516,27.9049,0.5732003950835174,,0.08346913329012495,1180.1166727325062,1139.570480307466,1139.570480307466,0.10805963908709133,0.10805963908709133,-246.4640489339295,-246.4640489339295,0.0,0.577506668578351,0.577506668578351,1.7923155773929969,1.7923155773929969,-0.0,-0.0,-133.18747544088222,-133.18747544088222,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-25.928902777598974,-25.928902777598974,-0.0,-0.0,35.0,35.0,281.39556974951455,281.39556974951455,1.4398610499979895e-18,1.4398610499979895e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.004945094463029684,0.004945094463029684,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.184834439716642,25.184834439716642,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.18988688292228528,0.18988688292228528,0.14678364380157818,0.14678364380157818,0.0,0.0,,,0,False
AP0001,Fusión,2,0.5378642419023774,26.4467,0.46051558631353673,,0.09825607479634968,1228.9785056080693,1190.3347369825722,1190.3347369825722,0.19340880472294444,0.19340880472294444,-246.9806490446126,-246.9806490446126,0.0,0.48201231412259893,0.48201231412259893,10.21806425006583,10.21806425006583,-0.0,-0.0,-111.16408994452438,-111.16408994452438,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-25.928902777598974,-25.928902777598974,-0.0,-0.0,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979895e-18,1.4398610499979895e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021035,0.004260957723021035,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270615,122.89922441270615,18.37502013738831,18.37502013738831,0.22279684353211404,0.22279684353211404,0.13578737897088633,0.13578737897088633,0.0,0.0,,,0,False
AP0001,Fusión,3,0.5662109737480954,25.1503,0.4514151771378706,,0.019890474841703476,1220.8329049313163,1233.4438133292529,1233.4438133292529,0.277584425842376,0.277584425842376,-334.04328160213214,-334.04328160213214,0.0,0.45750417515007386,0.45750417515007386,4.465307721183639,4.465307721183639,0.0,0.0,-105.51190039398578,-105.51190039398578,-150.74087878108372,-150.74087878108372,-51.86159964946364,-51.86159964946364,-25.92890277759897,-25.92890277759897,-0.0,-0.0,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979895e-18,1.4398610499979895e-18,55.564620573624225,55.564620573624225,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226065,0.003374278039226065,44.495595384680705,44.495595384680705,44.652730571359825,44.652730571359825,25.593401655032313,25.593401655032313,34.93587280273437,34.93587280273437,122.74050350236304,122.74050350236304,18.607482031004682,18.607482031004682,0.28729493733008277,0.28729493733008277,0.15355158418192486,0.15355158418192486,0.0,0.0,,,0,False
AP0001,Fusión,4,0.6039363521428848,24.8466,0.5312039093599901,,0.01467133265682996,1208.1428044582235,1210.699455296353,1210.699455296353,0.11368229606585017,0.11368229606585017,-303.1479967490281,-303.1479967490281,0.0,0.5350463447869457,0.5350463447869457,-10.133449634963181,-10.133449634963181,0.0,0.0,-123.39506326648934,-123.39506326648934,-147.45114712127562,-147.45114712127562,-6.372883583664134,-6.372883583664134,-25.928902777598967,-25.928902777598967,-0.0,-0.0,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979895e-18,1.4398610499979895e-18,42.6254441446392,42.6254441446392,0.07871619739132721,0.07871619739132721,0.00017597585661335223,0.00017597585661335223,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.013974577847158,19.013974577847158,0.30151365976282996,0.30151365976282996,0.1315249395669646,0.1315249395669646,0.0,0.0,,,0,False
AP0001,Fusión,5,0.6838729141987163,20.0003,0.4454279546848114,,-0.030136322302382057,1204.8229530896529,1196.7311739829092,1196.7311739829092,0.23515929891127774,0.23515929891127774,-343.6946360800919,-343.6946360800919,0.0,0.510993053509621,0.510993053509621,-11.411630475314302,-11.411630475314302,0.0,0.0,-117.84777296565635,-117.84777296565635,-199.9179603368366,-199.9179603368366,-0.0,-0.0,-25.928902777598974,-25.928902777598974,-0.0,-0.0,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.1696437961071375e-27,2.1696437961071375e-27,0.002378694815810637,0.002378694815810637,44.48128683907646,44.48128683907646,49.54491083054316,49.54491083054316,26.34371137522688,26.34371137522688,36.731512334033695,36.731512334033695,123.13378639914774,123.13378639914774,18.79420971927437,18.79420971927437,0.31856182227611857,0.31856182227611857,0.15803779938819623,0.15803779938819623,0.0,0.0,,,0,False
AP0001,Fusión,6,0.6935290344438897,20.9911,0.6489052688782803,,-0.10227041888543731,1218.2317549476704,1193.8186147183185,1189.0355266365182,0.20026205081199672,0.2978901637860743,-375.26534926518764,-365.63168110346675,9.633668161720891,0.5555711371528014,0.6019856725482232,-11.004338371334294,-15.787426453134799,0.0,-0.0,-128.1285935058648,-138.832945731434,-221.20785298172385,-200.86983259443377,-0.0,-0.0,-25.928902777598974,-25.928902777598967,-0.0,-0.0,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979895e-18,1.4398610499979895e-18,53.89619707938956,53.89619707938956,0.04992457584348092,0.04992457584348092,0.008400020552821493,0.008400020552821493,42.45147891875101,42.45147891875101,51.86790663890349,40.91783194699392,26.31291045765818,29.88318088045216,36.65029980831111,46.21864100407014,122.91776210455248,123.01512795506503,18.69274201115165,20.555803886603506,0.3377242546156641,0.2664257185275073,0.1522039772326935,0.120071488626461,0.0,0.0,,,0,False
AP0001,Reducción,0,0.7393550287071186,17.9512,1.6152898060879584,-0.09326559542163837,-0.05072442729927373,1228.5968346129157,1225.1629117007847,1225.1629117007847,0.26377384780650953,0.26377384780650953,849.4495636206872,849.4495636206872,0.0,1.9856427693829717,1.9856427693829717,6.931156753114172,6.931156753114172,2161.4714366118337,2161.4714366118337,-553.3654867646912,-553.3654867646912,-124.9709119919817,-124.9709119919817,-110.42338410192815,-110.42338410192815,-523.2620901325455,-523.2620901325455,-0.0,-0.0,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,63.27719600282865,25.67613748055917,25.67613748055917,23.1553141841182,23.1553141841182,118.90712917751736,118.90712917751736,-6.283000416562713,-6.283000416562713,,,0.14607027049231483,0.14607027049231483,0.0,0.0,-0.08416407371685757,-0.08416407371685757,0,False
AP0001,Reducción,1,0.9480381542908518,4.2169,1.0234724821331838,-0.025641637729379795,0.02452226560334525,1229.411981736617,1223.297241171113,1223.5650760881324,0.28220739546469953,0.28060075920856425,-238.92045260462072,-214.6331551231622,24.287297481458523,0.8259046258972934,0.8066783864268424,-5.299593441802686,-5.031758524783346,899.0384805204988,878.1097575449393,-437.5027450968594,-393.64392736516834,-70.5020548531296,-65.39590978149334,-106.69204304258483,-107.22771287662363,-523.2620901325456,-523.2620901325456,-0.0,-3.2132725122705486,25.0,25.0,,,,,,,1.236805608128956e-08,1.236805608128956e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,35.32769940976216,24.165946777343752,22.54954411728586,20.195696682400175,17.29650972530504,119.80885416666668,120.27125306052268,-6.158123090955667,-5.644494082267316,,,0.3650122817249611,0.3405716874757611,421.8037959732417,358.42286922686105,-0.0665419404902596,-0.05987123756968888,0,False
AP0001,Reducción,2,0.9813261293455022,1.5704,0.21194451391789623,-0.062490338507345575,-0.0812275751659004,1230.795367123941,1225.675228779303,1224.8126563806068,0.2961010743845136,0.29354505538310627,-236.4431950014942,-187.1302501815969,49.3129448198973,0.5986274801235929,0.5631405705953273,-3.7367529573138705,-4.599325356010203,651.635943488537,613.0066681215435,-220.18036762426675,-137.09079049554305,-33.18866247425382,-24.94912621066469,-111.44801825896502,-109.72287346157236,-523.2620901325456,-523.2620901325456,-0.0,-5.112038002814678,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421626,12.804394745469931,19.694319746229382,16.995806221767797,12.328093630472818,9.736238660670423,116.94646470811631,123.39607960260312,-6.3515478206869895,4.877094125603221,,,0.4057339351682318,0.27478331179691573,189.53821564042036,67.49707254138647,-0.03348831312208974,-0.02085081139524616,0,False
AP0001,Reducción,3,0.9848920397153419,1.3076,,,,1235.7334422125455,1230.374370881055,1230.4420854181062,0.34866694419633903,0.3488606882652002,162.8895083928811,164.40495514870975,1.5154467558286342,0.5959738446069747,0.6000319011783609,-0.4209962428861751,-0.35328170583499585,648.7473285469223,653.1647260277048,170.19701000814112,168.5995147016216,-11.946437567167811,-13.11546391149974,-120.84630246246888,-120.98173153657126,-523.2620901325456,-523.2620901325456,-0.0,-0.0,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,5.83345318274595,17.021396597403065,17.1869918483646,6.807160633228444,6.70818461784139,118.99402542679398,120.6125235014383,-6.600184682535845,-6.799238529365329,,,0.08662443458495447,0.1160503492585462,0.0,0.0,0.025886098861104365,0.025643127956781562,0,False
