Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0300,Fusión,1,0.9193543890687114,7.7087,2985.2156265669432,-1265.5982057913525,1017.4705948569814,3606.03529597663,3659.851944825521,,,1038.251694077684,1038.7811202669209,0.3125581852183991,0.305770636714227,-916.5826835262333,-480.1793607994123,436.403322726821,-511.8886476809946,-31.35655490782055,37.41173435969396,36.74592327093767,-89.43675375648782,-129.5059384619985,-0.0,-0.0,-343.7209073908004,-347.1146816428865,35.0,35.0,171.58806287977433,171.58806287977433,46.99937891077113,46.99937891077113,57.02610654477714,57.02610654477714,69.3266402633102,69.3266402633102,100.82389486365848,100.82389486365848,42.31676714861834,42.31676714861834,22.427045299388748,46.341990081689424,31.370890192909844,30.14287904905783,49.28568508572049,47.87837947866083,119.78614873976936,122.54629392671538,18.646260694725935,22.106951169901556,0.12734517609687623,0.26313893822621726,-1,True
AP0300,Fusión,2,0.6644591329840829,24.1352,4287.597617007821,-1419.4273449189575,1031.2028669224906,4821.0823346329835,4875.848285287271,,,1023.7540576057569,1023.7107378805152,0.43750263343121554,0.30057902216393,-559.5967249668754,-209.56681434201056,350.02991062486484,-191.09998513431407,270.97277477234854,55.64409105077797,55.69857032289207,-133.94403854130275,-177.5795614615718,-0.0,-0.0,-281.24868328439226,-349.710488918035,40.0,40.0,171.6481322249746,171.6481322249746,46.98757234899009,46.98757234899009,59.04759610804125,59.04759610804125,73.57425834841844,73.57425834841844,91.75033218373271,91.75033218373271,40.714751849911075,40.714751849911075,38.18617226205221,61.059188948258125,31.422736443413623,29.861396190287323,49.66102571275499,49.068770341776975,119.54199110243056,119.86792017731852,18.966156844587182,24.309381091767925,0.21799697644648486,0.348574308093784,-1,True
AP0300,Fusión,3,0.6434580163212094,25.1584,5670.763427194764,-1793.3329447378583,1025.5924629240774,5032.04435986536,4979.6993178773255,,,1036.9525910744492,1037.4111049001162,0.3631576275582837,0.3172030793589218,-565.8027055476914,-237.51956038157954,328.28314516611186,-117.60735385708891,274.13514884819455,39.04549786171731,38.468866792677666,-159.87155427381725,-199.77700664426828,-0.0,-0.0,-318.42118622085815,-341.39846032053913,45.0,45.0,171.4318745046422,171.4318745046422,47.01585083007812,47.01585083007812,58.41604817708333,58.41604817708333,68.31639227383378,68.31639227383378,96.67908422497734,96.67908422497734,39.150152676347375,39.150152676347375,41.71717122395833,61.059188948258125,31.866102008584104,29.861396190287323,51.085958462938855,49.068770341776975,119.92204843026622,119.86792017731852,19.671977157339835,24.309381091767925,0.23876528940623898,0.3494679646871265,-1,True
AP0300,Fusión,4,0.6675476562631051,23.688,7193.62448795837,-2283.4077804088975,1026.178331510656,6293.740204457602,6274.506694706797,,,1021.8854586668149,1022.3144944702643,0.400127501980861,0.4079287798245851,-475.08114548337426,-210.16351954556018,264.9176259378141,-40.242767509198984,255.66131129433452,57.994057711436206,57.45449846556306,-183.94807761839766,-218.29561016010598,-0.0,-0.0,-299.9362490095695,-296.0356100877075,50.0,50.0,171.5265660105188,171.5265660105188,47.00796887765524,47.00796887765524,58.160406494140595,58.160406494140595,61.71154641544119,61.71154641544119,93.75269480187907,93.75269480187907,39.18221228107129,39.18221228107129,44.62038997076696,58.936368277458705,31.422423556857645,31.092386903240037,50.52693471238765,48.63221822319825,119.68884176974827,119.67917226704431,20.39426454030209,18.622035401841014,0.2606277797450876,0.3442474353195092,-1,True
AP0300,Fusión,5,0.7111207942208859,21.3141,5804.408100549752,-2377.040654496631,1026.8515239043306,7410.033985835715,7300.529661034851,,,1024.452611530904,1024.853686406662,0.4459213673184693,0.2923980243936182,-331.3157307973289,-233.4931645457972,97.8225662515317,127.56883177104201,324.20176665238864,54.76558341569538,54.26118808140678,-227.6627205856566,-249.20702241875736,-0.0,-0.0,-277.03931634076537,-353.80098780319094,55.0,55.0,171.34261358351938,171.34261358351938,46.97340356735956,46.97340356735956,58.37967899867473,58.37967899867473,68.27450772240049,68.27450772240049,91.97047544206893,91.97047544206893,39.12431110200428,39.12431110200428,53.274930463518416,62.88476134926587,32.10600744998817,29.700216593214886,51.23954457909171,49.57922059903936,120.70286275844381,119.87065968998112,19.272297992307873,25.844299652368104,0.30804972874269987,0.3636163108454185,-1,True
AP0300,Fusión,6,0.6890401212881445,22.591,7641.712891242314,-1820.3935309889348,1017.8071635685875,8226.685998510951,8167.995510744365,,,1029.392326434626,1029.3282350744416,0.32974334709788317,0.3057895738079719,-314.8039055444201,-257.0080077177191,57.79589782670098,182.29346632324786,259.4974625329965,48.55335397737845,48.63395584251431,-201.57429033634367,-209.08610393957156,-0.0,-0.0,-335.1283264510584,-347.10521309601404,47.0,47.0,171.60603931583958,171.60603931583958,39.591935019521735,39.591935019521735,57.528110637635955,57.528110637635955,64.90307779876201,64.90307779876201,110.22383064767715,110.22383064767715,33.45759132892584,33.45759132892584,56.270447616312396,60.06520466282557,32.10701983534973,31.336253057846307,51.20817121311999,50.5292684475919,119.65717284499229,117.68125248190462,18.877706342776907,20.05636304043041,0.32351438577343256,0.34533149487896286,-1,True
AP0300,Reducción,0,0.7158866290076191,21.1968,9416.63293748545,348.4450498534861,989.2195439261479,12396.284627796964,12491.283137456985,1358.7211788578425,1406.0386957794083,1009.4147328433405,1010.2010157476975,0.2966162854588315,0.29988929822221466,10860.94908397148,10923.614263824215,62.66517985273458,12396.284627796964,12491.283137456985,-815.2327073147054,-843.623217467645,-128.6332033849833,-134.2125294210215,-0.0,-0.0,-351.69185727058425,-350.0553508888927,30.0,30.0,,,,,,,17.315701307082787,17.315701307082787,41.65549201438194,41.65549201438194,,,62.9648419123824,66.2093830330141,27.554672828956882,28.394883252419948,31.28911656782835,31.14353314774124,121.10991988570602,119.52379285047857,2.9266435060298033,-0.9618579052470692,2.9620795939262887,3.1147138061816193,-1,True
AP0300,Reducción,1,0.8803569832468461,10.2621,5014.510332381722,2514.3171452193546,971.3269080382461,5376.342900292497,5376.342900292497,953.2664909022377,953.2664909022377,980.8204303223699,980.8204303223699,0.16055958605610587,0.16055958605610587,4082.8679745952377,4082.8679745952377,0.0,5376.342900292497,5376.342900292497,-571.9598945413426,-571.9598945413426,-62.01704832875831,-62.01704832875831,-0.0,-0.0,-419.72020697194705,-419.72020697194705,25.0,25.0,,,,,,,0.007091059865669229,0.007091059865669229,0.036841786333469136,0.036841786333469136,,,32.39840025290465,32.39840025290465,20.380081386990017,20.380081386990017,24.935947889539936,24.935947889539936,125.1510576171875,125.1510576171875,25.656195911575242,25.656195911575242,,,-1,True
AP0300,Reducción,2,0.9742662419583616,2.6968,304.8041658946398,-152.73676434093068,952.8401781003836,239.69204142079977,417.7043057351424,0.0,0.0,962.7927059740614,966.907076587363,0.2341133657291595,0.3670222402134627,-404.9876426881202,-170.810279565936,234.1773631221842,239.69204142079977,417.7043057351424,-0.0,-0.0,-21.958591118288517,-32.24792955259848,-0.0,-0.0,-382.9433171354202,-316.4888798932687,20.0,20.0,,,,,,,1.0419830983097304e-25,1.0419830983097304e-25,2.3451857290018502e-22,2.3451857290018502e-22,,,10.781295376732235,14.628499849702973,13.150246344672308,23.24564901106062,16.435739673764477,18.360201481295675,124.0097675238715,124.28757295802339,61.509487124501476,-4.367927560711289,,,-1,True
AP0300,Reducción,3,0.9799748589887395,2.059,77.02753823943218,317.0236853497663,953.2547334986461,264.26373024726007,233.34558328580138,214.54862946377216,181.2029266535515,952.5063875264653,952.7674787127146,0.39432128466476507,0.4348518962209083,-419.3020304530228,-407.33422029205747,11.967810160965314,264.26373024726007,233.34558328580138,-128.72917767826328,-108.7217559921309,-12.219449499190802,-9.606219840970788,-0.0,-0.0,-302.8393576676175,-282.5740518895459,13.0,13.0,,,,,,,1.0419830987949414e-25,1.0419830987949414e-25,3.369192531880002e-22,3.369192531880002e-22,,,5.774434502718522,3.294660545117927,17.33236644280408,15.735838665624723,13.126493536385931,10.213180054234549,120.50164135928132,120.95638787317804,10.867256207218162,13.162133472432986,,,-1,True
