subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
DEV,rendimiento_proxy_batch,dist_total,298,-0.0644240466825558,-0.6875472733003947,0.558699179935283,0.8394175262419448,0.822,-0.050477673502439396,0.3852458789990308,-0.003433342962950059
DEV,rendimiento_proxy_batch,dist_F,297,-0.4553743241397183,-1.0079236910659,0.09717504278646344,0.10625190089858755,0.088,-0.08915531525046201,0.12526352183928496,0.005445561066095617
DEV,rendimiento_proxy_batch,dist_R,298,0.2508367055339418,-0.18150877079474825,0.6831821818626318,0.25548597714146004,0.364,-0.014487798430115738,0.8033142536568971,-0.0006729611105831257
DEV,rendimiento_proxy_batch,uplift_fisico_total_kg,298,-0.12864431982261582,-0.7542881987290175,0.4969995590837859,0.6869438145662048,0.638,-0.010283538719946823,0.8596812002506301,-0.002925166512556032
DEV,rendimiento_proxy_batch,dir_Fusión_tasa_feed_Carbon_kg_min,297,-0.19102753944877218,-0.7928771238600028,0.41082204496245844,0.5338799704536126,0.494,-0.022135150660011545,0.704013559893135,-0.0018183685916028924
DEV,rendimiento_proxy_batch,dir_Fusión_tasa_gn_nm3_min,297,0.18560829221441635,-0.40543000177463173,0.7766465862034644,0.5382228959991251,0.494,0.053278451988009734,0.36021141163000886,-0.0018198103930413545
DEV,rendimiento_proxy_batch,dir_Fusión_tasa_o2_nm3_min,297,0.16209004426608337,-0.3436796603084958,0.6678597488406626,0.5299168074311478,0.544,0.04015878090937282,0.49054414839264376,-0.0022236985401133946
DEV,rendimiento_proxy_batch,dir_Fusión_tasa_aire_nm3_min,297,0.5389357749275124,-0.04056648445980471,1.1184380343148295,0.06833944238447882,0.048,0.1666081880486855,0.003985378965821472,0.006776822847874842
DEV,rendimiento_proxy_batch,dir_Reducción_tasa_feed_Carbon_kg_min,298,0.2088380373052688,-0.2671215672678939,0.6847976418784314,0.3898008885007992,0.422,0.0005158099724332666,0.9929253788608918,-0.0016315258253645215
DEV,rendimiento_proxy_batch,dir_Reducción_tasa_gn_nm3_min,298,0.5901540615003624,0.11835835311652726,1.0619497698841975,0.01422005942866539,0.034,0.11427696252120102,0.048735721022527954,0.012851186489166833
DEV,rendimiento_proxy_batch,dir_Reducción_tasa_o2_nm3_min,298,0.5055037069887341,0.06599021485664075,0.9450171991208276,0.024181050006773074,0.054,0.10212289246306577,0.07838919463012842,0.008350837211373752
DEV,rendimiento_proxy_batch,dir_Reducción_tasa_aire_nm3_min,298,0.33066013107035985,-0.017183552635545718,0.6785038147762654,0.062442382889424594,0.218,0.028625752997609707,0.6225912722416713,0.0015359215408976556
DEV,f_dross,dist_total,298,-0.001119833234147845,-0.005958981125770236,0.0037193146574745458,0.6501472018435257,0.56,0.09328713192755005,0.10802718546777824,0.08109083708051212
DEV,f_dross,dist_F,297,0.003109132354264066,-0.001301493271153331,0.007519757979681463,0.16708988211519515,0.12,0.15357554781653068,0.008019246819032141,0.08989162420839691
DEV,f_dross,dist_R,298,-0.00370891822798759,-0.007110047208352968,-0.0003077892476222124,0.032570894120642215,0.074,-0.012674414623732764,0.82751985675117,0.09043184264143611
DEV,f_dross,uplift_fisico_total_kg,298,0.0009885366848062355,-0.003953750675324672,0.005930824044937142,0.6950403254172399,0.614,0.04999224585451175,0.3898382071360422,0.08087961499344709
DEV,f_dross,dir_Fusión_tasa_feed_Carbon_kg_min,297,0.0023592375376681293,-0.0024411502092286015,0.007159625284564861,0.33541715512717774,0.234,0.09967642847597741,0.08637793569119509,0.0870016322568915
DEV,f_dross,dir_Fusión_tasa_gn_nm3_min,297,-0.0013184443821898807,-0.006051418935668398,0.0034145301712886367,0.5850805481351944,0.508,-0.11437135787594077,0.04893072748909395,0.08459217925748219
DEV,f_dross,dir_Fusión_tasa_o2_nm3_min,297,-0.002360249220716729,-0.006882988931879372,0.002162490490445913,0.30638722632665494,0.25,-0.04907257181748938,0.39942817887713,0.08703786565865557
DEV,f_dross,dir_Fusión_tasa_aire_nm3_min,297,-0.0024965804178714024,-0.0070555991403393505,0.0020624383045965457,0.2831352652114272,0.258,-0.16848301570474516,0.0035890900447883996,0.08684449491974133
DEV,f_dross,dir_Reducción_tasa_feed_Carbon_kg_min,298,0.0001434021739860073,-0.0035719422062916472,0.003858746554263662,0.939698135629649,0.932,0.07337629255762884,0.2065708717061959,0.08025127584367875
DEV,f_dross,dir_Reducción_tasa_gn_nm3_min,298,-0.004473959747850177,-0.008132804049477685,-0.0008151154462226694,0.016547808032382406,0.038,-0.06050802407612447,0.29783157577025204,0.09525092165184901
DEV,f_dross,dir_Reducción_tasa_o2_nm3_min,298,-0.004327496535562874,-0.008146810188378774,-0.0005081828827469743,0.02636795990053377,0.032,-0.08085474360410747,0.16386682213474657,0.09414869331562448
DEV,f_dross,dir_Reducción_tasa_aire_nm3_min,298,-0.004133850514999382,-0.008287737925582208,2.003689558344353e-05,0.05111538577566604,0.046,-0.02669446976895627,0.6462606676935518,0.09300358891355964
DEV,f_polvo,dist_total,298,0.0017640737009733886,-0.0013856635029684098,0.004913810904915187,0.272327966847567,0.31,0.023380562579143584,0.6877062747890088,0.0479999459995315
DEV,f_polvo,dist_F,297,0.0014446108871330728,-0.002051961324295468,0.004941183098561613,0.41807796238773687,0.452,0.002962255179999476,0.9594566693458367,0.04684213052462871
DEV,f_polvo,dist_R,298,0.0012005511726481553,-0.0019299035254925969,0.004331005870788908,0.4522556506553286,0.504,0.05698917978066763,0.32686492072462797,0.04669489123584769
DEV,f_polvo,uplift_fisico_total_kg,298,0.0002979065134199132,-0.003503149961306226,0.004098962988146052,0.8779160584249819,0.884,0.0018993121936897994,0.9739541395111548,0.045442089932619445
DEV,f_polvo,dir_Fusión_tasa_feed_Carbon_kg_min,297,-0.0004489621431804539,-0.004291081754821921,0.0033931574684610125,0.8188478291267485,0.808,-0.03892569123184713,0.5039691227226342,0.045289150978172876
DEV,f_polvo,dir_Fusión_tasa_gn_nm3_min,297,-0.000537638539954295,-0.004520903525085213,0.0034456264451766232,0.7913601222035562,0.788,0.0364874533590874,0.5310720596048835,0.04537159413459302
DEV,f_polvo,dir_Fusión_tasa_o2_nm3_min,297,0.0007393487780559338,-0.003230855423886689,0.004709552979998557,0.7151165873895986,0.712,0.04956452512865675,0.3947133731314798,0.04556584227808336
