Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0004,Fusión,1,0.801536922771285,13.6815,3475.149096064195,-1402.6031377923023,1229.2992881681967,2673.6950885108604,2673.6950885108604,,,1220.9357021628566,1220.9357021628566,0.19441765245315085,0.19441765245315085,-2057.768926988035,-2057.768926988035,0.0,-117.40076171951402,-117.40076171951402,-192.33330053722383,-192.33330053722383,-102.09062609698066,-102.09062609698066,-25.349879002576017,-25.349879002576017,-1611.1646950936981,-1611.1646950936981,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,18.321107251852663,18.321107251852663,0.23882367036353516,0.23882367036353516,4,False
AP0004,Fusión,2,0.714533528355962,18.3199,3374.052796811287,-2106.7919219789533,1226.0448253418967,3291.556821051193,3325.253066690043,,,1227.9827808301563,1227.3525451530847,0.28557185329205104,0.2929170295535616,-1859.2470757195829,-1813.1539167784713,46.0931589411116,-58.66290260948397,-25.997658114885773,-201.19576940524468,-200.40317940713933,-121.6584094137383,-124.97390884249452,-39.444036337175476,-38.183564983032284,-1428.8562934158979,-1414.1659408928767,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,52.02833837493648,38.74927442597179,40.14966082771781,25.360810707939994,25.572988249538557,34.31721928066678,34.967503219031585,123.18253248426649,122.5853767869652,18.658570886142396,18.700309388735093,0.25542242617595745,0.2646533110793931,4,False
AP0004,Fusión,3,0.6515471830012278,19.7822,5173.040168505988,-1683.752564798363,1218.65041424143,4222.659812957558,4865.117547384587,,,1214.8791884162308,1206.796175270301,0.319028446289229,0.31191959355706156,-1700.617201086406,-1352.721532586286,347.8956685001201,13.130464876244751,400.6433068408969,-184.71657493186342,-174.55130564119804,-144.42146756187844,-193.22305636206548,-13.236851509324424,-0.0,-1361.943107421542,-1376.1608128858768,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,51.90305335003397,41.89336937061254,58.53268418759898,25.535825896086518,30.412822554060977,34.862270040629824,45.482681093300926,123.01817946445794,124.07281031452835,18.844967018411463,17.611529038759876,0.27571054348058727,0.38521795718969,4,False
AP0004,Fusión,4,0.6840223941861788,18.8387,4731.40098898156,-1856.023437835689,1207.3160739804116,5188.659470018943,5188.659470018943,,,1209.2688528285585,1209.2688528285585,0.2563330684135388,0.2563330684135388,-1775.1984506698375,-1775.1984506698375,0.0,57.17238025609274,57.17238025609274,-177.66096695126635,-177.66096695126635,-155.93015592971898,-155.93015592971898,-2.016180333979719,-2.016180333979719,-1487.3338631729225,-1487.3338631729225,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,18.498169377216207,18.498169377216207,0.2881563664979371,0.2881563664979371,4,False
AP0004,Fusión,5,0.6844337160783465,18.7328,6951.330064572582,-1025.1454734037397,1201.1687548201394,6279.20192978715,6279.20192978715,,,1196.7263301212818,1196.7263301212818,0.16567120880562627,0.16567120880562627,-1930.2016890520079,-1930.2016890520079,0.0,73.06929056219249,73.06929056219249,-161.8873787358425,-161.8873787358425,-163.29635395156785,-163.29635395156785,-0.0,-0.0,-1668.6575823887474,-1668.6575823887474,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,18.980892436533544,18.980892436533544,0.2926486809326297,0.2926486809326297,4,False
AP0004,Fusión,6,0.7482998660736642,16.3006,11932.53836242658,-2618.018094373225,1200.9194444025004,9053.653046843094,9053.653046843094,,,1194.5378695490813,1194.5378695490813,0.23646562785862538,0.23646562785862538,-1816.9081728320489,-1816.9081728320489,0.0,113.00264969541234,113.00264969541234,-159.13515123765717,-159.13515123765717,-234.27726246901221,-234.27726246901221,-0.0,-0.0,-1527.0687442827493,-1527.0687442827493,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,18.832254137708883,18.832254137708883,0.30393346534706356,0.30393346534706356,4,False
AP0004,Reducción,0,0.7698051119835416,15.8259,9842.612307650676,-424.68675097292,1206.7795011608696,9741.544861821887,9775.000674917152,1472.1060722212403,1495.5486901678992,1204.9526276213599,1204.662687432945,0.2765241762493473,0.29594716006448585,6993.703464170095,7057.529102780025,63.82563860993014,9741.544861821887,9775.000674917152,-883.2636433327442,-897.3292141007395,-122.79353471992522,-117.78398644436949,-50.49930773900314,-49.91942736217334,-1446.9516475013054,-1408.1056798710283,30.0,30.0,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,57.095695926061865,25.017625291612415,27.479387406765028,21.7550173385055,24.69664629729387,119.7388439489294,118.20441178748611,-6.265734614898169,-9.896876448426667,,,4,False
AP0004,Reducción,1,0.9637865814241806,2.4745,264.5669153429758,-99.0427834689599,1205.6414387750349,639.2801607804505,639.2801607804505,1753.6583976080158,1753.6583976080158,1211.4391484308553,1211.4391484308553,0.2087381707428585,0.2087381707428585,-2371.290213239402,-2371.290213239402,0.0,639.2801607804505,639.2801607804505,-1052.1950385648095,-1052.1950385648095,-68.04606322395091,-68.04606322395091,-63.47234935799406,-63.47234935799406,-1582.523658514283,-1582.523658514283,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,36.87400184044472,23.13112353515625,23.13112353515625,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,-5.926208214390227,-5.926208214390227,,,4,False
AP0004,Reducción,2,0.9690286350484807,2.2298,947.8356235858205,1110.3372672637415,1203.4357425040255,540.4899763784717,541.3209134021112,1768.9932791102588,1634.6670035041934,1209.391498492318,1207.1794585209245,0.31196668598949057,0.29127985484716457,-2233.153699995169,-2182.548539577072,50.60516041809706,540.4899763784717,541.3209134021112,-1061.3959674661553,-980.800202102516,-32.470767046731616,-26.3427266740484,-59.377049480919595,-54.95296953813249,-1376.066628021019,-1417.440290305671,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,12.689322872250921,19.473116641574435,17.964785969286698,11.4223831515842,14.3726611011273,119.71105801052518,120.38014785928449,-6.122615072986058,10.361716024250155,,,4,False
AP0004,Reducción,3,0.9878272463263746,0.9044,,,1206.9221527932623,209.98746920798436,203.40671217392705,1182.2878996887107,1052.1101494083587,1210.5863711705524,1209.2591981603236,0.31278621376119203,0.29630513946656106,-2192.864617457154,-2151.153925798669,41.71069165848485,209.98746920798436,203.40671217392705,-709.3727398132264,-631.2660896450152,-12.951715178092321,-12.459114084957152,-61.76679483738826,-59.11244881693074,-1374.4275724776157,-1407.3897210668779,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,4.603050116656619,18.36236572265625,16.471867712878115,9.15531802707248,10.629906844463573,119.56973560474538,119.48773848954059,-6.69785412837226,8.434369890363088,,,4,False
