Batch,fase,orden_escalon_fase,ley_sn_escoria_pct_prev,sn_inventario_escoria_est_kg_prev,sn_extraido_real_kg,d_ley_sn_real_pts,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,rec_derivada__exceso_o2_combustion_pct,rec_derivada__oxygen_enrichment_pct,rec_derivada__relacion_C_Sn_carga,rec_derivada__relacion_CaO_carga,rec_derivada__ley_sn_carga_pct,rec_derivada__frac_carga_secundaria,fold,es_lockbox
AP0003,Fusión,1,17.9895,1336.6816555084486,3216.584331701548,1.3704,-1914.6143433014277,1324.7177930723205,3009.651932201531,3009.651932201531,67.89282096802307,67.89282096802307,1308.4598039030586,1308.4598039030586,0.26164282995177046,0.26164282995177046,-3343.454486287558,-3343.454486287558,0.0,35.0,35.0,290.6228117766204,290.6228117766204,0.0,0.0,54.62218198423029,54.62218198423029,7.67340178653184e-06,7.67340178653184e-06,0.006122939723233383,0.006122939723233383,47.743290879991314,47.743290879991314,37.47293034306279,37.47293034306279,25.246926492358007,25.246926492358007,34.02665988498264,34.02665988498264,122.8518572126116,122.8518572126116,18.48085729908485,38.134953724998276,0.2455147284314557,0.13828569267243232,44.20842101943895,1.7756967877037933e-05,2,False
AP0003,Fusión,2,19.3599,3462.149796122697,3373.4268178131006,2.6739999999999995,-1680.2958668633578,1297.2756323983076,3920.9912830123867,3884.8679598978715,29.996206937244025,28.235114114178785,1322.5697549858749,1321.9580802361618,0.26641734777860826,0.2728372955509209,-3481.7958821625753,-3450.2063374759778,31.589544686597492,40.0,40.0,290.0059625889227,290.0059625889227,0.0,0.0,54.58774215574175,54.58774215574175,1.3412723871708408e-23,1.3412723871708408e-23,0.007605254704632409,0.007605254704632409,48.1573381129319,49.4987899001014,42.16838875127032,37.89464259193367,25.455165693495008,25.455165693495008,34.63444989522298,34.63444989522298,123.32456651475692,123.32456651475692,18.90044164747052,38.3217180247632,0.24872729259008167,0.1436407479129781,44.21172384427306,2.206972081634377e-05,2,False
AP0003,Fusión,3,22.0339,6182.890159936338,6062.784505085846,-4.8505,-2511.5355183000047,1271.1132577657063,4889.392149767527,4760.770016578409,37.61667964987777,53.340921565287545,1271.7378837909293,1271.2698023424646,0.27770414996107523,0.29080857101706026,-3502.401849280341,-3447.5381417685057,54.8637075118354,45.0,45.0,291.06719245357783,291.06719245357783,0.0,0.0,54.552533312811335,54.552533312811335,1.3412723871708408e-23,1.3412723871708408e-23,0.004176158646958463,0.004176158646958463,49.38682702105978,49.7516602676582,46.618007228685464,40.53457298047614,25.60709604522328,25.60709604522328,35.09300149799865,35.09300149799865,122.70671419873649,122.70671419873649,18.83700395439087,38.56877131306044,0.2653253104904768,0.14394739481428878,44.20212539074811,1.2082956715951457e-05,2,False
AP0003,Fusión,4,17.1834,6994.895627769027,4007.728410970085,1.3446999999999996,-1347.5226378700127,1244.3429600929344,5225.042904226642,5225.042904226642,129.2256362321451,129.2256362321451,1250.5091617461512,1250.5091617461512,0.11773266838343947,0.11773266838343947,-3851.6127452437768,-3851.6127452437768,0.0,50.0,50.0,238.67237548290316,238.67237548290316,0.0,0.0,40.592559669637396,40.592559669637396,7.062417650192365e-05,7.062417650192365e-05,0.002194262776563942,0.002194262776563942,36.888189034594035,36.888189034594035,39.32723641296168,39.32723641296168,22.556562068344522,22.556562068344522,32.76034211230376,32.76034211230376,102.6180620415155,102.6180620415155,20.38655309365582,40.11728124621259,0.32017433524936306,0.13208922862898811,43.98321603759011,8.110107283438828e-06,2,False
AP0003,Fusión,5,18.5281,9128.702012573913,6732.78867733365,-1.609499999999997,-2590.0701517171074,1220.2218882096201,7092.407336569706,7092.407336569706,145.4179430346639,145.4179430346639,1219.8260159598133,1219.8260159598133,0.23029834867264337,0.23029834867264337,-3816.1697138478867,-3816.1697138478867,0.0,55.0,55.0,290.82661946614587,290.82661946614587,0.0,0.0,54.606401062011635,54.606401062011635,2.5306599947617765e-22,2.5306599947617765e-22,0.0027226958933862905,0.0027226958933862905,49.489878627232144,49.489878627232144,50.123753138950896,50.123753138950896,26.12079311320605,26.12079311320605,36.23503421679094,36.23503421679094,123.40044395500887,123.40044395500887,18.96485527447803,38.93190170449321,0.32823866586600586,0.14326797269248662,44.20654467579759,7.881917105550771e-06,2,False
AP0003,Fusión,6,16.9186,10794.699673738507,13282.314015533735,-3.339600000000001,-1289.8705223066845,1202.6642660254465,9539.888237299598,9539.888237299598,0.0,0.0,1202.2260968054122,1202.2260968054122,0.1398668390488797,0.1398668390488797,-4459.149416658357,-4459.149416658357,0.0,68.0,68.0,253.20231826673708,253.20231826673708,0.0,0.0,45.22191388890969,45.22191388890969,0.04135988277726156,0.04135988277726156,0.001954103068354856,0.001954103068354856,40.627653083206496,40.627653083206496,44.511821387053,44.511821387053,25.120232493789107,25.120232493789107,33.82887421713935,33.82887421713935,123.1161545364945,123.1161545364945,18.795211558172646,38.02813452823131,0.33828376624069256,0.1361208399654495,44.08563427051043,0.00014512125825929116,2,False
AP0003,Reducción,0,13.579,10144.191495782872,8558.294114653272,-11.1297,301.9474887047818,1200.9196981203777,8538.417902354666,8730.676387520349,1032.4788645763947,1297.5321910737482,1192.294746365098,1190.6344489787475,0.2870897586011891,0.28948484127934215,6195.101591913116,6283.049154719612,87.94756280649563,30.0,29.58547245622447,,,,,,,1.0079907612957058,1.0079907612957058,1.3018724070004315e-19,1.3018724070004315e-19,,,62.903888267599115,66.2044454516339,23.581612684461803,23.846155368640638,20.91620416711878,19.907312071460822,112.51660011574073,121.93332686646806,-4.568870726070367,32.087637967660505,,,,,2,False
AP0003,Reducción,1,2.4493,1655.6440186780958,669.653117020854,-0.9325000000000001,1033.291277355318,1198.3077566341333,356.19095032252125,480.4788651262279,576.542863706092,523.1199987132529,1205.5540569502502,1205.014943236059,0.32009773889153836,0.3213441831984882,-1715.8732706828278,-1566.6660070115452,149.2072636712826,25.0,25.260624205054334,,,,,,,4.2885252968664235e-25,4.2885252968664235e-25,1.3018724070004315e-19,1.3018724070004315e-19,,,37.1235130896935,40.49929293410395,22.257098429361978,24.483045196610824,16.315105254279242,29.25129504040624,123.6762205403646,80.076673793413,-5.919798441984539,42.136881374834985,,,,,2,False
AP0003,Reducción,2,1.5168,986.2393665991684,269.8595368306931,-0.41869999999999985,369.2316037288783,1206.069336265779,351.27722175591055,415.0835457623936,1017.333479605848,393.07798539026606,1190.856696749033,1192.5671660872276,0.3602076903790705,0.274703726937418,-1720.0215687563655,-1665.2663500797164,54.755218676649065,20.0,26.486367299017957,,,,,,,4.288525296866423e-25,4.288525296866423e-25,1.3018724070004313e-19,1.3018724070004313e-19,,,18.422716364784847,52.100176542752436,20.168783365885417,23.735501572510785,12.433640348646374,29.155450179102818,119.68116271972656,76.62987646334383,-4.683446233113175,42.77315736741247,,,,,2,False
AP0003,Reducción,3,1.0981,716.6118721381774,,,,1209.245091372915,297.8645542805908,297.50607780232986,995.6348012138608,976.0592875543337,1208.8703868025207,1205.359478121512,0.38278390537828505,0.3814591686950033,-1746.880780246187,-1734.8935874289775,11.987192817209461,15.0,14.622391007076489,,,,,,,4.288525296866423e-25,4.288525296866423e-25,1.3018724070004315e-19,1.3018724070004315e-19,,,10.610211690266928,7.1614808843922155,16.94755006013093,16.347639839389974,6.643865565547236,6.746930326106474,119.11333523220486,113.5894303010256,-6.4063345230153335,25.42931374178716,,,,,2,False
AP0009,Fusión,1,14.3114,1.8652138945746715e-18,4991.833126472849,8.3865,-3.2451640561189224e-18,1282.6993665970144,4646.09518969861,4989.34793846094,0.0,0.0,1267.0966636978737,1268.551830242041,0.1672221614160266,0.2825953419223293,-3671.3339112852727,-3463.2024637175728,208.13144756769998,30.0,30.0,170.05705277637765,170.05705277637765,40.167764118153556,40.167764118153556,0.004946006157545633,0.004946006157545633,87.40133437289984,87.40133437289984,132.51827720724125,132.51827720724125,1.2294662549880856e-19,0.5060224008970512,23.07575225659773,37.305538438167545,27.433592845775465,27.433592845775465,39.12542695222078,39.12542695222078,122.83986499927663,122.83986499927663,18.32536658075075,40.08377215873542,0.22419943231071346,0.0011763876246659582,38.6829430473833,0.6046443192256362,2,False
AP0009,Fusión,2,22.6979,7.497589862832533e-18,5828.721531070891,1.0412,-0.10572935220623277,1270.8976629310494,6085.14138937949,6091.411991915385,0.0,3.685438776709266e-20,1279.357311925304,1278.9207939912687,0.3702102784293205,0.376324321260867,-3442.196093914914,-3431.416248965754,10.779844949159724,35.0,35.0,170.22562255859376,170.22562255859376,40.140559104636864,40.140559104636864,0.010799772947750714,0.010799772947750714,87.63508323386863,87.63508323386863,132.46054890950518,132.46054890950518,0.003723693653431445,2.031137181020623e-23,42.13397431550202,45.04938231303514,27.63321711464534,27.63321711464534,39.73099576509916,39.73099576509916,123.1213592044891,123.1213592044891,18.673263641245846,40.27358475122436,0.2705023816271936,4.7183888520361467e-26,38.68763842772437,0.6045359984321478,2,False
AP0009,Fusión,3,23.7391,0.167558450239166,6648.759259152298,-0.08249999999999957,0.008353737120239041,1256.165089979995,6878.040588794718,6741.512933275709,0.0,0.0,1255.5980775532548,1255.9665739347552,0.4198161710358309,0.42552479103065827,-3456.4060035803295,-3429.6341489519236,26.77185462840589,40.0,40.0,169.93607961763215,169.93607961763215,40.19008005033663,40.19008005033663,0.016283432987889625,0.016283432987889625,87.23599089335619,87.23599089335619,132.39235581808944,132.39235581808944,3.5824537343721096e-23,0.5862786131869347,48.51653477118267,47.07225110105633,27.610755530463326,27.610755530463326,40.096584387885194,40.096584387885194,122.84157565646701,122.84157565646701,19.325447655791713,40.44068943567727,0.2831945150070328,0.001364165799734433,38.676149978813825,0.6045511535932786,2,False
AP0009,Fusión,4,23.6566,0.16010861703840873,6037.723353095077,-7.9312000000000005,-0.006545849407328941,1238.9105698496658,6104.5589915106875,6067.001266992068,0.0,0.0,1238.9651252429298,1237.0190257565441,0.27635973851195517,0.3390031492679464,-3586.804946844533,-3440.5356960611525,146.26925078338036,45.0,45.0,166.34475053427877,166.34475053427877,27.137251539355436,27.137251539355436,0.013995027493523512,0.013995027493523512,59.667351543114194,59.667351543114194,88.76251907632484,88.76251907632484,3.5824537343721096e-23,2.031137181020623e-23,53.48571905606035,43.90681149168866,28.27780898105951,28.27780898105951,41.32085675274884,41.32085675274884,123.3354601598669,123.3354601598669,18.85875498937301,40.825219855971696,0.3272469969311564,5.940285227792523e-26,39.23957295339251,0.5134654576712919,2,False
AP0009,Fusión,5,15.7254,0.09801950491027647,8057.909639060563,-0.8211000000000013,0.009516663942122347,1216.6819419020185,7956.130835769499,7956.130835769499,0.0038697701909702845,0.0038697701909702845,1218.8477654883056,1218.8477654883056,0.23988059045355264,0.23988059045355264,-3878.231929699952,-3878.231929699952,0.0,50.0,50.0,169.8866970486111,169.8866970486111,39.532043975630614,39.532043975630614,0.01474550923490836,0.01474550923490836,84.51447833690769,84.51447833690769,123.40234287237031,123.40234287237031,3.58245373437211e-23,3.58245373437211e-23,47.43870394837622,47.43870394837622,28.13231319173177,28.13231319173177,40.956754721144435,40.956754721144435,123.06659030490454,123.06659030490454,18.725997094343928,40.72636043031899,0.2943615869069001,8.5838051821451e-26,38.61454676696729,0.5929044751955245,2,False
AP0009,Fusión,6,14.9043,0.08486871474269549,13086.336049188394,-0.8497999999999983,0.007286178386941927,1189.9678469337648,10323.7927394558,10323.7927394558,0.0036905402811943377,0.0036905402811943377,1197.2327833919715,1197.2327833919715,0.2074901323519602,0.2074901323519602,-4282.129798373375,-4282.129798373375,0.0,65.0,65.0,162.19953669219527,162.19953669219527,37.27180264488378,37.27180264488378,0.010731418837665345,0.010731418837665345,81.94384071155235,81.94384071155235,121.04072413659387,121.04072413659387,3.5824537343721096e-23,3.5824537343721096e-23,51.19350003684568,51.19350003684568,28.492864170780887,28.492864170780887,41.81248153605789,41.81248153605789,123.18433319576202,123.18433319576202,18.768669764997185,41.01969581484017,0.3286066630077423,8.901244022365229e-26,38.70869894370886,0.5969597135236534,2,False
AP0009,Reducción,0,14.0545,0.07507881379114523,811.0297780596428,-10.0035,0.004203425737295388,1177.1879848954811,596.3851563604518,596.3851563604518,0.0,0.0,1176.1111697796773,1176.1111697796773,0.15805156025360034,0.15805156025360034,-1599.080028894111,-1599.080028894111,0.0,30.0,30.0,,,,,,,34.01107217259082,34.01107217259082,24.431672471777954,24.431672471777954,,,60.357875635290654,60.357875635290654,26.852892026548034,26.852892026548034,25.436160300925923,25.436160300925923,119.62070181387442,119.62070181387442,-5.863942640038541,34.85288937370527,2.420263422873417,0.0,42.67177466261709,1.0,2,False
AP0009,Reducción,1,4.051,0.019435446517643198,0.011852765749366619,-1.8166000000000002,0.0007348015405613667,1169.7155853946779,34.25792100735803,34.25792100735803,0.0,0.0,1172.4104566933859,1172.4104566933859,0.19732507337404112,0.19732507337404112,-2053.27847659929,-2053.27847659929,0.0,25.0,25.0,,,,,,,6.39098423377971e-26,6.39098423377971e-26,0.0002859358620309548,0.0002859358620309548,,,37.17255538549179,37.17255538549179,25.2718206108941,25.2718206108941,23.666657775878907,23.666657775878907,120.40249218750002,120.40249218750002,-3.1506635613103047,33.977559489798374,,,,,2,False
AP0009,Reducción,2,2.2344,0.01067614021127904,98.75914250069088,-1.298,0.004198895540328221,1161.9381176171357,96.66472038019445,137.15632613959858,61.148366504390864,73.08075307994648,1165.767269620538,1165.3184087474972,0.29040811517334586,0.28483318862856055,-1805.831051581542,-1782.0305441126054,23.80050746893653,20.0,20.962819511915693,,,,,,,6.390984233779709e-26,6.390984233779709e-26,4.77616374992492,4.77616374992492,,,18.083543759300596,17.770803594059018,18.816893104977076,17.876455550052437,9.951250411139593,8.407808305530901,125.09500196668837,122.24269940726572,-4.682516381283607,26.083920971796456,8.597962039362203,0.0,43.274527591480464,1.0,2,False
AP0009,Reducción,3,0.9364,0.004475538841715918,,,,1161.7510510494283,54.61160216149737,54.61160216149737,107.88508706298458,107.88508706298458,1158.2743152215614,1158.2743152215614,0.22391207218775494,0.22391207218775494,-1982.0593385895065,-1982.0593385895065,0.0,15.0,15.0,,,,,,,6.39098423377971e-26,6.39098423377971e-26,7.063706083627871e-19,7.063706083627871e-19,,,10.257226149241129,10.257226149241129,15.113727801287615,15.113727801287615,3.1512573553014684,3.1512573553014684,119.7786716941551,119.7786716941551,-6.360698091100302,23.025131983673884,,,,,2,False
AP0016,Fusión,1,21.5628,9.21626016601884e-23,4621.016989459091,1.092600000000001,-1.06361319897367e-22,1232.611257457933,4785.592364631024,4842.21505285821,0.0,0.0,1241.7007446700493,1240.7369608863492,0.3755890343617212,0.4314213511258768,-3187.987249045588,-3084.3884829913864,103.59876605420186,30.0,30.0,161.81662938928088,161.81662938928088,45.99194939726143,45.99194939726143,0.015228577687214768,0.015228577687214768,93.6436512936828,93.6436512936828,140.23057270665322,140.23057270665322,3.472300857881648e-24,2.031137181020623e-23,34.592464849000336,40.937328710308975,27.59322072347005,27.59322072347005,39.58660034179687,39.58660034179687,122.58503901728878,122.58503901728878,18.37954545092307,40.28414511539402,0.2657683068706972,4.598474606612357e-26,34.873123426149256,0.6336142647794678,2,False
