Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0300,Fusión,1,0.9193543890687114,7.7087,2985.2156265669432,-1265.5982057913525,1017.4705948569814,3606.03529597663,3670.740965309418,,,1038.251694077684,1037.8565931280173,0.3125581852183991,0.39929494116625763,-1947.7454056986344,-1470.3792749371044,477.36613076153003,-511.8886476809946,-180.45618954076545,37.41173435969396,37.908616831347885,-89.43675375648782,-117.47347550255787,-0.0,-0.0,-1374.8836295632016,-1201.4101176674847,35.0,35.0,171.58806287977433,171.58806287977433,46.99937891077113,46.99937891077113,57.02610654477714,57.02610654477714,69.3266402633102,69.3266402633102,100.82389486365848,100.82389486365848,42.31676714861834,42.31676714861834,22.427045299388748,38.921654202081044,31.370890192909844,30.517698782644107,49.28568508572049,49.477134077542104,119.78614873976936,118.9556232212244,18.646260694725935,21.991201702837014,0.12734517609687623,0.2210048110296912,-1,True
AP0300,Fusión,2,0.6644591329840829,24.1352,4287.597617007821,-1419.4273449189575,1031.2028669224906,4821.0823346329835,4828.913436750858,,,1023.7540576057569,1023.7637619155519,0.43750263343121554,0.447393707166647,-1403.3427748200522,-1157.6080166414474,245.7347581786048,-191.09998513431407,59.050957420771404,55.64409105077797,55.631886824388005,-133.94403854130275,-158.13016616225627,-0.0,-0.0,-1124.994733137569,-1105.2125856667062,40.0,40.0,171.6481322249746,171.6481322249746,46.98757234899009,46.98757234899009,59.04759610804125,59.04759610804125,73.57425834841844,73.57425834841844,91.75033218373271,91.75033218373271,40.714751849911075,40.714751849911075,38.18617226205221,50.56886862417573,31.422736443413623,31.266320828157234,49.66102571275499,48.68210980029034,119.54199110243056,118.54365963333596,18.966156844587182,17.660595129937636,0.21799697644648486,0.28868723439308597,-1,True
AP0300,Fusión,3,0.6434580163212094,25.1584,5670.763427194764,-1793.3329447378583,1025.5924629240774,5032.04435986536,4967.042283574272,,,1036.9525910744492,1037.3811633476216,0.3631576275582837,0.4509963947920407,-1521.0662642102657,-1136.0375489200644,385.02871529020126,-117.60735385708891,116.62756939580753,39.04549786171731,38.506521555647055,-159.87155427381725,-184.21632039795588,-0.0,-0.0,-1273.6847448834326,-1098.0072104159187,45.0,45.0,171.4318745046422,171.4318745046422,47.01585083007812,47.01585083007812,58.41604817708333,58.41604817708333,68.31639227383378,68.31639227383378,96.67908422497734,96.67908422497734,39.150152676347375,39.150152676347375,41.71717122395833,53.282360106758674,31.866102008584104,31.337011094614372,51.085958462938855,48.94676706670986,119.92204843026622,118.92187903436093,19.671977157339835,17.944180191182515,0.23876528940623898,0.3049578328990676,-1,True
AP0300,Fusión,4,0.6675476562631051,23.688,7193.62448795837,-2283.4077804088975,1026.178331510656,6293.740204457602,6258.203570810276,,,1021.8854586668149,1022.1832536315258,0.400127501980861,0.4516330571565932,-1374.8898925120827,-1113.9514439171935,260.9384485948892,-40.242767509198984,138.79580315671654,57.994057711436206,57.619548112721205,-183.94807761839766,-204.68480044217318,-0.0,-0.0,-1199.744996038278,-1096.7338856868137,50.0,50.0,171.5265660105188,171.5265660105188,47.00796887765524,47.00796887765524,58.160406494140595,58.160406494140595,61.71154641544119,61.71154641544119,93.75269480187907,93.75269480187907,39.18221228107129,39.18221228107129,44.62038997076696,53.282360106758674,31.422423556857645,31.337011094614372,50.52693471238765,48.94676706670986,119.68884176974827,118.92187903436093,20.39426454030209,17.944180191182515,0.2606277797450876,0.31122236321333624,-1,True
AP0300,Fusión,5,0.7111207942208859,21.3141,5804.408100549752,-2377.040654496631,1026.8515239043306,7410.033985835715,7295.77485366002,,,1024.452611530904,1025.1326431650798,0.4459213673184693,0.49332135773300084,-1162.433679819625,-1094.801002186808,67.63267763281692,127.56883177104201,94.83832115627513,54.76558341569538,53.91036957863158,-227.6627205856566,-221.24429933007238,-0.0,-0.0,-1108.1572653630615,-1013.3572845339982,55.0,55.0,171.34261358351938,171.34261358351938,46.97340356735956,46.97340356735956,58.37967899867473,58.37967899867473,68.27450772240049,68.27450772240049,91.97047544206893,91.97047544206893,39.12431110200428,39.12431110200428,53.274930463518416,51.67532726377027,32.10600744998817,31.474060396485857,51.23954457909171,49.46354491000447,120.70286275844381,120.92836200636704,19.272297992307873,18.920946309964595,0.30804972874269987,0.29880040025946886,-1,True
AP0300,Fusión,6,0.6890401212881445,22.591,7641.712891242314,-1820.3935309889348,1017.8071635685875,8226.685998510951,8112.2437185155595,,,1029.392326434626,1030.0723580688018,0.32974334709788317,0.37236312745234823,-1320.1888848975952,-1262.8634908227677,57.3253940748275,182.29346632324786,149.74968081689192,48.55335397737845,47.69814014031464,-201.57429033634367,-196.08945762702623,-0.0,-0.0,-1340.5133058042336,-1255.2737450953036,47.0,47.0,171.60603931583958,171.60603931583958,39.591935019521735,39.591935019521735,57.528110637635955,57.528110637635955,64.90307779876201,64.90307779876201,110.22383064767715,110.22383064767715,33.45759132892584,33.45759132892584,56.270447616312396,54.67084441656425,32.10701983534973,31.47507278184742,51.20817121311999,49.432171544032755,119.65717284499229,119.88267209291551,18.877706342776907,18.5184434689748,0.32351438577343256,0.31431782401553887,-1,True
AP0300,Reducción,0,0.7158866290076191,21.1968,9416.63293748545,348.4450498534861,989.2195439261479,12396.284627796964,12491.283137456985,1358.7211788578425,1406.0386957794083,1009.4147328433405,1010.2010157476975,0.2966162854588315,0.29988929822221466,9805.873512159727,9873.448211157538,67.57469899781063,12396.284627796964,12491.283137456985,-815.2327073147054,-843.623217467645,-128.6332033849833,-134.2125294210215,-0.0,-0.0,-1406.767429082337,-1400.2214035555708,30.0,30.0,,,,,,,17.315701307082787,17.315701307082787,41.65549201438194,41.65549201438194,,,62.9648419123824,66.2093830330141,27.554672828956882,28.394883252419948,31.28911656782835,31.14353314774124,121.10991988570602,119.52379285047857,2.9266435060298033,-0.9618579052470692,2.9620795939262887,3.1147138061816193,-1,True
AP0300,Reducción,1,0.8803569832468461,10.2621,5014.510332381722,2514.3171452193546,971.3269080382461,5376.342900292497,5376.342900292497,953.2664909022377,953.2664909022377,980.8204303223699,980.8204303223699,0.16055958605610587,0.16055958605610587,2823.7073536793964,2823.7073536793964,0.0,5376.342900292497,5376.342900292497,-571.9598945413426,-571.9598945413426,-62.01704832875831,-62.01704832875831,-0.0,-0.0,-1678.8808278877882,-1678.8808278877882,25.0,25.0,,,,,,,0.007091059865669229,0.007091059865669229,0.036841786333469136,0.036841786333469136,,,32.39840025290465,32.39840025290465,20.380081386990017,20.380081386990017,24.935947889539936,24.935947889539936,125.1510576171875,125.1510576171875,25.656195911575242,25.656195911575242,,,-1,True
AP0300,Reducción,2,0.9742662419583616,2.6968,304.8041658946398,-152.73676434093068,952.8401781003836,239.69204142079977,409.0632943526411,0.0,4.348615972289565,962.7927059740614,967.7933115309044,0.2341133657291595,0.3891989307020011,-1553.8175940943809,-1087.8976884027204,465.91990569166046,239.69204142079977,409.0632943526411,-0.0,-2.6091695833737387,-21.958591118288517,-32.97189872077908,-0.0,-0.0,-1531.7732685416809,-1221.6021385959975,20.0,20.0,,,,,,,1.0419830983097304e-25,1.0419830983097304e-25,2.3451857290018502e-22,2.3451857290018502e-22,,,10.781295376732235,16.321603915003262,13.150246344672308,22.482553673740085,16.435739673764477,15.80381300765884,124.0097675238715,123.82204110306965,61.509487124501476,-7.024704030543621,,,-1,True
AP0300,Reducción,3,0.9799748589887395,2.059,77.02753823943218,317.0236853497663,953.2547334986461,264.26373024726007,288.49628079396797,214.54862946377216,331.6862247126183,952.5063875264653,955.8202870606265,0.39432128466476507,0.47229331494483473,-1327.8201034558751,-1221.6143923579382,106.20571109793696,264.26373024726007,288.49628079396797,-128.72917767826328,-199.01173482757096,-12.219449499190802,-15.90779235879338,-0.0,-0.0,-1211.35743067047,-1055.4133701103306,13.0,13.0,,,,,,,1.0419830987949414e-25,1.0419830987949414e-25,3.369192531880002e-22,3.369192531880002e-22,,,5.774434502718522,12.144137900091433,17.33236644280408,18.06626024433814,13.126493536385931,7.448163295708256,120.50164135928132,119.10346643677575,10.867256207218162,-10.16433171994213,,,-1,True
AP0301,Fusión,1,0.9285506536838747,7.5529,3711.890267757505,-1401.610952619154,1003.3452813340189,3879.4008076060372,3933.7720378569647,,,1011.433914593546,1011.1329755710797,0.3474577355554699,0.38590049937463494,-1791.843720841075,-1456.2254223808568,335.6182984602183,-454.9483902506271,-173.12131274563302,71.13801258197054,71.51647617570849,-94.00070522571383,-117.47347550255787,-0.0,-0.0,-1305.0845288890603,-1228.1990012507301,35.0,35.0,171.41692663122106,171.41692663122106,47.00203280978733,47.00203280978733,57.004483371310855,57.004483371310855,68.33906125669127,68.33906125669127,97.47214762369792,97.47214762369792,39.239159930193864,39.239159930193864,25.026111560397677,38.921654202081044,31.386824902731274,30.517698782644107,49.282410991857304,49.477134077542104,119.38373942057294,118.9556232212244,18.446189604395816,21.991201702837014,0.14343594690983122,0.2230775768860112,-1,True
