,0
interaccion_Sn_x_FeO_prev,0.19533774292755846
ley_sn_escoria_pct_prev,0.060850590000818425
interaccion_C_x_Sn_prev,0.025774544676897236
avance_reduccion_sn_prev,0.015360203406209316
carbon_sobre_inventario_sn_prev,0.009201209342192328
posicion_vertical_lanza_mm_prev,0.009162864439461993
ratio_sn_feo_prev,0.007347535907078329
interaccion_lanza_x_gn,0.005769073999778174
ratio_sn_sio2_prev,0.004921330653401191
tiro_horno_pct_prev,0.004018158405243999
sn_inventario_escoria_est_kg_prev,0.003455507633057975
d_presion_suministro_o2_lanza_kpa,0.00338984370933153
grad_presion_suministro_o2_lanza_kpa,0.0030459846658259736
enriquecimiento_o2_lanza_planta_pct,0.002871251490695137
ley_sn_conc_batch_pct,0.0028533418357184815
d_presion_suministro_gn_lanza_kpa,0.002613391072129678
relacion_C_cum_Sn_cum_prev,0.002589818541424882
grad_presion_suministro_gn_lanza_kpa,0.0024042352173745396
log_ratio_sn_sio2_prev,0.0023213876441273264
feed_pellets_t7_kgh,0.0023065692282405515
presion_punta_lanza_kpa_prev,0.0019443893426983826
relacion_CaO_carga_Fe,0.0017673673142289958
cum_feed_Carbon_kg_prev,0.0017343724255113103
margen_presion_gn,0.0014156996645507292
tasa_feed_Sn_kg_min,0.0012105003718114516
feed_Carbon_kgh,0.0012046323194828457
cum_feed_conc_kg_prev,0.0011741896052172018
cum_feed_total_kg_prev,0.0011676348314431095
tiempo,0.0011367574973331963
ley_sio2_escoria_pct_prev,0.0011017316362223583
feed_conc_t1_kgh,0.0010567591114341024
oxygen_enrichment_pct,0.000939722742462612
interaccion_FeO_x_B2_prev,0.0009160198854495149
feo_inventario_escoria_est_kg_prev,0.0009141155051415551
exceso_o2_combustion_pct,0.0008528033147405578
total_process_gas_nm3_min,0.0007535411487291199
frac_dross_carga,0.0007298464225399482
tasa_feed_pellets_kg_min,0.000722509064091037
feed_CaO_kgh,0.0007159557657494097
sn_conc_t1_kgf,0.0006746206935465127
basicidad_B2_prev,0.0006731128479134263
tasa_gn_nm3_min,0.0006511284991554955
tasa_o2_nm3_min,0.0006301486375026588
ley_feo_escoria_pct_prev,0.0006234984081085138
tasa_aire_nm3_min,0.0006008826281818536
interaccion_C_x_exceso_o2,0.0005421530846657863
cum_feed_Fe_kg_prev,0.00044867227111351494
cum_feed_CaO_kg_prev,0.00042775196286890524
ley_fe_total_escoria_pct_prev,0.0003914914119456991
o2_disponible_nm3,0.00038246539118884647
masa_escoria_est_kg_prev,0.00037517774368545087
feed_Carbon_fusion_kgh,0.0002991841042355503
tasa_feed_Fe_kg_min,0.00025916770680634027
frac_pellets_carga,0.00024752224998736416
cum_feed_pellets_kg_prev,0.0002034292562932194
presion_suministro_o2_lanza_kpa,0.00020235090686784307
tasa_feed_Carbon_fusion_kg_min,0.00016788142204624546
feed_reciclo_t3_kgh,0.00016481326881974124
cum_feed_reciclo_kg_prev,0.0001585742962813219
indice_estructural_molar_prev,0.00013796241261931907
ley_sn_pellets_batch_pct,0.00012720573339426445
frac_Fe_carga,6.23678044096021e-05
tiempo_fase,6.158538051446172e-05
tasa_feed_Carbon_reduccion_kg_min,5.586288054193478e-05
ley_sn_dross_batch_pct,4.6484248632339134e-05
sn_reciclo_t3_kgf,4.115496156971154e-05
o2_teorico_combustion_nm3,3.9162998595054786e-05
frac_reciclo_carga,1.4620299791756607e-05
tasa_feed_CaO_kg_min,1.4490192521532386e-05
log_ratio_sn_feo_prev,1.5278583462174921e-06
termocupla_media_celsius_prev,0.0
tasa_feed_reciclo_kg_min,0.0
orden_escalon_fase,0.0
escalon_idx,0.0
espesor_ladrillo_norm_mm,0.0
ley_sn_reciclo_batch_pct,-2.7097350848359623e-05
basicidad_B4_prev,-4.090281634658854e-05
frac_conc_carga,-5.4804871492963866e-05
sn_dross_Fe_t5_kgf,-6.269520920705318e-05
ley_cao_escoria_pct_prev,-6.318734893229205e-05
tasa_feed_Carbon_kg_min,-7.482949005637174e-05
duracion_plan_min,-8.183780252681849e-05
cum_feed_dross_Fe_kg_prev,-0.00010984764035537609
cum_feed_carga_secundaria_kg_prev,-0.0001902901880153074
ratio_feo_sio2_prev,-0.0002267833651142137
d_posicion_vertical_lanza_mm,-0.00023736660169919598
tasa_feed_conc_kg_min,-0.0002965819282970683
delta_tiempo,-0.00030118023277387885
sn_Fe_t4_kgf,-0.00030915800931239355
estequiometria_lanza_planta_pct,-0.0003532477845603621
cum_feed_Sn_kg_prev,-0.0003782546768457129
feed_Sn_kgf,-0.0003786544020711213
feed_Fe_kgh,-0.0004375695004626756
sn_pellets_t7_kgf,-0.0004962731630582473
interaccion_B2_x_temp_prev,-0.0005362937776325794
ley_sn_carga_batch_pct,-0.0005830815987745375
indice_irf_prev,-0.000615928559208001
feed_Carbon_reduccion_kgh,-0.000669254006915887
tasa_feed_total_kg_min,-0.0007073668811541367
temperatura_horno_celsius_prev,-0.0007165991726586718
feed_total_kgh,-0.0007722565150865224
feed_dross_Fe_kgh,-0.0009222316326655156
cum_gn_nm3_prev,-0.0009770180627362902
tasa_feed_dross_Fe_kg_min,-0.0010132122597708237
interaccion_C_x_temp_prev,-0.0010819413595332561
cum_aire_nm3_prev,-0.0011078262539060413
