Batch,fase,orden_escalon_fase,ley_sn_escoria_pct_prev,sn_inventario_escoria_est_kg_prev,sn_extraido_real_kg,d_ley_sn_real_pts,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,rec_derivada__exceso_o2_combustion_pct,rec_derivada__oxygen_enrichment_pct,rec_derivada__relacion_C_Sn_carga,rec_derivada__relacion_CaO_carga,rec_derivada__ley_sn_carga_pct,rec_derivada__frac_carga_secundaria,fold,es_lockbox
AP0005,Fusión,1,21.6502,1253.229561817852,3840.7871493557777,-0.9954000000000001,-1452.3924598585681,1258.1090970113253,3385.566312526724,3347.9236232806797,0.0,0.0,1264.2882675310252,1262.904845031736,0.3146753649599564,0.32822840801352526,-3218.431246291728,-3186.961172733334,31.47007355839378,35.0,35.0,289.56549207899303,289.56549207899303,4.9987696894892935,4.9987696894892935,54.38705206977,54.38705206977,7.590149847180055e-21,7.590149847180055e-21,0.00033260675408888096,0.00033260675408888096,46.39459963198061,49.49042385250156,34.51754348189743,37.058892296707235,25.531316082666788,25.531316082666788,34.66487669929625,34.66487669929625,122.38737002418155,122.38737002418155,18.21996212204081,38.43703332093129,0.2437230213396554,0.14182602190501795,43.574321050705215,0.014326060206829326,3,False
AP0005,Fusión,2,20.6548,2734.308288140482,3964.4356199967265,0.16339999999999932,-1776.1899712126483,1264.4014744246679,3942.9094286561112,3942.9094286561112,9.103554949185972,22.78168209997536,1259.5714834742573,1258.9557571792236,0.31916740706143176,0.3291395248376452,-3276.288491751847,-3255.3726324799636,20.915859271883164,40.0,40.0,289.6813555957825,289.6813555957825,5.001399776799891,5.001399776799891,54.41070844448675,54.41070844448675,7.590149847180055e-21,7.590149847180055e-21,0.006677797856334465,0.006677797856334465,46.400282845846036,48.25735369642021,38.57951054766895,38.90429663593315,25.70231424119737,25.70231424119737,35.08957051595051,35.08957051595051,122.97846452501085,122.97846452501085,18.501095844054607,38.53723369839918,0.2557553680919767,0.13823355520047434,43.57353405134513,0.014345676147506066,3,False
AP0005,Fusión,3,20.8182,4854.4834313387055,4732.823342913436,0.8414000000000001,-1152.0143920679811,1252.8913989130644,4987.528320430254,4845.842016705682,21.687849617133285,79.14295386128164,1249.5937760706036,1248.6819942468317,0.3099565535821121,0.3533817432955787,-3439.3860352845427,-3335.04094590671,104.34508937783266,45.0,45.0,286.62085350147186,286.62085350147186,4.952606610284335,4.952606610284335,53.82176721545222,53.82176721545222,7.590149847180055e-21,7.590149847180055e-21,0.006561709762267445,0.006561709762267445,45.901908940854284,49.49042385250156,45.97237473639889,40.06761154876227,25.91922071668837,25.91922071668837,35.744711581836185,35.744711581836185,123.21817810812115,123.21817810812115,18.870334988247897,38.764097145394665,0.2662302390857873,0.14328363495304383,43.572400797639446,0.014357679888901183,3,False
AP0005,Fusión,4,21.6596,6894.153423088541,6093.327598793797,-3.811,-684.9488975599679,1243.9066645626826,4150.658857880296,4092.135018323172,0.0,0.0,1240.1675313935207,1237.0235077597708,0.2193068235935289,0.2980596808034755,-3486.7391603606275,-3323.586444714508,163.1527156461193,50.0,50.0,213.05469100251602,213.05469100251602,4.1137941487689655,4.1137941487689655,40.3653534568992,40.3653534568992,7.590149847180055e-21,7.590149847180055e-21,0.0014395180086548007,0.0014395180086548007,34.09704505463481,37.76971650171504,32.128655636772436,40.108109198168854,26.0468738538954,26.0468738538954,36.137533178084944,36.137533178084944,123.49118231879339,123.49118231879339,19.151883280128594,38.884408279439796,0.3578443503209837,0.14665841812634225,43.52124344132322,0.015979300765004888,3,False
AP0005,Fusión,5,17.8486,6404.9535913242025,5492.782075934166,0.48460000000000036,-2225.241310699944,1239.6264231935913,5387.070149244593,5387.070149244593,169.0693409030283,169.0693409030283,1226.4274964421422,1226.4274964421422,0.16599608462936133,0.16599608462936133,-3753.164722494803,-3753.164722494803,0.0,55.0,55.0,289.51173502604166,289.51173502604166,4.997791926066081,4.997791926066081,54.36287151518327,54.36287151518327,7.590149847180055e-21,7.590149847180055e-21,0.00034851021919166667,0.00034851021919166667,46.37223474411738,46.37223474411738,50.60420277913412,50.60420277913412,26.353455465297507,26.353455465297507,36.671220629142994,36.671220629142994,123.37662595190183,123.37662595190183,18.732649996219187,39.10100224144723,0.33288564733044324,0.13292019839860614,43.57370330656368,0.014326543072186356,3,False
AP0005,Fusión,6,18.3332,9273.094178089174,12209.733326442665,-3.0355000000000008,-2039.3029990975838,1229.9961626630097,9097.65244606548,9097.65244606548,0.0,0.0,1224.510327299743,1224.510327299743,0.22698554434330764,0.22698554434330764,-4179.822778580094,-4179.822778580094,0.0,67.0,67.0,288.05323215060764,288.05323215060764,4.61476432671401,4.61476432671401,53.45535338956217,53.45535338956217,7.590149847180055e-21,7.590149847180055e-21,0.0015300615054521978,0.0015300615054521978,44.436005668142364,44.436005668142364,50.43796413361081,50.43796413361081,26.520027514027465,26.520027514027465,37.08724818708427,37.08724818708427,122.77139734066473,122.77139734066473,18.531629719030086,39.32802096569168,0.3342980930353284,0.12838142602558897,43.590397682717864,0.013337077615381304,3,False
AP0005,Reducción,0,15.2977,9586.169417734518,7435.370408363389,-10.780800000000001,2164.3697995521134,1222.769520265375,7897.420270216404,7897.420270216404,388.00404602496104,388.00404602496104,1229.3364526322237,1229.3364526322237,0.019496924358207168,0.019496924358207168,5268.678805485072,5268.678805485072,0.0,30.0,30.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,2.6987195381098677e-05,2.6987195381098677e-05,,,15.050070617019488,15.050070617019488,11.192540230598622,11.192540230598622,13.682463359861455,13.682463359861455,25.458645749771804,25.458645749771804,-14.993475228742602,48.61583997023284,,,,,3,False
AP0005,Reducción,1,4.5169,2216.255704002792,-196.64256260155676,-0.14509999999999934,-1510.3562301922348,1222.2840040143824,929.0111650089563,929.0111650089563,0.0,0.0,1212.6838884912238,1212.6838884912238,0.19331126394683373,0.19331126394683373,-1210.7320508268049,-1210.7320508268049,0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,24.628783397185497,24.628783397185497,17.290835565760517,17.290835565760517,17.242519337167604,17.242519337167604,73.90679738356008,73.90679738356008,-5.259214735137692,35.94425933887973,,,,,3,False
AP0005,Reducción,2,4.3718,2413.2008201267035,673.0337285563638,-1.2825000000000002,-256.63346901227123,1217.8252944929257,1372.7918885186857,1403.8591102181867,0.0,0.0,1221.2830297347796,1217.166060492271,0.20452110776820576,0.31454674254815107,-773.7974240108418,-512.2631657014396,261.5342583094023,20.0,25.64815523222585,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,56.33337881905692,48.877217788488835,24.442741139729815,23.9782678290533,20.9237879050546,28.756233083958715,118.91245008680555,77.99257573313342,-5.884206670614371,42.28119684712582,,,,,3,False
AP0005,Reducción,3,3.0893,1740.3618203782596,792.0315250726696,-1.352,1155.737574902796,1215.042651278873,669.1179214075621,816.806494986632,118.52087610449198,0.0,1215.5843276044288,1207.1319624986643,0.2653769782979577,0.34335931734419844,-1335.8195933883446,-998.6845927734312,337.13500061491345,15.0,25.64815523222585,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,28.74533235806945,48.877217788488835,16.792186759174733,23.9782678290533,6.102681372822195,28.756233083958715,119.62390685150588,77.99257573313342,-5.884206670614371,42.28119684712582,,,,,3,False
