subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
DEV,f_polvo,dist_total,298,0.000585905192219506,-0.0023570157763252546,0.003528826160764267,0.6963823017938724,0.726,0.061995300353012164,0.28609222921168714,0.04567884971258862
DEV,f_polvo,dist_F,297,0.0003370693915435908,-0.0033172236782211544,0.003991362461308336,0.8565358014169351,0.866,0.03218919727661185,0.5805767254477469,0.04522672275660178
DEV,f_polvo,dist_R,298,0.00052850185185958,-0.002102093137051291,0.003159096840770451,0.6937522006145298,0.782,0.04837163893132978,0.40540798040170173,0.045629252113332464
DEV,f_polvo,uplift_fisico_total_kg,298,-0.0026969930833775396,-0.0061237026208475,0.0007297164540924204,0.12293018351769779,0.144,-0.02522840719876539,0.6644710529255908,0.051526477905753265
DEV,f_polvo,dir_Fusión_tasa_feed_Carbon_kg_min,297,-0.0032808963539954963,-0.00684656430821207,0.00028477160022107777,0.0713204397942611,0.098,-0.04323017874409891,0.4579535722193085,0.0542615780365886
DEV,f_polvo,dir_Fusión_tasa_gn_nm3_min,297,-0.001075472121704195,-0.004998599486131313,0.002847655242722923,0.5910621144710575,0.54,0.024511720908517314,0.6739674247051903,0.04614217321742775
DEV,f_polvo,dir_Fusión_tasa_o2_nm3_min,297,-0.00048363568549380115,-0.004641885089332655,0.003674613718345053,0.819678460603523,0.744,0.022199912351165543,0.703188418007059,0.04532268600683387
DEV,f_polvo,dir_Fusión_tasa_aire_nm3_min,297,-0.0016594306913744424,-0.006452413447668915,0.0031335520649200294,0.4974037342411869,0.394,-0.016619416283359577,0.7754711945067158,0.04682986889205698
DEV,f_polvo,dir_Reducción_tasa_feed_Carbon_kg_min,298,0.00040204992403514617,-0.0028920967746703195,0.0036961966227406122,0.8109402681039163,0.846,-0.02445438074581751,0.6741664145540028,0.045510225788971126
DEV,f_polvo,dir_Reducción_tasa_gn_nm3_min,298,-0.0014081222299666782,-0.004636700090339767,0.00182045563040641,0.3926480723872793,0.462,-0.05843118040689865,0.3147531324039765,0.04721024236963656
DEV,f_polvo,dir_Reducción_tasa_o2_nm3_min,298,-0.0009318940494840028,-0.00442475039378337,0.002560962294815365,0.601031054788288,0.574,-0.05659104891629612,0.3302613028696787,0.04616210166592771
DEV,f_polvo,dir_Reducción_tasa_aire_nm3_min,298,0.0006297373063959019,-0.0025065596393077276,0.003766034252099531,0.6939197117273319,0.752,-0.022940280088274936,0.6932870647515175,0.04573806015501791
LOCKBOX,rendimiento_proxy_batch,dist_total,63,-0.9050352903408603,-1.828800026682542,0.01872944600082138,0.05482942591644042,,-0.21044546850998463,0.09782167682418828,0.10546339320651088
LOCKBOX,rendimiento_proxy_batch,dist_F,63,-0.6315368350301265,-2.0545709604486375,0.7914972903883846,0.3843965104700675,,-0.10363863287250384,0.4189101346582732,0.08085697100836764
LOCKBOX,rendimiento_proxy_batch,dist_R,63,-0.8436552468247385,-1.4707240189060329,-0.21658647474344417,0.008366109945651855,,-0.2315668202764977,0.06783417897248452,0.09809428893125294
LOCKBOX,rendimiento_proxy_batch,uplift_fisico_total_kg,63,0.22961675184472888,-1.127881033610428,1.5871145372998858,0.7402501242332946,,-0.1450652841781874,0.25663702334973976,0.05898128202697961
LOCKBOX,rendimiento_proxy_batch,dir_Fusión_tasa_feed_Carbon_kg_min,63,0.461013959732093,-0.9211114981290005,1.8431394175931866,0.5132699754703061,,-0.14463325652841783,0.25807142484360196,0.06573204815289457
LOCKBOX,rendimiento_proxy_batch,dir_Fusión_tasa_gn_nm3_min,63,-0.6655176403469841,-2.0305222160669225,0.6994869353729544,0.3392772371594097,,-0.046706989247311835,0.71623143785389,0.08458028287478214
LOCKBOX,rendimiento_proxy_batch,dir_Fusión_tasa_o2_nm3_min,63,-0.1569043440834279,-2.2782148436227967,1.9644061554559409,0.8847343792965517,,0.0993663594470046,0.43844434380936687,0.058311941831228786
LOCKBOX,rendimiento_proxy_batch,dir_Fusión_tasa_aire_nm3_min,63,0.6607341625716674,-1.8644681276930992,3.185936452836434,0.6080659009503071,,0.12744815668202764,0.3195427717571715,0.08152675613430749
LOCKBOX,rendimiento_proxy_batch,dir_Reducción_tasa_feed_Carbon_kg_min,63,-0.44696028973759905,-1.5806183702956207,0.6866977908204226,0.4396746369908253,,-0.06518817204301076,0.6117378827580201,0.06684652384258094
LOCKBOX,rendimiento_proxy_batch,dir_Reducción_tasa_gn_nm3_min,63,-1.110963834717002,-2.097383122430984,-0.12454454700302031,0.02728420393102752,,-0.22686251920122888,0.07377612655204381,0.13327328663237747
LOCKBOX,rendimiento_proxy_batch,dir_Reducción_tasa_o2_nm3_min,63,-0.9135133261683746,-2.0170386876430877,0.19001203530633837,0.10469956700315367,,-0.1839477726574501,0.14897825567429376,0.10681473457451363
LOCKBOX,rendimiento_proxy_batch,dir_Reducción_tasa_aire_nm3_min,63,-0.6099521930047552,-1.6373750508218574,0.41747066481234707,0.24459598031359564,,0.024049539170506912,0.8515886552940882,0.08020349953207007
LOCKBOX,f_dross,dist_total,63,0.004113972488564592,-0.004576825680961955,0.012804770658091139,0.3535163763218604,,0.13911290322580647,0.27687731306295654,0.042035404763718254
