kpi,variable,grid_value,pd_value
f_metal,perfil_carbon_R,0.519584317821017,0.0012199228433127992
f_metal,perfil_carbon_R,0.5307672377556252,0.0012199228433127992
f_metal,perfil_carbon_R,0.5419501576902335,0.0012199228433127992
f_metal,perfil_carbon_R,0.5531330776248417,0.0012199228433127992
f_metal,perfil_carbon_R,0.5643159975594498,0.0012199228433127992
f_metal,perfil_carbon_R,0.575498917494058,0.0012199228433127992
f_metal,perfil_carbon_R,0.5866818374286663,0.0012199228433127992
f_metal,perfil_carbon_R,0.5978647573632745,0.0002909835523148356
f_metal,perfil_carbon_R,0.6090476772978827,-2.412993958502434e-05
f_metal,perfil_carbon_R,0.6202305972324909,-0.0015219949100929006
f_metal,perfil_carbon_R,0.6314135171670991,-0.0015219949100929006
f_metal,perfil_carbon_R,0.6425964371017073,-0.0015219949100929006
f_metal,perfil_carbon_R,0.6537793570363155,-0.0008230407923796022
f_metal,perfil_carbon_R,0.6649622769709237,-0.0008230407923796022
f_metal,perfil_carbon_R,0.6761451969055319,-0.0008230407923796022
f_metal,perfil_carbon_R,0.6873281168401402,-0.0008230407923796022
f_metal,perfil_carbon_R,0.6985110367747484,-0.0002169925035284036
f_metal,carbon_total_R,2709.7397254359253,-0.0012037775949469613
f_metal,carbon_total_R,2740.1762805734666,0.00012015300140996793
f_metal,carbon_total_R,2770.6128357110074,0.00012015300140996793
f_metal,carbon_total_R,2801.0493908485487,-0.007412550092993549
f_metal,carbon_total_R,2831.4859459860895,-0.0026219844721857405
f_metal,carbon_total_R,2861.922501123631,-0.0010996918038536916
f_metal,carbon_total_R,2892.3590562611716,-0.0010996918038536916
f_metal,carbon_total_R,2922.795611398713,-0.0010996918038536916
f_metal,carbon_total_R,2953.232166536254,-0.0010996918038536916
f_metal,carbon_total_R,2983.668721673795,-0.0010996918038536916
f_metal,carbon_total_R,3014.1052768113364,-8.667937454939451e-05
f_metal,carbon_total_R,3044.541831948877,-8.667937454939451e-05
f_metal,carbon_total_R,3074.9783870864185,-8.667937454939451e-05
f_metal,carbon_total_R,3105.4149422239598,-8.667937454939451e-05
f_metal,carbon_total_R,3135.8514973615006,-8.667937454939451e-05
f_metal,carbon_total_R,3166.288052499042,-8.667937454939451e-05
f_metal,carbon_total_R,3196.7246076365827,-8.667937454939451e-05
f_metal,carbon_total_R,3227.161162774124,0.0028292369148966933
f_metal,carbon_total_R,3257.5977179116653,0.022016697080914818
f_metal,carbon_total_R,3288.034273049206,0.022016697080914818
f_metal,C_por_Sn_F,0.2511451331738443,-0.00491875203903292
f_metal,C_por_Sn_F,0.25400137932988753,-0.00491875203903292
f_metal,C_por_Sn_F,0.2568576254859307,-0.0011868990650188724
f_metal,C_por_Sn_F,0.25971387164197396,-0.0011868990650188724
f_metal,C_por_Sn_F,0.2625701177980172,0.003043444945608613
f_metal,C_por_Sn_F,0.26542636395406044,0.0033304960207644735
f_metal,C_por_Sn_F,0.2682826101101036,0.0033304960207644735
f_metal,C_por_Sn_F,0.27113885626614687,0.0033304960207644735
f_metal,C_por_Sn_F,0.2739951024221901,0.0033304960207644735
f_metal,C_por_Sn_F,0.27685134857823335,0.0033304960207644735
f_metal,C_por_Sn_F,0.27970759473427653,0.0033304960207644735
f_metal,C_por_Sn_F,0.2825638408903198,0.004835348366713558
f_metal,C_por_Sn_F,0.285420087046363,0.002803068071834967
f_metal,C_por_Sn_F,0.2882763332024062,0.002803068071834967
f_metal,C_por_Sn_F,0.29113257935844944,0.002803068071834967
f_metal,C_por_Sn_F,0.2939888255144927,-0.006893358094388533
f_metal,C_por_Sn_F,0.2968450716705359,-0.008832231172634701
f_metal,C_por_Sn_F,0.29970131782657916,-0.008832231172634701
f_metal,C_por_Sn_F,0.30255756398262235,-0.008832231172634701
f_metal,C_por_Sn_F,0.3054138101386656,-0.008832231172634701
rendimiento_proxy_batch,exceso_o2_F,17.85809670325085,0.42059178553613813
rendimiento_proxy_batch,exceso_o2_F,18.042417030822055,0.42059178553613813
