Batch,fase,orden_escalon_fase,ley_sn_escoria_pct_prev,sn_inventario_escoria_est_kg_prev,sn_extraido_real_kg,d_ley_sn_real_pts,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,rec_derivada__exceso_o2_combustion_pct,rec_derivada__oxygen_enrichment_pct,rec_derivada__relacion_C_Sn_carga,rec_derivada__relacion_CaO_carga,rec_derivada__ley_sn_carga_pct,rec_derivada__frac_carga_secundaria,fold,es_lockbox
AP0004,Fusión,1,13.6815,767.8698503316658,3475.149096064195,4.638400000000001,-1402.6031377923023,1229.2992881681967,3163.9400278778694,3163.9400278778694,41.79318348635703,41.79318348635703,1237.786358745304,1237.786358745304,0.16034485991548736,0.16034485991548736,-3530.218450344978,-3530.218450344978,0.0,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,18.321107251852663,38.106136593544534,0.23882367036353516,0.1470503314870124,44.21191725073694,8.78887720684119e-06,4,False
AP0004,Fusión,2,18.3199,2627.351225233441,3374.052796811287,1.462299999999999,-2106.7919219789533,1226.0448253418967,3832.406059930203,3832.406059930203,110.85218355410927,98.27812072737856,1223.136873316957,1223.6510015580398,0.26262301961037243,0.2858998350447427,-3389.4772595494496,-3343.28487243609,46.19238711335947,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,47.828231799848055,38.74927442597179,37.91550851749109,25.360810707939994,25.360810707939994,34.31721928066678,34.31721928066678,123.18253248426649,123.18253248426649,18.658570886142396,38.21310854647508,0.24992651652702214,0.13940620915344767,44.21833048981746,1.8280273957686958e-05,4,False
AP0004,Fusión,3,19.7822,5321.563459978605,5173.040168505988,-0.9435000000000002,-1683.752564798363,1218.65041424143,4809.795766177916,4861.8171961184635,124.401464560849,101.23081536551642,1214.458855460343,1214.7975093583702,0.2660407847373031,0.292631445016667,-3522.856476057568,-3478.9910596444784,43.86541641308986,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,48.58141059711987,41.89336937061254,44.318679298069696,25.535825896086518,25.535825896086518,34.862270040629824,34.862270040629824,123.01817946445794,123.01817946445794,18.844967018411463,38.44433425318442,0.2916721032274895,0.14135688501126698,44.211857563675224,1.4304367851590375e-05,4,False
AP0004,Fusión,4,18.8387,6986.134932575132,4731.40098898156,-0.10589999999999833,-1856.023437835689,1207.3160739804116,6143.011957555027,6143.011957555027,74.21036114869372,74.21036114869372,1212.247169782114,1212.247169782114,0.21802981477440508,0.21802981477440508,-3772.4338867808547,-3772.4338867808547,0.0,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,18.498169377216207,38.64677054892862,0.2881563664979371,0.1528842935225543,44.19634290524925,2.1844546513690735e-07,4,False
AP0004,Fusión,5,18.7328,9154.316357711978,6951.330064572582,-2.4322000000000017,-1025.1454734037397,1201.1687548201394,6493.506676483206,6493.506676483206,7.509929714309563,7.509929714309563,1198.0381586203423,1198.0381586203423,0.1534740415338952,0.1534740415338952,-3972.5552500475196,-3972.5552500475196,0.0,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,18.980892436533544,39.12219883724431,0.2926486809326297,0.15064591376854747,44.107742232884114,0.00011951343832105708,4,False
AP0004,Fusión,6,16.3006,9016.599680141539,11932.53836242658,-0.47469999999999857,-2618.018094373225,1200.9194444025004,10973.47217691394,10973.47217691394,240.02599241610096,240.02599241610096,1188.4365658776137,1188.4365658776137,0.16162014771993766,0.16162014771993766,-4584.061311183343,-4584.061311183343,0.0,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,18.832254137708883,39.470535485505806,0.30393346534706356,0.14699080241224813,44.33134149687511,2.022290031026098e-05,4,False
AP0004,Reducción,0,15.8259,11584.043711669368,9842.612307650676,-13.351400000000002,-424.68675097292,1206.7795011608696,9309.25663023458,9493.748594267665,1081.4809316535755,834.9660624481836,1203.4707205245354,1196.468063717014,0.2869110548552509,0.28477418115197384,7009.419118842996,7252.275303948547,242.85618510555105,30.0,29.13640355967893,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,65.67466689417361,25.017625291612415,24.973204096214143,21.7550173385055,22.688216028545625,119.7388439489294,118.44607751030308,-4.7741488787986555,33.69974165252569,,,,,4,False
AP0004,Reducción,1,2.4745,1825.400222842906,264.5669153429758,-0.24469999999999992,-99.0427834689599,1205.6414387750349,583.8831038303724,583.8831038303724,1041.5603197337857,1041.5603197337857,1214.6492066197854,1214.6492066197854,0.21183728720409492,0.21183728720409492,-1835.2380972557246,-1835.2380972557246,0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,36.87400184044472,23.13112353515625,23.13112353515625,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,-5.926208214390227,31.54959244738635,,,,,4,False
AP0004,Reducción,2,2.2298,1561.176025146626,947.8356235858205,-1.3254000000000001,1110.3372672637415,1203.4357425040255,692.8941337357976,736.5232599206859,1158.0898693554695,1159.6133226879688,1207.8857639212601,1206.7993948333021,0.312500459829086,0.31774061808769455,-1540.4681037456844,-1489.9194370964917,50.54866664919268,20.0,18.99885997499103,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,15.97506012721772,19.473116641574435,17.905848193727827,11.4223831515842,8.502590922710871,119.71105801052518,120.16159717114033,-5.794671205612634,26.220603283986055,,,,,4,False
AP0004,Reducción,3,0.9044,613.5960623917533,,,,1206.9221527932623,182.98211001945194,209.89514241429112,752.9702611369489,721.284100796623,1206.5690035961145,1206.6322806734036,0.30944542241355255,0.29994425135162667,-1909.837175617753,-1893.3205851840357,16.516590433717283,15.0,14.0752933210146,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,3.6620652601377657,18.36236572265625,16.52323495618918,9.15531802707248,6.9806614897511405,119.56973560474538,111.24163905216722,-8.185637463984804,25.664705856360854,,,,,4,False
AP0006,Fusión,1,21.1061,1300.6976016563867,3100.690115321831,2.5612999999999992,-1065.1388026161258,1245.713932928108,3376.0407226686884,3376.0407226686884,0.0,0.0,1244.1977990443315,1244.1977990443315,0.25187736430349805,0.25187736430349805,-3405.815267838678,-3405.815267838678,0.0,35.0,35.0,289.556628870081,289.556628870081,0.007649912409626133,0.007649912409626133,54.37259849265771,54.37259849265771,2.3639294638394964e-21,2.3639294638394964e-21,0.003284425450557912,0.003284425450557912,47.833905594437205,47.833905594437205,34.72688513861762,34.72688513861762,25.49353762296588,25.49353762296588,34.701321730840775,34.701321730840775,122.52139489552331,122.52139489552331,18.52183002735075,38.436439692435165,0.2284045698220545,0.13907624325674647,44.20568764380826,3.179139593968798e-05,4,False
AP0006,Fusión,2,23.6674,3521.4464610387063,4239.319511494317,-1.220200000000002,-1263.0687408366912,1243.5296671067852,3974.7533665366004,3941.0660559939765,0.0,0.0,1241.2737932119514,1240.1635376003485,0.3304642235251306,0.32762723481247646,-3328.124341338179,-3323.215265021077,4.909076317102063,40.0,40.0,289.67498412093494,289.67498412093494,1.278554116600844e-22,1.278554116600844e-22,54.39690397929375,54.39690397929375,0.00045552515402072816,0.00045552515402072816,0.002632849334883011,0.002632849334883011,47.81257701346544,48.031981666413614,38.685092039030735,36.681372211984495,25.93993290218848,25.93993290218848,35.72187505086263,35.72187505086263,122.56788567437066,122.56788567437066,18.46817660290702,38.82824180217667,0.24115904071666752,0.1395974277424472,44.20678560164252,8.975876480603846e-06,4,False
AP0006,Fusión,3,22.4472,5366.306435907603,6068.51828808784,-2.5167,-1193.194612888787,1234.6069200769684,4913.104958921587,4882.370876849763,0.0,0.0,1237.931167095935,1236.7833215061646,0.332349352900345,0.3324015639660259,-3464.429467249289,-3451.0804588438104,13.349008405478344,45.0,45.0,289.66316094882245,289.66316094882245,1.278554116600844e-22,1.278554116600844e-22,54.389531143852,54.389531143852,0.0011973929580641435,0.0011973929580641435,0.004939726367592811,0.004939726367592811,47.777848130378175,48.04561666486464,42.18542436240376,40.990563347513515,26.37447587378231,26.37447587378231,36.71214340398341,36.71214340398341,123.20299653983412,123.20299653983412,18.646476572376756,39.136239820279854,0.2695058923279584,0.13964360913191443,44.20617260316393,1.78374126881523e-05,4,False
AP0006,Fusión,4,19.9305,6142.073943224441,5755.731979541135,-2.503,-1882.8246481595834,1222.5943497125515,5116.051273342402,5116.051273342402,0.0,0.0,1220.5619348149587,1220.5619348149587,0.2556072486411523,0.2556072486411523,-3583.8020083459414,-3583.8020083459414,0.0,50.0,50.0,262.43272853631095,262.43272853631095,1.2785541166008437e-22,1.2785541166008437e-22,49.091345656560996,49.091345656560996,2.7027884343787358e-05,2.7027884343787358e-05,0.0028320847538732042,0.0028320847538732042,43.13996621315782,43.13996621315782,40.18917278584051,40.18917278584051,26.372622219509548,26.372622219509548,36.76095038519965,36.76095038519965,123.11838685438369,123.11838685438369,18.71366279667712,39.164417807655035,0.2918858731764668,0.13847908993104957,44.19777340227797,9.1777382067094e-06,4,False
