Batch,cal_total_F,cal_por_carga_F,Sn_extraido_total_F,sn_inv_fin_F,feed_sn_F,F_avance_final,sn_metal_t,sn_dross_t,sn_polvo_t,f_metal,f_dross,f_polvo,rendimiento_proxy_batch,feed_sn_total_batch,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,temp_media_F,carbon_total_F,gn_total_F,n_escalones_F
AP0086,12045.810000089634,0.09612581067078649,29007.50486700305,17227.238137290988,49571.3327172593,0.6524757920964073,37.224320000000006,2.9947199999999996,13.650108684000001,0.6910137046783555,0.05559248796685511,0.25339380735478934,69.10137046783555,49588.09382592366,40.83807624000001,287.29884625368226,1106.4085710877641,14775.825876112955,8975.315932118858,7
AP0087,12517.27235401555,0.1009900649264486,35068.917340624306,10975.698469910887,49134.61211286008,0.7766198205716943,32.828039999999994,9.88992,9.195938376,0.6323555160938662,0.19050620950038594,0.17713827440574798,63.23555160938662,49879.913650676186,40.83807624000001,287.29884625368226,1098.6764720516562,12722.78299935488,9357.640372245372,7
AP0088,12292.069374671271,0.09927526244534339,31549.79132170677,13879.75813487302,49022.17296244174,0.7168677499157988,38.1808,7.31544,9.441594796,0.6949818852850007,0.1331585059215445,0.17185960879345463,69.49818852850008,49648.873586157366,40.83807624000001,287.29884625368226,1136.3594418405828,12580.888289339575,9101.235441224357,7
AP0089,12372.222753968,0.09852808484328339,34039.7451514759,12872.857121983412,49662.69522949343,0.7407942307098438,36.26392,4.27992,10.529672988,0.7100337900884243,0.08379920921056655,0.20616700070100924,71.00337900884242,50511.577652184926,40.83807624000001,285.7074118814136,1090.6854257094724,13964.811818873035,10214.876292126482,7
AP0090,12407.441290572335,0.10127624655159649,31441.067131392927,13942.648427130056,48530.19658380443,0.7127015877000791,34.31960000000001,5.811279999999999,7.968854600000001,0.7135091344142261,0.12081729864679958,0.16567356693897434,71.35091344142262,49147.057728919084,40.83807624000001,285.7074118814136,1070.6165770486537,12956.359798105324,9138.75539788924,7
AP0091,11977.864064041,0.0970400021989969,34804.6942928511,10521.18769176029,48866.19301024426,0.7846939357531977,33.14556,6.474959999999999,7.736379744,0.6999098374086337,0.13672685574862534,0.1633633068427411,69.99098374086337,49242.467110871024,40.83807624000001,285.7074118814136,1081.922803880067,12640.349002899697,9166.252451578775,7
AP0092,12166.341490450704,0.09747289031334434,38809.34750922788,7120.3973581193595,49381.800745677414,0.8558092809375195,33.39252,7.50856,11.059332196,0.6426531004804193,0.14450539714113395,0.2128415023784466,64.26531004804194,49739.55102804022,40.83807624000001,285.03208862608784,1058.812367620985,13086.750322496817,10169.240726759168,7
AP0093,12190.392251308878,0.09755463702246786,35368.23658579099,11082.750921736037,49464.3798161981,0.7759448119451249,34.648880000000005,4.06912,9.230689772,0.7226241251796098,0.08486404986974624,0.19251182495064403,72.26241251796098,49773.84237005595,40.83807624000001,285.03208862608784,1122.7955121839784,12821.472474868335,9285.375595940484,7
AP0094,12355.677918521473,0.10376796105530925,29385.232965169344,13721.327970646571,46204.38549491712,0.7030297487203669,32.45564,5.3584000000000005,8.171371356000002,0.7057812258923135,0.11652391143176881,0.17769486267591758,70.57812258923136,46533.76405707139,40.83807624000001,285.03208862608784,1102.294789255957,13103.43676219576,8598.988063897026,7
AP0095,12264.148398571046,0.10144576094947261,33419.14027208026,10366.780148567901,46930.6589211158,0.7791043128971813,33.858999999999995,6.726559999999999,13.985639404,0.6204554851238651,0.12326208830782912,0.25628242656830574,62.04554851238651,47001.997886241516,40.83807624000001,285.03208862608784,1066.2104856884448,12456.460288906212,8805.243668538922,7
AP0096,12814.361649871986,0.10602221469885556,34480.89335897746,9632.148004200597,46953.70005565653,0.7948585948970339,31.34628,6.560639999999999,8.224097612000001,0.679505495925716,0.1422175434147238,0.17827696065956017,67.9505495925716,48218.05122450544,40.83807624000001,285.03208862608784,1093.8014383060283,12510.361037831695,9315.111291503907,7
AP0097,12753.301913908355,0.12098935723473757,22706.84585224332,16237.423789049377,41499.3862656776,0.6087309897766207,26.383560000000003,5.085039999999999,13.765147788000002,0.5832715901334017,0.11241695080921424,0.3043114590573841,58.327159013340165,41704.879430176385,40.11343322,285.03208862608784,1125.3281733181789,13641.991009434176,7678.522345275689,7
AP0098,12696.139219350724,0.11986499649166389,26627.586699848864,12114.85629766628,41685.57523988865,0.7093753360017531,27.320439999999998,7.3032,8.757351792000001,0.629779054637433,0.1683502312491344,0.2018707141134327,62.977905463743305,41786.63818036409,40.11343322,284.86787887502146,1074.043682706655,14171.316857871356,8391.762686930975,7
AP0099,12811.934516159854,0.12054499261660308,29329.87353333744,10845.982954608651,41843.85403499779,0.7407986619603162,34.09616,6.1852800000000006,9.678862948,0.6824650370012404,0.12380389299155778,0.19373107000720186,68.24650370012404,42312.73831689407,40.11343322,284.8313878192289,1073.364935515419,13535.685181647286,7924.840358479818,7
AP0100,12677.402581277238,0.10560824900642639,33884.77039240524,9291.845477486786,46565.36788390757,0.8004558774097448,31.714760000000002,6.552479999999999,7.5146898040000005,0.6927353245216208,0.1431237177648965,0.16414095771348278,69.27353245216207,48287.47297043741,40.11343322,284.8313878192289,1096.3384736737328,12475.057389207856,9114.44482701489,7
AP0101,12958.274887465526,0.10328722640277004,34837.230915035645,10289.772650105186,48620.939075789094,0.7883674637779878,32.508559999999996,8.365359999999999,7.9592680080000004,0.6657062814468379,0.17130481013505733,0.1629889084181047,66.5706281446838,48695.56615041879,40.11343322,284.80245479533244,1107.9128138493245,12886.839250738125,9587.850289577907,7
AP0102,12810.234806417571,0.10207783559012379,32756.23084466654,12849.181014585349,48629.70888618166,0.7357750784677944,33.29452,5.43048,9.378083624,0.69214939026047,0.11289255471536089,0.1949580550241691,69.21493902604699,49073.20860545738,40.11343322,284.7783439420854,1084.3638758223399,13009.639038337298,9344.231394101684,7
AP0103,12917.394411538864,0.10662062569375914,34262.1415225282,9101.991016015125,47004.560739881985,0.8063594069863873,32.202799999999996,5.20336,8.415829452,0.7027804856385265,0.1135559599709368,0.1836635543905367,70.27804856385265,47429.083431543004,40.11343322,284.7783439420854,1072.8079606860722,13163.841764865945,9462.183445570205,7
AP0104,12777.580914926912,0.10356574566292906,35006.52137866879,9913.698209729944,47813.67458284324,0.7926597715774133,30.47016,9.48464,8.318765208,0.63119763101629,0.19647689080209443,0.17232547818161556,63.119763101629005,47838.33592056732,40.11343322,284.0350818309193,1082.37598355357,13104.008537828566,9234.289559088813,7
AP0105,12694.030909274177,0.10579477160904753,30538.5825366941,12240.556147930278,45728.43253081771,0.7323206707406598,31.92448,5.89832,8.401449564,0.6906435540029441,0.12760228788210942,0.1817541581149464,69.0643554002944,45903.46070616042,39.4006275,283.14316729751994,1090.0051924843685,11875.367988293769,8784.853028700087,7
AP0106,11945.488653689412,0.10058383823698593,32002.25746580922,10698.40968464595,45308.432506856916,0.7638759698202566,33.74532,6.07104,10.032368528000001,0.6769544780073031,0.12178926482728442,0.20125625716541246,67.6954478007303,46018.7600593342,39.4006275,283.14316729751994,1094.1079152411723,12367.715255300824,8829.83367837178,7
AP0107,12131.651297149834,0.10264206409317415,34634.45039184473,7121.688255443412,45071.23011631615,0.8419903730813572,33.813919999999996,6.858480000000001,8.7777233,0.6837984972223518,0.13869490189926387,0.1775066008783845,68.37984972223518,45243.753033484754,39.4006275,282.2707898002218,1122.6538684297482,11857.94281232077,8803.106838989257,7
AP0108,11651.206053759799,0.09739350062046856,30561.242176587984,12370.058394123711,45602.0766968345,0.7287391432552371,35.23296,4.12896,9.163583628000001,0.7260709805321838,0.08508845228383212,0.18884056718398418,72.60709805321838,45857.656127347276,39.4006275,280.74412917995005,1050.4552958176148,12142.499479518121,8975.886988834114,7
AP0109,11911.320631498244,0.10259515516185454,31501.011077967116,9543.961650488422,44237.51835593356,0.7842563958109486,33.34744,2.55816,8.413432804000001,0.752440608247891,0.0577214762631082,0.18983791548900067,75.2440608247891,45249.47359790917,39.40062749999999,280.74412917995005,1069.0604857469896,12398.284872274568,8442.539380063254,7
AP0110,11904.666741734582,0.0956191733420715,38556.82288867042,8023.2229284603345,50051.21489671378,0.8396997366593969,33.66888,6.707520000000001,9.493122728000001,0.6751394069607988,0.1345013874823783,0.19035920555682284,67.51394069607987,50567.49874231785,39.4006275,280.0890067803059,1095.693003670259,12483.92348908698,9064.87427049789,7
AP0111,11961.292158774882,0.09365622921144522,37953.035421306195,9988.219934573104,51365.000810407364,0.8055442465300354,29.61168,8.6768,11.097678564,0.5995947216997236,0.1756929522824832,0.22471232601779326,59.95947216997236,52409.62358101534,39.40062749999999,277.1409559819073,1142.146766225014,12999.012225564442,9634.291986643793,7
AP0112,12836.637631256393,0.09922770776493112,41440.76978837188,7725.354300537181,53256.10400993926,0.854939552110395,37.09104,7.4405600000000005,8.24446912,0.70280035285811,0.14098359586201786,0.1562160512798722,70.280035285811,53450.240636766845,41.05276577000001,277.1409559819073,1139.9229597130413,13481.132763252,9817.990025122963,7
AP0113,12533.040661135934,0.10064619558495001,41232.01608134575,6679.652818753829,51741.490155271385,0.87090335437366,38.20824,5.759600000000001,6.83643842,0.752067368896212,0.11336840477066262,0.13456422633312543,75.2067368896212,53124.690932794714,41.05276577,277.04004453378917,1085.298056190789,13830.218998386681,9407.896525715802,7
AP0114,12601.989726189224,0.09828183766035109,39482.034445107056,10027.990730923535,53232.369743369345,0.8116185550395748,35.7602,8.69312,10.886773540000002,0.6461897281426243,0.15708538681302708,0.19672488504434868,64.61897281426242,53716.829603690276,41.05276577000001,276.03093005260814,1079.2585384375952,13693.267975384357,9649.304223632811,7
AP0115,12914.055742860397,0.09939368057061947,40588.93784979147,9353.983749364765,53959.23671531334,0.8266472189234998,32.54384,8.93656,8.352318280000002,0.6530617057079391,0.17933117655326905,0.16760711773879178,65.30617057079391,54284.8320969154,41.05276577,276.03093005260814,1083.7595191903695,13753.73507592041,9547.782343207466,7
AP0116,12715.896600768885,0.10389109162628238,41587.09578080248,4725.700257883576,50063.23204852443,0.90560537015862,34.68808,6.64768,7.4032456720000015,0.7117108673377779,0.1363934267501689,0.15189570591205312,71.17108673377778,51659.71124349173,41.05276577000001,276.03093005260814,1045.6502330124438,13976.957801719545,9293.544642808702,7
AP0117,12835.558016174371,0.10152279460137086,23570.427662038284,5143.951720361686,51707.37659121363,0.9005180293514297,32.826080000000005,9.88176,10.880781920000002,0.6125568977870816,0.18440033809326214,0.20304276411965624,61.25568977870816,52245.001442813766,41.05276577000001,275.62979724227205,1080.2985263372327,14004.928950970378,10665.358459350144,7
AP0118,12513.477084356658,0.0995081736537629,40237.50337121905,7669.017116442322,51358.934515443325,0.8506780331640974,35.29176,8.42928,10.343932768,0.6527657038031193,0.15591018673349127,0.19132410946338943,65.27657038031192,51412.35596637179,41.05276577,275.62979724227205,1158.6820250936864,13013.810143172526,9173.632734849718,7
AP0119,12352.685138826124,0.09777520268574964,38207.32024956371,9578.860863421502,51601.58016765714,0.8143688462194547,32.732,8.4932,7.380477516,0.6734192726605918,0.1747367886643327,0.1518439386750755,67.34192726605917,52035.236824081214,41.05276577000001,275.447265115845,1101.0213462559154,13383.658818283342,10290.677606248431,7
AP0120,12567.889162540287,0.10056784016353654,38631.90691409595,8988.790997507287,51062.60424707238,0.823965284770554,36.17572,7.89616,8.742971904,0.6849535442370555,0.14950643077353729,0.16554002498940718,68.49535442370555,51384.63935422061,41.05276577,274.96051277870623,1051.5277619754393,13505.819058255493,9163.339661405984,7
AP0121,12664.502561054982,0.09902699546274023,37831.7128483861,10740.589063686375,52270.89320173861,0.7945206518236975,33.73062,7.05024,9.225896476,0.6745212522669514,0.14098574866345623,0.18449299906959235,67.45212522669513,52388.14829772672,41.05276577,274.96051277870623,1050.1652119546625,13903.857477473692,9475.486628932704,7
AP0122,12621.355627480636,0.10088595737735485,39704.54479144589,7252.7661401700425,51108.227985564765,0.8580900487839542,35.06832,7.072,7.816667452000001,0.7019702705991743,0.1415617786559881,0.15646795074483746,70.19702705991743,51734.02401316814,41.05276577,274.96051277870623,1111.2389610719163,13853.261681311087,9205.131499226887,7
AP0123,11992.737759328344,0.09611062988604058,42373.45307895513,5000.563981251508,51056.73088113822,0.9020586728732596,35.11634,4.777,9.296597592000001,0.7138927536616989,0.09711335760622933,0.1889938887320717,71.38927536616988,52159.969087596655,41.38141076,274.46022097485076,1098.9078879728909,12574.544978826281,9324.265000463069,7
AP0124,12068.899619734797,0.09498059414904282,39693.11769480421,8596.258453422692,51968.91189735719,0.8345884464465795,35.60339999999999,6.29884,8.303786158,0.7091459476986873,0.12545983982435388,0.16539421247695874,70.91459476986874,52354.15835962891,41.38141076,274.46022097485076,1056.5649269132987,13099.491392103626,9300.212781351483,7
AP0125,11959.671906196458,0.09697438566987784,33997.18037809369,12093.84034417899,49785.76304052099,0.7570823543603072,34.39016,10.129280000000001,8.662684196,0.6466488603060837,0.19046399806576092,0.16288714162815537,64.66488603060837,50096.78869839916,41.38141076,274.46022097485076,1075.9875306127615,13084.465015599497,8941.258319524475,7
AP0126,11860.26983962026,0.09773072801990533,33594.3610506526,12019.319886073368,48990.35912128566,0.7546594860364857,36.57752,5.688879999999999,14.031175716,0.6497174973309645,0.10105017716390223,0.2492323255051333,64.97174973309644,49527.611295865885,41.38141076,274.46022097485076,1069.2336516166479,12159.210615007149,9073.918457709418,7
AP0127,11623.308700078203,0.09567167338993275,34751.96484117063,10662.730246068555,49111.041483685236,0.7828852754097929,36.2796,6.81904,9.483536136,0.6899600333422001,0.12968348784886813,0.18035647880893171,68.99600333422,49185.67391763965,41.38141076,274.46022097485076,1026.4257830612592,12692.354686417082,8934.45503133138,7
AP0128,11293.978432104002,0.08988346704826407,36925.05041725513,10827.187858114754,51207.6406902522,0.7885630403555031,35.07616,9.20176,11.056935548000002,0.633889067796939,0.16629229278493315,0.1998186394181278,63.3889067796939,51270.470751917725,41.38141076,274.46022097485076,1018.5289485590123,13336.8365012954,9298.440601981172,7
AP0129,11237.426480400838,0.09081148998826319,37108.978848512575,10067.702871619085,50520.85878617362,0.8007218579907756,35.58575999999999,8.204880000000001,7.925714936,0.6880948984907787,0.15865155249540888,0.15325354901381252,68.80948984907785,52305.35334575057,41.38141076,274.58242523618827,1052.0477690925456,12929.144545842244,9068.021681891547,7
AP0130,11403.215968224082,0.090407080913204,42588.43558263691,5729.937000388079,51814.44625228987,0.8894142963047713,37.19492,7.19712,4.402642376,0.7622740468599623,0.1474980397359847,0.09022791340405302,76.22740468599622,52331.02867517032,41.0326916,274.594645662322,1056.320905830394,12565.801947007494,9024.398347442964,7
AP0131,11537.491368116258,0.08947361767702482,43010.30497856811,6532.906657488314,53141.61679128234,0.8770660914750338,34.1922,9.64784,9.061726088,0.6463338094067148,0.18237273938928994,0.17129345120399528,64.63338094067147,53468.27049216885,41.0326916,274.594645662322,1052.7609383994647,13428.832106340093,9458.064846801757,7
AP0132,11617.117532211776,0.0890649078600664,40512.118301725,9393.755050293183,53787.31744059513,0.8253537172463002,36.7206,9.151440000000001,9.863404844,0.6588374795030101,0.16419425781231864,0.17696826268467128,65.88374795030101,54943.04457083873,41.0326916,273.8182207305971,1100.1742830906155,13502.826011236566,9679.32120191786,7
AP0133,11498.476624010043,0.0885794820462536,42007.89611118128,7809.434917575603,53492.533031177845,0.8540088779676237,32.29296,7.382079999999999,7.48353338,0.6847738955075235,0.15653739014782722,0.15868871434464923,68.47738955075236,53704.59416627498,41.03269160000001,273.7405782374246,1057.50590167338,13745.72442206144,9238.976387990819,7
AP0134,11556.528636950097,0.08942109538893302,42773.25821962321,7184.395247496945,53271.06056559911,0.8651351189329162,32.688880000000005,13.85432,6.254052955999999,0.6191397879590848,0.2624060765348126,0.11845413550610256,61.91397879590847,53875.74462594393,41.0326916,273.7405782374246,1051.7714761511359,13264.16923699084,9523.210247633193,7
AP0135,11472.12318105282,0.08913720291688723,38276.26041809424,11015.42984727784,53049.038578844076,0.7923538269047766,32.50464,9.94976,9.753159036,0.6226040941233482,0.19058083127654157,0.18681507460011024,62.26040941233482,53480.02171937088,41.0326916,273.7405782374246,1095.756022925879,13130.804567089379,9197.263581339517,7
AP0136,11745.483898336526,0.08833399761998392,42254.131828589576,9006.745701468013,54817.531875690256,0.8356958915645343,36.599079999999994,9.48192,7.687248460000001,0.6806820204907228,0.1763479427278335,0.14297003678144365,68.06820204907228,55231.69989058022,41.0326916,273.7405782374246,1048.1262686629425,14227.867573980671,9881.190120607578,7
AP0137,11821.117488031068,0.09127978493297417,38813.55637885937,10645.043755761255,53355.91415149251,0.8004899002285488,37.61436,8.898480000000001,6.550038984,0.7088639124036565,0.16769689414483432,0.12343919345150926,70.88639124036565,53588.81599624462,41.03269159999999,273.7405782374246,1033.3842489013325,13429.574659674721,9588.78913682776,7
AP0138,12002.123161673186,0.09449511065894253,36325.30743970338,11935.15611896584,51551.32924356249,0.7684801479594001,34.707679999999996,9.60024,14.893968995999998,0.5862596715848888,0.16216104186555,0.25157928654956124,58.625967158488876,52260.120995408695,41.44016997999999,272.85249457071365,1016.1633256258998,13070.381201512946,9184.396374172635,7
AP0139,12161.035170688447,0.094614433719394,38379.54362948277,10845.10766648782,52154.37741869433,0.7920575759264941,36.6814,8.14232,7.65129874,0.699025953315934,0.1551656425382727,0.14580840414579335,69.90259533159339,52227.77282069866,41.44016997999999,272.76368620404253,1041.3924854555974,14101.614311230616,10669.887653802365,7
AP0140,11999.94232699537,0.09656621109338476,37850.27648075742,9567.169046710083,50433.74109733754,0.8103022135866271,35.76216,8.25112,7.101268024000001,0.6996473877301715,0.16142410172786467,0.13892851054196384,69.96473877301716,50535.689271086994,41.44016997999999,272.76368620404253,1030.8162432630775,13147.341191672218,9266.611586377621,7
AP0141,12173.986864493014,0.0957378726169171,34169.02026971345,14091.965669969926,51649.060256474084,0.7271593016408555,35.04088,10.19864,11.010200912,0.6229520685946119,0.18131005513707854,0.19573787626830955,62.295206859461196,52237.44187222516,41.44016997999999,272.1954292495938,1028.8349385777306,13262.170602248876,9388.125835842557,7
AP0142,12178.936869682573,0.0931393716025287,40491.76283038169,9008.268051005152,53070.265977270086,0.830257718043784,35.0448,5.8751999999999995,6.72259764,0.7355770200610748,0.12331821292353863,0.14110476701538643,73.55770200610748,53305.22913368196,41.44016997999999,272.138603554149,1060.588733952949,14211.246324733145,9686.852846272786,7
AP0143,12166.511500501576,0.0968941141259062,38715.43504906272,8610.957922857511,50952.72052582896,0.8310010175316852,33.86292,5.712000000000001,7.149200984,0.7247417241213775,0.12224949083485147,0.15300878504377086,72.47417241213776,51262.447228902376,41.44016997999999,272.138603554149,1063.1621949121163,12808.414573892416,9356.087215169271,7
AP0144,12243.86900933288,0.09579842333853851,39752.85934526421,8450.737626561793,51876.81427866673,0.8370999117030017,37.74568,7.3032,8.93949704,0.699144557948727,0.13527356072565505,0.165581881325618,69.91445579487271,51967.2719913975,41.44016997999999,271.2323828286528,1051.6714579327452,13709.524756057037,9137.941449652777,7
AP0145,12164.532586434056,0.09438184533067769,41061.98210386182,7390.830457848396,52309.048280866155,0.8587083745403976,34.60576,11.127519999999999,7.615349020000001,0.6486719646914743,0.20858118014294943,0.1427468551655763,64.86719646914743,52793.760979800645,41.44016997999999,271.03100044520926,1058.8452669182263,14066.771777752427,9405.194043986003,7
AP0146,12230.508166146483,0.09725195430633575,40069.493435385,7354.56621420244,51051.89777988708,0.8559394158878866,37.40072,7.757439999999999,6.209714968000001,0.7280955270837866,0.1510173431319196,0.12088712978429397,72.80955270837866,51660.094354996756,41.44016997999999,271.03100044520926,1038.0709859234898,13454.78835588468,9305.788603236599,7
AP0147,12503.330607831727,0.09589199397004453,36149.065440335246,13034.129723808197,52894.847646850496,0.7535841333577546,36.83428,6.594640000000001,7.054533388000001,0.7296307508304408,0.13062973226723745,0.1397395169023218,72.96307508304407,53094.782469922975,41.44016997999999,270.93203514646825,1059.8134734185453,14349.28713817981,9238.57976650291,7
AP0148,11976.46225162828,0.09416827025064227,35882.759450840815,12189.595782580576,51604.17725748485,0.7637866461515467,43.98632,3.55096,9.082097596,0.7768774908452458,0.06271633759977725,0.16040617155497708,77.68774908452457,52384.94078587466,41.44016997999999,270.8754835471876,1095.5816877713692,14132.560216395803,8945.574966661003,7
AP0149,12046.934584653724,0.09372605329675919,36727.78125779976,12140.167095662388,52148.008435373784,0.7671978765841555,43.31992,6.77144,7.775924436,0.7486081370884256,0.11701672311043158,0.13437513980114288,74.86081370884254,53418.19483804297,41.44016997999999,270.8754835471876,1052.0324167008607,13478.833672387153,9193.184445529514,7
AP0150,12431.043968856875,0.10253200513018061,33262.142920353195,9353.460304675082,46153.69174710886,0.797341015407267,32.71436,7.8322400000000005,7.2151088040000015,0.6849495300566005,0.16398575754777134,0.15106471239562816,68.49495300566005,46513.65452605294,38.68303051,270.8754835471876,1042.8925110746993,12525.14606718109,8618.52263607449,7
AP0151,12314.242388057264,0.10042962338460885,33956.509480224384,9312.352906951284,46652.582936295265,0.8003893392212083,29.754759999999997,9.660079999999999,12.418231612,0.5740497152615475,0.18636904392452736,0.23958124081392515,57.404971526154746,47110.800320034046,38.68303051,270.8754835471876,1040.1249884853282,13190.415252411924,8795.872030639648,7
AP0152,12376.357444493242,0.09599353368165475,38843.26895287764,9778.439719435337,51172.60608595221,0.8089126103327442,38.46696,5.30672,10.288809864,0.7115277172170162,0.09815900106246724,0.19031328172051648,71.15277172170163,52139.96147351704,38.68303051,270.8754835471876,1036.1099498140466,13499.930049312674,9062.474418704373,7
AP0153,12480.09802290644,0.09935754223751003,35793.34065313781,11704.94349397917,49890.36878662148,0.7653867113301847,34.56852,7.6568,8.71181548,0.678650647984966,0.1503186217255262,0.17103073028950785,67.8650647984966,50138.96960871739,38.68303051,270.6888093640446,1037.2386876338367,13307.32127493039,9033.648686200177,7
AP0154,12565.533011643545,0.09995012260343869,36431.05149272326,10051.516398554104,49906.26393897322,0.7985920883429507,31.27572,7.1536,10.246868524000002,0.6425260676394039,0.1469630268292861,0.21051090553131005,64.25260676394039,49928.00990975822,38.68303051,270.36212954354426,1092.4684932971938,12691.356446006283,9075.69006568061,7
AP0155,12615.731783062141,0.09638970179100519,37992.00141489014,10607.99945794095,51997.96160616627,0.7959920133353269,35.0056,8.80056,7.961664656,0.6762038048269192,0.17000057581094433,0.15379561936213648,67.62038048269191,54010.55185837323,38.68303051,270.36212954354426,1085.978707941321,13007.128100681824,9453.352755906846,7
AP0156,12605.211185603224,0.10016672425310297,36101.17900183142,10243.710036223456,49977.539733809564,0.7950337273346484,32.91624,7.92064,6.909536184000001,0.6893970821422688,0.1658897281311395,0.1447131897265917,68.93970821422688,50236.37628556919,38.68303051,270.35441886312844,1063.0441945348025,13174.189135301234,9023.330306328668,7
AP0157,12743.885965783993,0.10170149507441967,38500.030132317595,7451.186491635866,49711.36234637084,0.8501109979702691,40.3074,4.5342400000000005,12.029974635999999,0.7087437249317207,0.07972764671832977,0.21152862834994962,70.87437249317207,49874.1088925456,38.661193440000005,270.33385704868624,1062.5794229835408,13319.174633741677,8882.952000935871,7
AP0158,12048.157892140727,0.09617674228658935,34855.00328312765,11582.02059081716,49730.94806532457,0.7671063785954073,37.975,7.29504,7.0233769640000006,0.7261908325123002,0.13950207164741357,0.13430709584028627,72.61908325123001,50521.24992673564,38.661193440000005,270.33385704868624,1063.9875641245842,12796.529052450427,9068.514313380187,7
AP0159,12245.906174705651,0.09797503345748454,38401.01449507408,7750.995931871055,49592.219422796385,0.84370540334583,36.45796,3.10896,6.54284904,0.7906775670112963,0.06742519133641707,0.14189724165228654,79.06775670112962,49746.596643238925,38.661193440000005,270.33385704868624,1081.4262780975803,13239.79761417096,9080.436087372562,7
AP0160,12166.34316426118,0.09716266633596828,37122.63857564359,8751.91697599068,49696.00721808467,0.8238909428360311,34.978159999999995,7.605119999999999,10.931111528,0.6536215586362146,0.14211354708239224,0.20426489428139316,65.36215586362145,49757.11821770381,38.661193440000005,270.20337409832223,1102.98929553986,13114.253359022347,9084.680115593805,7
AP0161,12215.465732990982,0.0979846917110653,36192.275591799,10242.504309251504,49456.82696915268,0.7929000921219637,36.09732,4.80896,8.146206552,0.7358917465220367,0.09803702804957856,0.16607122542838468,73.58917465220368,49916.379915282654,38.661193440000005,270.20337409832223,1071.7314717038391,13287.72331264101,9220.408637491862,7
AP0162,12039.020738043306,0.09508846085412183,35016.999189137634,11883.391276866796,50225.53517112235,0.763399409555734,39.450880000000005,3.3156800000000004,5.315765264,0.8204861096752636,0.06895839545602223,0.11055549486871422,82.04861096752636,50636.999040312934,38.661193440000005,270.20337409832223,1088.810052651557,13316.741703075453,9104.075634426541,7
AP0163,12643.183652409007,0.09825175225684803,33276.46177906434,14407.20025372075,51064.42063389256,0.7178622595757332,33.8198,3.8705600000000002,11.846631064,0.6827180915430662,0.07813474167212492,0.239147166784809,68.27180915430661,51197.85007648731,38.661193440000005,268.8324450896692,1090.8798543331263,13759.95381322682,9617.101701631686,7
AP0164,12516.234579349657,0.10007271800176326,40800.81225962165,6116.354458958962,49676.9283745346,0.876877362206349,37.22236,6.453200000000001,8.881977488,0.7082211568321414,0.12278353036371618,0.16899531280414237,70.82211568321414,50175.30087057902,38.63335399999999,268.6953521888039,1141.49496932108,13543.162983648035,9110.11954514824,7
AP0165,12228.522558565306,0.09679271367428306,35010.900507475686,12236.948617963957,50181.53182175366,0.7561463715091445,37.98676,5.850719999999999,8.276823868000001,0.7289123557366597,0.1122670661555655,0.15882057810777472,72.89123557366597,50434.77490357231,38.633354,268.6953521888039,1119.8661531568632,13125.292932650987,9114.24959174262,7
AP0166,12262.399725239931,0.0961826535570438,32621.910364083553,15154.690382356723,50591.194575188434,0.7004480619679008,36.06204,6.13224,11.068918788000001,0.6770535908580211,0.1151308997495203,0.20781550939245852,67.7053590858021,50687.26063116598,38.633354,268.5255955533211,1072.4168793715905,14091.48770793166,9439.922952982355,7
AP0167,11811.36202369737,0.094791952244365,38399.792753579415,8248.943102051257,49508.0941445894,0.8333819298727184,35.93464,5.448160000000001,9.05932944,0.7123933981166201,0.10800812853233105,0.17959847335104892,71.239339811662,50227.073327328835,38.633354,268.48787185654714,1092.9077090094802,12721.962366037882,9140.00519318644,7
AP0168,10217.906982972057,0.09059879339296943,23037.182940214465,10575.422126263444,45129.13030749573,0.7656630638745787,37.86328,5.19792,8.569214924,0.7333522315428759,0.10067554188071781,0.16597222657640637,73.33522315428759,45770.70839577882,38.633354,268.48787185654714,1110.4395816678327,11654.247811918405,8059.48731162674,7
AP0169,12026.808351214551,0.09151548253588515,36274.85966514916,12678.55125143049,52601.275633381236,0.7589687493551094,37.204719999999995,2.16784,11.85741598,0.7262295031042878,0.042315850408485796,0.23145464648722647,72.62295031042878,53077.04837138942,38.633354,267.6132774457823,1080.286576150105,15011.977715341041,9450.794101880943,7
AP0170,12237.904180446105,0.09662398975921853,37371.0370277389,9917.120082300824,50762.31487926275,0.8046361733918456,36.508919999999996,7.3848,7.942491472,0.7043130460975291,0.1424641151483263,0.1532228387541447,70.43130460975291,51052.27664378615,38.633354,267.28530454174546,1089.9363468051986,13324.240395589293,9286.501088665344,7
AP0171,12532.549092782017,0.09820751884500249,24681.425918733108,27467.944688768144,49400.45442467024,0.44397384581444566,31.567760000000003,6.113200000000001,7.4296088,0.6997863436383893,0.1355159148425546,0.16469774151905614,69.97863436383892,49579.58377644746,38.633354,267.28530454174546,1109.166755826755,13873.543450594225,9792.62721365251,7
AP0172,12373.462434984995,0.09480937897079682,38341.03525856121,8825.394357410976,50524.48323111626,0.825324401299849,35.623000000000005,4.06776,11.363706492,0.6977450250230695,0.07967490955247566,0.22258006542445488,69.77450250230696,50600.08297391315,38.633354,264.93334014025885,1103.8027870456851,14163.59818756284,9619.669264866516,7
