r2_oof,mae_oof,r2_lockbox,mae_lockbox,k,features
0.49767710493046713,2.0028748112390975,0.5100408490367871,2.0004931067529177,4,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev
0.5146106100122351,1.9540219309298845,0.3877240779148603,2.2420254484364754,6,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev;volumen_aire_inyectado_lanza_escalon_nm3;cum_feed_reciclo_kg_prev
0.5411571124471491,1.8744503702025963,0.39419394145287023,2.2737763394592285,8,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev;volumen_aire_inyectado_lanza_escalon_nm3;cum_feed_reciclo_kg_prev;avance_reduccion_sn_prev;oxidante_sobre_carga_total
0.5428802227579472,1.8740097146184724,0.40521126577214417,2.260817228595778,10,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev;volumen_aire_inyectado_lanza_escalon_nm3;cum_feed_reciclo_kg_prev;avance_reduccion_sn_prev;oxidante_sobre_carga_total;carbon_sobre_inventario_sn_prev;tiro_horno_pct_prev
0.5413019134374757,1.8704362668576466,0.37747517290265187,2.273751217328126,12,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev;volumen_aire_inyectado_lanza_escalon_nm3;cum_feed_reciclo_kg_prev;avance_reduccion_sn_prev;oxidante_sobre_carga_total;carbon_sobre_inventario_sn_prev;tiro_horno_pct_prev;tasa_feed_total_kg_min;tasa_feed_reciclo_kg_min
0.5463467509455675,1.8577179884197756,0.3744319242498535,2.2634356725850537,13,ley_sn_escoria_pct_prev;interaccion_C_x_Sn_prev;interaccion_Sn_x_FeO_prev;sn_inventario_escoria_est_kg_prev;volumen_aire_inyectado_lanza_escalon_nm3;cum_feed_reciclo_kg_prev;avance_reduccion_sn_prev;oxidante_sobre_carga_total;carbon_sobre_inventario_sn_prev;tiro_horno_pct_prev;tasa_feed_total_kg_min;tasa_feed_reciclo_kg_min;total_process_gas_nm3_min
