,0
interaccion_lanza_x_gn,0.015773886824354544
interaccion_Sn_x_FeO_prev,0.011285017260650542
d_presion_suministro_gn_lanza_kpa,0.01102584171743184
posicion_vertical_lanza_mm,0.010859262993999485
oxidante_sobre_carga_total,0.010798438543838329
relacion_CaO_carga,0.008979901085239073
temperatura_gas_pre_bhf_celsius_prev,0.007757313256217225
feed_total_kgh,0.007526289259237218
carga_termica_relativa,0.006347348943488207
tasa_feed_conc_kg_min,0.006283270792402274
presion_suministro_o2_lanza_kpa,0.005197544385774133
feed_Carbon_fusion_kgh,0.003684561884389792
tasa_feed_reciclo_kg_min,0.0034567272703460716
ley_sn_dross_batch_pct,0.003113401843564456
lanza_pos_x_gas_total,0.003030188669338796
tasa_feed_Carbon_reduccion_kg_min,0.002877441458224883
posicion_vertical_lanza_mm_prev,0.002829687200302322
interaccion_C_x_exceso_o2,0.002708712123172119
feed_Sn_kgf,0.0025649282426734254
feo_inventario_escoria_est_kg_prev,0.0025306682744190346
tasa_feed_dross_Fe_kg_min,0.0023360077395176313
exceso_o2_combustion_pct,0.00217842522920868
relacion_CaO_carga_Fe,0.001812528873258601
sn_conc_t1_kgf,0.001780138788693275
enriquecimiento_o2_lanza_planta_pct,0.0017262621426922698
feed_pellets_t7_kgh,0.0016544764421416503
tiro_horno_pct_prev,0.0016197211442059878
interaccion_B2_x_temp_prev,0.0015166187662113196
ley_sn_carga_batch_pct,0.001321742590224817
grad_presion_suministro_gn_lanza_kpa,0.001309425826625943
ley_sn_reciclo_batch_pct,0.0013014985183672945
temperatura_horno_celsius_prev,0.0012547266350434905
feed_carga_secundaria_kgh,0.001145279571004365
feed_Carbon_kgh,0.0010995278687740751
feed_Carbon_reduccion_kgh,0.0009784054868668068
cum_gn_nm3_prev,0.0009209712386286873
tasa_feed_Sn_kg_min,0.0009113051208599288
ley_sn_conc_batch_pct,0.000880660796481636
grad_temperatura_horno_celsius_prev,0.000832865342461786
frac_pellets_carga,0.0007707864899331174
relacion_C_cum_Sn_cum_prev,0.0005180097553982854
termocupla_media_celsius_prev,0.0003495888015014437
cum_feed_total_kg_prev,0.00024135658188431108
tasa_gn_nm3_min,0.0001367043910759813
frac_dross_carga,0.00011942855653090945
oxygen_enrichment_pct,1.6964982130218687e-05
escalon_idx,0.0
orden_escalon_fase,0.0
espesor_ladrillo_norm_mm,0.0
sn_pellets_t7_kgf,-4.155641907144236e-06
tasa_feed_Carbon_fusion_kg_min,-8.939085606483044e-05
cum_feed_Sn_kg_prev,-0.00018172017083450953
indice_estructural_molar_prev,-0.0002674729641836349
interaccion_C_x_temp_prev,-0.0002834236218537178
tasa_feed_Fe_kg_min,-0.00042741697946520053
tiempo_fase,-0.0004600923687475333
tasa_feed_pellets_kg_min,-0.00047831598855805344
sn_dross_Fe_t5_kgf,-0.000577919940534577
frac_Fe_carga,-0.0006111384624074123
cum_aire_nm3_prev,-0.0007838250503161559
cum_feed_carga_secundaria_kg_prev,-0.0008286588873862355
o2_teorico_combustion_nm3,-0.0008594108448307436
feed_dross_Fe_kgh,-0.0009174620093900909
relacion_C_Sn_carga,-0.0010112281807468592
log_ratio_sn_feo_prev,-0.001111659150194555
indice_severidad_reductora,-0.001117019429365751
presion_suministro_gn_lanza_kpa,-0.0012115429679417477
total_process_gas_nm3_min,-0.0014544734749357025
ley_sn_pellets_batch_pct,-0.00156433177687616
cum_feed_Carbon_kg_prev,-0.001570228478589164
ley_fe_total_escoria_pct_prev,-0.0016628727094341934
ley_sn_carga_pct,-0.001676364523114926
tasa_o2_nm3_min,-0.001683373927912446
ratio_feo_sio2_prev,-0.0016890056139360122
feed_CaO_kgh,-0.001689942352492535
tasa_aire_nm3_min,-0.0017031686274205926
cum_feed_dross_Fe_kg_prev,-0.001805701577706409
grad_presion_suministro_o2_lanza_kpa,-0.001843417872136599
frac_conc_carga,-0.0019770938656702873
carbon_sobre_inventario_sn_prev,-0.002364537615263651
interaccion_C_x_Sn_prev,-0.0025069209402815763
feed_conc_t1_kgh,-0.002652249531041995
frac_reciclo_carga,-0.002654124418483672
relacion_C_carga,-0.002917442953317395
feed_reciclo_t3_kgh,-0.002973661436231767
sn_Fe_t4_kgf,-0.0030196152509348374
frac_carga_secundaria,-0.003145414759722254
feed_Fe_kgh,-0.0033759090164528606
basicidad_B4_prev,-0.0034183958618771103
basicidad_B2_prev,-0.003487460542148679
tiempo,-0.003823200662606885
log_ratio_sn_sio2_prev,-0.004027597573425035
estequiometria_lanza_planta_pct,-0.00414398187349172
tasa_feed_Carbon_kg_min,-0.004299893422616274
ley_sn_Fe_batch_pct,-0.004410009094806178
d_presion_suministro_o2_lanza_kpa,-0.004442202453715627
delta_tiempo,-0.004512620494336317
interaccion_FeO_x_B2_prev,-0.004587665482179792
cum_feed_conc_kg_prev,-0.0046197872931980745
exceso_C_estequiometrico_pct,-0.004639576681268398
d_posicion_vertical_lanza_mm,-0.004778256843360485
indice_irf_prev,-0.005635539029577741
avance_reduccion_sn_prev,-0.005911085557583573
margen_presion_gn,-0.006197481557695239
