fase,Batch,avance_prev,palanca,valor,pred_sn_extraido_kg,sn_lo,sn_hi,pred_feo_extraido_kg,feo_lo,feo_hi,pred_feo_reducido_kg,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__oxygen_enrichment_pct,derivada__relacion_C_Sn_carga,derivada__relacion_CaO_carga,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,78.5323780315579,3806.3813228710483,3326.8257711606257,4285.936874581471,186.58748322010848,-672.5677917649955,1045.7427582052126,186.58748322010848,-18.318280637448183,-32.70283298895774,-3.933728285938626,977.1259223928389,0.060647779179193465,-19.54144446607397,41.851172995534114,,,-62.19143082551875,-0.0,-1878.704441641613,3806.3813228710483,-111.95248993206509,-239.7777758552113,1513.7551846166407
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,80.85753483764411,3806.3520187325976,3326.796467022175,4285.90757044302,184.48567666960338,-674.6695983155007,1043.6409516547074,184.48567666960338,-18.41301758711398,-32.79756993862354,-4.028465235604424,977.0311854431732,0.06584837619496069,-18.661609420886037,41.406454771997666,,,-62.19143082551875,-0.0,-1868.3032476100786,3806.3520187325976,-110.69140600176202,-239.7777758552112,1525.3881584400272
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,83.18269164373032,3806.322714594147,3326.7671628837243,4285.8782663045695,182.38387011909822,-676.7714048660058,1041.5391451042024,182.38387011909822,-18.507754536779778,-32.89230688828933,-4.123202185270221,976.9364484935073,0.0703438345543631,-17.781774375698095,40.98031048803584,,,-62.19143082551875,-0.0,-1859.3123308912739,3806.322714594147,-109.43032207145893,-239.7777758552113,1535.6108549506841
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,85.50784844981654,3806.293410455696,3326.7378587452736,4285.848962166118,180.28206356859306,-678.8732114165109,1039.4373385536971,180.28206356859306,-18.602491486445576,-32.987043837955135,-4.217939134936019,976.8417115438415,0.07436864859528493,-16.901939330510153,40.57160031781716,,,-62.19143082551875,-0.0,-1851.2627028094303,3806.293410455696,-108.16923814115583,-239.7777758552112,1544.8922628243804
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,87.83300525590276,3806.2641063172455,3326.708554606823,4285.819658027668,178.1802570180879,-680.9750179670161,1037.335532003192,178.1802570180879,-18.69722843611137,-33.08178078762093,-4.312676084601813,976.7469745941758,0.07774311109993365,-16.02210428532221,40.179275829484816,,,-62.19143082551875,-0.0,-1844.5137778001329,3806.2641063172455,-106.90815421085274,-239.7777758552113,1552.8729676255296
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,90.15816206198897,3806.234802178795,3326.679250468372,4285.790353889217,176.07845046758274,-683.0768245175213,1035.2337254526867,176.07845046758274,-18.791965385777168,-33.17651773728672,-4.407413034267611,976.6522376445099,0.08072928384036653,-15.142269240134272,39.802371004935004,,,-62.19143082551875,-0.0,-1838.541432319267,3806.234802178795,-105.64707028054964,-239.7777758552112,1560.0770928982486
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,92.48331886807519,3806.205498040344,3326.6499463299215,4285.761049750767,173.97664391707764,-685.1786310680263,1033.1319189021817,173.97664391707764,-18.886702335442966,-33.271254686952524,-4.502149983933409,976.5575006948442,0.08714834959942624,-14.262434194946342,39.439994298045995,,,-62.19143082551875,-0.0,-1825.7033008011474,3806.205498040344,-104.38598635024658,-239.7777758552113,1574.1470042082203
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,94.8084756741614,3806.176193901894,3326.6206421914712,4285.731745612316,171.8748373665725,-687.2804376185316,1031.0301123516765,171.8748373665725,-18.981439285108763,-33.36599163661832,-4.596886933599206,976.4627637451783,0.09410964142737062,-13.382599149758402,39.09132159390938,,,-62.19143082551875,-0.0,-1811.7807171452587,3806.176193901894,-103.1249024199435,-239.7777758552113,1589.3013676559622
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,97.13363248024763,3806.146889763443,3326.5913380530205,4285.702441473865,169.77303081606735,-689.3822441690367,1028.9283058011713,169.77303081606735,-19.07617623477456,-33.46072858628412,-4.691623883265004,976.3680267955125,0.10230391019344126,-12.50276410457046,38.75558995202009,,,-62.19143082551875,-0.0,-1795.3921796131174,3806.146889763443,-101.86381848964041,-239.7777758552112,1606.9216849799557
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,99.45878928633384,3806.1175856249924,3326.56203391457,4285.673137335415,167.67122426556222,-691.4840507195418,1026.8264992506663,167.67122426556222,-19.170913184440355,-33.555465535949914,-4.786360832930798,976.2732898458468,0.1127646386876908,-11.62292905938253,38.43209203344221,,,-62.19143082551875,-0.0,-1774.4707226246182,3806.1175856249924,-100.60273455933732,-239.7777758552113,1629.074921760307
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,101.78394609242005,3806.0882814865417,3326.532729776119,4285.643833196964,165.569417715057,-693.585857270047,1024.724692700161,165.569417715057,-19.265650134106153,-33.65020248561571,-4.881097782596596,976.1785528961809,0.12842727027982906,-10.743094014194575,38.12017112627922,,,-62.19143082551875,-0.0,-1743.145459440342,3806.0882814865417,-99.34165062903419,-239.7777758552112,1661.631964736436
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,104.10910289850628,3806.058977348091,3326.5034256376684,4285.614529058514,163.46761116455193,-695.6876638205521,1022.622886149656,163.46761116455193,-19.36038708377195,-33.74493943528151,-4.975834732262394,976.0838159465152,0.15010742233890395,-9.863258969006647,37.81921669582597,,,-62.19143082551875,-0.0,-1699.7851553221922,3806.058977348091,-98.08056669873115,-239.7777758552113,1706.2240486464375
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,106.43425970459249,3806.0296732096404,3326.4741214992177,4285.5852249200625,161.36580461404674,-697.7894703710573,1020.5210795991508,161.36580461404674,-19.455124033437748,-33.8396763849473,-5.070571681928191,975.9890789968493,0.1744539433555766,-8.983423923818705,37.52866039595441,,,-62.19143082551875,-0.0,-1651.0921132888468,3806.0296732096404,-96.81948276842805,-239.7777758552112,1756.148870471636
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,108.7594165106787,3806.0003690711897,3326.444817360767,4285.555920781612,159.26399806354158,-699.8912769215624,1018.4192730486457,159.26399806354158,-19.549860983103546,-33.934413334613104,-5.165308631593989,975.8943420471835,0.19900099285281178,-8.103588878630763,37.24797248690445,,,-62.19143082551875,-0.0,-1601.9980142943764,3806.0003690711897,-95.55839883812494,-239.7777758552113,1806.4747492579586
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,111.08457331676493,3805.971064932739,3326.4155132223163,4285.526616643161,157.16219151303645,-701.9930834720676,1016.3174664981404,157.16219151303645,-19.64459793276934,-34.0291502842789,-5.260045581259783,975.7996050975178,0.22490187153576727,-7.223753833442823,36.97665861197611,,,-62.19143082551875,-0.0,-1550.1962569284656,3805.971064932739,-94.29731490782187,-239.7777758552112,1859.5082864157216
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,113.40973012285114,3805.9417607942887,3326.386209083866,4285.497312504711,155.0603849625313,-704.0948900225727,1014.2156599476353,155.0603849625313,-19.739334882435138,-34.12388723394469,-5.354782530925581,975.7048681478519,0.25086304385413916,-6.343918788254881,36.714256891860806,,,-62.19143082551875,-0.0,-1498.2739122917217,3805.9417607942887,-93.03623097751877,-239.7777758552112,1912.6624108443186
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,115.73488692893736,3805.912456655838,3326.3569049454154,4285.468008366261,152.95857841202618,-706.1966965730778,1012.1138533971302,152.95857841202618,-19.834071832100935,-34.218624183610494,-5.449519480591379,975.6101311981862,0.2750968206617912,-5.4640837430669515,36.46033530068293,,,-62.19143082551875,-0.0,-1449.8063586764176,3805.912456655838,-91.77514704721571,-239.7777758552113,1962.3617442514749
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,118.06004373502358,3805.8831525173873,3326.3276008069647,4285.4387042278095,150.85677186152097,-708.298503123583,1010.012046846625,150.85677186152097,-19.928808781766733,-34.31336113327629,-5.544256430257176,975.5153942485204,0.29579286990547127,-4.584248697878998,36.21448929239447,,,-62.19143082551875,-0.0,-1408.4142601890574,3805.8831525173873,-90.51406311691258,-239.7777758552112,2004.9856225306878
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,120.38520054110978,3805.8538483789366,3326.298296668514,4285.409400089359,148.75496531101587,-710.4003096740881,1007.9102402961199,148.75496531101587,-20.023545731432527,-34.40809808294208,-5.638993379922971,975.4206572988546,0.29829266067018767,-3.704413652691069,35.976339650091134,,,-62.19143082551875,-0.0,-1403.4146786596248,3805.8538483789366,-89.25297918660952,-239.7777758552113,2011.2169838519721
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,122.71035734719601,3805.824544240486,3326.2689925300633,4285.380095950908,146.6531587605107,-712.5021162245934,1005.8084337456147,146.6531587605107,-20.118282681098325,-34.502835032607884,-5.733730329588768,975.3259203491888,0.28458233403090855,-2.824578607503127,35.7455305342013,,,-62.19143082551875,-0.0,-1430.835331938183,3805.824544240486,-87.99189525630642,-239.7777758552112,1985.0281103652667
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,125.03551415328222,3805.795240102035,3326.2396883916126,4285.350791812458,144.55135221000555,-714.6039227750985,1003.7066271951096,144.55135221000555,-20.213019630764123,-34.59757198227368,-5.828467279254566,975.2311833995229,0.2633724029775541,-1.9447435623151859,35.521727708418524,,,-62.19143082551875,-0.0,-1473.2551940448916,3805.795240102035,-86.73081132600332,-239.7777758552113,1943.8400280504106
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,127.36067095936843,3805.7659359635845,3326.210384253162,4285.321487674007,142.44954565950044,-716.7057293256036,1001.6048206446045,142.44954565950044,-20.30775658042992,-34.69230893193948,-5.923204228920364,975.1364464498572,0.23620486638601873,-1.064908517127257,35.30461692477602,,,-62.19143082551875,-0.0,-1527.5902672279624,3805.7659359635845,-85.46972739570026,-239.7777758552112,1890.736734659192
Reducción,AP0247,0.8997893085894728,tasa_aire_nm3_min,129.68582776545466,3805.7366318251343,3326.1810801147117,4285.292183535556,140.34773910899526,-718.8075358761088,999.5030140940993,140.34773910899526,-20.402493530095718,-34.78704588160527,-6.017941178586161,975.0417095001914,0.20721660563634128,-0.18507347193930254,35.09390245145325,,,-62.19143082551875,-0.0,-1585.5667887273175,3805.7366318251343,-84.20864346539715,-239.7777758552112,1833.99199295169
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,3.294660545117927,385.4524964497045,-94.10305526071807,865.008048160127,341.8362719664712,-517.3190030186329,1200.9915469515752,341.8362719664712,4.752084609412966,-9.63246774209659,19.136636960922523,1116.9092950071147,0.5230620327477074,-7.050357023635953,26.640395943242556,,,-12.100084443201908,-0.0,-953.8759345045853,385.4524964497045,-205.1017631798827,-239.77777585521127,-1025.4030615331767
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,5.916107315446935,392.1953290707998,-87.36022263962275,871.7508807812223,347.4112324837917,-511.7440425013123,1206.5665074688957,347.4112324837917,4.9764468069643195,-9.408105544545236,19.360999158473877,1117.133657204666,0.5381362132178333,-7.050357023635953,26.640395943242556,,,-14.066169520948662,-0.0,-923.7275735643333,392.1953290707998,-208.446739490275,-239.77777585521127,-993.8229293599684
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,8.537554085775941,398.9381616918951,-80.61739001852743,878.4937134023177,352.9861930011121,-506.16908198399193,1212.1414679862162,352.9861930011121,5.200809004515673,-9.183743346993884,19.58536135602523,1117.3580194022172,0.5412923342860059,-7.050357023635953,26.640395943242556,,,-16.032254598695417,-0.0,-917.4153314279882,398.9381616918951,-211.79171580066725,-239.77777585521127,-986.078915990667
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,11.15900085610495,405.68099431299044,-73.87455739743211,885.236546023413,358.56115351843255,-500.5941214666715,1217.7164285035365,358.56115351843255,5.425171202067026,-8.959381149442532,19.809723553576582,1117.5823815997687,0.52576229150138,-7.050357023635953,26.640395943242556,,,-17.998339676442175,-0.0,-948.47541699724,405.68099431299044,-215.13669211105952,-239.77777585521127,-1015.7072303269625
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,13.780447626433958,412.42382693408575,-67.1317247763368,891.9793786445083,364.136114035753,-495.01916094935103,1223.291389020857,364.136114035753,5.64953339961838,-8.735018951891178,20.034085751127936,1117.80674379732,0.5083159708424693,-7.050357023635953,26.640395943242556,,,-19.964424754188933,-0.0,-983.3680583150615,412.42382693408575,-218.4816684214518,-239.77777585521127,-1049.1681004118277
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,16.401894396762966,419.16665955518107,-60.38889215524148,898.7222112656036,369.7110745530734,-489.44420043203064,1228.8663495381775,369.7110745530734,5.873895597169733,-8.510656754339823,20.25844794867929,1118.0311059948713,0.4841884084079338,-7.050357023635953,26.640395943242556,,,-21.930509831935687,-0.0,-1031.6231831841326,419.16665955518107,-221.82664473184403,-239.77777585521127,-1095.9914540479426
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,19.02334116709197,425.9094921762764,-53.64605953414616,905.4650438866989,375.2860350703939,-483.86923991471014,1234.441310055498,375.2860350703939,6.0982577947210865,-8.28629455678847,20.482810146230644,1118.2554681924228,0.46094286963412084,-7.050357023635953,26.640395943242556,,,-23.89659490968244,-0.0,-1078.1142607317581,425.9094921762764,-225.17162104223632,-239.77777585521127,-1141.0507603626118
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,21.64478793742098,432.6523247973717,-46.903226913050844,912.2078765077943,380.8609955877143,-478.29427939738974,1240.0162705728183,380.8609955877143,6.32261999227244,-8.061932359237117,20.707172343782,1118.479830389974,0.43709324169612174,-7.050357023635953,26.640395943242556,,,-25.862679987429196,-0.0,-1125.8135166077566,432.6523247973717,-228.51659735262857,-239.77777585521127,-1187.3182450056538
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,24.266234707749987,439.395157418467,-40.16039429195553,918.9507091288896,386.43595610503473,-472.7193188800693,1245.5912310901388,386.43595610503473,6.546982189823794,-7.837570161685763,20.93153454133335,1118.7041925875255,0.41043538461578966,-7.050357023635953,26.640395943242556,,,-27.82876506517595,-0.0,-1179.1292307684207,439.395157418467,-231.86157366302083,-239.77777585521127,-1239.2021879333618
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,26.887681478078996,446.1379900395624,-33.41756167086015,925.6935417499849,392.0109166223552,-467.14435836274885,1251.1661916074593,392.0109166223552,6.771344387375147,-7.61320796413441,21.155896738884703,1118.9285547850768,0.3817504997019857,-7.050357023635953,26.640395943242556,,,-29.794850142922712,-0.0,-1236.4990005960285,446.1379900395624,-235.2065499734131,-239.77777585521125,-1295.1401865280131
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,29.509128248408004,452.8808226606577,-26.674729049764835,932.4363743710803,397.5858771396755,-461.5693978454285,1256.7411521247795,397.5858771396755,6.9957065849265,-7.3888457665830565,21.380258936436057,1119.152916982628,0.35260108587876227,-7.050357023635953,26.640395943242556,,,-31.760935220669467,-0.0,-1294.7978282424754,452.8808226606577,-238.5515262838053,-239.7777758552113,-1352.0072429415036
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,32.130575018737005,459.623655281753,-19.931896428669575,939.1792069921755,403.16083765699597,-455.99443732810806,1262.3161126421,403.16083765699597,7.220068782477853,-7.164483569031704,21.604621133987408,1119.3772791801796,0.32278795379753306,-7.050357023635953,26.640395943242556,,,-33.72702029841622,-0.0,-1354.4240924049338,459.623655281753,-241.89650259419756,-239.77777585521127,-1410.201735871006
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,34.75202178906601,466.36648790284835,-13.1890638075742,945.922039613271,408.7357981743164,-450.4194768107876,1267.8910731594206,408.7357981743164,7.444430980029207,-6.94012137148035,21.828983331538765,1119.6016413777309,0.29347370962743585,-7.050357023635953,26.640395943242556,,,-35.693105376162976,-0.0,-1413.0525807451284,466.36648790284835,-245.24147890458983,-239.7777758552113,-1467.3984529782442
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,37.37346855939502,473.10932052394367,-6.446231186478883,952.6648722343662,414.3107586916369,-444.8445162934671,1273.466033676741,414.3107586916369,7.668793177580561,-6.715759173928996,22.053345529090116,1119.8260035752821,0.2654280703651018,-7.050357023635953,26.640395943242556,,,-37.65919045390973,-0.0,-1469.1438592697966,473.10932052394367,-248.58645521498215,-239.77777585521125,-1522.057960269956
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,39.99491532972403,479.852153145039,0.2966014346164343,959.4077048554616,419.88571920895725,-439.2695557761468,1279.0409941940613,419.88571920895725,7.893155375131914,-6.491396976377643,22.27770772664147,1120.0503657728336,0.23909331355950506,-7.050357023635953,26.640395943242556,,,-39.625275531656484,-0.0,-1521.8133728809898,479.852153145039,-251.93143152537434,-239.7777758552113,-1573.295702648193
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,42.61636210005304,486.5949857661343,7.039434055711752,966.1505374765568,425.46067972627765,-433.6945952588264,1284.6159547113816,425.46067972627765,8.117517572683267,-6.2670347788262895,22.502069924192824,1120.274727970385,0.21468744933408868,-7.050357023635953,26.640395943242556,,,-41.59136060940324,-0.0,-1570.6251013318226,486.5949857661343,-255.27640783576658,-239.77777585521125,-1620.6756598660695
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,45.23780887038205,493.3378183872297,13.782266676807126,972.8933700976522,431.03564024359815,-428.1196347415059,1290.1909152287021,431.03564024359815,8.341879770234621,-6.042672581274935,22.72643212174418,1120.4990901679362,0.1926532258928407,-7.050357023635953,26.640395943242556,,,-43.55744568715,-0.0,-1614.6935482143185,493.3378183872297,-258.6213841461589,-239.77777585521127,-1663.312335515609
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,47.859255640711055,500.080651008325,20.525099297902443,979.6362027187475,436.61060076091843,-422.5446742241856,1295.7658757460224,436.61060076091843,8.566241967785974,-5.818310383723583,22.950794319295532,1120.7234523654877,0.1727643578385717,-7.050357023635953,26.640395943242556,,,-45.523530764896755,-0.0,-1654.4712843228567,500.080651008325,-261.96636045655106,-239.77777585521127,-1701.6583003911908
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,50.48070241104006,506.8234836294203,27.26793191899776,986.3790353398429,442.18556127823916,-416.96971370686487,1301.3408362633431,442.18556127823916,8.790604165337328,-5.593948186172229,23.175156516846883,1120.947814563039,0.15483977576789756,-7.050357023635953,26.640395943242556,,,-47.489615842643516,-0.0,-1690.320448464205,506.8234836294203,-265.3113367669435,-239.77777585521127,-1736.0756932995828
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,53.10214918136907,513.5663162505156,34.01076454009302,993.1218679609381,447.76052179555944,-411.3947531895446,1306.9157967806634,447.76052179555944,9.014966362888682,-5.369585988620875,23.39951871439824,1121.1721767605902,0.1391254103442611,-7.050357023635953,26.640395943242556,,,-49.455700920390264,-0.0,-1721.749179311478,513.5663162505156,-268.65631307733565,-239.77777585521125,-1766.0726529138997
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,55.72359595169808,520.3091488716109,40.75359716118834,999.8647005820335,453.33548231288006,-405.81979267222397,1312.4907572979841,453.33548231288006,9.239328560440036,-5.145223791069521,23.62388091194959,1121.3965389581417,0.1250662187811494,-7.050357023635953,26.640395943242556,,,-51.42178599813702,-0.0,-1749.867562437701,520.3091488716109,-272.00128938772804,-239.7777758552113,-1792.7592648071666
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,58.34504272202708,527.0519814927062,47.496429782283656,1006.6075332031287,458.91044283020045,-400.2448321549036,1318.0657178153044,458.91044283020045,9.463690757991387,-4.92086159351817,23.84824310950094,1121.620901155693,0.11267175196846058,-7.050357023635953,26.640395943242556,,,-53.38787107588377,-0.0,-1774.6564960630787,527.0519814927062,-275.34626569812025,-239.77777585521125,-1816.1164271995879
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,60.96648949235609,533.7948141138015,54.23926240337897,1013.3503658242241,464.48540334752084,-394.6698716375832,1323.640678332625,464.48540334752084,9.68805295554274,-4.696499395966816,24.0726053070523,1121.8452633532445,0.10211414919521428,-7.050357023635953,26.640395943242556,,,-55.35395615363053,-0.0,-1795.7717016095717,533.7948141138015,-278.6912420085125,-239.7777758552113,-1835.7998615131246
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,63.5879362626851,540.5376467348968,60.98209502447429,1020.0931984453193,470.06036386484146,-389.09491112026257,1329.2156388499454,470.06036386484146,9.912415153094095,-4.472137198415462,24.29696750460365,1122.0696255507958,0.09260917057892486,-7.050357023635953,26.640395943242556,,,-57.32004123137729,-0.0,-1814.7816588421504,540.5376467348968,-282.03621831890484,-239.77777585521125,-1853.378047512747
Reducción,AP0021,0.9650292131368937,tasa_feed_Carbon_kg_min,66.2093830330141,547.2804793559922,67.72492764556961,1026.8360310664148,475.63532438216174,-383.5199506029423,1334.7905993672657,475.63532438216174,10.136777350645449,-4.247775000864108,24.521329702155008,1122.293987748347,0.08403470514971804,-7.050357023635953,26.640395943242556,,,-59.28612630912404,-0.0,-1831.930589700564,547.2804793559922,-285.38119462929706,-239.7777758552113,-1869.0952071382044
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,10.37701100559476,263.2484262874151,-216.30712542300745,742.8039779978376,-72.86205657234282,-932.0173315574468,786.2932184127612,0.0,1.5183637665435739,-12.866188584965982,15.902916118053131,1113.6755741642453,0.2924332220894086,64.36998024570357,26.640395943242556,,,-12.026479746909652,-0.0,-1415.1335558211829,263.2484262874151,-0.0,-239.77777585521125,-1403.6893851358886
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,11.178045194171851,276.88959213353604,-202.6659595768865,756.4451438439586,-8.752309592492026,-867.907584577596,850.402965392612,0.0,1.883523024985224,-12.501029326524332,16.26807537649478,1114.0407334226868,0.3136038559915509,52.59099997988756,26.640395943242556,,,-12.386945131769345,-0.0,-1372.7922880168983,276.88959213353604,-0.0,-239.77777585521127,-1348.0674168703429
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,11.97907938274894,290.4782901620338,-189.07726154838878,770.0338418724564,48.019000546964776,-811.1362744381393,907.1742755320688,48.019000546964776,2.2486822834268736,-12.135870068082683,16.63323463493643,1114.4058926811285,0.3365222635339722,42.38732706416416,26.640395943242556,,,-12.747410516629035,-0.0,-1326.9554729320557,290.4782901620338,-28.811400328178863,-239.7777758552113,-1317.8137694700413
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,12.780113571326032,304.0243861339945,-175.53116557642807,783.579937844417,98.83175332058696,-760.3235216645171,957.987028305691,98.83175332058696,2.613841541868524,-11.770710809641033,16.99839389337808,1114.7710519395703,0.3594305627620281,33.46274933158386,26.640395943242556,,,-13.107875901488725,-0.0,-1281.1388744759438,304.0243861339945,-59.29905199235217,-239.77777585521127,-1289.2991920910015
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,13.581147759903121,317.5354182275736,-162.02013348284896,797.0909699379961,144.74027968383072,-714.4149953012733,1003.8955546689348,144.74027968383072,2.979000800310174,-11.405551551199384,17.36355315181973,1115.1362111980118,0.39137737791560734,25.590938568157235,26.640395943242556,,,-13.468341286348416,-0.0,-1217.2452441687853,317.5354182275736,-86.84416781029843,-239.77777585521125,-1239.8001108930698
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,14.382181948480213,331.017245226675,-148.53830648374753,810.5727969370976,186.56402129804675,-672.5912536870572,1045.7192962831507,186.56402129804675,3.3441600587518243,-11.040392292757733,17.72871241026138,1115.5013704564535,0.4355812639537937,18.595989128012654,26.640395943242556,,,-13.828806671208106,-0.0,-1128.8374720924126,331.017245226675,-111.93841277882805,-239.77777585521127,-1163.365222170985
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,15.183216137057304,344.4744895272944,-135.08106218312815,824.0300412377169,224.9494918282082,-634.2057831568958,1084.1047668133122,224.9494918282082,3.709319317193475,-10.675233034316083,18.09387166870303,1115.866529714895,0.4798721112442426,12.339116996172791,26.640395943242556,,,-14.189272056067798,-0.0,-1040.255777511515,344.4744895272944,-134.9696950969249,-239.77777585521125,-1084.7180309924245
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,15.984250325634394,357.9108469390311,-121.64470477139145,837.4663986494536,260.41360748217227,-598.7416675029317,1119.5688824672764,260.41360748217227,4.0744785756351245,-10.310073775874432,18.45903092714468,1116.2316889733368,0.5193470484210062,6.70935822768175,26.640395943242556,,,-14.549737440927489,-0.0,-961.3059031579876,357.9108469390311,-156.24816448930335,-239.77777585521125,-1013.9707340043985
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,16.785284514211483,371.329307779757,-108.22624393066553,850.8848594901796,293.3746105240163,-565.7806644610878,1152.5298855091203,293.3746105240163,4.439637834076774,-9.944914517432782,18.824190185586332,1116.5968482317785,0.5476384211811731,1.6169307440056726,26.640395943242556,,,-14.910202825787177,-0.0,-904.7231576376538,371.329307779757,-176.0247663144098,-239.77777585521127,-964.1065948533051
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,17.586318702788574,384.7323175468181,-94.82323416360447,864.2878692572406,324.17454162991356,-534.9807333551905,1183.3298166150175,324.17454162991356,4.804797092518425,-9.579755258991131,19.189349444027982,1116.96200749022,0.5558119494979508,-3.0115897007712147,26.640395943242556,,,-15.27066821064687,-0.0,-888.3761010040985,384.7323175468181,-194.50472497794814,-239.77777585521125,-953.1969525010867
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,18.387352891365666,398.12189559095964,-81.43365611946291,877.6774473013822,353.0958382743979,-506.0594367107061,1212.2511132595018,353.0958382743979,5.169956350960075,-9.21459600054948,19.554508702469633,1117.3271667486617,0.5415589369655377,-7.2368326166183845,26.640395943242556,,,-15.63113359550656,-0.0,-916.8821260689247,398.12189559095964,-211.85750296463874,-239.7777758552113,-986.0266428933217
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,19.188387079942757,411.4997240654381,-68.05582764498445,891.0552757758607,380.37377564112523,-478.7814993439788,1239.5290506262293,380.37377564112523,5.535115609401726,-8.84943674210783,19.919667960911283,1117.6923260071035,0.4943641656763369,-11.109303408728842,26.640395943242556,,,-15.991598980366252,-0.0,-1011.2716686473262,411.4997240654381,-228.22426538467514,-239.77777585521127,-1083.765584802141
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,19.98942126851985,424.8672154884361,-54.68833622198645,904.4227671988587,406.20591627299,-452.949358712114,1265.361191258094,406.20591627299,5.900274867843376,-8.48427748366618,20.284827219352934,1118.057485265545,0.44613387224385265,-14.671411888986698,26.640395943242556,,,-16.352064365225942,-0.0,-1107.7322555122948,424.8672154884361,-243.72354976379398,-239.77777585521127,-1182.7184300080899
Reducción,AP0021,0.9650292131368937,tasa_gn_nm3_min,20.790455457096936,438.22556468682916,-41.32998702359339,917.7811163972517,430.75937521228843,-428.3958997728156,1289.9146501973923,430.75937521228843,6.265434126285025,-8.119118225224533,20.64998647779458,1118.4226445239867,0.40383530270087387,-17.959031849068047,26.640395943242556,,,-16.712529750085633,-0.0,-1192.3293945982523,438.22556468682916,-258.455625127373,-239.77777585521127,-1269.049760644093
