Batch,fase,orden_escalon_fase,ley_sn_escoria_pct_prev,sn_inventario_escoria_est_kg_prev,sn_extraido_real_kg,d_ley_sn_real_pts,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,rec_derivada__exceso_o2_combustion_pct,rec_derivada__oxygen_enrichment_pct,rec_derivada__relacion_C_Sn_carga,rec_derivada__relacion_CaO_carga,rec_derivada__ley_sn_carga_pct,rec_derivada__frac_carga_secundaria,fold,es_lockbox
AP0002,Fusión,1,9.3012,401.5233378781536,3398.371174469008,7.356600000000002,-1913.373616421048,1299.2700809478642,2714.8485140590287,2714.8485140590287,3.099870855222652,3.099870855222652,1304.763200824469,1304.763200824469,0.0738970594222752,0.0738970594222752,-3669.3709918138575,-3669.3709918138575,0.0,35.0,35.0,292.90078486689816,292.90078486689816,1.4398610499979896e-18,1.4398610499979896e-18,54.85773134584772,54.85773134584772,8.080525657587182e-24,8.080525657587182e-24,0.0010603485646209,0.0010603485646209,44.45665124963832,44.45665124963832,34.75911373562283,34.75911373562283,25.263929646809896,25.263929646809896,33.97654548766121,33.97654548766121,122.6278503999256,122.6278503999256,18.208835495208785,38.13966634405308,0.2261302060534667,0.1278373170603413,44.20089036808733,3.0490851613801166e-06,0,False
AP0002,Fusión,2,16.6578,2383.1011847227787,2728.8624927678925,3.607199999999999,-1465.5785256842732,1314.0402202686705,2867.035658433192,2867.035658433192,31.986042466124548,31.986042466124548,1291.5847530906135,1291.5847530906135,0.1971738377676739,0.1971738377676739,-3465.710142441506,-3465.710142441506,0.0,40.0,40.0,241.66538823064096,241.66538823064096,1.4398610499979896e-18,1.4398610499979896e-18,42.73488645203475,42.73488645203475,8.080525657587182e-24,8.080525657587182e-24,0.0001159210682196,0.0001159210682196,37.45590190721271,37.45590190721271,31.29612696316033,31.29612696316033,24.95900527954101,24.95900527954101,33.52914383782281,33.52914383782281,123.26221754286024,123.26221754286024,19.02359259991321,37.893802948472505,0.2497011037637234,0.1317013026167047,44.06968480436276,4.07598132947525e-07,0,False
AP0002,Fusión,3,20.265,4667.612920812743,4772.404739653895,-2.6359999999999992,-1353.5369181470037,1328.081161909652,3654.609958492561,3654.609958492561,0.0,0.0,1300.2554271783483,1300.2554271783483,0.187340236747019,0.187340236747019,-3574.7535065582206,-3574.7535065582206,0.0,45.0,45.0,237.08168499577485,237.08168499577485,1.4398610499979896e-18,1.4398610499979896e-18,42.595630423614,42.595630423614,0.0569877053244282,0.0569877053244282,0.0009258318048809,0.0009258318048809,35.49168813770601,35.49168813770601,32.05206493874285,32.05206493874285,24.37942170696494,24.37942170696494,32.24045571409626,32.24045571409626,123.52244912229938,123.52244912229938,19.322293057422414,37.35174950087648,0.2598400411661522,0.1268760043920775,44.0963633175415,0.0002070298308344,0,False
AP0002,Fusión,4,17.629,5446.096011110876,2875.018447594652,3.3633999999999986,-2567.8169019853167,1333.0329183609545,5644.564170398947,5644.564170398947,0.0,0.0,1320.809609253853,1320.809609253853,0.2240811663433729,0.2240811663433729,-3813.787545307993,-3813.787545307993,0.0,50.0,50.0,281.9811270793553,281.9811270793553,1.4398610499979896e-18,1.4398610499979896e-18,52.7004505721768,52.7004505721768,4.279598810826319e-20,4.279598810826319e-20,0.0019799658982425,0.0019799658982425,44.00619554356174,44.00619554356174,45.720362106239655,45.720362106239655,25.821520494249132,25.821520494249132,35.408228393554694,35.408228393554694,123.0849757215712,123.0849757215712,18.614380800556173,38.64902197988856,0.3090965565505325,0.1314859799412801,44.19581201661617,5.915934180745797e-06,0,False
AP0002,Fusión,5,20.9924,9966.88336227236,7500.757457325093,-2.340299999999999,-855.5545041567548,1315.354084593162,6914.857664636106,6914.857664636106,0.0,0.0,1323.6105854742411,1323.6105854742411,0.1408138461937093,0.1408138461937093,-4307.673038983005,-4307.673038983005,0.0,55.0,55.0,262.0345924551888,262.0345924551888,1.4398610499979896e-18,1.4398610499979896e-18,49.23786954624763,49.23786954624763,4.2795988108263204e-20,4.2795988108263204e-20,0.0015737281074215,0.0015737281074215,40.93283070155552,40.93283070155552,49.220043939635865,49.220043939635865,25.99743381488649,25.99743381488649,35.83324260673138,35.83324260673138,122.46985050702337,122.46985050702337,18.380744137063253,38.88231745982108,0.3576792937646253,0.1315009477280037,44.20845132229072,5.055764139572707e-06,0,False
AP0002,Fusión,6,18.6521,10034.644585990656,13361.818518268656,-3.4031,-3544.6862097957783,1277.1968162671606,8294.89738274788,8294.89738274788,0.0,0.0,1297.3365734243296,1297.3365734243296,0.1447461801647306,0.1447461801647306,-4462.563796929393,-4462.563796929393,0.0,63.0,63.0,292.74306036565724,292.74306036565724,1.4398610499979896e-18,1.4398610499979896e-18,53.49175669310989,53.49175669310989,4.0474699770286585e-20,4.0474699770286585e-20,0.002000308719559,0.002000308719559,44.4181314077295,44.4181314077295,53.95611530317064,53.95611530317064,26.281275632646345,26.281275632646345,36.54147644219882,36.54147644219882,122.9209445812084,122.9209445812084,18.629848253628847,39.103178293711984,0.3530193397194986,0.1282882962749315,44.14372002729521,5.7772848502012e-06,0,False
AP0002,Reducción,0,15.249,11345.639951573596,8543.606560411645,-10.8688,775.9961373745464,1252.5006195267988,9994.371364845283,9994.371364845283,1399.46503660946,1399.46503660946,1262.9864921187657,1262.9864921187657,0.1181043713364187,0.1181043713364187,7103.470187045021,7103.470187045021,0.0,30.0,30.0,,,,,,,2.76806658018272e-09,2.76806658018272e-09,0.0001671497049755,0.0001671497049755,,,48.93401318538786,48.93401318538786,21.85699074184345,21.85699074184345,20.542892302572437,20.542892302572437,99.57244811900576,99.57244811900576,-5.171972443111773,34.511084314520055,,,,,0,False
AP0002,Reducción,1,4.3802,2978.5592745818903,1335.0988267386354,-1.8721,-117.29602658948896,1259.587720832462,1773.164876275639,1773.164876275639,957.663884127256,957.663884127256,1232.4060663712876,1232.4060663712876,0.1814028358640266,0.1814028358640266,-773.8205827615474,-773.8205827615474,0.0,25.0,25.0,,,,,,,0.0,0.0,0.0,0.0,,,40.05152709960939,40.05152709960939,25.714768371582032,25.714768371582032,23.60521742078993,23.60521742078993,121.1510972764757,121.1510972764757,-4.632724782672534,33.88242367970169,,,,,0,False
AP0002,Reducción,2,2.5081,1643.4879113272589,752.5369620228224,-1.1684000000000003,802.0908077937893,1237.5127113048793,670.460058921511,670.460058921511,955.4854268100304,955.4854268100304,1273.4585077845616,1273.4585077845616,0.2082931884093659,0.2082931884093659,-1846.21206474041,-1846.21206474041,0.0,20.0,20.0,,,,,,,0.0,0.0,0.0,0.0,,,19.54537619938926,19.54537619938926,21.27144466824001,21.27144466824001,14.666680335464264,14.666680335464264,120.01602043999564,120.01602043999564,-6.282706112122823,29.60294410366319,,,,,0,False
AP0002,Reducción,3,1.3397,890.9934257718629,213.4704819350042,-0.2642,1167.0826472530462,1240.1655592857196,395.54393296144497,399.61172424051387,577.4042288983989,593.0154988891451,1230.7310541530062,1232.4002657647636,0.2650453726396709,0.273442522929693,-1789.4014672105102,-1775.5082583531366,13.893208857373564,15.0,16.093110308720696,,,,,,,0.0,0.0,0.0,0.0,,,5.740853294284865,8.342364313510469,18.66490333193824,18.504177852717696,9.763807327028305,9.853315033967782,118.83897564600385,114.793483457803,-8.23708345648347,27.2449408817736,,,,,0,False
