,0
cum_o2_nm3_prev,0.10067322395291045
volumen_o2_inyectado_lanza_escalon_nm3,0.09914887175567522
feed_total_kgh,0.09568073390683907
feed_Sn_kgf,0.09464941005295735
orden_escalon_fase,0.0908150577494653
volumen_gas_natural_inyectado_lanza_escalon_nm3,0.09060237397603821
o2_teorico_combustion_nm3,0.09060237397603821
o2_disponible_nm3,0.08626353622734939
cum_gn_nm3_prev,0.08220904153280717
cum_aire_nm3_prev,0.08041420126579713
cum_feed_CaO_kg_prev,0.07864763323571555
cum_feed_Sn_kg_prev,0.07848815121449171
ratio_sn_sio2_prev,0.07827124662516916
log_ratio_sn_sio2_prev,0.0747760573932883
volumen_aire_inyectado_lanza_escalon_nm3,0.07367844524569689
interaccion_Sn_x_FeO_prev,0.06867730200852318
delta_tiempo,0.06840392719750588
cum_feed_dross_Fe_kg_prev,0.06676309501362354
cum_feed_Carbon_kg_prev,0.06528706632212611
interaccion_C_x_Sn_prev,0.0648323759816094
interaccion_lanza_x_gn,0.062254099541365626
feed_Carbon_kgh,0.06103097902594179
ley_sn_escoria_pct_prev,0.06101171272489214
posicion_vertical_lanza_mm_prev,0.05981903002685485
ratio_sn_feo_prev,0.05853512105243208
lanza_pos_x_gas_total,0.054341657782264186
log_ratio_sn_feo_prev,0.05313643880578223
oxidante_sobre_carga_total,0.04589497832727929
posicion_vertical_lanza_mm,0.04575977259504427
cum_feed_Fe_kg_prev,0.043243691009482
tasa_o2_nm3_min,0.041516875498189165
feed_CaO_kgh,0.03625753099029527
ley_cao_escoria_pct_prev,0.032929338280984766
basicidad_B2_prev,0.030321061840941077
carbon_sobre_inventario_sn_prev,0.0284272459246262
interaccion_C_x_exceso_o2,0.027899161552493723
basicidad_B4_prev,0.02771991121085371
carga_termica_relativa,0.027024299224682302
ratio_feo_sio2_prev,0.026074923971861175
feed_Fe_kgh,0.02511459996644838
tasa_feed_Carbon_kg_min,0.02490999551667361
relacion_C_carga,0.02360843619531572
relacion_C_cum_Sn_cum_prev,0.023332336033718093
feed_dross_Fe_kgh,0.022724989251224237
total_process_gas_nm3_min,0.020982400403501522
tasa_feed_dross_Fe_kg_min,0.01616646724635462
tasa_feed_Fe_kg_min,0.016063496605238647
tasa_aire_nm3_min,0.013311013692111295
tasa_feed_CaO_kg_min,0.012679703172014278
d_presion_suministro_gn_lanza_kpa,0.012553365597804067
interaccion_B2_x_temp_prev,0.012138364938038215
interaccion_C_x_FeO_prev,0.011672186456740619
indice_severidad_reductora,0.011542178023291605
interaccion_FeO_x_B2_prev,0.0110683853935436
grad_temperatura_horno_celsius_prev,0.010178004482539471
oxygen_enrichment_pct,0.008738191826778596
presion_suministro_o2_lanza_kpa,0.008729711894209569
tasa_feed_total_kg_min,0.008115237950694798
d_posicion_vertical_lanza_mm,0.007873409344025362
grad_posicion_vertical_lanza_mm,0.006353756225499829
tasa_feed_Sn_kg_min,0.006259061699021018
indice_estructural_molar_prev,0.005766786692799286
grad_presion_suministro_gn_lanza_kpa,0.005037402126203183
presion_punta_lanza_kpa_prev,0.003864640571653588
tasa_gn_nm3_min,0.002863706126621679
temperatura_gas_pre_bhf_celsius_prev,0.002575889651179608
tiro_horno_pct_prev,0.0023066393439048483
exceso_C_estequiometrico_pct,0.0022742485903934906
d_presion_suministro_o2_lanza_kpa,0.001461264429291731
exceso_o2_combustion_pct,0.0
grad_presion_suministro_o2_lanza_kpa,0.0
margen_presion_gn,0.0
ley_fe_total_escoria_pct_prev,0.0
ley_feo_escoria_pct_prev,0.0
ley_sio2_escoria_pct_prev,0.0
interaccion_C_x_temp_prev,0.0
presion_suministro_gn_lanza_kpa,0.0
relacion_CaO_carga_Fe,0.0
temperatura_horno_celsius_prev,0.0
