kpi,modelo,muestra,variable,coef_por_sd,ci_lo,ci_hi,p,r2_adj,n,significativa,consistente
rendimiento_proxy_batch,M1_Fusion,dev,T_media_F,-0.895923538212863,-2.608078900211632,0.8162318237859059,0.3050825557386838,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,T_final_F,0.6134188519833955,-0.9066416975565735,2.1334794015233647,0.42897817342005096,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,dur_F,-0.6735335364541699,-2.1637345009519406,0.8166674280436008,0.3756958491111937,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,feed_rate_F,-1.1840357164955824,-2.804841447628897,0.43677001463773224,0.1522014708850617,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,lanza_media_F,1.1094242790355568,0.24712239540422987,1.9717261626668838,0.011680275010169383,0.01887244571762825,298,True,True
rendimiento_proxy_batch,M1_Fusion,dev,lanza_std_F,-0.686753940440623,-1.7977551635703342,0.42424728268908807,0.22569176579320505,0.01887244571762825,298,False,False
rendimiento_proxy_batch,M1_Fusion,dev,feed_sn_total_t,1.3300231188234188,-0.21988454526817325,2.879930782915011,0.0925872677688951,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,ley_sn_conc_batch_pct,-0.7960477865929253,-1.6032063861368757,0.011110812951025117,0.053238117982914564,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,espesor_ladrillo_norm_mm,-0.2265221216308082,-2.148019746006724,1.6949755027451077,0.8172706320594165,0.01887244571762825,298,False,False
rendimiento_proxy_batch,M1_Fusion,dev,frac_carga_secundaria_F,-0.3550874960078206,-1.5960455449044442,0.8858705528888031,0.574917718046336,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,dev,feed_dross_Fe_total_t,-0.18970974734074264,-1.4934902957138547,1.1140708010323697,0.7754991114056717,0.01887244571762825,298,False,True
rendimiento_proxy_batch,M1_Fusion,total,C_por_Sn_F,0.5083817178995355,-0.14260631670151402,1.1593697525005848,0.1258654054047198,0.042244926564437346,361,False,False
rendimiento_proxy_batch,M1_Fusion,total,cal_por_carga_F,-0.9170510050574905,-1.6846077632698893,-0.14949424684509172,0.019196186093962835,0.042244926564437346,361,True,False
rendimiento_proxy_batch,M1_Fusion,total,gn_por_t_carga_F,-0.08498305968290773,-0.9495707326137941,0.7796046132479786,0.8472322496078308,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,exceso_o2_F,-0.4259906459434202,-0.9993853279625722,0.14740403607573183,0.14536192755781402,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,enriq_o2_F,-0.36495679607758613,-2.0373557534760813,1.307442161320909,0.668862086393494,0.042244926564437346,361,False,False
rendimiento_proxy_batch,M1_Fusion,total,T_media_F,-0.913795917303718,-2.4575078958313923,0.6299160612239563,0.24596937788704787,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,T_final_F,0.5805962471465044,-0.8469160917701096,2.0081085860631185,0.4253613688125726,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,dur_F,-0.8730241375391065,-1.9519583671908558,0.205910092112643,0.11275903668726779,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,feed_rate_F,-1.4645971332889254,-2.949426643549076,0.020232376971225374,0.05320449729368638,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,lanza_media_F,0.9951197925419605,0.2568323971778441,1.7334071879060768,0.008246960203715972,0.042244926564437346,361,True,True
rendimiento_proxy_batch,M1_Fusion,total,lanza_std_F,-0.5334165350243241,-1.6018219862205558,0.5349889161719077,0.32780744415616636,0.042244926564437346,361,False,False
rendimiento_proxy_batch,M1_Fusion,total,feed_sn_total_t,1.566205934159331,0.1893613156417011,2.943050552676961,0.025779103607975227,0.042244926564437346,361,True,True
rendimiento_proxy_batch,M1_Fusion,total,ley_sn_conc_batch_pct,-0.6580771943697417,-1.3433438333137544,0.02718944457427097,0.05980911677393738,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,espesor_ladrillo_norm_mm,-0.4039637905599004,-1.8864007304359074,1.0784731493161064,0.5932793915353882,0.042244926564437346,361,False,False
rendimiento_proxy_batch,M1_Fusion,total,frac_carga_secundaria_F,-0.5498889155913044,-1.7325080340200523,0.6327302028374434,0.3621187675784684,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,total,feed_dross_Fe_total_t,-0.15929219642969186,-1.380330051815783,1.0617456589563994,0.7981903446615959,0.042244926564437346,361,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,C_por_Sn_F,-0.4609988015288913,-2.6942932603796375,1.772295657321855,0.6857879819640456,0.11453229272599197,63,False,False
rendimiento_proxy_batch,M1_Fusion,lockbox,cal_por_carga_F,0.5510856232381798,-9.24183918194285,10.34401042841921,0.9121756385083288,0.11453229272599197,63,False,False
rendimiento_proxy_batch,M1_Fusion,lockbox,gn_por_t_carga_F,-0.539777307447951,-3.5186634391126974,2.4391088242167953,0.7224790630203164,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,exceso_o2_F,-1.4033324987705658,-2.50489235382564,-0.30177264371549173,0.012528545086974267,0.11453229272599197,63,True,True
rendimiento_proxy_batch,M1_Fusion,lockbox,enriq_o2_F,0.5811481455700487,-4.889568326482651,6.0518646176227495,0.8350690599914923,0.11453229272599197,63,False,False
rendimiento_proxy_batch,M1_Fusion,lockbox,T_media_F,-9.281603135422083,-17.9233498467993,-0.639856424044865,0.03528394507172843,0.11453229272599197,63,True,True
rendimiento_proxy_batch,M1_Fusion,lockbox,T_final_F,5.4315326472809815,-1.7520203350646026,12.615085629626567,0.13835574702192807,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,dur_F,-1.1658640259716204,-21.42946458974513,19.097736537801893,0.9102158271339225,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,feed_rate_F,-3.0233773705133142,-11.452801313759153,5.406046572732524,0.48206863382051635,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,lanza_media_F,0.5894992812392879,-1.3982857559776183,2.577284318456194,0.5610728865076248,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,lanza_std_F,0.5380395382264327,-2.29922367368772,3.3753027501405852,0.7101352835454943,0.11453229272599197,63,False,False
rendimiento_proxy_batch,M1_Fusion,lockbox,feed_sn_total_t,1.8905196862033158,-9.5257927269055,13.306832099312132,0.7455093217615042,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,ley_sn_conc_batch_pct,-0.35882466248044764,-5.412648358178968,4.694999033218073,0.8893247623251532,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,espesor_ladrillo_norm_mm,0.6863541317871764,-67.69972877677702,69.07243704035136,0.9843057463032342,0.11453229272599197,63,False,False
rendimiento_proxy_batch,M1_Fusion,lockbox,frac_carga_secundaria_F,-4.142661186930521,-29.670452327407595,21.385129953546553,0.7504365282499138,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M1_Fusion,lockbox,feed_dross_Fe_total_t,-0.2996058378679294,-15.059556100224306,14.460344424488447,0.9682649654941033,0.11453229272599197,63,False,True
rendimiento_proxy_batch,M2_Reduccion,dev,carbon_total_R,0.40647493826143305,-4.6265223918048,5.439472268327666,0.8742278035365605,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,carbon_por_Sn_inv_R,-0.5000357011194357,-1.5307773436169843,0.5307059413781127,0.34169467602858183,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,gn_total_R,-1.0425158288881453,-1.9909001243086895,-0.09413153346760106,0.0312010221603329,0.06014410155625505,297,True,False
rendimiento_proxy_batch,M2_Reduccion,dev,exceso_o2_R,-0.49773955980134654,-1.24489556092546,0.24941644132276697,0.19165914210755342,0.06014410155625505,297,False,True
rendimiento_proxy_batch,M2_Reduccion,dev,dur_R,0.9475758652971311,0.13202594567627446,1.7631257849179878,0.02277104371269313,0.06014410155625505,297,True,False
rendimiento_proxy_batch,M2_Reduccion,dev,carbon_rate_R0,-0.13006510555491765,-8.692367784506603,8.432237573396767,0.976248326366554,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,perfil_carbon_R,-0.342741129289686,-9.662147269073653,8.97666501049428,0.9425367502700314,0.06014410155625505,297,False,True
rendimiento_proxy_batch,M2_Reduccion,dev,T_media_R,-0.27579774301243537,-1.1956162465739275,0.6440207605490569,0.5567509668807257,0.06014410155625505,297,False,True
rendimiento_proxy_batch,M2_Reduccion,dev,lanza_media_R,0.9641333348031512,0.2976868815406599,1.6305797880656425,0.0045763108677840305,0.06014410155625505,297,True,False
rendimiento_proxy_batch,M2_Reduccion,dev,feed_sn_total_t,0.38048112869292694,-0.45974622002049603,1.22070847740635,0.3747921295098694,0.06014410155625505,297,False,True
rendimiento_proxy_batch,M2_Reduccion,dev,ley_sn_conc_batch_pct,0.002596362393724443,-0.7819357969440045,0.7871285217314533,0.9948246507059275,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,espesor_ladrillo_norm_mm,-0.7888516025479014,-2.2359960010121553,0.6582927959163524,0.2853427171703474,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,frac_carga_secundaria_F,0.5004404038994448,-0.5104912330505393,1.5113720408494289,0.33192744041020517,0.06014410155625505,297,False,False
rendimiento_proxy_batch,M2_Reduccion,dev,feed_dross_Fe_total_t,-0.8087848493810719,-1.8215260469927648,0.20395634823062103,0.1175252238149348,0.06014410155625505,297,False,True
rendimiento_proxy_batch,M2_Reduccion,total,carbon_total_R,0.4835530045225678,-4.085820539351108,5.052926548396243,0.835687501952116,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,carbon_por_Sn_inv_R,-0.4507973593548553,-1.4393342752026201,0.5377395564929095,0.3714330811957455,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,gn_total_R,-0.7948895367663145,-1.5912522670173352,0.0014731934847063144,0.0504253220616752,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,exceso_o2_R,-0.3864742353284585,-1.0310942199415503,0.2581457492846333,0.23996548489743752,0.05404010266770176,360,False,True
rendimiento_proxy_batch,M2_Reduccion,total,dur_R,0.8548170950842491,0.07274163782690302,1.6368925523415951,0.032172385679262845,0.05404010266770176,360,True,False
rendimiento_proxy_batch,M2_Reduccion,total,carbon_rate_R0,-0.25031796899166947,-8.072291466206986,7.571655528223648,0.9499874322853286,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,perfil_carbon_R,-0.21127237821424982,-8.773335400862674,8.350790644434174,0.9614270211288372,0.05404010266770176,360,False,True
rendimiento_proxy_batch,M2_Reduccion,total,T_media_R,-0.4725907804887708,-1.343218748367653,0.3980371873901115,0.28737409974107664,0.05404010266770176,360,False,True
rendimiento_proxy_batch,M2_Reduccion,total,lanza_media_R,0.6201883911812919,-0.024919429031579288,1.265296211394163,0.059530643208869784,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,feed_sn_total_t,0.3011952043754511,-0.5215950825346376,1.1239854912855398,0.47308083805521817,0.05404010266770176,360,False,True
rendimiento_proxy_batch,M2_Reduccion,total,ley_sn_conc_batch_pct,-0.03915979944079301,-0.6699654788600762,0.59164587997849,0.9031582770535,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,espesor_ladrillo_norm_mm,-0.4629169862887952,-1.5018180811242188,0.5759841085466284,0.3824847396641756,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,frac_carga_secundaria_F,0.3654242780345238,-0.6237083187954983,1.3545568748645458,0.46901209585962633,0.05404010266770176,360,False,False
rendimiento_proxy_batch,M2_Reduccion,total,feed_dross_Fe_total_t,-0.7794297723840842,-1.7918236194796964,0.23296407471152802,0.1313109078244726,0.05404010266770176,360,False,True
rendimiento_proxy_batch,M2_Reduccion,lockbox,carbon_total_R,-8.91305153585813,-29.902697553062378,12.076594481346117,0.4052509863857374,0.039604689275395843,63,False,False
rendimiento_proxy_batch,M2_Reduccion,lockbox,gn_total_R,0.5058392090823007,-1.6781937535860645,2.689872171750666,0.6498698015489783,0.039604689275395843,63,False,False
rendimiento_proxy_batch,M2_Reduccion,lockbox,exceso_o2_R,-0.4974971081010504,-1.8868030952118302,0.8918088790097294,0.4827763014941908,0.039604689275395843,63,False,True
rendimiento_proxy_batch,M2_Reduccion,lockbox,carbon_rate_R0,16.746337726224326,-21.2572153744386,54.74989082688725,0.38777367903611637,0.039604689275395843,63,False,False
rendimiento_proxy_batch,M2_Reduccion,lockbox,perfil_carbon_R,-20.2341087057938,-63.80461555321765,23.33639814163005,0.3627140309529129,0.039604689275395843,63,False,True
rendimiento_proxy_batch,M2_Reduccion,lockbox,T_media_R,-2.9697585004818396,-6.7490402701585985,0.8095232691949197,0.12352644554430306,0.039604689275395843,63,False,True
rendimiento_proxy_batch,M2_Reduccion,lockbox,lanza_media_R,-0.2378425853306827,-1.5450812835591416,1.0693961128977763,0.7213903716893342,0.039604689275395843,63,False,False
