,0
ley_feo_escoria_pct_prev,0.1840161146104276
ratio_sn_feo_prev,0.09666209252247933
ley_sio2_escoria_pct_prev,0.022393701049262173
d_presion_suministro_gn_lanza_kpa,0.014020832416493078
ley_fe_total_escoria_pct_prev,0.013700726945644347
tasa_feed_CaO_kg_min,0.01268819781206545
cum_aire_nm3_prev,0.009130613222435469
termocupla_media_celsius_prev,0.008895626590207794
cum_feed_Carbon_kg_prev,0.008832401668184487
tiro_horno_pct_prev,0.008290497084011039
tasa_feed_Carbon_kg_min,0.008254395986627961
interaccion_C_x_exceso_o2,0.007968530783777638
interaccion_C_x_Sn_prev,0.005813433635930521
estequiometria_lanza_planta_pct,0.005584752120086111
exceso_C_estequiometrico_pct,0.005450287665732323
log_ratio_sn_feo_prev,0.005389630660344457
ley_sn_escoria_pct_prev,0.004261003689289078
interaccion_Sn_x_FeO_prev,0.004117240158402935
relacion_CaO_carga_Fe,0.003801148534584664
sn_reciclo_t3_kgf,0.0037264110160700526
interaccion_FeO_x_B2_prev,0.0037119477614594
sn_Fe_t4_kgf,0.0035759850042052176
cum_o2_nm3_prev,0.0035685822466845485
ley_sn_dross_batch_pct,0.0032183360046260656
sn_pellets_t7_kgf,0.0030223457548197662
tasa_feed_total_kg_min,0.0030161940285098553
posicion_vertical_lanza_mm_prev,0.0030015069541031504
exceso_o2_combustion_pct,0.00280267001243002
margen_presion_gn,0.002716264841089444
cum_feed_dross_Fe_kg_prev,0.002517409424489325
relacion_CaO_carga,0.0024848861999604123
feed_Carbon_kgh,0.00239199727081707
oxidante_sobre_carga_total,0.002353418856768008
cum_feed_reciclo_kg_prev,0.0020551645908766015
presion_punta_lanza_kpa_prev,0.0016354685718778183
volumen_aire_inyectado_lanza_escalon_nm3,0.0016020048209309356
tasa_o2_nm3_min,0.0015446037572792505
indice_severidad_reductora,0.0013450879043540142
cum_feed_total_kg_prev,0.0012766697157476693
feed_dross_Fe_kgh,0.0012290310787883342
interaccion_C_x_FeO_prev,0.001213908294722299
feed_total_kgh,0.001203798415415558
cum_feed_Fe_kg_prev,0.001119271524530574
frac_pellets_carga,0.0011008851892508665
ley_sn_carga_pct,0.0010898495882436076
tasa_aire_nm3_min,0.0009788499072559854
feed_carga_secundaria_kgh,0.0009658567189686718
tasa_feed_conc_kg_min,0.0009176344645831725
cum_feed_Sn_kg_prev,0.0008524741045230933
volumen_o2_inyectado_lanza_escalon_nm3,0.0006799951054598629
tasa_feed_Fe_kg_min,0.0006471081960790715
sn_dross_Fe_t5_kgf,0.0006302117433754972
tasa_gn_nm3_min,0.0006001028370996364
