r2_oof,mae_oof,r2_lockbox,mae_lockbox,k,features
0.7016926584145389,1130.432335328104,0.6685426566890291,1169.4815625930921,4,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev
0.7220103881810015,1055.6488345811365,0.6804094395576505,1135.9415134371318,6,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev
0.7396266412673335,1007.4679217539007,0.7007913184309336,1097.0334097312789,8,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev;carbon_sobre_inventario_sn_prev;sn_inventario_escoria_est_kg_prev
0.7381420966641821,1011.8976980089718,0.7081385756459735,1087.6871860368715,10,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev;carbon_sobre_inventario_sn_prev;sn_inventario_escoria_est_kg_prev;relacion_CaO_carga;interaccion_Sn_x_FeO_prev
0.7341769980497689,1013.6534879499462,0.7068712278867649,1067.3361300691513,12,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev;carbon_sobre_inventario_sn_prev;sn_inventario_escoria_est_kg_prev;relacion_CaO_carga;interaccion_Sn_x_FeO_prev;tasa_feed_CaO_kg_min;ratio_sn_sio2_prev
0.7311581373723621,1007.1117666014563,0.7104079002925626,1059.936968829006,15,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev;carbon_sobre_inventario_sn_prev;sn_inventario_escoria_est_kg_prev;relacion_CaO_carga;interaccion_Sn_x_FeO_prev;tasa_feed_CaO_kg_min;ratio_sn_sio2_prev;tasa_feed_dross_Fe_kg_min;oxidante_sobre_carga_total;ley_sn_carga_batch_pct
0.7424136560867499,988.8345163386992,0.7133807896149666,1068.0449848824267,19,feed_Sn_kgf;margen_presion_gn;basicidad_B4_prev;interaccion_C_x_Sn_prev;cum_feed_reciclo_kg_prev;posicion_vertical_lanza_mm_prev;carbon_sobre_inventario_sn_prev;sn_inventario_escoria_est_kg_prev;relacion_CaO_carga;interaccion_Sn_x_FeO_prev;tasa_feed_CaO_kg_min;ratio_sn_sio2_prev;tasa_feed_dross_Fe_kg_min;oxidante_sobre_carga_total;ley_sn_carga_batch_pct;interaccion_B2_x_temp_prev;grad_presion_suministro_gn_lanza_kpa;ley_sio2_escoria_pct_prev;tasa_feed_total_kg_min
