Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0007,Fusión,1,0.6561813002146002,21.4004,2583.714577036105,-1363.0510998571094,1230.3118980188292,3120.6251074851075,3120.6251074851075,,,1228.9135123730573,1228.9135123730573,0.20937869684813235,0.20937869684813235,-934.9819431707165,-934.9819431707165,0.0,-192.15960530687136,-192.15960530687136,-202.36626567935613,-202.36626567935613,-96.66504778261539,-96.66504778261539,-39.23005492701168,-39.23005492701168,-395.31065157593383,-395.31065157593383,35.0,35.0,292.2298158998843,292.2298158998843,1.278554116600844e-22,1.278554116600844e-22,55.16607010452829,55.16607010452829,2.6015134870283592e-23,2.6015134870283592e-23,0.004872745165118464,0.004872745165118464,50.77022117332176,50.77022117332176,33.441975120261866,33.441975120261866,25.104977794828873,25.104977794828873,33.661041821676584,33.661041821676584,122.47715750558037,122.47715750558037,18.26587815202095,18.26587815202095,0.21769753794524074,0.21769753794524074,1,False
AP0007,Fusión,2,0.5595586262681238,24.6101,4109.784472427545,-1134.8267707415716,1227.395208797906,3589.220362070899,3589.220362070899,,,1227.7033075290656,1227.7033075290656,0.28520971202607553,0.28520971202607553,-817.1279106611669,-817.1279106611669,0.0,-92.57683416692257,-92.57683416692257,-200.8443012938054,-200.8443012938054,-120.25166807552017,-120.25166807552017,-36.809645239028214,-36.809645239028214,-357.39514398696224,-357.39514398696224,40.0,40.0,292.4856294461382,292.4856294461382,1.278554116600844e-22,1.278554116600844e-22,55.149918024326745,55.149918024326745,2.601513487028359e-23,2.601513487028359e-23,0.005646661093564537,0.005646661093564537,50.85531035632622,50.85531035632622,37.78863793349847,37.78863793349847,25.59228071424696,25.59228071424696,34.909138378567164,34.909138378567164,122.9395784166124,122.9395784166124,18.64212206036404,18.64212206036404,0.24583867428083603,0.24583867428083603,1,False
AP0007,Fusión,3,0.6015973736732223,23.9874,3890.4042873993276,-1419.6308627254502,1215.276891449091,4652.906567960146,4652.906567960146,,,1221.2158377158914,1221.2158377158914,0.26828007091153966,0.26828007091153966,-689.8001331752866,-689.8001331752866,0.0,49.28041869096078,49.28041869096078,-192.68560150260365,-192.68560150260365,-147.44996230780538,-147.44996230780538,-23.834705612679954,-23.834705612679954,-365.8599645442302,-365.8599645442302,45.0,45.0,292.6270875792573,292.6270875792573,1.278554116600844e-22,1.278554116600844e-22,47.64421194113689,47.64421194113689,0.17233765868042256,0.17233765868042256,0.0007344095173470702,0.0007344095173470702,50.89063844542572,50.89063844542572,42.701589744678444,42.701589744678444,25.981009852753253,25.981009852753253,36.21560462458217,36.21560462458217,123.19701380014716,123.19701380014716,19.48530460226434,19.48530460226434,0.2859261738268821,0.2859261738268821,1,False
AP0007,Fusión,4,0.5948559188917892,23.794,6228.872250630451,-1034.9752796130279,1202.7180665871617,6322.128477282093,6322.128477282093,,,1204.3576344239066,1204.3576344239066,0.20240261523294803,0.20240261523294803,-622.1294473460031,-622.1294473460031,0.0,125.27120127277996,125.27120127277996,-171.4845749638677,-171.4845749638677,-167.86706337246116,-167.86706337246116,-0.0,-0.0,-398.798692383526,-398.798692383526,50.0,50.0,274.8250789365708,274.8250789365708,1.2785541166008437e-22,1.2785541166008437e-22,50.3694972463682,50.3694972463682,5.492949661964755e-23,5.492949661964755e-23,0.0021763902154977107,0.0021763902154977107,47.81639184847236,47.81639184847236,44.1354297177453,44.1354297177453,26.22049474419488,26.22049474419488,36.39549392361111,36.39549392361111,122.78469479709202,122.78469479709202,18.571904225352032,18.571904225352032,0.30740044039331715,0.30740044039331715,1,False
AP0007,Fusión,5,0.6605316393472083,22.4163,5596.289930627234,-2018.7041292965314,1191.0921081963083,6540.639858557447,6540.639858557447,,,1194.6171432831363,1194.6171432831363,0.20202468328442832,0.20202468328442832,-660.2941142914386,-660.2941142914386,0.0,97.93825803942832,97.93825803942832,-159.23484659133254,-159.23484659133254,-190.75954948282035,-190.75954948282035,-0.0,-0.0,-398.98765835778585,-398.98765835778585,55.0,55.0,292.2188552129836,292.2188552129836,1.278554116600844e-22,1.278554116600844e-22,54.605794924781456,54.605794924781456,9.217011436665913e-23,9.217011436665913e-23,0.007521881815046073,0.007521881815046073,50.85042397635324,50.85042397635324,45.93490738641649,45.93490738641649,26.609183373108216,26.609183373108216,37.333457462811715,37.333457462811715,122.3930823370423,122.3930823370423,18.44783785679058,18.44783785679058,0.29967641270079726,0.29967641270079726,1,False
AP0007,Fusión,6,0.6612553394855298,21.6705,10771.634653529825,-3106.415930860374,1174.2077339153514,9457.614290173717,9457.614290173717,,,1191.6633596652919,1191.6633596652919,0.014353118757926905,0.014353118757926905,-584.4820989712453,-584.4820989712453,0.0,281.0139109466916,281.0139109466916,-155.5201420177213,-155.5201420177213,-207.90210938025083,-207.90210938025083,-0.0,-0.0,-492.8234406210366,-492.8234406210366,64.0,64.0,257.01049448732323,257.01049448732323,1.278554116600844e-22,1.278554116600844e-22,51.378683268797566,51.378683268797566,9.190474523283662e-23,9.190474523283662e-23,0.0028314833068544295,0.0028314833068544295,41.16548617217368,41.16548617217368,48.06979458684222,48.06979458684222,17.901718727068342,17.901718727068342,30.79291679122578,30.79291679122578,120.59202249641093,120.59202249641093,56.7370216542947,56.7370216542947,0.3514118369033544,0.3514118369033544,1,False
AP0007,Reducción,0,0.7372198763455029,17.6383,10737.97756298263,2259.3675709311083,1167.4799583187819,11282.024399962487,11282.024399962487,487.9434039041032,487.9434039041032,1157.1151666879325,1157.1151666879325,0.009562007297185562,0.009562007297185562,10200.86910741185,10200.86910741185,0.0,11282.024399962487,11282.024399962487,-292.7660423424619,-292.7660423424619,-70.51867857994893,-70.51867857994893,-0.0,-0.0,-495.2189963514072,-495.2189963514072,30.0,30.0,,,,,,,2.3765913919606245e-23,2.3765913919606245e-23,4.312302015962139e-05,4.312302015962139e-05,,,38.302771783644154,38.302771783644154,8.672174584424052,8.672174584424052,17.531879261670156,17.531879261670156,90.75695643720805,90.75695643720805,110.96692506170278,110.96692506170278,,,1,False
AP0007,Reducción,1,0.9542096235656329,4.2122,549.8289390213948,-1282.9906195573567,1170.3022616733442,1077.222585312705,1057.3360069345301,0.0,0.0,1170.8406826510786,1170.3767170778951,0.2442783942006695,0.28444105545079595,380.1413400700317,400.34444343830734,20.203103368275663,1077.222585312705,1057.3360069345301,-0.0,-0.0,-96.56886706618789,-76.56051594480064,-0.0,-0.0,-377.86080289966526,-357.779472274602,25.0,25.0,,,,,,,1.8528169194075503e-23,1.8528169194075503e-23,8.285359824525547e-22,8.285359824525547e-22,,,58.04535435267857,41.333467937984295,24.86888135827106,26.845242555596457,21.44205242654552,19.038996422491692,118.26853628849638,118.32802469789488,-6.955113138335515,-18.25761768000815,,,1,False
AP0010,Fusión,1,1.0,17.365,5834.549909626093,-7.64970948339243e-22,1254.7033587194155,4875.9420932247685,4875.9420932247685,,,1235.7904376167833,1235.7904376167833,0.1331620436844122,0.1331620436844122,-943.77094877573,-943.77094877573,0.0,-142.84246553764967,-142.84246553764967,-211.01474808711404,-211.01474808711404,-94.26053367978051,-94.26053367978051,-52.98390541446361,-52.98390541446361,-433.4189781577939,-433.4189781577939,30.0,30.0,169.62277922453706,169.62277922453706,40.04197851110388,40.04197851110388,0.012360408998749886,0.012360408998749886,88.46197645399305,88.46197645399305,132.61807092737268,132.61807092737268,3.58245373437211e-23,3.58245373437211e-23,38.61373291015625,38.61373291015625,27.313966141958083,27.313966141958083,39.19121595594618,39.19121595594618,121.9742966812376,121.9742966812376,18.63128540577497,18.63128540577497,0.23163408879676176,0.23163408879676176,1,False
AP0010,Fusión,2,1.0,8.6234,5985.483549991019,-5.457124296687316e-22,1226.6156305358516,4771.494753897534,4771.494753897534,,,1242.6982187883298,1242.6982187883298,0.11318518760140317,0.11318518760140317,-899.7128377285275,-899.7128377285275,0.0,-49.07578831732985,-49.07578831732985,-219.70203518439135,-219.70203518439135,-111.47782237102302,-111.47782237102302,-66.79946775755661,-66.79946775755661,-443.4074061992984,-443.4074061992984,35.0,35.0,151.97594008421248,151.97594008421248,36.17608707191096,36.17608707191096,0.01227942682136365,0.01227942682136365,79.46448588851317,79.46448588851317,119.26399148191425,119.26399148191425,3.5824537343721096e-23,3.5824537343721096e-23,38.62606903238617,38.62606903238617,28.14806918674045,28.14806918674045,40.93351119505643,40.93351119505643,122.6502621799045,122.6502621799045,18.462949999163143,18.462949999163143,0.2581316527547327,0.2581316527547327,1,False
