r2_oof,mae_oof,r2_lockbox,mae_lockbox,k,features
0.9722063415292211,365.685549631566,0.9820061010299295,352.3607870947623,4,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev
0.9713358205585352,366.8706647185226,0.9824887570232366,347.04611687086805,6,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev
0.9724027493981753,357.1485907610349,0.9844014480940677,320.7977123040484,8,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev;cum_o2_nm3_prev;feed_Sn_kgf
0.9718348705391917,360.5692684745424,0.984666052185184,313.8484099103477,10,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev;cum_o2_nm3_prev;feed_Sn_kgf;tasa_feed_pellets_kg_min;cum_feed_Carbon_kg_prev
0.9717121359700135,361.401007417271,0.983595286519067,326.4888830574023,12,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev;cum_o2_nm3_prev;feed_Sn_kgf;tasa_feed_pellets_kg_min;cum_feed_Carbon_kg_prev;grad_posicion_vertical_lanza_mm;feo_inventario_escoria_est_kg_prev
0.972244559461624,355.1903725874531,0.9836783464651818,326.12537717268333,15,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev;cum_o2_nm3_prev;feed_Sn_kgf;tasa_feed_pellets_kg_min;cum_feed_Carbon_kg_prev;grad_posicion_vertical_lanza_mm;feo_inventario_escoria_est_kg_prev;grad_presion_suministro_o2_lanza_kpa;ley_sn_pellets_batch_pct;presion_suministro_o2_lanza_kpa
0.972690179704188,355.4373367321696,0.9836356702997883,333.30352290659766,16,sn_inventario_escoria_est_kg_prev;interaccion_C_x_Sn_prev;cum_feed_CaO_kg_prev;cum_feed_Sn_kg_prev;masa_escoria_est_kg_prev;grad_temperatura_horno_celsius_prev;cum_o2_nm3_prev;feed_Sn_kgf;tasa_feed_pellets_kg_min;cum_feed_Carbon_kg_prev;grad_posicion_vertical_lanza_mm;feo_inventario_escoria_est_kg_prev;grad_presion_suministro_o2_lanza_kpa;ley_sn_pellets_batch_pct;presion_suministro_o2_lanza_kpa;ley_sio2_escoria_pct_prev
