Batch,fase,orden_escalon_fase,avance_reduccion_sn_prev,ley_sn_escoria_pct_prev,sn_extraido_real_kg,feo_extraido_real_kg,temperatura_real,pred_sn_kg_historico,pred_sn_kg_recomendado,pred_feo_reducido_kg_historico,pred_feo_reducido_kg_recomendado,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,fold,es_lockbox
AP0004,Fusión,1,0.801536922771285,13.6815,3475.149096064195,-1402.6031377923023,1229.2992881681967,2673.6950885108604,2673.6950885108604,,,1220.9357021628566,1220.9357021628566,0.19441765245315085,0.19441765245315085,-849.3954056677617,-849.3954056677617,0.0,-117.40076171951402,-117.40076171951402,-192.33330053722383,-192.33330053722383,-102.09062609698066,-102.09062609698066,-25.349879002576017,-25.349879002576017,-402.79117377342453,-402.79117377342453,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,18.321107251852663,18.321107251852663,0.23882367036353516,0.23882367036353516,4,False
AP0004,Fusión,2,0.714533528355962,18.3199,3374.052796811287,-2106.7919219789533,1226.0448253418967,3291.556821051193,3325.253066690043,,,1227.9827808301563,1227.3525451530847,0.28557185329205104,0.2929170295535616,-787.6048556576595,-752.5294611088136,35.07539454884591,-58.66290260948397,-25.997658114885773,-201.19576940524468,-200.40317940713933,-121.6584094137383,-124.97390884249452,-39.444036337175476,-38.183564983032284,-357.21407335397447,-353.5414852232192,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,52.02833837493648,38.74927442597179,40.14966082771781,25.360810707939994,25.572988249538557,34.31721928066678,34.967503219031585,123.18253248426649,122.5853767869652,18.658570886142396,18.700309388735093,0.25542242617595745,0.2646533110793931,4,False
AP0004,Fusión,3,0.6515471830012278,19.7822,5173.040168505988,-1683.752564798363,1218.65041424143,4222.659812957558,4865.117547384587,,,1214.8791884162308,1206.796175270301,0.319028446289229,0.31191959355706156,-679.1598705202496,-320.6009229218784,358.55894759837116,13.130464876244751,400.6433068408969,-184.71657493186342,-174.55130564119804,-144.42146756187844,-193.22305636206548,-13.236851509324424,-0.0,-340.4857768553855,-344.0402032214692,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,51.90305335003397,41.89336937061254,58.53268418759898,25.535825896086518,30.412822554060977,34.862270040629824,45.482681093300926,123.01817946445794,124.07281031452835,18.844967018411463,17.611529038759876,0.27571054348058727,0.38521795718969,4,False
AP0004,Fusión,4,0.6840223941861788,18.8387,4731.40098898156,-1856.023437835689,1207.3160739804116,5188.659470018943,5188.659470018943,,,1209.2688528285585,1209.2688528285585,0.2563330684135388,0.2563330684135388,-659.6980532901455,-659.6980532901455,0.0,57.17238025609274,57.17238025609274,-177.66096695126635,-177.66096695126635,-155.93015592971898,-155.93015592971898,-2.016180333979719,-2.016180333979719,-371.83346579323063,-371.83346579323063,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,18.498169377216207,18.498169377216207,0.2881563664979371,0.2881563664979371,4,False
AP0004,Fusión,5,0.6844337160783465,18.7328,6951.330064572582,-1025.1454734037397,1201.1687548201394,6279.20192978715,6279.20192978715,,,1196.7263301212818,1196.7263301212818,0.16567120880562627,0.16567120880562627,-678.7085022604473,-678.7085022604473,0.0,73.06929056219249,73.06929056219249,-161.8873787358425,-161.8873787358425,-163.29635395156785,-163.29635395156785,-0.0,-0.0,-417.16439559718685,-417.16439559718685,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,18.980892436533544,18.980892436533544,0.2926486809326297,0.2926486809326297,4,False
AP0004,Fusión,6,0.7482998660736642,16.3006,11932.53836242658,-2618.018094373225,1200.9194444025004,9053.653046843094,9053.653046843094,,,1194.5378695490813,1194.5378695490813,0.23646562785862538,0.23646562785862538,-671.6066146199869,-671.6066146199869,0.0,113.00264969541234,113.00264969541234,-159.13515123765717,-159.13515123765717,-234.27726246901221,-234.27726246901221,-0.0,-0.0,-381.76718607068733,-381.76718607068733,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,18.832254137708883,18.832254137708883,0.30393346534706356,0.30393346534706356,4,False
AP0004,Reducción,0,0.7698051119835416,15.8259,9842.612307650676,-424.68675097292,1206.7795011608696,9741.544861821887,9752.222001162072,1472.1060722212403,1428.899747129476,1204.9526276213599,1204.3099581466909,0.2765241762493473,0.2723793174756355,8078.917199796074,8121.830135401997,42.91293560592294,9741.544861821887,9752.222001162072,-883.2636433327442,-857.3398482776856,-122.79353471992522,-115.6944430717273,-50.49930773900314,-49.21396878966516,-361.73791187532635,-363.81034126218225,30.0,30.0,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,57.19481619792139,25.017625291612415,25.37881149335287,21.7550173385055,23.537628102758788,119.7388439489294,114.95425834758481,-6.265734614898169,-6.067267239367661,,,4,False
AP0004,Reducción,1,0.9637865814241806,2.4745,264.5669153429758,-99.0427834689599,1205.6414387750349,639.2801607804505,639.2801607804505,1753.6583976080158,1753.6583976080158,1211.4391484308553,1211.4391484308553,0.2087381707428585,0.2087381707428585,-1184.39746935369,-1184.39746935369,0.0,639.2801607804505,639.2801607804505,-1052.1950385648095,-1052.1950385648095,-68.04606322395091,-68.04606322395091,-63.47234935799406,-63.47234935799406,-395.63091462857074,-395.63091462857074,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,36.87400184044472,23.13112353515625,23.13112353515625,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,-5.926208214390227,-5.926208214390227,,,4,False
AP0004,Reducción,2,0.9690286350484807,2.2298,947.8356235858205,1110.3372672637415,1203.4357425040255,540.4899763784717,541.3209134021112,1768.9932791102588,1634.6670035041934,1209.391498492318,1207.1794585209245,0.31196668598949057,0.29127985484716457,-1201.1037289794049,-1119.4683218478187,81.63540713158613,540.4899763784717,541.3209134021112,-1061.3959674661553,-980.800202102516,-32.470767046731616,-26.3427266740484,-59.377049480919595,-54.95296953813249,-344.01665700525473,-354.36007257641774,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,12.689322872250921,19.473116641574435,17.964785969286698,11.4223831515842,14.3726611011273,119.71105801052518,120.38014785928449,-6.122615072986058,10.361716024250155,,,4,False
AP0004,Reducción,3,0.9878272463263746,0.9044,,,1206.9221527932623,209.98746920798436,211.2533258591653,1182.2878996887107,1044.1224953628416,1210.5863711705524,1208.776946688882,0.31278621376119203,0.28081678072857696,-1162.043938098942,-1089.2144171716086,72.8295209273333,209.98746920798436,211.2533258591653,-709.3727398132264,-626.4734972177049,-12.951715178092321,-11.921425944494892,-61.76679483738826,-58.14794587404731,-343.60689311940394,-359.5916096357115,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,3.3616943671156316,18.36236572265625,16.854035050368513,9.15531802707248,12.10559597661558,119.56973560474538,120.23882545350469,-6.69785412837226,10.821382565698357,,,4,False
