,0
ley_sn_escoria_pct_prev,0.16984173355631105
interaccion_Sn_x_FeO_prev,0.0496914060376983
ratio_sn_sio2_prev,0.03751952563841254
interaccion_C_x_Sn_prev,0.028328882285024348
volumen_aire_inyectado_lanza_escalon_nm3,0.02566673219176503
cum_feed_conc_kg_prev,0.020427376295934985
log_ratio_sn_sio2_prev,0.01994372012991057
posicion_vertical_lanza_mm_prev,0.013367915405844944
sn_inventario_escoria_est_kg_prev,0.010500563305851274
ratio_sn_feo_prev,0.010471441311901097
avance_reduccion_sn_prev,0.01011458142847801
grad_presion_suministro_o2_lanza_kpa,0.00654287810491323
temperatura_gas_pre_bhf_celsius_prev,0.006360775004012243
interaccion_lanza_x_gn,0.005913254458817496
tiro_horno_pct_prev,0.005031957910068274
indice_estructural_molar_prev,0.003895573026874044
d_presion_suministro_o2_lanza_kpa,0.0038373050234288943
volumen_gas_natural_inyectado_lanza_escalon_nm3,0.0037164064551552523
cum_feed_reciclo_kg_prev,0.003714676901594549
interaccion_FeO_x_B2_prev,0.0034072305057288865
cum_aire_nm3_prev,0.0033348637830709293
feed_Sn_kgf,0.0029210170875972217
tasa_feed_Carbon_kg_min,0.0027317186223825285
relacion_C_carga,0.0026148935536508544
indice_irf_prev,0.0026028517150322506
cum_feed_dross_Fe_kg_prev,0.0024494512407366555
tasa_feed_Carbon_reduccion_kg_min,0.0023135125801871936
sn_conc_t1_kgf,0.0022899897888284614
interaccion_B2_x_temp_prev,0.001985159700579442
relacion_C_cum_Sn_cum_prev,0.001841895004965588
cum_feed_total_kg_prev,0.0017838007230677854
d_presion_suministro_gn_lanza_kpa,0.0017706335597055256
grad_presion_suministro_gn_lanza_kpa,0.001665459477583764
tasa_feed_reciclo_kg_min,0.0015099905955131554
ley_sn_dross_batch_pct,0.0014662571379385092
indice_severidad_reductora,0.0014459232522363585
ley_sn_reciclo_batch_pct,0.0013629668488102987
tasa_feed_dross_Fe_kg_min,0.001357662785748537
sn_Fe_t4_kgf,0.0012944241182401006
feed_total_kgh,0.0012851680590663995
ley_cao_escoria_pct_prev,0.0012141294219288445
feed_Carbon_kgh,0.0011440184207247572
frac_dross_carga,0.0011143493036822384
tasa_feed_Fe_kg_min,0.0011015662866679765
tasa_feed_conc_kg_min,0.0009898163635503553
log_ratio_sn_feo_prev,0.0009428558228382622
tasa_feed_pellets_kg_min,0.0008872758005560311
tasa_feed_total_kg_min,0.0008664971783711506
feed_Carbon_reduccion_kgh,0.0008502893163467862
feed_dross_Fe_kgh,0.0008434691256762328
feed_conc_t1_kgh,0.0008074025072378089
tasa_gn_nm3_min,0.0007948928865204374
feed_Carbon_fusion_kgh,0.0007458862797311783
tiempo_fase,0.000718878349681118
ratio_feo_sio2_prev,0.0006887184557327509
presion_suministro_o2_lanza_kpa,0.0006665050265497908
frac_reciclo_carga,0.0005794259843651562
cum_feed_Sn_kg_prev,0.0005406764028268007
presion_suministro_gn_lanza_kpa,0.0005395721317178026
exceso_C_estequiometrico_pct,0.0005217080008493192
escalon_idx,0.0004765978127741821
frac_pellets_carga,0.00044350290909542787
duracion_plan_min,0.0004339946670236294
sn_dross_Fe_t5_kgf,0.00039935021551136264
ley_sn_pellets_batch_pct,0.00039495990107158986
interaccion_C_x_exceso_o2,0.00028367514453362384
margen_presion_gn,0.000280318512373956
tasa_feed_Carbon_fusion_kg_min,0.00024380135683343962
frac_carga_secundaria,0.00016811496365658484
enriquecimiento_o2_lanza_planta_pct,0.00015650624219742948
ley_feo_escoria_pct_prev,0.00013961253077945379
tasa_o2_nm3_min,0.00013378045212557587
o2_teorico_combustion_nm3,0.00013265434241021
estequiometria_lanza_planta_pct,0.00013147511169726568
relacion_C_Sn_carga,0.00010536803058427413
carga_termica_relativa,1.5845958570981368e-05
frac_Fe_carga,3.6285174044081713e-06
orden_escalon_fase,0.0
espesor_ladrillo_norm_mm,0.0
ley_fe_total_escoria_pct_prev,-2.5052107943079883e-05
oxygen_enrichment_pct,-3.7694363399931595e-05
ley_sio2_escoria_pct_prev,-4.1815540071854505e-05
feed_Fe_kgh,-4.34266010488793e-05
ley_sn_carga_batch_pct,-7.27385076588316e-05
frac_conc_carga,-0.00011134009954900659
oxidante_sobre_carga_total,-0.0001254500129049818
delta_tiempo,-0.00018301380213332498
cum_gn_nm3_prev,-0.00023889998699155868
tasa_aire_nm3_min,-0.0002453220834014669
d_posicion_vertical_lanza_mm,-0.0002650659624956253
tasa_feed_Sn_kg_min,-0.00029343698600623467
interaccion_C_x_temp_prev,-0.00038492570790680245
relacion_CaO_carga,-0.0005947399773859275
feo_inventario_escoria_est_kg_prev,-0.0006458835655025252
ley_sn_carga_pct,-0.0007049642535235546
relacion_CaO_carga_Fe,-0.0007139577979424994
ley_sn_conc_batch_pct,-0.0007141171014416025
feed_pellets_t7_kgh,-0.0007740282598142523
exceso_o2_combustion_pct,-0.0008446874640987368
cum_feed_Carbon_kg_prev,-0.0009056292310389624
termocupla_media_celsius_prev,-0.0009929652846486282
basicidad_B4_prev,-0.001018548936745467
temperatura_horno_celsius_prev,-0.001113929709204564
ley_sn_Fe_batch_pct,-0.0011714515346563869
total_process_gas_nm3_min,-0.0011977623873429266
o2_disponible_nm3,-0.0012761643633840691
grad_temperatura_horno_celsius_prev,-0.0016291978731020063
cum_feed_Fe_kg_prev,-0.0016947511577102947
feed_reciclo_t3_kgh,-0.0017230976858949366
basicidad_B2_prev,-0.0020485989121265423
tasa_feed_CaO_kg_min,-0.002119998920785071
cum_feed_pellets_kg_prev,-0.002331787170141131
sn_pellets_t7_kgf,-0.0023345072054764106
volumen_o2_inyectado_lanza_escalon_nm3,-0.002336625495711053
sn_reciclo_t3_kgf,-0.0024119125247362037
tiempo,-0.002446963694087545
masa_escoria_est_kg_prev,-0.002508067651067325
feed_carga_secundaria_kgh,-0.0026671332262839355
cum_feed_carga_secundaria_kg_prev,-0.0027238296427463784
interaccion_C_x_FeO_prev,-0.003548452359354748
carbon_sobre_inventario_sn_prev,-0.0037657823560611316
presion_punta_lanza_kpa_prev,-0.00691731898078578
cum_feed_CaO_kg_prev,-0.007032716450744547
posicion_vertical_lanza_mm,-0.00837890307243594
feed_CaO_kgh,-0.008611671475275995
lanza_pos_x_gas_total,-0.00925009539353434
grad_posicion_vertical_lanza_mm,-0.009425209026896164
cum_o2_nm3_prev,-0.010846110381095796
