Batch,rendimiento_proxy_batch,fusion_carbon_total_kg,fusion_carbon_rate_mean,fusion_carbon_rate_cv,fusion_b2_mean,fusion_frac_b2_optimo,fusion_o2_exceso_mean,fusion_o2_exceso_std,fusion_duracion_total_min,fusion_ley_sn_pico,fusion_ley_sn_final,fusion_temp_mean,fusion_temp_trend,fusion_cao_total_kg,fusion_interaccion_C_x_Sn_prev_mean,delta_FR_ley_sn_escoria_pct,delta_FR_ley_feo_escoria_pct,delta_FR_temperatura_horno_celsius,delta_FR_presion_punta_lanza_kpa,delta_FR_exceso_o2_combustion_pct,reduccion_carbon_total_kg,reduccion_carbon_rate_first,reduccion_carbon_decay_ratio,reduccion_gn_total_nm3,reduccion_o2_total_nm3,reduccion_aire_total_nm3,reduccion_o2_exceso_mean,reduccion_lanza_pos_mean,reduccion_lanza_pos_std,reduccion_frac_en_valle_lanza,reduccion_selectividad_media,reduccion_duracion_total_min,reduccion_ley_sn_inicio,reduccion_ley_sn_final,reduccion_ley_feo_final,reduccion_feo_caida_total,reduccion_sn_caida_total,n_escalones_reduccion,suma_pred_delta_sn_reduccion_modelo,recuperacion_real_batch_pct
AP0087,63.23555160938662,12722.782999354882,39.32789901908952,0.29323904571883597,0.5221530091362723,0.0,18.855449103778206,0.3262819635312002,314.0,26.349,16.8426,1098.6764720516562,-6.763444944321902,12517.27235401555,1046.760861485588,-14.0153,1.5585818963201703,0.796013642044727,,-24.64251104612665,2704.7047714568257,57.16187829458584,0.09374450145774678,1977.7824630737305,1603.8656949361168,10349.099042426215,-4.9513875948180495,2797.0819645836236,412.52172271399485,0.25,-2.06046508834261,85.0,16.8426,,,0.265402761214073,-15.8101,4,-14.468861108079555,65.81414761441746
AP0088,69.49818852850008,12580.888289339575,40.17431859299778,0.27125523832327014,0.5216962104120791,0.0,18.95893961029228,0.34653287847879205,302.0,26.9372,21.1769,1136.3594418405828,2.7877588330039385,12292.06937467127,1023.2358307577382,-17.7422,1.5006898737577217,-8.9508302451286,,-23.97221082780668,2879.3366491382567,57.88200539209508,0.14373739836974722,2166.0802085028754,1944.652201080322,10248.199635145398,-5.299210431646044,3216.9065747513732,752.9366918117854,0.0,-1.2121652032371792,85.0,21.1769,3.2295,18.42304266451786,1.2481520064464142,-17.9474,4,-18.423571038556098,76.90164396931094
AP0089,71.00337900884242,13964.811818873037,37.67935171767126,0.3768735556366721,0.5189384617328281,0.0,16.944405812454445,2.192491385337413,348.0,24.6643,17.8346,1090.6854257094724,17.298385833965813,12372.222753967999,890.6333601781222,-15.296199999999999,1.9429849261348373,-25.359016842595565,,-19.953770172531026,2657.3126700141374,54.39712688487099,0.2174392540877121,2017.6482788085937,1618.9612608167859,10417.005181206598,-5.892419667857173,3172.6734480939595,749.7789258227667,0.0,-0.9856202505673939,87.0,17.8346,1.1791,19.18657411764706,0.3921219661563278,-16.6555,4,-15.148121550035475,71.79328321460846
AP0090,71.35091344142262,12956.359798105324,40.5022033793919,0.31830910685373703,0.5402573769183057,0.0,18.897735256390693,0.4041269212841831,302.0,22.4601,20.9166,1070.6165770486539,12.662108817010822,12407.441290572337,962.8339961194733,-18.3798,1.346439795863553,-5.071629594852311,,-24.520974811524656,2917.976534389748,57.43806769258232,0.0574165438550241,1917.5512403700086,1521.211669888961,9987.49499376085,-5.7499564800201455,2956.429357244735,438.16389840938825,0.25,-5.335875608428503,83.0,20.9166,1.5971,19.78234735428418,2.1363442814934217,-19.319499999999998,4,-18.060451776999233,69.83042645054556
AP0091,69.99098374086337,12640.349002899695,40.261878849499276,0.3156310494634312,0.5653509947455226,0.0,18.88438867825337,0.33406775814565176,301.0,23.2857,17.8351,1081.922803880067,0.08333278102754105,11977.864064041001,899.3896363810981,-11.751000000000001,1.3694679559495029,-16.484451881681707,-3.4058832705020947,-24.396850089009554,2990.5981474479026,61.474962148358735,0.08104676154632348,1977.276951090495,1596.5534240722654,10374.299306911891,-5.019881852779198,3270.323078286685,698.054653937439,0.0,0.8647113379587281,85.0,17.8351,1.6007,15.816615159817351,-1.8564041901692168,-16.2344,4,-17.956494081023337,67.31092478646875
AP0092,64.26531004804194,13086.750322496817,39.533579656481834,0.2766447147733576,0.5022971463111149,0.0,20.007851068732347,2.1037349136537085,341.0,23.0533,12.4566,1058.812367620985,4.242242742726926,12166.341490450704,819.0674315875223,-10.9833,0.07564557614826484,5.497065447572368,-5.371114768507397,-27.11605908598997,2860.493125166927,60.04957393523253,0.16499370225066382,1960.4479432847763,1539.415765211317,10413.638808865016,-5.325488481056366,2544.5198461999425,363.31610942558444,0.0,-48.08762591395194,86.0,12.4566,,,-1.5991063121138893,-11.8264,4,-9.90627069890499,67.13474349853955
AP0093,72.26241251796098,12821.472474868335,39.94855859744572,0.3587411672919063,0.5197006065557205,0.0,18.90611559851405,0.3811372138377626,302.0,22.7353,17.6621,1122.7955121839784,-1.4544791684281604,12190.392251308876,949.8303154347813,-15.0194,1.835691710985767,-2.4594789477373524,-11.064878624630204,-23.889245201457427,2736.63081452841,55.26074573208182,0.18810185584253128,1991.163995191786,1594.0429629855685,10344.485493977863,-5.850887170512435,3468.748633449027,905.3322943891436,0.0,-1.976371124053778,86.0,17.6621,1.2267,19.2007255009401,1.021729873757721,-16.435399999999998,4,-14.433561025513708,69.61262854170334
AP0094,70.57812258923136,13103.43676219576,43.05443918734284,0.36105848727422724,0.5151936130623384,0.0,18.843475130501538,0.253390881184219,286.0,23.4438,20.8696,1102.294789255957,2.7032708173717697,12355.677918521473,1055.5028309926602,-11.026099999999998,1.9620249691109315,-21.622782561437816,-3.298099009196001,-23.273310430251833,3069.4473984284623,66.01356201171875,0.10394730849997481,2088.2870595296226,1823.032751888699,10198.12743326823,-4.814029360422431,3446.0976705117196,1009.3146816477915,0.25,-5.9991060237222955,85.0,20.8696,1.3628,18.940854644104213,0.8978409454740763,-19.5068,4,-20.18207789876163,69.74643177413016
AP0095,62.04554851238651,12456.460288906215,41.5012044406909,0.3007871085580513,0.5441838018852408,0.0,18.83944785179287,0.26355329651062487,291.0,21.531,17.6059,1066.2104856884448,10.70036316708729,12264.148398571044,859.885423842026,-14.095499999999998,2.537728971259739,4.008837953860166,-14.893171807130202,-23.57289408049671,2891.171674518149,66.02963434034777,0.07821472747319622,2081.972806803385,1695.5339335464676,10721.70647922092,-5.614885945233577,2860.0749220702533,528.6076956378929,0.25,-0.3527657813006379,88.0,17.6059,0.6186,18.75560017190438,-0.8215521246306707,-16.9873,4,-14.597341304992137,72.03736335197624
AP0096,67.9505495925716,12510.361037831695,39.50883416601708,0.3442927344483382,0.5400844523131448,0.0,18.963287770581953,0.292491799889811,300.0,23.6968,15.9734,1093.801438306028,14.584421971362064,12814.36164987199,909.6498325594995,-12.5178,1.234515218909479,-10.189463284821386,-16.167481164932298,-24.326800823148947,2893.252054696925,58.66323996923303,0.16157088112279475,2076.550291019016,1617.6049155705368,11063.075035264756,-4.9095352405339,2966.140632137865,867.2857016695153,0.25,-2.2895020162751467,92.0,15.9734,0.8531,18.05536399677679,-0.42994475423046197,-15.1203,4,-14.963285675030948,65.00942946460091
AP0097,58.327159013340165,13641.991009434176,50.738613908615385,0.2745909767147033,0.48816844548428634,0.0,19.050462237116204,0.41288914439455837,259.0,25.424,22.7302,1125.3281733181789,-3.8466832763842387,12753.301913908357,1356.5832887974059,-15.9908,2.052722471125435,-21.031387834439784,-1.4420042711145982,-24.466369669087364,2967.97151392558,65.63434126659106,0.0797590419279369,1987.2830841912164,1634.8545585632323,10315.055293782552,-4.026788209877507,3333.8262781018952,956.4769430979608,0.0,-0.646662511838621,85.0,22.7302,2.019,15.714982497985496,-0.6198305882352955,-20.7112,4,-18.4956509692803,63.26252553774238
AP0098,62.977905463743305,14171.316857871356,49.67959357276951,0.3759006756431214,0.5071526039045611,0.0,19.340058925773082,0.800509896222552,272.0,20.4043,18.9054,1074.043682706655,18.83645562152269,12696.139219350724,1042.3547123895175,-16.3279,-0.30965799623959356,-3.8882970572290105,-6.749719182046398,-23.866207854771584,2783.6521562715593,65.83273466376848,0.05068206344527892,2012.687801269792,1706.3713731396351,10113.534780544705,-4.8576214110209985,3251.927073931453,506.1976953302452,0.25,13.204212660468013,85.0,18.9054,1.1544,15.20823432715552,-2.306675476766049,-17.751,4,-15.562742716178299,65.38080398350425
AP0099,68.24650370012404,13535.685181647284,49.35934099956002,0.324610900147537,0.550037158482264,0.0,18.82003533602084,0.1649621881356301,261.0,20.3032,16.3753,1073.3649355154187,7.076249899439462,12811.934516159854,924.3851044865138,-12.008299999999998,1.1929616116035433,-0.5794694607650399,-2.2806903294155063,-23.40279072112642,2721.959948705744,62.711675697244615,0.08516520573684393,2199.5045447455514,2108.4557309435436,10877.849385579426,2.4114806100580597,3202.6874120624248,645.8860058003771,0.25,-2.5525720852048512,89.0,16.3753,,,-1.496315809830783,-15.427299999999999,4,-14.308094207125901,80.58131275892049
AP0100,69.27353245216207,12475.057389207857,40.04678230112845,0.30472647501535544,0.5415553859224661,0.0,19.04795264709091,0.1903803718985187,301.0,22.7957,15.5103,1096.3384736737328,18.750779624611226,12677.402581277238,789.9223293323586,-11.7316,1.5430153746978235,-29.99931115714503,10.278682952457004,-18.43804898001122,2862.3223036668073,65.43165204448084,0.07882970833578898,1904.0521392186483,1696.0427165561255,11056.15827501085,5.902375202482233,3616.4224307436307,812.3433311542718,0.25,-0.54042254645266,90.0,15.5103,1.332,17.506676271823796,-0.4348334139135126,-14.1783,4,-13.501313105860353,65.67906342793385
AP0101,66.5706281446838,12886.839250738125,40.11476412513142,0.3460695123983648,0.5288487736699211,0.0,19.33070828715207,0.5679460550627482,314.0,22.3112,15.2752,1107.9128138493245,-8.456190954875412,12958.274887465526,890.1663882064244,-12.7091,1.004233618049959,26.340091080173124,-21.664220207014402,-24.98770350029474,2832.5639110461498,65.07613335065943,0.07534826713928713,2015.345922173394,1657.191564602322,10248.13093532986,-5.893646400723982,2850.1381807782404,313.14406296500033,0.0,-2.6502749844152333,85.0,15.2752,1.1419,16.11482340048348,-1.254069857641685,-14.1333,4,-14.087164567393064,66.75876793296183
AP0102,69.21493902604699,13009.639038337298,41.242641612883475,0.29363545448558426,0.5178454166378453,0.0,18.93663725811757,0.31145725943198405,303.0,22.3182,19.2674,1084.3638758223399,16.281502438955815,12810.234806417571,941.299244425562,-14.659499999999998,2.159115143701314,-27.42983766840939,6.261809735420499,-23.618239876543544,2580.2985200462713,56.215215593528725,0.12618707057239295,2103.3004431830514,1788.1209098815918,11296.928386773003,0.33509554820800735,3081.1207919899934,489.3284670404852,0.25,0.5703012642919583,93.0,19.2674,0.9885,17.25400975557346,-0.35507107171635965,-18.278899999999997,4,-18.3303950597316,67.84663352193634
AP0103,70.27804856385265,13163.841764865947,39.74819819043851,0.3655044982402934,0.5423578949361064,0.0,19.272874747446355,0.5399612113498704,311.0,22.4563,15.0891,1072.8079606860722,14.235944227865682,12917.394411538864,835.7881593364287,-13.235,1.871456116035457,4.817873905765055,-3.588254718632605,-24.661561406521308,2806.4766586915384,65.48532334194388,0.07866076535481441,2096.108691950189,1828.0755138222817,10307.63903346685,-5.136679708653016,3425.792168490039,716.9651244203694,0.5,-3.331529084767044,90.0,15.0891,,,0.0383373838302461,-13.9847,4,-10.99961766526699,67.89673691771856
AP0104,63.119763101629005,13104.008537828566,42.34627607384742,0.3216014946233807,0.5269738775960618,0.0,19.14646325516435,0.6092841266006904,302.0,21.9986,16.252,1082.37598355357,8.208476689902373,12777.580914926913,974.3886401793392,-13.018999999999998,0.8732689981197943,0.8104617482772483,-12.6057932535808,-24.969081022857814,2856.4774723746655,66.31520103536626,0.04984175694519927,1973.1540959676106,1571.6518415662977,10160.995884874133,-6.314926306024767,2813.02679762881,625.7516104864859,0.25,0.3720160739975953,85.0,16.252,1.3752,17.403757120601664,-0.6832545151759355,-14.8768,4,-14.419447363364696,63.69402157005183
AP0105,69.0643554002944,11875.367988293769,40.08368687042147,0.2789959144413838,0.5361128580046018,0.0,18.776584165403165,0.2400825799669314,287.0,20.5451,18.0096,1090.0051924843685,17.083751241135975,12694.030909274177,863.5490165088503,-14.038499999999999,2.006408853075474,-11.413356595723144,-0.8128682926137003,-24.12563874291911,2749.878350733486,63.14218224966397,0.08243496234069361,1905.5776430126716,1507.6158688024182,10251.546224800712,-1.2736896205851016,2864.5356223454546,515.951862147057,0.25,-1.1949327718819442,85.0,18.0096,,,0.4150214773032488,-16.857499999999998,4,-16.544878784564137,69.54700039798006
AP0106,67.6954478007303,12367.715255300824,33.052090808409915,0.5304180779688296,0.5854298931829411,0.0,21.021363163795794,6.258623435160564,326.0,22.1702,16.7492,1094.1079152411723,18.872865549453163,11947.412140409104,701.3466710549757,-8.950199999999999,1.0178704055868906,-3.8705231161065967,-20.1367120346832,-26.80393840147488,2850.003951252399,62.98666895384429,0.07223212805302401,2077.3645458645287,1756.2271409776474,10456.526972113717,-5.127592163119238,3304.4592645086404,906.6475043238689,0.0,-27.33082728172111,87.0,16.7492,,,-0.724164877786734,-16.0107,4,-18.139634956543144,73.32948553261873
AP0107,68.37984972223518,11857.942812320769,39.88122391400143,0.3216690453056676,0.5837761235622285,0.0,19.06454074695919,0.780785171755347,286.0,19.7091,12.0528,1122.6538684297482,10.880463908001287,12132.114867898534,768.8625323844846,-9.8494,0.31763423045930494,-27.769237032240653,-26.0725786584323,-24.394487732275223,2750.21908984903,58.030505239835335,0.22679664033672584,1974.9157825046113,1469.0544032943367,10764.451342773436,-5.44491972845551,2696.4046067153263,547.6751888299156,0.0,-9.39795272257957,90.0,12.0528,,,0.24803515444533986,-10.927399999999999,4,-10.390511182379722,74.73721283681843
AP0108,72.60709805321838,12142.499479518121,40.07097787831703,0.2803528398758429,0.5096712654326365,0.0,19.164591443488032,0.4089818896606333,291.0,22.1801,19.0304,1050.4552958176146,11.993942843806737,11651.206053759799,925.4435505050077,-14.728100000000001,2.1209064088101037,-5.500637459946347,-7.282517623502798,-25.451610131634514,2721.6869609275486,61.34886159589214,0.09172602808083104,1979.4737962510847,1556.1181082407631,10765.755105251736,-1.7363368318106494,3025.7150874512517,673.4763442351249,0.25,-5.175150916061153,88.0,19.0304,1.6999,20.221683481063657,1.7142471125436494,-17.3305,4,-17.95190742186606,76.83114004378601
AP0109,75.2440608247891,12398.284872274566,40.419453962053026,0.3166118949257466,0.5244294435171455,0.0,21.72448604369323,6.9489767785082055,299.0,25.4934,16.5585,1069.0604857469898,23.62579666399467,11911.39548961781,979.8173069883669,-8.946299999999999,1.9353946387322054,-3.0666597989240927,2.7878460009892905,-38.074213881224686,2857.957329991639,66.0771725890457,0.07570818356585976,1992.5462824363094,1707.541736771154,10294.484505844968,-3.8461181185304563,3525.435047681404,939.9707031369045,0.25,0.7826389112226784,85.0,16.5585,1.5283,17.90780366371206,-0.9363069782433513,-15.030199999999997,4,-18.139585598024723,73.69685732994002
AP0110,67.51394069607987,12483.923489086977,40.93866109036929,0.3074900669632882,0.4809987805711803,0.0,19.204770467708055,0.612911645153619,297.0,23.8059,12.5864,1095.693003670259,-2.4862788825002666,22023.137081686447,834.3621033419691,-9.6051,-0.5769904915390782,7.371919815574074,-37.8566795772976,-26.088666326571307,2731.9655583341705,57.50505830498152,0.23593513894873586,2070.114425998264,1699.492435116238,10688.90933702257,-5.100099803659922,2856.3091013437524,456.027615166504,0.25,4.420163713992294,89.0,12.5864,,,-0.7918342197152803,-11.51,4,-11.295458300030232,66.58205534659737
AP0111,59.95947216997236,12999.012225564442,40.29764600356149,0.3251297061691572,0.4956562834617805,0.0,18.381095305905035,1.31398323149866,318.0,21.5234,16.3491,1142.146766225014,13.45610251280473,22468.199935496465,763.8965964120624,-12.1959,1.5506056621004554,2.321707343607841,6.970200710911897,-23.53362636286725,2802.4703985914707,48.621017220879274,0.2476481500230612,2158.490216590321,1862.7715691467627,10889.710282389322,-3.8800452106365264,2799.968844863792,464.7711025608021,0.25,0.4013537901761746,90.0,16.3491,1.3385,18.36913875906527,0.416951211388664,-15.010599999999998,4,-15.22969490764439,56.50046303848369
AP0112,70.280035285811,13481.132763252,40.896599373113226,0.2980396731860167,0.5630623086087535,0.0,19.77638308029587,1.300756725253595,324.0,18.0072,12.6664,1139.9229597130416,18.71802780130008,22981.305855611,669.4340177726692,-10.3885,1.148063131882889,-28.117097271086777,-16.781943465923497,-18.334060085626643,2755.2440660049488,65.05137900075604,0.05129051343601386,1855.0894115616675,1750.6801270189528,10460.429659016927,4.858485081084366,3019.126573428961,382.0117567765644,0.25,-1.5721115863549882,85.0,12.6664,0.8664,17.650248487778672,-1.5786511308084883,-11.8,4,-9.974373511417209,69.39358842565466
AP0113,75.2067368896212,13830.218998386681,44.66617109403421,0.29448330328157046,0.5524234344954758,0.0,18.75966023809016,0.25670993038832246,303.0,19.3473,11.1723,1085.298056190789,18.249018182403315,22549.66305517069,841.5132725770136,-7.375299999999999,0.6859561428955132,0.4638808857891945,2.263405901735503,-23.573184106263234,2710.634810411084,58.08057244413642,0.2259406318966244,1932.5225204176215,1631.8432057810703,10376.953702576506,-2.0888329975598015,2819.937479308411,289.0850672959206,0.0,-2.4216658769661885,86.0,11.1723,1.0391,18.16471559495031,0.3449078055331718,-10.133199999999999,4,-11.087938259798289,71.92181136326094
AP0114,64.61897281426242,13693.267975384355,43.49684184529078,0.3096596430358705,0.542641744234159,0.0,18.859854469948495,0.33437918813467243,311.0,19.6136,15.7152,1079.258538437595,19.603149088593455,22833.357772396907,816.9233042822547,-11.662299999999998,1.3056580821917798,-15.054562561859484,16.086915669826396,-25.075797193724796,2709.425236120329,62.12742919921875,0.07977232620334135,1902.908682982127,1551.462186686198,10425.952175564238,3.5913979238778193,2692.4247835570695,82.08547227904273,0.0,-0.7280217661184497,86.0,15.7152,1.1621,17.501273016384634,-0.7461638463604636,-14.553099999999999,4,-15.71126947582066,66.57168761416126
AP0115,65.30617057079391,13753.735075920411,42.47914855117066,0.2859861441746926,0.5654348771878814,0.0,20.847173335460013,4.574126927647889,316.0,22.9065,15.1295,1083.7595191903692,2.0485379095785214,23186.179198328016,907.4185519990073,-12.4211,-0.4736853934998635,12.637004524005533,-43.2121028827715,-36.882253176482365,2798.234873421431,64.71465874128444,0.07733842657752356,2093.4070070054795,1804.99051123725,10285.977410210502,-5.507054329524347,2992.118849329123,474.8062761847174,0.25,8.906127502296618,85.0,15.1295,,,-1.4353362127316664,-14.002199999999998,4,-13.642525257229805,59.95015318809326
AP0116,71.17108673377778,13976.957801719545,44.77000188883728,0.32539342218809675,0.5800267520104541,0.0,18.901598101074764,0.4136748339389935,301.0,21.1518,8.138,1045.6502330124438,12.803662775915338,20733.277424745895,852.4656290654569,-5.0733,1.0089936287939842,-9.003426150462019,1.1693086972799946,-25.73377970010289,2499.8892642963283,57.4495134251092,0.1413647912353361,1897.1872235362061,1562.9033123869362,9485.09475508266,-9.859276437410317,4335.147662574813,1325.376113851833,0.25,-0.2519928318265994,95.0,8.138,1.0677,18.63750044587698,-1.6630448348106341,-7.0703,4,-7.012963788759709,67.14725879225685
AP0117,61.25568977870816,14004.928950970378,39.83868427821504,0.43777968185347166,0.5352290497698794,0.0,20.525016169969806,2.042338969450489,358.0,18.5772,8.6292,1080.298526337233,9.245972320643789,21005.617460711423,732.9966148912531,-5.430400000000001,0.21960373892022744,-1.186084189648227,32.940945905935806,-24.682276975439535,2735.632420891929,62.1581789734543,0.09534524426137903,2046.431248135037,1873.2894813537598,10604.286867947048,-0.16722287567306648,3165.447076645693,203.34018941349535,0.25,16.54401132951707,86.0,8.6292,0.9866,16.34523365028203,-0.9622940639269402,-7.6426,4,-7.922527489286662,62.83104429795204
AP0118,65.27657038031192,13013.810143172526,41.01906816110945,0.344476982063562,0.5377898909943022,0.0,19.037251180493985,0.32879409161201706,300.0,22.0853,11.9669,1158.6820250936864,4.1096122333694876,20638.853748871723,873.5834593531458,-9.7184,0.3082428579102867,-14.071124893303477,-11.342088071126799,-25.057598279433577,2979.896913946968,53.04045155574454,0.0915832197884796,2233.721768527561,1977.372499338786,10617.168139648436,-5.965595091708252,3059.4715704633195,511.67382124125055,0.25,-7.644751068399188,91.0,11.9669,1.0922,16.07455628256782,-2.6587876228847733,-10.8747,4,-10.36293408536315,68.64451032565773
AP0119,67.34192726605917,13383.658818283342,40.52983064479269,0.36801435471504185,0.557998601755285,0.0,19.186004295716774,1.2609053041062075,346.0,22.2207,14.8796,1101.0213462559154,18.018239189144417,20512.95439090975,863.2973677496093,-12.661,0.7281529948965897,-6.83024710901077,-15.057065563235,-22.70940757363052,2665.0302162349203,56.90531235561575,0.22946540054761916,1982.467451985677,1614.1102040608723,10138.820522732203,-5.698024654209615,2593.162071921609,185.8258323551931,0.0,-4.9025473978230325,87.0,14.8796,,,-0.36240406124093383,-14.1314,4,-12.489696366992593,62.903528450651855
AP0120,68.49535442370555,13505.81905825549,42.360190251308076,0.34363892203169855,0.560403715079007,0.0,18.693343774887186,0.3250945999919701,301.0,21.1045,14.0376,1051.5277619754393,5.206537083277876,20785.484934695396,905.2005412186621,-11.2744,1.1888448455546623,-3.658874273593028,-2.8521199954452996,-25.355381744307138,2820.7054282494896,65.50176752562163,0.0709769829050681,1810.3887184172295,1400.1661703945404,10203.842633734808,-2.232384555235285,3168.8298556587356,785.2333620500882,0.0,-2.6970836786299284,85.0,14.0376,,,-1.7832029438624737,-13.316600000000001,4,-9.143512001355365,70.40181745875893
AP0121,67.45212522669513,13903.857477473692,42.33871604836033,0.36978446591672076,0.5050322417144861,0.0,20.559197858559298,2.2431261954990678,316.0,23.462,15.186,1050.1652119546623,11.2763924250262,21075.99530186164,975.5051222944635,-13.3469,-0.8609186999731406,-19.786792353146893,2.6135506947835054,-24.21485309721934,2800.639086934398,64.30006536668347,0.07611175052611859,2031.9397562662762,1710.5996186150444,10373.488981119792,-4.967704883401221,3046.939874294348,561.3307655073324,0.25,5.480609237460963,85.0,15.186,,,-2.902448713403169,-14.3165,4,-12.389260875901579,64.38597487413709
AP0122,70.19702705991743,13853.261681311087,44.33214399122664,0.3145792934382057,0.6015273905604418,0.0,18.370557359114542,1.2361985839080414,300.0,19.2029,11.8674,1111.2389610719163,20.595198945026358,20770.99243434112,817.0296005222673,-9.5282,0.4687967338168164,-8.924376762604197,-9.236228516281294,-23.635183449574235,2651.920760162184,57.6355974094842,0.14248284657250138,1945.6125328063965,1535.0422148386635,10514.73353814019,-3.793294740483301,3579.3028863587256,718.7869284130854,0.25,-6.246723224519799,87.0,11.8674,,,-1.9961169379532606,-11.0999,4,-8.279790141522884,67.78579603835547
AP0123,71.38927536616988,12574.544978826281,40.16505781113591,0.40812617283455743,0.551627892666923,0.0,19.068273470816255,0.56670833318285,303.0,20.9396,8.6711,1098.9078879728906,9.381086916275374,21358.288319402527,764.9758194119835,-5.868899999999999,0.5120227773301096,-5.594063135890565,5.9308903173967025,-23.3664847222703,2727.9260624087283,63.53878580729167,0.051394552415786915,1782.4639382043051,1250.0171276516385,10229.762525770398,-4.261812859497299,2990.5437465461855,232.33530507056864,0.0,-3.388532547619485,85.0,8.6711,,,-1.6964935589578296,-7.2379999999999995,4,-6.843925776621699,67.32431137186097
AP0124,70.91459476986874,13099.491392103626,39.423956198358,0.39241131250632183,0.5077612173898725,0.0,19.342175637794412,1.014170961499547,312.0,20.4919,13.4064,1056.5649269132987,15.447029106982496,21395.54563521379,814.6550777589576,-10.7061,0.9163663926940622,-14.409632422754385,21.144034398396798,-24.539140239141037,2879.1735156507143,66.68388896372126,0.07331674410162792,2003.665714687771,1706.7239987691246,10293.34516330295,-4.305965384848745,3211.5487114947773,563.9869819036925,0.25,-2.8349076526201427,85.0,13.4064,1.709,16.525084867042708,-2.8374809991941987,-11.697399999999998,4,-11.584567072971165,68.00491329730613
AP0125,64.66488603060837,13084.465015599497,42.78725608681384,0.3082375350154181,0.4815699858821508,0.0,19.447117404630433,1.5064561349146706,294.0,22.6621,20.2633,1075.9875306127615,22.19740216849305,18127.312562102918,792.922478231632,-17.3028,0.7702211979586373,-13.737677937735043,-43.50852849142889,-27.841379342189427,2786.770933355305,65.92755350092405,0.06329330249830105,1925.098929341634,1500.9669376373292,10203.55566813151,-5.800260751215388,2677.6609366060507,712.6028554386145,0.25,-3.6466671818429526,85.0,20.2633,,,-0.20879722804189882,-19.1565,4,-16.563383598420025,68.64743408413109
AP0126,64.97174973309644,12159.210615007149,38.771042375483766,0.4092255894508772,0.5839586086740722,0.0,19.966946925133097,1.2698257427041675,298.0,24.4556,17.7437,1069.233651616648,9.436561306698298,17948.684131028916,973.3313484591245,-14.8008,1.7214514531291982,5.021639590895575,-13.128055088897895,-24.875937569396907,2797.0996841003353,66.34413130565356,0.062069451302926085,2032.5222946166994,1791.1222017076282,10275.148604329428,-3.750823215690118,2573.745886523907,219.63207430823013,0.0,-2.1346296543989225,85.0,17.7437,,,-0.032162234756917485,-16.8642,4,-14.330692993248999,73.85278442260177
AP0127,68.99600333422,12692.35468641708,40.66024265319131,0.3863464472837581,0.5367807346590139,0.0,18.751716648824893,0.1997298545066417,295.0,21.4526,16.5417,1026.4257830612594,7.581853161108988,17815.166236015262,857.4412903945475,-13.8798,1.8387792855224276,-8.476326532637131,-14.004280397261702,-24.56554600455697,2765.538744870417,64.86158460391465,0.052569835977766044,2181.888224962023,1909.0372918870714,10602.16956108941,-5.020264978450983,2802.440861391349,583.3124404539016,0.25,-1.4982488941049872,88.0,16.5417,1.3446,19.162516766048885,-0.783857985495569,-15.197099999999999,4,-14.376473508898913,73.76050201273934
AP0128,63.3889067796939,13336.8365012954,41.89910320341142,0.35921403413065145,0.5740357925011311,0.0,18.94073760110268,0.43340874800168,304.0,23.7288,16.93,1018.5289485590123,13.777066722090538,19412.96246292845,891.6423011450148,-14.3702,0.127748396454475,-33.199969056334226,-41.8633687627482,-25.207283610784085,2776.987428243949,63.849612853347615,0.05433748925054156,1968.1029045952691,1574.3450320242039,10154.403101942275,-6.247493464528619,2328.154547797309,242.637000340892,0.0,-37.87322177432197,85.0,16.93,,,0.3829878914853637,-15.7635,4,-13.850624017480015,68.41396126382945
AP0129,68.80948984907785,12929.144545842244,41.78510751709575,0.35569423057392296,0.5491891405143263,0.0,19.69499401975332,1.6006036780281376,297.0,22.6571,16.8463,1052.0477690925456,5.290286172590459,19649.692201304137,920.0152181239674,-8.4908,1.3630355089981165,2.8071869868451813,4.775188735881699,-25.954163470096695,2852.141652596026,66.41553036269322,0.009728577281133273,2061.8372799343533,1764.5808652242022,10355.246511501735,-4.5440310260325205,3042.7987487657824,728.5726540938341,0.25,11.983299740999234,85.0,16.8463,,,-1.0369104485629883,-16.0525,4,-18.786423956871033,68.03464219956575
AP0130,76.22740468599622,12565.801947007494,39.96310512197614,0.3871102797043794,0.5263385352961861,0.0,19.928702684055775,1.572896429634789,302.0,21.5962,10.1941,1056.3209058303942,7.016616345488874,19655.18027150578,812.8145939660548,-7.5136,0.8074007413376272,-5.067137045428581,-6.186062807914496,-25.39083068943305,2688.2584796581427,62.58555461924563,0.07633734465231737,1852.5756218533616,1484.3074579026961,10439.12735324436,-0.9670518342526493,2859.869248566804,530.8903929223807,0.25,-1.658186581929915,87.0,10.1941,0.9005,19.669522234756915,-1.2018383883964567,-9.293600000000001,4,-9.018656583818794,71.07622560006737
