Batch,orden_escalon_fase,inicio_bloque,receta__gn,hist__gn,rec__gn,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,receta__carbon,hist__carbon,rec__carbon,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon
AP0143,2,140,17.5,17.29425896823573,17.5,-0.07528781252590001,0.0,-0.20574103176426917,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.1467754142259256,-0.0,16.666666666666668,13.49205821203807,12.919700317689735,-0.47900740100283384,-0.5653688126016465,-3.174608454628597,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,1.010195354483677,1.19232593664405
AP0143,3,140,16.666666666666668,16.68284376418554,16.666666666666668,0.008794413379312057,0.0,0.01617709751887375,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,-0.017144921911212332,-0.0,13.333333333333334,6.840319554847584,10.798737010587445,-1.448336154047461,-0.5653688126016465,-6.49301377848575,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.0544464479805487,1.1923259366440497
AP0144,0,140,27.5,24.574261791087963,24.589899517211734,-1.005373603494539,-1.0,-2.925738208912037,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,1.9600001933109483,1.9495242231328336,60.0,62.34924775816114,55.0089902171328,0.26611677262143807,-0.5653688126016464,2.349247758161141,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-0.5612229098956558,1.1923259366440497
AP0144,1,140,25.0,20.94501067437066,22.31017386407456,-1.5075284128853979,-1.0000000000000002,-4.0549893256293394,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,2.9389631579810787,1.949524223132834,18.333333333333332,27.670629022060293,18.333333333333332,1.4300817894369762,0.0,9.337295688726961,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-3.015949184076157,-0.0
AP0144,2,140,17.5,15.656707068549261,17.5,-0.674525112775687,0.0,-1.8432929314507387,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,1.3150030464676081,-0.0,16.666666666666668,6.609339686802455,12.919700317689735,-1.51752070421045,-0.5653688126016465,-10.057326979864213,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,3.200352150127061,1.19232593664405
AP0144,3,140,16.666666666666668,15.77038476732042,16.666666666666668,-0.48724893436845795,0.0,-0.8962818993462474,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.9499036002469688,-0.0,13.333333333333334,5.381326685196314,10.798737010587445,-1.773780114849619,-0.5653688126016465,-7.9520066481370195,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.740786526774369,1.1923259366440497
AP0145,0,140,27.5,28.33540213125723,24.589899517211734,0.2870698576211369,-1.0,0.8354021312572293,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,-0.5596496411637,1.9495242231328336,60.0,65.90257935882896,55.0089902171328,0.6686290808011643,-0.5653688126016464,5.902579358828959,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-1.4100951047602526,1.1923259366440497
AP0145,1,140,25.0,24.995862182617188,25.0,-0.0015383215024745592,0.0,-0.004137817382812159,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.002998995032040248,-0.0,18.333333333333332,26.759147604917867,18.333333333333332,1.2904810935267765,0.0,8.425814271584535,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-2.721540425055046,-0.0
AP0145,2,140,17.5,17.805147408379447,17.5,0.11166406952386024,0.0,0.3051474083794474,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,-0.2176918083903543,-0.0,16.666666666666668,5.846357727050782,12.919700317689735,-1.632644824484191,-0.5653688126016465,-10.820308939615886,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,3.44314140817626,1.19232593664405
AP0145,3,140,16.666666666666668,16.62169921875,16.666666666666668,-0.024445814530726934,0.0,-0.044967447916668846,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.04765770758186475,-0.0,13.333333333333334,4.990179998224432,10.798737010587445,-1.8610295659680454,-0.5653688126016465,-8.343153335108902,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.9247899263388852,1.1923259366440497
AP0146,0,140,27.5,27.636174056441693,24.589899517211734,0.04679359260860288,-1.0,0.13617405644169267,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,-0.09122524227788081,1.9495242231328336,60.0,58.51412202568464,55.0089902171328,-0.16831645349471067,-0.5653688126016464,-1.4858779743153576,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,0.354968418123708,1.1923259366440497
AP0146,1,140,25.0,23.071643093532984,22.31017386407456,-0.7169076397584938,-1.0000000000000002,-1.928356906467016,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,1.3976288094581708,1.949524223132834,18.333333333333332,23.06841125488281,18.333333333333332,0.7252151943038899,0.0,4.735077921549479,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-1.5294315260119176,-0.0
AP0146,2,140,17.5,17.064376767476396,17.5,-0.1594097199810945,0.0,-0.4356232325236036,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.31077311050596573,-0.0,16.666666666666668,14.481181359669517,12.919700317689735,-0.3297614971409317,-0.5653688126016465,-2.185485306997151,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,0.6954454812220757,1.19232593664405
AP0146,3,140,16.666666666666668,16.751694813481084,16.666666666666668,0.0462241555439959,0.0,0.08502814681441606,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,-0.09011511092687986,-0.0,13.333333333333334,9.70686551607572,10.798737010587445,-0.8089224249957921,-0.5653688126016465,-3.6264678172576144,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,1.7059646138193707,1.1923259366440497
AP0147,0,140,27.5,25.434263124819154,24.589899517211734,-0.7098507035748791,-1.0,-2.0657368751808463,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,1.3838711414271114,1.9495242231328336,60.0,64.22055362168177,55.0089902171328,0.47809351081676543,-0.5653688126016464,4.220553621681773,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-1.0082680197106824,1.1923259366440497
AP0147,1,140,25.0,20.12065664543135,22.31017386407456,-1.813999533055286,-1.0000000000000002,-4.87934335456865,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,3.5364360304429288,1.949524223132834,18.333333333333332,24.592974853515624,18.333333333333332,0.9587143477981436,0.0,6.259641520182292,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-2.0218660053997857,-0.0
AP0147,2,140,17.5,18.564711330613484,15.928449582025477,0.3896149755157921,-0.5750850582835171,1.064711330613484,-1.5715504179745228,-1.9495242231328334,-2.7072066004051605,recomendar,-0.7595638324633425,1.1211422514854739,16.666666666666668,7.857935272701202,12.919700317689735,-1.329123761704688,-0.5653688126016465,-8.808731393965466,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,2.8030352908889653,1.19232593664405
AP0147,3,140,16.666666666666668,16.612590363066072,14.827192352560774,-0.02939769432272839,-0.9999999999999997,-0.054076303600595566,-1.8394743141058942,-1.9495242231328334,-2.7072066004051605,recomendar,0.05731151718641357,1.9495242231328325,13.333333333333334,5.946745762680516,10.798737010587445,-1.6476573435069848,-0.5653688126016465,-7.386587570652818,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.4748018312598576,1.1923259366440497
AP0148,0,140,27.5,28.44489348234953,24.589899517211734,0.3246944522837221,-1.0,0.9448934823495314,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,-0.6329996998439642,1.9495242231328336,60.0,66.1826677219842,55.0089902171328,0.7003567736308204,-0.5653688126016464,6.182667721984203,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-1.4770067387723833,1.1923259366440497
AP0148,1,140,25.0,25.101921698676215,22.31017386407456,0.03789155637791744,-1.0000000000000002,0.10192169867621459,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,-0.07387050701095345,1.949524223132834,18.333333333333332,26.18247555463742,18.333333333333332,1.202159139818166,0.0,7.8491422213040885,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-2.5352751875063824,-0.0
AP0148,2,140,17.5,13.867306410471599,17.5,-1.3293291648591365,0.0,-3.632693589528401,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,2.5915594074098265,-0.0,16.666666666666668,5.764266846671935,12.919700317689735,-1.645031277748679,-0.5653688126016465,-10.902399819994733,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,3.4692636299208908,1.19232593664405
AP0148,3,140,16.666666666666668,16.487649349636502,16.666666666666668,-0.09731982428750564,0.0,-0.17901731703016566,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,0.18972735483952327,-0.0,13.333333333333334,5.02741162849195,10.798737010587445,-1.8527246527135492,-0.5653688126016465,-8.305921704841385,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.9072754061633774,1.1923259366440497
AP0149,0,140,27.5,28.46083291512948,24.589899517211734,0.33017173146161366,-1.0,0.9608329151294797,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,-0.6436777882781248,1.9495242231328336,60.0,61.11106206422211,55.0089902171328,0.1258582666241796,-0.5653688126016464,1.1110620642221107,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-0.26542687232167017,1.1923259366440497
AP0149,1,140,25.0,27.66638339572483,22.31017386407456,0.9912846633886451,-1.0000000000000002,2.6663833957248286,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,-1.9325334632962403,1.949524223132834,18.333333333333332,27.743142856695712,18.333333333333332,1.4411878653128378,0.0,9.40980952336238,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-3.0393711734501214,-0.0
AP0149,2,140,17.5,19.500516569349504,17.5,0.732058720307726,0.0,2.0005165693495037,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,-1.4271662079955356,-0.0,16.666666666666668,15.882276165674602,12.919700317689735,-0.11835439255625536,-0.5653688126016465,-0.7843905009920658,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,0.24960169152451012,1.19232593664405
AP0149,3,140,16.666666666666668,14.512934718987879,16.666666666666668,-1.1708410012377064,0.0,-2.1537319476787893,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,2.2825828933500083,-0.0,13.333333333333334,6.283702923002697,10.798737010587445,-1.5724954457643936,-0.5653688126016465,-7.049630410330637,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.316290293077395,1.1923259366440497
AP0150,0,140,26.666666666666668,26.62893405490451,23.7565661838784,-0.012966085530492182,-1.0,-0.03773261176215925,-2.910100482788266,-1.9495242231328334,-2.7072066004051605,recomendar,0.025277697820906643,1.9495242231328336,60.0,60.530617662655416,55.0089902171328,0.06010701059147488,-0.5653688126016464,0.5306176626554162,-4.991009782867202,-2.1089347520910238,-1.1307376252032932,recomendar,-0.12676176348066462,1.1923259366440497
AP0150,1,140,23.333333333333332,23.63403815205892,20.643507197407892,0.11179340356217125,-1.0000000000000002,0.3007048187255883,-2.68982613592544,-1.9495242231328334,-2.7072066004051605,recomendar,-0.21794394823091723,1.949524223132834,18.333333333333332,26.216484187199523,18.333333333333332,1.2073678348977739,0.0,7.883150853866191,0.0,-2.1089347520910238,-1.1307376252032932,recomendar,-2.5462599855728127,-0.0
AP0150,2,140,17.5,17.93956654866536,17.5,0.1608527167613924,0.0,0.43956654866536127,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,-0.3135862676830592,-0.0,16.666666666666668,11.18642098563058,12.919700317689735,-0.8268982704631567,-0.5653688126016465,-5.480245681036088,-3.746966348976933,-2.1089347520910238,-1.1307376252032932,recomendar,1.7438744990237138,1.19232593664405
AP0150,3,140,16.666666666666668,15.644229575263129,16.666666666666668,-0.5558311326029635,0.0,-1.022437091403539,0.0,-1.9495242231328334,-2.7072066004051605,ejecutar la receta: horno frio,1.0836062569808353,-0.0,13.333333333333334,5.583642023259943,10.798737010587445,-1.728651515306708,-0.5653688126016465,-7.749691310073391,-2.534596322745889,-2.1089347520910238,-1.1307376252032932,recomendar,3.6456132548851246,1.1923259366440497
AP0151,0,150,26.666666666666668,28.433769542552806,23.826530785065152,0.6221895534412576,-1.0000000000000007,1.7671028758861382,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,-1.7668170442676632,2.8396764852376677,60.0,66.23668370400705,60.0,0.7166758745483259,0.0,6.236683704007049,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.6499121213469806,-0.0
AP0151,1,150,23.333333333333332,25.169059407552087,20.672825344061895,0.6899908143938545,-1.0000000000000002,1.8357260742187549,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,-1.9593506906642153,2.8396764852376664,18.333333333333332,26.60577619503706,18.333333333333332,1.2674986618252977,0.0,8.272442861703727,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-1.149421619125246,-0.0
AP0151,2,150,17.5,18.580040308634437,17.5,0.40236990587489135,0.0,1.0800403086344375,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-1.142600360080222,-0.0,16.666666666666668,5.936566888718377,16.666666666666668,-1.650795830358435,0.0,-10.73009977794829,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.4970117707606139,-0.0
AP0151,3,150,16.666666666666668,16.735947775975458,16.666666666666668,0.038805099319166404,0.0,0.06928110930878972,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-0.11019392804394901,-0.0,13.333333333333334,5.0070396654533615,13.333333333333334,-1.9166193269209257,0.0,-8.326293667879973,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.7380718073687678,-0.0
AP0152,0,150,26.666666666666668,28.21926648175275,26.666666666666668,0.5466639202525032,0.0,1.552599815086083,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-1.5523486796688724,-0.0,60.0,61.57840635238155,60.0,0.18137936869539875,0.0,1.578406352381549,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.1644825149886554,-0.0
AP0152,1,150,24.166666666666668,23.607868720160592,24.166666666666668,-0.2100343050122164,0.0,-0.5587979465060755,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,0.5964294770364266,-0.0,18.333333333333332,27.1711422651242,18.333333333333332,1.3541237070817957,0.0,8.837808931790867,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-1.2279768892603125,-0.0
AP0152,2,150,17.5,17.774146185980904,17.5,0.10213338721456254,0.0,0.27414618598090357,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-0.2900257780308665,-0.0,16.666666666666668,14.050866723439052,16.666666666666668,-0.40243350282784196,0.0,-2.615799943227616,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,0.3649437923228189,-0.0
AP0152,3,150,15.0,14.768960879547427,15.0,-0.12940751245502213,0.0,-0.23103912045257324,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,0.3674754701316267,-0.0,13.333333333333334,5.066592089335123,13.333333333333334,-1.9029110275106993,0.0,-8.266741243998212,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.7256405392513992,-0.0
AP0153,0,150,26.666666666666668,25.365793174461082,23.826530785065152,-0.4580321317133746,-1.0000000000000007,-1.3008734922055858,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,1.300663073909751,2.8396764852376677,60.0,62.67740202872983,60.0,0.30766823066954174,0.0,2.67740202872983,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.27900661870547006,-0.0
AP0153,1,150,24.166666666666668,21.458059419420028,21.50615867739523,-1.0180789752066766,-1.0000000000000002,-2.70860724724664,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,2.8910149260092597,2.8396764852376664,18.333333333333332,25.32275766225962,18.333333333333332,1.0709153428977207,0.0,6.989424328926287,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.9711515163313273,-0.0
AP0153,2,150,17.5,19.899667358398435,15.733011182996961,0.8939980493419156,-0.6582931380389301,2.3996673583984354,-1.766988817003039,-2.839676485237666,-3.85338691087239,recomendar,-2.5386652385645805,1.8693395444824628,16.666666666666668,10.689460052005828,16.666666666666668,-0.9195765147451105,0.0,-5.97720661466084,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,0.83391103937399,-0.0
AP0153,3,150,15.0,16.569146338568792,15.0,0.8788958508599264,0.0,1.5691463385687925,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-2.4957798806598834,-0.0,13.333333333333334,7.005985144412878,13.333333333333334,-1.45648451889529,0.0,-6.327348188920456,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.3208020208310298,-0.0
AP0154,0,150,26.666666666666668,26.661344807942704,23.826530785065152,-0.001873804263534912,-1.0000000000000007,-0.005321858723963402,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,0.005320997905098172,2.8396764852376677,60.0,62.514867113995294,60.0,0.2889908601806119,0.0,2.514867113995294,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.2620691858899813,-0.0
AP0154,1,150,24.166666666666668,18.973250475565592,21.50615867739523,-1.9520393143127752,-1.0000000000000002,-5.193416191101075,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,5.543160139113445,2.8396764852376664,18.333333333333332,20.189402888371397,18.333333333333332,0.2843858478801155,0.0,1.856069555038065,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.2578931651540653,-0.0
AP0154,2,150,17.5,17.572946912977432,15.733011182996961,0.027176432466399735,-0.6582931380389301,0.07294691297743228,-1.766988817003039,-2.839676485237666,-3.85338691087239,recomendar,-0.07717227622748479,1.8693395444824628,16.666666666666668,16.757448129805304,16.666666666666668,0.0139664741171451,0.0,0.09078146313863655,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.012665391906672038,-0.0
AP0154,3,150,15.0,13.446686435275605,14.05568626799407,-0.8700277428336622,-0.5289203438648429,-1.5533135647243945,-0.9443137320059307,-2.839676485237666,-3.85338691087239,recomendar,2.4705973228291533,1.5019626630368148,13.333333333333334,8.700032829515862,13.333333333333334,-1.066533760069756,0.0,-4.6333005038174715,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,0.9671781109304903,-0.0
AP0155,0,150,26.666666666666668,27.45634729253957,23.826530785065152,0.27804325525003076,-1.0000000000000007,0.7896806258729008,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,-0.7895528938124465,2.8396764852376677,60.0,62.07664243636592,60.0,0.23863315903779103,0.0,2.0766424363659226,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.21640268372606467,-0.0
AP0155,1,150,24.166666666666668,22.512622219509552,21.50615867739523,-0.6217024920906421,-1.0000000000000002,-1.6540444471571156,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,1.7654339476034524,2.8396764852376664,18.333333333333332,28.06364010541867,18.333333333333332,1.4908716831230866,0.0,9.730306772085338,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-1.3519857618275843,-0.0
AP0155,2,150,17.5,15.53669201321072,15.733011182996961,-0.7314320063170986,-0.6582931380389301,-1.96330798678928,-1.766988817003039,-2.839676485237666,-3.85338691087239,recomendar,2.0770302688888727,1.8693395444824628,16.666666666666668,12.576612950885107,16.666666666666668,-0.6292433210947503,0.0,-4.090053715781561,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,0.5706245684827117,-0.0
AP0155,3,150,15.0,13.562596482496994,14.05568626799407,-0.8051052706130187,-0.5289203438648429,-1.4374035175030055,-0.9443137320059307,-2.839676485237666,-3.85338691087239,recomendar,2.2862385051006964,1.5019626630368148,13.333333333333334,4.618406677246093,13.333333333333334,-2.006078277804499,0.0,-8.71492665608724,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.819196983486717,-0.0
AP0156,0,150,26.666666666666668,26.700519160517942,23.826530785065152,0.011919321913635037,-1.0000000000000007,0.03385249385127409,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,-0.033847018158127434,2.8396764852376677,60.0,62.994125924059134,60.0,0.344063915531617,0.0,2.9941259240591336,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.3120117715180928,-0.0
AP0156,1,150,24.166666666666668,19.864977853563097,21.50615867739523,-1.6168674668334904,-1.0000000000000002,-4.301688813103571,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,4.591380525312854,2.8396764852376664,18.333333333333332,25.085246394230772,18.333333333333332,1.034524010926285,0.0,6.75191306089744,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.9381503109048105,-0.0
AP0156,2,150,17.5,20.095660279591876,17.5,0.9670153734383276,0.0,2.5956602795918755,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-2.746010816816139,-0.0,16.666666666666668,10.740002441406249,16.666666666666668,-0.9118007095424377,0.0,-5.926664225260419,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,0.8268596089660182,-0.0
AP0156,3,150,15.0,16.966966349283854,15.0,1.1017191454198372,0.0,1.9669663492838545,0.0,-2.839676485237666,-3.85338691087239,ejecutar la receta: horno frio,-3.128525950584848,-0.0,13.333333333333334,7.007751880992542,13.333333333333334,-1.456077835968981,0.0,-6.325581452340792,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,1.3204332234810148,-0.0
AP0157,0,150,26.666666666666668,26.771402949580434,23.826530785065152,0.03687720844352939,-1.0000000000000007,0.10473628291376613,-2.8401358816015154,-2.839676485237666,-3.85338691087239,recomendar,-0.10471934165829831,2.8396764852376677,60.0,60.89727533812163,60.0,0.10310857792031419,0.0,0.8972753381216307,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.09350323763513713,-0.0
AP0157,1,150,24.166666666666668,23.33745092773438,21.50615867739523,-0.31167571842524816,-1.0000000000000002,-0.8292157389322874,-2.660507989271437,-2.839676485237666,-3.85338691087239,recomendar,0.8850582086317331,2.8396764852376664,16.666666666666668,18.873773584610376,16.666666666666668,0.33817157903256345,0.0,2.207106917943708,0.0,-0.9068424715099805,-0.5374004186507493,ejecutar la receta,-0.30666835052432256,-0.0
