gain_1sd_menos_GN,gain_receta_exacta
1.1834405736748481,0.039837870723855556
1.8325287669227954,0.2997797517346378
1.0349777008875989,-0.0563669411659283
1.5054123240087973,0.022666851221293912
1.7773206721957937,-0.010080587167108166
1.7278595901696865,0.07502655093099218
1.7995099620019515,0.1233956468671857
1.7769426980598269,-0.08385092269311006
2.395750763746302,-0.09520641872310129
1.7387984223156967,0.11825796682545169
1.896701215486004,-0.16269855727642457
1.0233111995726623,-0.030843444446483
1.8156169226653693,-0.005752147323903931
1.4668128719701905,-0.12988776997576673
1.9405136839413735,0.075044056392028
1.1652746397725646,0.010351466720372562
1.2958395355508496,-0.08270493786788781
1.058959781758455,0.05343199612097692
1.6987881742289512,0.005078396904834858
1.0213434796053003,-0.03947449045946268
1.8225009828440557,-0.1626029632886165
1.642082977263895,-0.15934587548973506
1.1163854071126078,0.0510708388112497
1.2807846341917548,0.01659115680783663
1.549728273264014,-0.019857149593397308
1.2262819430730074,-0.02040887422595363
1.5270829430408244,-0.01849814196474225
1.9533751208400778,0.16632745056558354
1.6274991498244762,0.13056274970929485
1.8113926613145397,-0.12257072331056278
1.0494890648894226,-0.052276172645686944
1.5628724912634517,-0.000569657965476012
1.2350949439289924,-0.021808022345728408
1.6098859267776604,-0.009953186482205932
1.6005654183198226,0.1055349452589218
1.4786953591124337,-0.06998387598945256
1.8283621250504989,0.2561442846363096
1.4389333410662997,-0.03174184986305191
1.6363560233143712,0.041867617275531455
2.2501633763112263,0.20719140174936038
2.2032023523826383,0.07209193367661104
1.7972549292078341,0.029315394147804916
1.6041496096843308,0.06677591472052913
1.757343236472382,-0.08291158278435642
1.2124134315323194,-0.00020814239241446
2.415606709879248,-0.19347016958326765
0.5565224332173966,-0.027788259615700483
1.5090134082970563,0.009446861690140279
1.2827301637542294,-0.07387907655464117
2.049444536050552,-0.07377072306529849
2.1752131660700336,0.036832913290662385
1.313130380200749,0.012380544622615107
1.2240745644826752,-0.14308772287864757
1.5608869658317552,0.27534368985530583
1.0902879504205312,0.10024192583741946
1.413337250415291,-0.13547050902483437
0.8091983065298303,0.01974588515068859
2.0362590657224535,-0.0037768989316302667
1.4008695843835413,-0.04554203948381297
0.41131162083842787,-0.002009102497892712
1.3496492774989401,-0.01925676641380252
2.3368063498897587,-0.11471497239275136
1.1099586047839576,0.01739253384400231
0.5505836525150685,-0.09015809604745435
0.9597336626384034,0.010356682863174052
2.0787522531318574,0.081019993489864
1.1378552419106942,-0.07364650842244883
0.9976038793974285,-0.07323648855990503
1.8969044146562155,-0.30977738197865184
1.7412346759887176,-0.14721379865663536
1.683429023803547,-0.004025439528795317
1.330511246410515,-0.15232693407661319
1.838732799710491,-0.10944207276409833
0.988296836346102,0.06605615979185801
