Batch,fase,orden_escalon_fase,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__m6_dosis_C_sn,rec_derivada__m6_dosis_C_sn,hist_derivada__m6_exceso_C_pos,rec_derivada__m6_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0001,Fusión,1,0.5339211861740609,27.9049,0.6038518510789966,,0.08346913329012495,1180.1166727325062,1139.6853787851703,1139.6853787851703,0.10499517399770748,0.10499517399770748,-343.48699662271093,-343.48699662271093,0.0,0.7540405033782911,0.7540405033782911,1.9072140550973906,1.9072140550973906,-0.0,-0.0,-224.138539629197,-224.138539629197,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-32.00078627806564,-32.00078627806564,-0.0,-0.0,35.0,35.0,281.39556974951455,281.39556974951455,1.4398610499979895e-18,1.4398610499979895e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.004945094463029684,0.004945094463029684,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.184834439716642,25.184834439716642,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.18988688292228528,0.18988688292228528,0.1495880710085004,0.1495880710085004,0.0,0.0,,,0,False
AP0001,Fusión,2,0.5602169182918788,26.4467,0.48840180957301005,,0.09825607479634968,1228.9785056080693,1191.5337653166175,1191.5337653166175,0.19108167971838894,0.19108167971838894,-302.5962562614586,-302.5962562614586,0.0,0.5406486582368503,0.5406486582368503,11.417092584111337,11.417092584111337,-0.0,-0.0,-160.70781366090375,-160.70781366090375,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-32.000786278065625,-32.000786278065625,-0.0,-0.0,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979895e-18,1.4398610499979895e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021035,0.004260957723021035,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270615,122.89922441270615,18.37502013738831,18.37502013738831,0.22279684353211404,0.22279684353211404,0.1384016995566123,0.1384016995566123,0.0,0.0,,,0,False
AP0001,Fusión,3,0.5861092594302175,25.1503,0.38503030798206805,,0.019890474841703476,1220.8329049313163,1232.0975148213017,1231.324020078341,0.2813871857665203,0.29256189592416715,-387.5538463458209,-380.77905725197087,6.774789093850018,0.5236103571172758,0.5203705650387559,3.119009213232338,2.345514470271537,0.0,0.0,-155.6431786531102,-154.6801504577702,-150.74087878108372,-146.47610736849524,-49.16900263356138,-47.62201314763979,-32.000786278065625,-32.000786278065625,-0.0,-0.0,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979895e-18,1.4398610499979895e-18,55.564620573624225,55.564620573624225,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226065,0.003374278039226065,44.495595384680705,44.495595384680705,44.652730571359825,42.376047193090194,25.593401655032313,25.89015827534904,34.93587280273437,35.95175002738023,122.74050350236304,123.36895789336687,18.607482031004682,19.4647605609381,0.28729493733008277,0.2726467937538433,0.15690208753365112,0.14890221003158435,0.0,0.0,,,0,False
AP0001,Fusión,4,0.5857894606279517,24.8466,0.5893529268995313,,0.01467133265682996,1208.1428044582235,1210.8160858466258,1210.8160858466258,0.10935415446529867,0.10935415446529867,-322.6469189686323,-322.6469189686323,0.0,0.4595082956604928,0.4595082956604928,-10.016819084690432,-10.016819084690432,0.0,0.0,-136.58884088508148,-136.58884088508148,-147.45114712127562,-147.45114712127562,-6.606144684209539,-6.606144684209539,-32.00078627806564,-32.00078627806564,-0.0,-0.0,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979895e-18,1.4398610499979895e-18,42.6254441446392,42.6254441446392,0.07871619739132721,0.07871619739132721,0.00017597585661335223,0.00017597585661335223,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.013974577847158,19.013974577847158,0.30151365976282996,0.30151365976282996,0.12821299977388004,0.12821299977388004,0.0,0.0,,,0,False
AP0001,Fusión,5,0.694026397480507,20.0003,0.3635024856514464,,-0.030136322302382057,1204.8229530896529,1198.1959516509594,1194.5566109837432,0.23534120837323202,0.2975206036182734,-381.3196781950185,-354.721488340455,26.598189854563543,0.5026103669642267,0.48296813542054656,-9.946852807264065,-13.586193474480286,0.0,-0.0,-149.40093158011635,-143.56227825375746,-199.9179603368366,-179.15842380863194,-0.0,-0.0,-32.000786278065625,-32.00078627806563,-0.0,-0.0,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.1696437961071375e-27,2.1696437961071375e-27,0.002378694815810637,0.002378694815810637,44.48128683907646,44.48128683907646,49.54491083054316,38.67694103672845,26.34371137522688,29.389459655200074,36.731512334033695,44.18950459372465,123.13378639914774,123.11449329566422,18.79420971927437,19.164402829401553,0.31856182227611857,0.24868339876253506,0.1606376415202568,0.12540082291414595,0.0,0.0,,,0,False
AP0001,Fusión,6,0.6727476527781017,20.9911,0.6838486633684844,,-0.10227041888543731,1218.2317549476704,1190.1618146109836,1186.3570316659493,0.1921901094367247,0.2955441799754718,-470.5658509441808,-442.0879032597473,28.477947684433502,0.7312269526808793,0.7096815165536566,-14.66113847866927,-18.46592142370363,0.0,-0.0,-217.35721168439136,-210.9528307955744,-221.20785298172385,-199.13428618610723,-0.0,-0.0,-32.000786278065625,-32.000786278065625,-0.0,-0.0,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979895e-18,1.4398610499979895e-18,53.89619707938956,53.89619707938956,0.04992457584348092,0.04992457584348092,0.008400020552821493,0.008400020552821493,42.45147891875101,42.45147891875101,51.86790663890349,40.152925153854135,26.31291045765818,30.413727703201115,36.65029980831111,45.509930419612765,122.91776210455248,122.00758446818963,18.69274201115165,16.939830349118687,0.3377242546156641,0.2614452287930356,0.1467381335664237,0.11359558686892517,0.0,0.0,,,0,False
AP0001,Reducción,0,0.7407251950692002,17.9512,1.6976485621949498,-0.1756055047955765,-0.05072442729927373,1228.5968346129157,1221.907522115577,1221.907522115577,0.26078717366151016,0.26078717366151016,216.31290208885196,216.31290208885196,0.0,2.0655723437418754,2.0655723437418754,3.675767167906655,3.675767167906655,3728.4097197626784,3728.4097197626784,-2397.7255289837094,-2397.7255289837094,-124.9709119919817,-124.9709119919817,-103.91260493151276,-103.91260493151276,-885.4877717666226,-885.4877717666226,-0.0,-0.0,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,63.27719600282865,25.67613748055917,25.67613748055917,23.1553141841182,23.1553141841182,118.90712917751736,118.90712917751736,-6.283000416562713,-6.283000416562713,,,0.14684219498062817,0.14684219498062817,0.0,0.0,-0.16900272214930306,-0.16900272214930306,0,False
AP0001,Reducción,1,0.9523968418102317,4.2169,1.0382604275382346,-0.04042108197674594,0.02452226560334525,1229.411981736617,1226.1904199715752,1226.245680733815,0.31878270325484215,0.31708188738160464,-1013.0268709691063,-1007.9897219423505,5.037149026755856,0.7196651468512923,0.7238159476218701,-2.406414641340473,-2.3511538791006945,1299.0135816952538,1306.505880856166,-1243.5722254010986,-1240.566845023747,-70.5020548531296,-72.45043209368282,-112.4784006435093,-112.58892216798904,-885.4877717666226,-885.4877717666226,-0.0,-3.401631746475009,25.0,25.0,,,,,,,1.236805608128956e-08,1.236805608128956e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,39.34207632456045,24.165946777343752,24.331542028305286,20.195696682400175,20.09672066701312,119.80885416666668,121.427352241311,-6.158123090955667,-6.301736682686808,,,0.3984338977957385,0.41399897300122096,465.8227630570296,502.8012591806062,-0.08765268949325195,-0.08744085646285425,0,False
AP0001,Reducción,2,0.9831435191008217,1.5704,0.2044844413764346,-0.055025757729241516,-0.0812275751659004,1230.795367123941,1228.7802204087193,1227.2646476965028,0.3112541019045946,0.31608240880177985,-1179.8631475647476,-1144.5232944069587,35.339853157788866,0.6346603773952672,0.6185053110960234,-0.631761327897689,-2.1473340401142487,1145.577847707892,1116.4175491610995,-1289.106559513966,-1231.400753193478,-33.18866247425382,-29.425462514593118,-117.6580015177974,-114.6268560933645,-885.4877717666224,-885.4877717666226,-0.0,-0.0,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421626,15.424363315090996,19.694319746229382,18.695862745700417,12.328093630472818,13.917907760409374,116.94646470811631,121.57874807465093,-6.3515478206869895,5.50314096940634,,,0.4494783383785207,0.36669583642286174,207.89236593203879,138.2505942254262,-0.09086215876874162,-0.08679478815684487,0,False
AP0001,Reducción,3,0.9862602058170735,1.3076,,,,1235.7334422125455,1232.9379194509024,1232.993180213142,0.3539168011576538,0.3556156118652012,-1291.8575876575744,-1283.1377777092393,8.719809948335069,0.598127737147315,0.6020821384302196,2.1425523269612237,2.1978130892010013,1079.6355187443323,1086.773311920007,-1348.0854974659528,-1345.2239328244812,-11.946437567167811,-13.11546391149974,-125.97339960216368,-126.08392112664296,-885.4877717666225,-885.4877717666226,-0.0,-0.0,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,5.83345318274595,17.021396597403065,17.1869918483646,6.807160633228444,6.70818461784139,118.99402542679398,120.6125235014383,-6.600184682535845,-6.799238529365329,,,0.09525022718438647,0.12760628320018869,0.0,0.0,-0.09501926555301374,-0.09481756931707304,0,False
