subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
TOTAL,recuperacion_refinada_pct,dist_total,361,-0.0235933882706996,-0.4945889571107925,0.44740218056939324,0.9217896224781017,0.923,-0.009746307766514391,0.8535882797558769,0.005448529989431128
TOTAL,recuperacion_refinada_pct,dist_F,360,-0.17700410621375928,-0.7063119550755489,0.3523037426480303,0.5121940668557734,0.471,-0.020356281218937556,0.7002893267547091,0.007413400564185935
TOTAL,recuperacion_refinada_pct,dist_R,361,0.06111026537708966,-0.33932164504675255,0.4615421758009318,0.7648547245980953,0.811,-0.0184743862638543,0.7264694080143327,0.005611368698281938
TOTAL,recuperacion_refinada_pct,uplift_fisico_total_kg,361,0.06314591155709119,-0.414518534516236,0.5408103576304184,0.7955567046571512,0.771,-0.02269249595519374,0.6674011861319721,0.005619878303469439
TOTAL,recuperacion_refinada_pct,uplift_batch_pp,361,0.1234963627877317,-0.33343921622910067,0.580431941804564,0.596305307624196,0.576,-0.02200813731249397,0.6768577112472158,0.006186247086571117
TOTAL,rendimiento_proxy_batch,dist_total,361,0.01637991150183885,-0.46797891100059186,0.5007387340042696,0.9471536996618729,0.948,-0.01125684518062845,0.8312138289411253,0.002826441333845464
TOTAL,rendimiento_proxy_batch,dist_F,360,-0.1847516401126933,-0.7290238048865063,0.3595205246611197,0.5058559406360019,0.45,-0.03087264721255299,0.5593082365483311,0.004947359291929909
TOTAL,rendimiento_proxy_batch,dist_R,361,0.11774560851972947,-0.2883901902518496,0.5238814072913085,0.5698811318252754,0.616,-0.013998630261039759,0.7909597506874009,0.003487272521396023
TOTAL,rendimiento_proxy_batch,uplift_fisico_total_kg,361,0.0946302449742648,-0.37474876240256283,0.5640092523510924,0.6927372887254912,0.697,-0.02280829872216567,0.6658061531246235,0.003239966191490695
TOTAL,rendimiento_proxy_batch,uplift_batch_pp,361,0.1585116016485515,-0.27800951145688924,0.5950327147539922,0.476643538330913,0.503,-0.020953924017571072,0.6915242603952269,0.0040251857207505015
TOTAL,recuperacion_refinada_pct_next,dist_total,360,0.009997980945457563,-0.5373982502415777,0.5573942121324929,0.9714434390502694,0.964,0.01589981813126649,0.7636831731265465,0.010785888474915128
TOTAL,recuperacion_refinada_pct_next,dist_F,359,-0.16546032006371286,-0.7345120284091318,0.403591388281706,0.5687530347301606,0.49,-0.009020575107324307,0.8647562022769898,0.011221139774221456
TOTAL,recuperacion_refinada_pct_next,dist_R,360,0.18160483919830517,-0.3332275267170174,0.6964372051136277,0.4893339166588956,0.422,-0.010856836417003472,0.8373505285294618,0.012458147643927053
TOTAL,recuperacion_refinada_pct_next,uplift_fisico_total_kg,360,0.1323016531967003,-0.47902591993734056,0.7436292263307411,0.6714422450765247,0.593,-0.01188615444207542,0.8221756784021567,0.011652344129298164
TOTAL,recuperacion_refinada_pct_next,uplift_batch_pp,360,0.2229744059091372,-0.34699905718973245,0.7929478690080068,0.4432357489836365,0.362,-0.018371545657900657,0.728296375350673,0.013290957390094893
TOTAL,recuperacion_refinada_pct_media2,dist_total,360,-0.014051464433287641,-0.37684433216895685,0.34874140330238157,0.9394890395193007,0.95,0.008987211574989707,0.8650645981268165,0.0286548225848805
TOTAL,recuperacion_refinada_pct_media2,dist_F,359,-0.17839067653508184,-0.5926811353071837,0.23589978223702002,0.39869887255969627,0.301,-0.025101474986689503,0.635484866147721,0.030830386551649713
TOTAL,recuperacion_refinada_pct_media2,dist_R,360,0.11745457473985699,-0.20917685476524284,0.4440860042449568,0.4809406065892946,0.468,-0.007723577758551024,0.8838920909803831,0.02987732560430789
TOTAL,recuperacion_refinada_pct_media2,uplift_fisico_total_kg,360,0.09265669990416558,-0.3420427733083989,0.52735617311673,0.6761163032985169,0.587,-0.010666751715356108,0.84015965709394,0.029393191066981905
TOTAL,recuperacion_refinada_pct_media2,uplift_batch_pp,360,0.16675372437263736,-0.2407466197726298,0.5742540685179045,0.4225302206258059,0.346,-0.012585748497480719,0.8118991446587686,0.031117226109429907
TOTAL,f_dross,dist_total,361,-0.0045431873013106255,-0.008832023408301404,-0.00025435119431984655,0.037875415033766485,0.018,-0.0757750559309534,0.15077502423735575,0.05876384450471461
TOTAL,f_dross,dist_F,360,-0.003975748201167964,-0.008391357490760476,0.00043986108842454866,0.07761048293398377,0.042,-0.07482908687085216,0.15653220834704717,0.05745071364694865
TOTAL,f_dross,dist_R,361,-0.002372703553527378,-0.006217929544529301,0.0014725224374745453,0.22650948853412622,0.233,0.004204103860397174,0.9365543631821932,0.04924704100594879
TOTAL,f_dross,uplift_fisico_total_kg,361,-0.0038254575779693837,-0.007849777474108312,0.00019886231816954427,0.062446496747244215,0.046,-0.08348231673893558,0.11332392160479174,0.055619367777469786
TOTAL,f_dross,uplift_batch_pp,361,-0.00307249300429732,-0.006897497103105116,0.0007525110945104767,0.11540169795609018,0.126,-0.04478735780682968,0.3961961064663404,0.05199150957869636
TOTAL,f_polvo,dist_total,361,0.004379388186292244,0.0007129805700600441,0.008045795802524444,0.01922678822794963,0.014,0.13277246363245143,0.01156598707820743,0.05738827215819642
TOTAL,f_polvo,dist_F,360,0.005823264602294982,0.001858070440191201,0.009788458764398763,0.003997062831624012,0.0,0.13998467054949462,0.007816518831276641,0.06615120513881934
TOTAL,f_polvo,dist_R,361,0.0011952474683300845,-0.0018266578706893838,0.004217152807349553,0.4382095677408081,0.487,0.04472822669821299,0.39682063065345047,0.042054231134126874
TOTAL,f_polvo,uplift_fisico_total_kg,361,0.0028791551282267036,-0.0013313141078397403,0.007089624364293147,0.18016724858788336,0.092,0.14970619511644404,0.004363211167405264,0.048514645424652114
TOTAL,f_polvo,uplift_batch_pp,361,0.001487376987811816,-0.0019148634046366618,0.0048896173802602935,0.3915284958009444,0.38,0.10260252689800176,0.05143525698428177,0.042796664848130606
