Batch,recuperacion_refinada_pct,sn_escoria_final_balance_kg,sn_perdido_escoria_frac,kpi_v6,sn_esc_v6_kg,sn_perdido_escoria_frac_v6,R_m6_masa_fin_kg,ley_fin_v3,ley_fin_v6,dif_ley_v3_v6,fila_distinta_v3_v6,dif_pp
AP0156,67.9602757978706,688.1135667332435,0.01420708676794423,68.04255471469276,629.545209601578,0.01301359583284363,57039.522479077474,1.1037,1.1037,0.0,False,0.08227891682216182
AP0157,70.20792602921432,539.8519599903625,0.009403207965219722,70.07745795886804,646.7388745660235,0.01124404359813983,57122.31713178091,1.1322,1.1322,0.0,False,-0.13046807034628216
AP0158,71.286399896656,977.613772651607,0.01835169620585148,71.26243065069221,995.531579086388,0.018681764348971123,57832.66986675891,1.7214,1.7214,0.0,False,-0.023969245963783692
AP0159,77.36984939134257,1011.8943557665798,0.02147407970868636,77.60466766446959,869.3123699341393,0.018504243672808715,56743.6272802963,1.532,1.532,0.0,False,0.23481827312701853
AP0160,64.73236719558052,520.6476886533616,0.009635371718077707,64.65603002869517,584.4450143553648,0.01080328250493498,56522.72866106043,1.034,1.034,0.0,False,-0.0763371668853523
AP0161,72.35892775745542,833.9906509195233,0.016717769978568768,72.42940651117877,785.447705308506,0.015760037349327405,56941.25745313223,1.3794,1.3794,0.0,False,0.07047875372335
AP0162,79.92966748153054,1274.6672558499847,0.02582546445343787,80.20697727871067,1104.0190398283414,0.022445641274104845,57402.33140063128,1.9233,1.9233,0.0,False,0.2773097971801235
AP0163,67.56753752221942,516.3351932702782,0.010315701909926119,67.61617159352453,480.3334945511123,0.009603342417662223,56844.20053859318,0.845,0.845,0.0,False,0.04863407130510211
AP0164,69.82753416358047,748.5980441549367,0.014043374870109891,69.75394050748659,804.8384999271262,0.01508250869693687,59310.132640171425,1.357,1.357,0.0,False,-0.0735936560938768
AP0165,71.64698373868731,905.039051649302,0.01706997864950697,71.64756064643014,904.612138727587,0.017062064011508657,56768.88225463364,1.5935,1.5935,0.0,False,0.0005769077428254832
AP0166,66.2838230796189,1142.2931171409382,0.02099591561698571,66.18980065653369,1219.575963249027,0.02238461548291587,57497.33455513774,2.1211,2.1211,0.0,False,-0.0940224230852067
AP0167,69.98344633646374,905.2132261996687,0.017629212714751485,70.01243165857433,883.9552976940513,0.017222340301458285,56277.793193738544,1.5707,1.5707,0.0,False,0.0289853221105858
AP0168,72.54929498186115,559.3134661471606,0.01071692617301976,72.45621411151588,626.3589970406448,0.011986178059653388,48603.94172737214,1.2887,1.2887,0.0,False,-0.09308087034527546
AP0169,70.60652534331085,1463.0574458754286,0.027765671299481116,70.63499600091347,1441.8186068063033,0.027373637411007498,61682.07943556377,2.3375,2.3375,0.0,False,0.028470657602625238
AP0170,69.56579232283426,644.9272902423762,0.012288744212737433,69.5946260215362,623.1838679537437,0.011879356670341163,55144.13485122942,1.1301,1.1301,0.0,False,0.028833698701944854
AP0171,67.75530084635038,1480.2655785331829,0.031771604829108145,68.12061289476618,1230.4117909503193,0.026551267911464945,56492.736039959564,2.178,2.178,0.0,False,0.36531204841580234
AP0172,68.97613503041453,590.9322887410515,0.011442109126697544,69.01747114750657,560.0006968445116,0.010849684736560549,57394.76241103941,0.9757,0.9757,0.0,False,0.04133611709204388
AP0173,72.80351613390985,705.1322883749506,0.014700506720034204,72.96921599725076,596.208994290125,0.012457977786595633,57267.216817800894,1.0411,1.0411,0.0,False,0.16569986334090459
AP0174,75.53968544582273,597.4172914013232,0.01243645577432615,75.65914637215408,521.5690353431153,0.010874690523279672,55527.41779443365,0.9393,0.9393,0.0,False,0.11946092633135663
AP0175,67.44666048640316,495.6855997766738,0.010265596706683144,67.53498454013746,432.5357542938641,0.008969500591786627,55460.41214179562,0.7799,0.7799,0.0,False,0.08832405373429708
AP0176,66.12018177517912,968.2035515657958,0.019492802707560264,66.30001940804014,833.475103828096,0.016825960472252717,57815.97557076138,1.4416,1.4416,0.0,False,0.17983763286102317
AP0177,73.1548127993984,709.0902824075457,0.014661793531534956,73.30806498555758,607.9860452843682,0.012597606248853479,55793.89238179024,1.0897,1.0897,0.0,False,0.1532521861591789
AP0178,72.96918734475213,496.8760720975559,0.010361444767189164,73.09867517578564,411.9292341921776,0.008605276791536814,55999.08023275933,0.7356,0.7356,0.0,False,0.12948783103351502
AP0179,68.8241809147443,1033.1851511615887,0.018621184602058263,68.70319696711427,1130.8912458702962,0.02034632076247849,58218.33955574241,1.9425,1.9425,0.0,False,-0.12098394763003739
AP0180,69.40097316818414,850.3079123714726,0.0167017604577225,69.46683830923764,802.0362713696327,0.015768559174101127,55305.21799542358,1.4502,1.4502,0.0,False,0.06586514105350716
AP0181,60.880923793292574,541.8460498255213,0.011134332612532528,60.922872237542855,508.3381499207787,0.010452980002636923,54072.77416453342,0.9401,0.9401,0.0,False,0.04194844425028066
AP0182,68.50290935570159,2653.5825255524787,0.052205989539106115,69.63491819249951,1827.2877364521173,0.03654371759478934,76152.85419679589,2.3995,2.3995,0.0,False,1.1320088367979224
AP0183,60.067392287869666,1442.7158589339365,0.028183565320469693,60.08092951790356,1431.1819095958206,0.027964549609517327,56485.84716406128,2.5337,2.5337,0.0,False,0.013537230033897174
AP0184,63.853562342251784,715.0589826361596,0.014742083579624754,63.925451364816695,660.5118692033715,0.013632838832931342,55083.96874350525,1.1991,1.1991,0.0,False,0.07188902256491048
AP0185,65.39070870804228,1234.5505334722586,0.025552344210230626,65.61363267497333,1070.400565589784,0.02223034722798035,55927.716473681176,1.9139,1.9139,0.0,False,0.22292396693104877
AP0186,72.17341000720207,549.1267830083639,0.011490276160787788,72.29956299711084,465.73869129026644,0.009762445132660188,54281.89875177931,0.858,0.858,0.0,False,0.12615298990877477
AP0187,62.86507158225252,1011.7503514384999,0.018292501169543764,62.82617601639949,1045.9924000694818,0.018899898372921057,57927.25259287156,1.8057,1.8057,0.0,False,-0.03889556585303211
AP0188,70.89124963941455,1320.8253287309212,0.023925946717472994,71.11867376941652,1144.2910083033184,0.020794632295532627,50017.09101771652,2.2878,2.2878,0.0,False,0.22742413000196393
AP0189,71.80665930929668,517.738610358799,0.010546509848145272,71.88008754729191,467.59030049735884,0.009534711958382179,55632.397441684574,0.8405,0.8405,0.0,False,0.07342823799523046
AP0190,66.81005936546053,555.4585111254605,0.009889158950274247,66.72903934018298,623.6562177052169,0.011089858457673565,57295.01311026338,1.0885,1.0885,0.0,False,-0.08102002527755303
AP0191,69.79776534234806,443.75896522520793,0.008801307157733407,69.88946012278535,377.60850170312284,0.007499148756757291,57773.63857146922,0.6536,0.6536,0.0,False,0.09169478043729384
AP0192,69.72912579126411,1022.2211782231876,0.020955760691183014,69.8900489244838,909.9044149837355,0.018696290709845485,57381.876457320766,1.5857,1.5857,0.0,False,0.16092313321969698
AP0193,63.61816949636374,797.4781644040604,0.014766812382252425,63.56496673320079,842.679202401547,0.015590745676090846,56578.434430075664,1.4894,1.4894,0.0,False,-0.05320276316295036
AP0194,62.81111960119818,1754.5908919341011,0.032320790226688684,62.7371489668796,1818.5980381336421,0.03346039489252348,57291.309521269,3.1743,3.1743,0.0,False,-0.07397063431857731
AP0195,67.37687240762436,564.1201503480917,0.011378377678720585,67.43112608704108,524.230516271337,0.010582312817808725,53673.647616600494,0.9767,0.9767,0.0,False,0.05425367941671766
AP0196,59.9917793044094,458.20009878667923,0.00730943442883549,59.76955697159665,691.2661776520127,0.01098657179332462,56777.509458070854,1.2175,1.2175,0.0,False,-0.2222223328127484
AP0197,68.26552873092122,715.0774820105387,0.013252639224392395,68.23882245518985,736.1944971606466,0.013638666368457083,58834.37202594474,1.2513,1.2513,0.0,False,-0.026706275731370965
AP0198,70.07696314412189,452.9623164888019,0.008656730820783274,70.12269209494971,418.839818555258,0.00800982653760886,59393.054247767715,0.7052,0.7052,0.0,False,0.045728950827822246
AP0199,69.60470453679486,1887.4311948044988,0.03692370256670254,69.92265795119384,1654.9908831014336,0.03252438215964915,60201.188865499025,2.7491,2.7491,0.0,False,0.3179534143989855
AP0200,71.8065918254643,919.8071030821457,0.018373081055486927,71.99133880451527,791.3341036699775,0.015847510585982993,58634.71426126093,1.3496,1.3496,0.0,False,0.1847469790509706
AP0201,66.75306615048929,276.8106737964478,0.005164072761959107,66.77061160802869,262.725253085961,0.004902588870257847,58125.05599246925,0.452,0.452,0.0,False,0.017545457539398512
AP0202,66.4514440756962,550.5750478449129,0.010002992982565405,66.42866354996042,569.4503880743791,0.010342378418208039,56364.48461589421,1.0103,1.0103,0.0,False,-0.02278052573578293
AP0203,66.19553935976042,1212.259681913,0.02365355037910048,66.34704593359037,1095.2264467607647,0.02141891482988071,59953.27604339636,1.8268,1.8268,0.0,False,0.15150657382994837
AP0204,60.410093576370244,391.4403030742032,0.007446468355593332,60.43030320775029,373.86030555100604,0.007114418861676645,53233.70433589719,0.7023,0.7023,0.0,False,0.020209631380048165
AP0205,63.66233755856593,407.56778202612855,0.008221924901781806,63.71342186660072,367.82274326199934,0.007426096494698051,52689.11950465539,0.6981,0.6981,0.0,False,0.05108430803478825
AP0206,63.96967014025942,1977.684418347995,0.038166300188747775,64.12563685761654,1851.6534798238315,0.035821219395395204,60245.761503947666,3.0735,3.0735,0.0,False,0.1559667173571242
AP0207,69.79008827869758,615.830091310959,0.012070889449585741,69.91434808770217,525.1554173167464,0.010311902097444177,58389.528276267105,0.8994,0.8994,0.0,False,0.12425980900458455
AP0208,73.79294245621271,602.2677480585514,0.011916052211318036,73.89406468177164,533.1014913247935,0.010562030478159332,58518.27566682695,0.911,0.911,0.0,False,0.10112222555892458
AP0209,71.55359338258206,748.7116358327937,0.013776798045380283,71.63505382681834,686.911778418312,0.012654028714736075,60799.413915587895,1.1298,1.1298,0.0,False,0.08146044423627075
AP0210,67.08815572778333,799.7303874981039,0.015681537713689842,67.21689775011106,702.0523751258796,0.013792632763560294,58553.15889290071,1.199,1.199,0.0,False,0.12874202232772802
AP0211,74.60280343253305,559.99510558807,0.010721241587796209,74.66690877356473,515.1510180128945,0.009871165595132311,58307.981665296495,0.8835,0.8835,0.0,False,0.0641053410316772
AP0212,70.93343629838353,958.1789774488009,0.017317720638120676,70.98281144820473,919.6922363435032,0.016633697879572223,60208.98437600675,1.5275,1.5275,0.0,False,0.04937514982120206
AP0213,70.13314182765484,1634.6001148253044,0.03055085563037826,70.29312426462295,1512.8280672584885,0.028339421312862184,60496.18375888705,2.5007,2.5007,0.0,False,0.15998243696810732
AP0214,75.15219181323657,582.1108413146459,0.012042651234202442,75.27547940858682,502.9428856032707,0.010421901620663029,56580.36737577576,0.8889,0.8889,0.0,False,0.12328759535024858
AP0215,69.04243746866473,322.89000254779944,0.006833305586087456,69.10006012596224,283.4861566068795,0.006004410979093226,56403.93088079576,0.5026,0.5026,0.0,False,0.05762265729751448
AP0216,73.48446419256281,835.702209908274,0.015590490488389007,73.50095584689788,823.675052125402,0.01536956567749996,58152.71477869259,1.4164,1.4164,0.0,False,0.01649165433506994
AP0217,76.75021429676049,418.64556793727456,0.008863713042569374,76.87040812054087,344.79501093787627,0.00731155502830906,54564.80628863369,0.6319,0.6319,0.0,False,0.12019382378038301
AP0218,63.18360377448334,2380.3773748539584,0.0443863446883403,62.8471362052865,2667.491229750844,0.04947521244019637,61592.0762370603,4.3309,4.3309,0.0,False,-0.3364675691968344
AP0219,59.321399986192574,863.3798338417781,0.01590448671026762,59.27002533133743,910.4337795796579,0.016756751952684737,56802.70648737571,1.6028,1.6028,0.0,False,-0.05137465485514525
AP0220,77.40069151848783,883.4860175907945,0.01782870572793767,77.28425908906367,958.1416838003663,0.019306167849519183,74412.9919074531,1.2876,1.2876,0.0,False,-0.1164324294241652
AP0221,67.5295878084326,634.0678019946513,0.011982278666601462,67.56273356515344,608.1070654150709,0.011497326868582089,60172.87407629833,1.0106,1.0106,0.0,False,0.033145756720841746
AP0222,57.98409620648263,1096.3790247571428,0.019813667002321247,57.87588511775748,1199.8384304107353,0.021642910487801904,58142.97491813992,2.0636,2.0636,0.0,False,-0.10821108872515595
AP0223,67.90518378251541,855.4385144783715,0.015395094646632666,67.91387856684602,848.3246315030743,0.015269022867925279,57238.01575487985,1.4821,1.4821,0.0,False,0.00869478433061488
AP0224,64.28045817732976,989.5847229013646,0.020969549085142015,64.49080114931793,835.6650527187958,0.017765897764794546,56084.90286703327,1.49,1.49,0.0,False,0.21034297198816887
AP0225,60.58829688060983,247.42592682260954,0.004483836511651816,60.56594799205735,267.7880400072728,0.004851047358225436,53440.03991364454,0.5011,0.5011,0.0,False,-0.02234888855247874
AP0226,66.52672916909347,710.5620860737373,0.013448224970599,66.5536623083542,689.1799010591319,0.013048822554808227,57074.94004630492,1.2075,1.2075,0.0,False,0.02693313926073415
AP0227,72.2549691965013,280.4665392735693,0.005476053876605538,72.28465450023401,259.43317561432536,0.005067462664977978,55792.08077727427,0.465,0.465,0.0,False,0.029685303732705393
AP0228,66.96503127723106,524.553939552176,0.008980218431031368,66.83113264845208,641.5848437937125,0.010961792803715233,57330.43014866522,1.1191,1.1191,0.0,False,-0.1338986287789794
AP0229,73.47448383181303,855.2844857891058,0.01682958046090895,73.57481667117449,785.9816160274205,0.01548701533320628,58027.43566093913,1.3545,1.3545,0.0,False,0.10033283936145665
AP0230,63.368908736985794,527.2310245459745,0.00982022483244842,63.37013505931478,526.1920628645559,0.00980106276082379,57797.89794206457,0.9104,0.9104,0.0,False,0.0012263223289821212
AP0231,65.73661664170938,497.80182789278535,0.007965563153268183,65.57026936428387,656.3454337024594,0.010475917900930828,59236.95250022196,1.108,1.108,0.0,False,-0.16634727742550126
AP0232,72.53462699193129,1086.9942847191521,0.020777284490614112,72.67775725881995,983.9631605825947,0.018845015525752667,61942.91221797889,1.5885,1.5885,0.0,False,0.1431302668886616
AP0233,66.05017757649037,555.0979906805005,0.010093501403673771,66.04107124060332,562.6812754230649,0.010229979781230877,56528.15706480459,0.9954,0.9954,0.0,False,-0.009106335887054229
AP0234,70.84500030250688,487.17403584041983,0.008047301182336061,70.7372424144525,579.3960969336371,0.009556098238134011,58965.611330514665,0.9826,0.9826,0.0,False,-0.10775788805437969
AP0235,62.75130878245399,910.3889719967925,0.017195864034047194,62.76531397326582,898.5756426959078,0.016976516267093424,57834.565404898494,1.5537,1.5537,0.0,False,0.014005190811829493
AP0236,61.3405164214334,448.5728873878347,0.008171489322249197,61.32313700974114,464.1304841484413,0.008452500911665307,56237.790397242374,0.8253,0.8253,0.0,False,-0.01737941169226076
AP0237,67.64450803899014,728.4512610524033,0.013856193306234874,67.68854103021671,694.2517732846026,0.013214265929613975,57965.414818786216,1.1977,1.1977,0.0,False,0.04403299122657245
AP0238,69.12886737483416,798.1182419012928,0.016090022832713217,69.26506596651265,700.5813434280129,0.01415151062619914,58709.57373904407,1.1933,1.1933,0.0,False,0.13619859167849313
AP0239,70.41423496955446,431.2002640567296,0.008333050661488095,70.4701948537293,390.10930000464765,0.007544949112859519,55539.47893004665,0.7024,0.7024,0.0,False,0.05595988417483966
AP0240,67.66283212379383,523.7312126642669,0.009682002784755095,67.67937421830472,510.50981349392396,0.009439891519359075,58699.530124631936,0.8697,0.8697,0.0,False,0.016542094510882066
AP0241,68.76778810285886,881.386517376057,0.01754452526752959,68.859107831874,814.7629314786127,0.01623988002304676,58359.92632896016,1.3961,1.3961,0.0,False,0.09131972901514018
AP0242,62.37548476218909,523.5967052585576,0.009574270490946125,62.38530589027161,514.9873569545753,0.009418326244856234,57643.5367085936,0.8934,0.8934,0.0,False,0.009821128082521113
AP0243,62.15995820832996,644.0160234929589,0.010553112763120518,61.97376787015572,827.3594458900797,0.013516844655002618,61619.084374028425,1.3427,1.3427,0.0,False,-0.18619033817424224
AP0244,60.47851500222553,823.1615280061612,0.01656435971975559,60.55224929126817,762.6483964529647,0.015365373141586735,57217.225332205315,1.3329,1.3329,0.0,False,0.07373428904264046
AP0245,65.79375420271414,773.3400466095045,0.016330942241194434,65.96415094607532,651.0157940228917,0.0137833751351916,58787.7726226198,1.1074,1.1074,0.0,False,0.17039674336118082
AP0246,69.69536107524598,968.2060888506594,0.016640068888080208,69.55399203353264,1086.4680134484704,0.018634701658122067,61375.43856335274,1.7702,1.7702,0.0,False,-0.14136904171334663
AP0247,68.33521124032349,942.5006799693182,0.01830957566094609,68.59716776768362,745.9265181761194,0.01454635886780332,50878.28375800556,1.4661,1.4661,0.0,False,0.26195652736012676
AP0248,72.01425958814754,882.1567910470523,0.017917179450792988,72.26405795596811,711.9631266018342,0.014510594601614156,60249.0586952555,1.1817,1.1817,0.0,False,0.24979836782057419
AP0249,68.2273669768435,1354.7351412710655,0.025390711895786542,68.2638685510905,1326.2052433624433,0.024869296884950615,61623.77414443768,2.1521,2.1521,0.0,False,0.03650157424699785
AP0250,68.32263707238101,881.7867533268607,0.016296990205137765,68.36214562600252,850.5164847416532,0.015728149704017425,59377.02350891185,1.4324,1.4324,0.0,False,0.039508553621502074
AP0251,64.43543560703735,1422.3046031226645,0.028139002186138136,64.57934567055239,1309.6675066354294,0.025968448412340153,59151.235564582865,2.2141,2.2141,0.0,False,0.14391006351503677
AP0252,69.69858236602778,1631.4125957974043,0.03042631225794555,69.74648823422515,1594.5843644386039,0.029759895987831436,62739.39110948237,2.5416,2.5416,0.0,False,0.04790586819737541
AP0253,67.40751762265255,1382.0889533792779,0.027904331038099996,67.64533306489683,1207.961763036817,0.024474752712547735,59362.21745721249,2.0349,2.0349,0.0,False,0.2378154422442833
AP0254,67.77485911825491,526.6947625718078,0.010339833843796272,67.83114728680388,484.42465088123544,0.009517904311761409,56400.58806394638,0.8589,0.8589,0.0,False,0.05628816854897423
AP0255,68.48081777763139,690.3388511543465,0.012775361323590504,68.46494804665548,702.8642165774468,0.013004140563339915,58655.112791241496,1.1983,1.1983,0.0,False,-0.015869730975907714
AP0256,77.99753524571082,760.0529654719429,0.016708678588622773,78.26591539326043,604.0691744782825,0.013325291291917776,57855.49032451705,1.0441,1.0441,0.0,False,0.2683801475496068
AP0257,72.9437616417784,641.0413697623127,0.013786262339674523,73.11390687694693,532.8333823864327,0.011485865917226439,55946.38622285098,0.9524,0.9524,0.0,False,0.1701452351685333
AP0258,70.01041343774864,685.0277599478604,0.012837836662495593,70.00158105057048,691.7604182699806,0.012962375256200235,58584.04626270161,1.1808,1.1808,0.0,False,-0.008832387178159706
AP0259,70.76733234248859,689.2408894869559,0.013352066299253623,70.81648286904766,653.4134001502099,0.01266680286110216,58754.91413993435,1.1121,1.1121,0.0,False,0.04915052655907459
AP0260,71.79743122615318,595.1434662410707,0.011933930439068673,71.89945297114792,524.3806140659133,0.010529921648431124,56506.5316881372,0.928,0.928,0.0,False,0.10202174499474381
AP0261,68.70150973977627,510.831167825046,0.009476341449717745,68.68634882902074,522.7296495205087,0.009694928215065379,58346.874597668124,0.8959,0.8959,0.0,False,-0.015160910755525947
AP0262,69.37564377413703,1140.4386505220075,0.02338876302481413,69.38370870355811,1134.770939029876,0.023275231816027375,67361.44717024076,1.6846,1.6846,0.0,False,0.008064929421081501
AP0263,71.63339043250862,602.8465359013659,0.011672294501253039,71.67648567475014,571.7935650402328,0.011077708350502462,61252.65827961787,0.9335,0.9335,0.0,False,0.04309524224152028
AP0264,52.436387615322275,993.4211762493702,0.01926306734201363,52.43626281680322,993.5439161226863,0.019265401494352172,57330.86648140139,1.733,1.733,0.0,False,-0.00012479851905311534
AP0265,66.13358573147792,1093.5074833294252,0.021375771881869832,66.24653005175763,1006.2904692540095,0.01970445696628622,58522.272128758916,1.7195,1.7195,0.0,False,0.11294432027970913
AP0266,68.14813584541199,508.5657068692042,0.009802402300129905,68.17459748476698,488.42806035718024,0.009417912667428122,60848.145055086614,0.8027,0.8027,0.0,False,0.026461639354991462
AP0267,67.77524991711785,1082.2177088865394,0.019830550841025887,67.78146159814575,1077.2164645189775,0.019740717163113746,61035.55241197675,1.7649,1.7649,0.0,False,0.006211681027906479
AP0268,69.50400992300996,1309.0494753721812,0.02575768723883368,69.69934548193766,1166.619366853431,0.02301965576546938,59612.640104927494,1.957,1.957,0.0,False,0.19533555892769527
AP0269,76.65970458269598,851.9143253915013,0.017320867767121616,76.87310325102604,715.3794599152175,0.0145853704239507,59441.58370712235,1.2035,1.2035,0.0,False,0.21339866833005772
AP0270,69.52230941540435,706.0570525908585,0.014049278191208348,69.6618587970817,605.3827473401755,0.012070218307414041,56630.75279141025,1.069,1.069,0.0,False,0.1395493816773552
AP0271,69.33277183560936,1144.9041911448664,0.02306885635304632,69.51008557545318,1018.3030421685078,0.0205704229273547,58302.017758416805,1.7466,1.7466,0.0,False,0.17731373984381094
AP0272,76.49929603629987,868.5319207197339,0.016735298515762286,76.62668467372701,782.2533429438236,0.015097940304088587,62142.78224847661,1.2588,1.2588,0.0,False,0.12738863742714557
AP0273,74.94921003385784,623.0924283406389,0.01330430295627471,75.04892408390569,560.8663783173798,0.011991581660445543,60621.09579738217,0.9252,0.9252,0.0,False,0.09971405004785083
AP0274,75.57281944322924,888.7393171772189,0.018162728776281663,75.77145565473818,760.4631164035569,0.015582059730042657,60096.65847981325,1.2654,1.2654,0.0,False,0.19863621150894062
AP0275,71.9783391367337,850.8004643141602,0.016613224873417494,72.0953486800895,767.6838560862269,0.015014610083472006,59298.922917212025,1.2946,1.2946,0.0,False,0.11700954335580604
AP0276,61.49212964484874,680.6888454999244,0.012813881964038897,61.514537584278415,661.3383507746562,0.012454148013263068,57502.68244280116,1.1501,1.1501,0.0,False,0.02240793942967656
AP0277,67.12866358814517,645.6575505817641,0.012129521622776708,67.16021802029458,620.6479455607214,0.011665164218410769,56045.507094159424,1.1074,1.1074,0.0,False,0.0315544321494059
AP0278,67.97021900535015,1781.1323124917806,0.033830278859468946,68.08883732005918,1689.4118077497735,0.03214416653378151,60050.89424340715,2.8133,2.8133,0.0,False,0.11861831470903894
AP0279,74.54813402618969,727.016234462535,0.015284042469421825,74.78373635300893,577.1588015708282,0.012171940820187587,58839.71878589339,0.9809,0.9809,0.0,False,0.2356023268192473
AP0280,72.32601631826518,531.6951539851154,0.010084861554783666,72.35892945923781,507.7140065837788,0.009634384421365542,57492.24397959221,0.8831,0.8831,0.0,False,0.032913140972638644
AP0281,69.42098665784579,744.1620480201236,0.013646067507773958,69.4107039276836,752.2407575327804,0.013792167582413013,59240.88498446845,1.2698,1.2698,0.0,False,-0.010282730162188614
AP0282,71.78494013150659,743.4130985199367,0.01500550125413519,71.89277461682343,669.1022661095781,0.013525854205358678,59165.466982896636,1.1309,1.1309,0.0,False,0.10783448531684314
AP0283,76.62586616936464,720.7085544167269,0.014592903554266491,76.74019425550331,647.1305501289216,0.013122646667967855,55994.68288733423,1.1557,1.1557,0.0,False,0.11432808613866996
AP0284,68.9065933024852,1036.3534151413978,0.019771261815092245,68.99624153964963,968.2467185687879,0.01849597342562816,59845.8939717404,1.6179,1.6179,0.0,False,0.08964823716442538
AP0285,62.855143430618575,632.1541813213081,0.0113794674681437,62.79041585802895,689.4202061650635,0.012397538604258162,56831.27575344683,1.2131,1.2131,0.0,False,-0.06472757258962503
AP0286,69.69748338420641,501.4078213310513,0.009812896144107266,69.77223776310565,446.6623893433369,0.008750866091533525,56354.073851039226,0.7926,0.7926,0.0,False,0.07475437889924308
AP0287,70.92036621446238,786.3618834911441,0.015881674786841524,71.0447147152298,699.6986409258694,0.014156167082214852,57593.10568160913,1.2149,1.2149,0.0,False,0.12434850076742521
AP0288,58.49731518030937,367.5219972225352,0.005514505613559057,58.241241670456574,660.5511190829999,0.009867891581107735,55695.709872091065,1.186,1.186,0.0,False,-0.2560735098527971
AP0289,71.83274468053851,323.28328963951395,0.006589613744341724,71.8951859687298,280.67487840999775,0.0057260824328725255,55833.47491744535,0.5027,0.5027,0.0,False,0.062441288191294575
AP0290,67.69143682301996,928.2118129816199,0.01802481777719878,67.70811832263479,915.5244737058218,0.017782825297901154,57306.238965061464,1.5976,1.5976,0.0,False,0.01668149961483323
AP0291,65.88222094231642,638.2601622253881,0.01218843319822531,65.87109485672245,647.1051527406703,0.012355253258110325,55997.33062830307,1.1556,1.1556,0.0,False,-0.01112608559397188
AP0292,71.45730133616091,560.8385592670988,0.011744367514121435,71.5799193502017,479.03516860928903,0.010048558397989422,56430.10585572966,0.8489,0.8489,0.0,False,0.1226180140407962
AP0293,69.99060283021153,588.1205330072327,0.0114082704228526,70.03817839707234,553.1021841875732,0.01073628289843245,57079.6887706474,0.969,0.969,0.0,False,0.04757556686081443
AP0294,64.6501357636906,647.9496461778913,0.011687245370424836,64.58478982580749,704.0437791923163,0.012686194918019984,56099.105911738356,1.255,1.255,0.0,False,-0.06534593788310872
AP0295,60.96113135977048,626.2649743987273,0.011455571083007555,60.886659049944484,693.1323161506639,0.01266321249885642,54278.17667585465,1.277,1.277,0.0,False,-0.07447230982599251
AP0296,64.89548645218021,794.2802359119211,0.013932280460031464,64.84938832402446,834.8057893657166,0.01463272788080997,57245.134016712385,1.4583,1.4583,0.0,False,-0.046098128155747986
AP0297,67.14960850299607,626.7902941944074,0.011713854570304239,67.19140811541132,593.5028119976638,0.011098661440288217,56642.75739622674,1.0478,1.0478,0.0,False,0.041799612415246656
AP0298,57.81459000172114,736.2713946378235,0.013605195692008814,57.7803010107334,768.3864030639443,0.014190212078949604,56403.61176421818,1.3623,1.3623,0.0,False,-0.034288990987739965
AP0299,65.61183187207303,1082.022863483049,0.019470609359854413,65.61144362890697,1082.3517008184888,0.019476411420613494,59496.02577058536,1.8192,1.8192,0.0,False,-0.00038824316605712283
AP0300,60.20673368741126,1018.2650087809637,0.017759925458663672,60.12679499160996,1094.491983722917,0.019064081750055722,58127.99318725991,1.8829,1.8829,0.0,False,-0.07993869580129598
AP0301,62.467755509177216,982.5585427284918,0.01866457375566427,62.52296247886667,936.0754815374702,0.01779730143748565,56396.88405455297,1.6598,1.6598,0.0,False,0.0552069696894506
AP0302,68.0089425863327,718.6177550788785,0.01379830398199131,68.12610346007376,629.052145318133,0.012099347227242114,56989.685207295974,1.1038,1.1038,0.0,False,0.11716087374107076
AP0303,67.4020275637985,440.93980408794823,0.00817565435774084,67.41021185597974,434.3917506397579,0.008055222072087129,55841.59283195242,0.7779,0.7779,0.0,False,0.008184292181240949
AP0304,64.41000243958423,720.824833311903,0.012889282347386451,64.3414097215095,780.4443489692189,0.013940494963439331,56126.88593809557,1.3905,1.3905,0.0,False,-0.06859271807472567
AP0305,72.82294856664973,975.9115710236459,0.019158602177291286,72.94683472967444,889.402231143012,0.017489997984468247,57998.18918441552,1.5335,1.5335,0.0,False,0.12388616302470723
AP0306,68.82195904278298,1229.6425293617335,0.023235786605261315,68.89200757853105,1175.8339263356154,0.022241614049422178,58566.21638370352,2.0077,2.0077,0.0,False,0.07004853574807157
AP0307,68.84217544767698,615.0418430599052,0.010837534942975449,68.75086461720163,690.4152733588774,0.012149539474674963,58793.77274622136,1.1743,1.1743,0.0,False,-0.09131083047535071
AP0308,66.01922110474561,601.8223056659394,0.010630245611655606,65.9448308349321,665.6869292151036,0.011745064625613673,57555.50140196296,1.1566,1.1566,0.0,False,-0.07439026981350594
AP0309,65.71820200904077,908.4094307339018,0.017439846011524006,65.77010993948673,867.2997471079966,0.01666376476503502,57570.510926518196,1.5065,1.5065,0.0,False,0.05190793044596376
AP0310,70.82081632237052,474.8859991983117,0.008147908942953426,70.77630512805726,511.5402679287119,0.00877129234133286,57489.35355458664,0.8898,0.8898,0.0,False,-0.044511194313258784
AP0311,76.42105864098745,533.650271435024,0.010151836168907734,76.45421078378128,510.8561777471921,0.009722431129837346,55090.71257922916,0.9273,0.9273,0.0,False,0.03315214279382417
AP0312,67.70800021958333,855.4448251579504,0.016738178584327707,67.75398376403434,820.7590491975909,0.01607040131243327,58275.99042868438,1.4084,1.4084,0.0,False,0.04598354445101904
