index,target,palanca,theta_unidad,ci_lo,ci_hi,sd_palanca,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda,en_cota,theta_1sd_rel,ancho_ic_1sd_rel,forma,clave
0,m6_ln_sn_dep_tasa,Cx_sn_v6,1.349594865296681e-05,9.215239254287465e-15,2.8364910725913654e-05,331.38803802338225,0.00447239594537098,3.0538200563943792e-12,0.009399792114168916,False,1,True,False,0.1925749344661876,0.4047415237614043,tasa,sn_dep
1,m6_ln_sn_dep_tasa,tasa_gn_nm3_min,0.0004996340604757149,1.3456128529244465e-15,0.0010560249003032638,4.932585002912824,0.0024644874736469507,6.637349778061865e-15,0.005208932585938389,False,1,True,False,0.10611728467858951,0.22428914247023124,tasa,sn_dep
2,m6_ln_sn_dep_tasa,exceso_o2_combustion_pct,-5.384928448729186e-05,-0.00016978873576171705,-1.732143229294857e-25,10.772680105778525,-0.0005801011157066571,-0.001829079735925536,-1.8659824906583675e-24,False,-1,True,False,-0.02497831938529435,0.07875754172522717,tasa,sn_dep
3,m6_ln_sn_dep_tasa,tasa_aire_nm3_min,5.888707070765678e-05,-4.2083930810423113e-05,0.00014304812810703326,9.258084076162415,0.0005451814516104074,-0.0003896165696982991,0.0013243515969525658,False,0,,False,0.02347472889217696,0.0738010031762837,tasa,sn_dep
0,m6_ln_feo_ret_tasa,tasa_feed_Carbon_kg_min,-1.1021459762280393e-09,-4.906171100109047e-05,-2.875476346153885e-27,22.034193880229758,-2.4284898124523716e-08,-0.0010810352522938286,-6.335880330916935e-26,False,-1,True,False,-7.541180423461487e-06,0.3356934766564871,tasa,feo_ret
1,m6_ln_feo_ret_tasa,Cx_av_v6,-2.052751156387379e-05,-5.465114309523857e-05,-1.5258281389003996e-25,16.5545314936532,-0.00033982333667047893,-0.0009047240695342746,-2.5259369979328916e-24,False,-1,True,False,-0.10552521492140447,0.28094363035093395,tasa,feo_ret
2,m6_ln_feo_ret_tasa,tasa_gn_nm3_min,-9.72509696555016e-05,-0.000201996727383632,-6.093279402273214e-09,4.932585002912824,-0.0004796986744414573,-0.0009963660281299734,-3.005561859821047e-08,True,-1,True,False,-0.1489606517725217,0.30939184066437597,tasa,feo_ret
3,m6_ln_feo_ret_tasa,exceso_o2_combustion_pct,1.6630662336853866e-05,3.446704659950931e-17,3.9658095552878624e-05,10.772680105778525,0.00017915680530214583,3.713024672074753e-16,0.00042722397699555934,False,1,True,False,0.055633496420151876,0.13266570340256098,tasa,feo_ret
4,m6_ln_feo_ret_tasa,tasa_aire_nm3_min,5.4250782510647675e-06,1.673024396158843e-22,3.486621240429838e-05,9.258084076162415,5.022583056811777e-05,1.5489000521109426e-21,0.00032279432585633134,False,1,True,False,0.015596608570900136,0.1002372024980424,tasa,feo_ret
