Batch,policy,orden_escalon_fase,pred_sn_dep,pred_feo_ret,pred_dT,support_score,J,J_sn,J_feo,J_costo,J_temperatura,J_incertidumbre,J_soporte,accion__tasa_feed_Carbon_kg_min,accion__tasa_gn_nm3_min,accion__tasa_o2_nm3_min,accion__tasa_aire_nm3_min,m6_sn_inv_kg_pred,m6_feo_inv_kg_pred,temperatura_pred,real_ln_sn_dep,real_ln_feo_ret,fold,es_lockbox
AP0004,historica,0,1.5686247292582542,-0.09261206044388871,6.0621660693479065,0.26539908712192395,673.7458808485763,2325.7410626438664,-836.2326930234327,-122.79353471992522,-54.557273439980236,-638.411680611952,-0.0,62.50077783728159,25.017625291612415,21.7550173385055,119.7388439489294,2378.2907677752905,10412.879430593992,1206.9816104718484,2.100812136720415,-0.2096719004106781,4,False
AP0004,historica,1,0.510911848003246,-0.05669260259181923,1.042158395052908,0.4053353308992989,-517.4905111977616,757.5098378401126,-511.9010149718854,-68.04606322395091,-56.64159023008597,-638.411680611952,-0.0,36.87400184044472,23.13112353515625,18.42087308811128,119.52274712456598,1426.8514261850742,9838.96816367043,1208.0237688669013,0.10558680133654313,0.059225219858391694,4,False
AP0004,historica,2,0.4442058311293391,-0.0686880403714711,-0.8048086700595243,0.4203269846059727,-687.519888744598,658.6073280968037,-620.2127962927515,-32.470767046731616,-55.03197288996671,-638.411680611952,-0.0,18.502420431470114,19.473116641574435,11.4223831515842,119.71105801052518,915.0874776810592,9185.836654853352,1207.2189601968416,0.9466435209232136,-0.10870668392457775,4,False
AP0004,historica,3,0.29704952959003417,-0.05470696159553729,2.2102584467815207,0.4702202637635266,-764.363526527848,440.424198165784,-493.9718391200577,-12.951715178092321,-59.45248978352993,-638.411680611952,-0.0,4.420470531781515,18.36236572265625,9.15531802707248,119.56973560474538,679.9165942541377,8696.806090158543,1209.4292186436232,,,4,False
AP0004,miope,0,1.5686247292582542,-0.09261206044388871,6.0621660693479065,0.26539908712192395,673.7458808485763,2325.7410626438664,-836.2326930234327,-122.79353471992522,-54.557273439980236,-638.411680611952,-0.0,62.50077783728159,25.017625291612415,21.7550173385055,119.7388439489294,2378.2907677752905,10412.879430593992,1206.9816104718484,2.100812136720415,-0.2096719004106781,4,False
AP0004,miope,1,0.49378933912421696,-0.04770656603800327,0.23668314291375614,0.3789384479900967,-501.0283718379473,732.1229360192593,-430.762365092075,-56.15285660896747,-55.03063972580776,-638.411680611952,-52.793765818404445,27.958932375390212,22.313676003776674,17.875736547588787,121.88800061721106,1451.49306369353,9927.779926494717,1207.2182936147622,0.10558680133654313,0.059225219858391694,4,False
AP0004,miope,2,0.4189547109045518,-0.05429684161586948,-0.9086768191640433,0.39557324700902075,-633.0160279533854,621.1684390565199,-490.26869577764046,-26.31603061177404,-53.213286087479446,-638.411680611952,-45.97477392105942,12.365921265430988,18.601710095341424,13.945416445690983,121.35231895902685,954.6963137467736,9403.105801206868,1206.309616795598,0.9466435209232136,-0.10870668392457775,4,False
AP0004,miope,3,0.31720911627480103,-0.05209400911798981,1.6382181736085237,0.4715108322527697,-709.4184892097588,470.31406135878717,-470.3784078048605,-12.800493887778325,-56.48972243469643,-638.411680611952,-1.6522458292587139,4.582304810901911,17.58754073058837,9.662479672247509,119.69346324905761,695.1892965097037,8925.80062897596,1207.9478349692065,,,4,False
AP0004,horizonte,0,1.5686247292582542,-0.09261206044388871,6.0621660693479065,0.26539908712192395,673.7458808485763,2325.7410626438664,-836.2326930234327,-122.79353471992522,-54.557273439980236,-638.411680611952,-0.0,62.50077783728159,25.017625291612415,21.7550173385055,119.7388439489294,2378.2907677752905,10412.879430593992,1206.9816104718484,2.100812136720415,-0.2096719004106781,4,False
AP0004,horizonte,1,0.49378933912421696,-0.04770656603800327,0.23668314291375614,0.3789384479900967,-501.0283718379473,732.1229360192593,-430.762365092075,-56.15285660896747,-55.03063972580776,-638.411680611952,-52.793765818404445,27.958932375390212,22.313676003776674,17.875736547588787,121.88800061721106,1451.49306369353,9927.779926494717,1207.2182936147622,0.10558680133654313,0.059225219858391694,4,False
