fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__m6_dosis_C_sn,derivada__m6_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,39.99491532972403,1.7210288168269905,1.3381634535939584,2.103894180060023,-0.18208203960805247,-0.25572139900556007,-0.10844268021054487,-2.4000796023954014,-17.157360110452377,12.357200905661575,955.6932208178634,0.29245072089913193,-5.317912998767342,3.6781923797164833,0.09579842182986133,0.0,-92.37802020799208,-0.0,-282.8201986249944,3106.500040093138,-2583.2882996521057,-867.9198529920425,-719.9063313839966
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,42.61636210005304,1.7382496761135875,1.3553843128805554,2.12111503934662,-0.18209001661128507,-0.25572937600879264,-0.10845065721377747,-2.2827796085523575,-17.040060116609332,12.47450089950462,955.8105208117065,0.3175179783179196,-5.317912998767342,3.919277664057378,0.10207748159128723,0.0,-96.31019036348559,-0.0,-232.68568378741904,3137.584121626928,-2583.4014733575486,-867.9198529920424,-642.7330788735675
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,45.23780887038205,1.7554705354001843,1.3726051721671522,2.1383358986332164,-0.1820979936145177,-0.25573735301202527,-0.1084586342170101,-2.165479614709313,-16.922760122766288,12.591800893347664,955.9278208055496,0.3436994294758867,-5.317912998767342,4.160362948398273,0.10835654135271311,0.0,-100.24236051897911,-0.0,-180.32278147148483,3168.6682031607174,-2583.514647062992,-867.9198529920423,-563.3314388847808
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,47.859255640711055,1.7726913946867813,1.3898260314537492,2.1555567579198134,-0.1821059706177503,-0.2557453300152579,-0.1084666112202427,-2.0481796208662693,-16.805460128923244,12.709100887190706,956.0451207993926,0.3686454395919889,-5.317912998767342,4.401448232739169,0.11463560111413902,0.0,-104.17453067447262,-0.0,-130.43076123928043,3199.752284694507,-2583.627820768435,-867.9198529920424,-486.40068097972323
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,50.48070241104006,1.7899122539733783,1.4070468907403462,2.1727776172064104,-0.1821139476209829,-0.2557533070184905,-0.1084745882234753,-1.9308796270232254,-16.688160135080203,12.82640088103375,956.1624207932356,0.3911415668333154,-5.317912998767342,4.6425335170800635,0.12091466087556492,0.0,-108.10670082996614,-0.0,-85.43850675662745,3230.836366228297,-2583.7409944738783,-867.9198529920425,-414.36968882421763
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,53.10214918136907,1.8071331132599753,1.4242677500269432,2.1899984764930074,-0.18212192462421548,-0.25576128402172305,-0.10848256522670788,-1.8135796331801814,-16.57086014123716,12.943700874876795,956.2797207870786,0.4098364341917989,-5.317912998767342,4.883618801420958,0.1271937206369908,0.0,-112.03887098545964,-0.0,-48.04877203966051,3261.9204477620865,-2583.854168179321,-867.9198529920423,-349.9412164343967
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,55.72359595169808,1.8243539725465723,1.4414886093135402,2.2072193357796044,-0.1821299016274481,-0.2557692610249557,-0.1084905422299405,-1.6962796393371373,-16.453560147394114,13.06100086871984,956.3970207809217,0.4261385952787757,-5.317912998767342,5.124704085761854,0.13347278039841673,0.0,-115.97104114095315,-0.0,-15.444449865706922,3293.004529295876,-2583.967341884764,-867.9198529920423,-290.29815658759037
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,58.34504272202708,1.841574831833169,1.458709468600137,2.2244401950662014,-0.1821378786306807,-0.2557772380281883,-0.10849851923317311,-1.5789796454940936,-16.33626015355107,13.178300862562882,956.5143207747648,0.43286836871294054,-5.317912998767342,5.365789370102748,0.1397518401598426,0.0,-119.90321129644666,-0.0,-1.9849029973771914,3324.088610829666,-2584.080515590207,-867.9198529920425,-249.79987204640761
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,60.96648949235609,1.858795691119766,1.475930327886734,2.2416610543527984,-0.1821458556339133,-0.25578521503142093,-0.10850649623640571,-1.4616796516510495,-16.218960159708026,13.295600856405926,956.6316207686078,0.42528501634684873,-5.317912998767342,5.606874654443643,0.1460308999212685,0.0,-123.83538145194017,-0.0,-17.151607729560816,3355.1726923634556,-2584.19368929565,-867.9198529920426,-237.92783910573812
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,63.5879362626851,1.876016550406363,1.493151187173331,2.2588819136393954,-0.18215383263714588,-0.25579319203465345,-0.10851447323963828,-1.3443796578080056,-16.10166016586498,13.41290085024897,956.7489207624509,0.41130285722650256,-5.317912998767342,5.8479599387845385,0.1523099596826944,0.0,-127.76755160743369,-0.0,-45.11592597025316,3386.2567738972452,-2584.306863001093,-867.9198529920424,-238.85341967357698
Reducción,AP0273,0.7500753200469413,tasa_feed_Carbon_kg_min,66.2093830330141,1.8932374096929598,1.5103720464599277,2.276102772925992,-0.1821618096403785,-0.2558011690378861,-0.10852245024287091,-1.2270796639649615,-15.984360172021937,13.530200844092015,956.8662207562938,0.3919909109993687,-5.317912998767342,6.089045223125433,0.1585890194441203,0.0,-131.6997217629272,-0.0,-83.73981842452083,3417.3408554310345,-2584.4200367065364,-867.9198529920423,-250.4385744549922
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,10.37701100559476,1.5688706765082663,1.1860053132752342,1.9517360397412984,-0.11206943454777672,-0.18570879394528433,-0.038430075150269125,-11.22683677086868,-25.984117278925655,3.530443737188296,946.8664636493902,0.024437608730638667,148.10767149833234,5.287003210746198,0.13769985675353275,0.0,-103.48449930883338,-0.0,-818.8464229619809,2831.850792864333,-1589.9847104035612,-867.9198529920424,-548.3846928020848
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,11.178045194171851,1.588797216483855,1.205931853250823,1.9716625797168872,-0.11830362408988061,-0.1919429834873882,-0.044664264692373015,-10.769063243055738,-25.526343751112712,3.9882172650012375,947.3242371772031,0.028356761927284015,130.3279323877729,5.287003210746198,0.13769985675353275,0.0,-104.20543007855277,-0.0,-811.0081165686902,2867.8186956837703,-1678.4322527124968,-867.9198529920424,-593.7469566680119
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,11.97907938274894,1.6070878712188172,1.2242225079857851,1.9899532344518494,-0.12388006392680019,-0.19751942332430777,-0.05024070452929259,-10.311289715242797,-25.068570223299773,4.445990792814179,947.7820107050161,0.03283118944107204,114.92603525262433,5.287003210746198,0.13769985675353275,0.0,-104.92636084827214,-0.0,-802.0592615411142,2900.8337847467456,-1757.5479733812538,-867.9198529920424,-631.619664015937
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,12.780113571326032,1.624050243614884,1.241184880381852,2.006915606847916,-0.12892243371093573,-0.20256179310844333,-0.05528307431342813,-9.853516187429857,-24.610796695486833,4.903764320627118,948.239784232829,0.03791701500180833,101.45486371006862,5.287003210746198,0.13769985675353275,0.0,-105.64729161799153,-0.0,-791.8876104196416,2931.451290980956,-1829.0865770453827,-867.9198529920424,-663.0900410941023
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,13.581147759903121,1.6399193652579747,1.2570540020249426,2.0227847284910068,-0.1335252339319965,-0.2071645933295041,-0.0598858745344889,-9.395742659616916,-24.153023167673894,5.36153784844006,948.697557760642,0.043668705961716396,89.57278745703371,5.287003210746198,0.13769985675353275,0.0,-106.3682223877109,-0.0,-780.3842284998254,2960.0954522747757,-1894.3887890718815,-867.9198529920424,-688.9656406766846
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,14.382181948480213,1.654877906183754,1.2720125429507219,2.037743269416786,-0.1377619117726581,-0.2114012711701657,-0.0641225523751505,-8.937969131803976,-23.695249639860954,5.819311376252999,949.1553312884549,0.05013608976395365,79.01428635331285,5.287003210746198,0.13769985675353275,0.0,-107.08915315743029,-0.0,-767.449460895351,2987.09599260933,-1954.4966411078954,-867.9198529920424,-709.8591155433888
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,15.183216137057304,1.669069987297722,1.2862046240646898,2.051935350530754,-0.14169041474705493,-0.21532977414456253,-0.06805105534954733,-8.480195603991033,-23.237476112048007,6.277084904065942,949.6131048162679,0.057366316583201876,69.56987337003532,5.287003210746198,0.13769985675353275,0.0,-107.81008392714968,-0.0,-752.9890072568546,3012.7130538220704,-2010.2322633073902,-867.9198529920424,-726.2381536613665
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,15.984250325634394,1.6826108396243413,1.2997454763913092,2.0654762028573734,-0.14535707445014626,-0.21899643384765385,-0.07171771505263866,-8.022422076178092,-22.779702584235068,6.734858431878884,950.0708783440807,0.06568386399982379,61.07205438228777,5.287003210746198,0.13769985675353275,0.0,-108.53101469686905,-0.0,-736.3539124236107,3037.1546307929266,-2062.2529850116894,-867.9198529920424,-737.903134331285
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,16.785284514211483,1.6955936977804236,1.3127283345473915,2.0784590610134557,-0.14879937825586143,-0.22243873765336902,-0.07516001885835383,-7.564648548365152,-22.321929056422128,7.192631959691823,950.5286518718937,0.07552235141058157,53.38530815672807,5.287003210746198,0.13769985675353275,0.0,-109.25194546658844,-0.0,-716.6769376020952,3060.589014336109,-2111.09065820721,-867.9198529920424,-744.350379931827
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,17.586318702788574,1.708094809515458,1.325229446282426,2.09096017274849,-0.1520479835315399,-0.2256873429290475,-0.0784086241340323,-7.106875020552211,-21.86415552860919,7.650405487504765,950.9864253997066,0.08696881688377553,46.398804731227806,5.287003210746198,0.13769985675353275,0.0,-109.97287623630781,-0.0,-693.7840066557072,3083.1538335456394,-2157.1802341857797,-867.9198529920424,-745.7031365241977
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,18.387352891365666,1.7201771358259124,1.3373117725928803,2.1030424990589447,-0.15512820536398403,-0.22876756476149163,-0.08148884596647643,-6.64910149273927,-21.406382000796246,8.108179015317706,951.4441989275196,0.10003634506034698,40.021027111502946,5.287003210746198,0.13769985675353275,0.0,-110.6938070060272,-0.0,-667.6489503025643,3104.962734594167,-2200.8808706528043,-867.9198529920425,-742.1807463592712
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,19.188387079942757,1.7318931242845872,1.349027761051555,2.1147584875176193,-0.15806113164780303,-0.23170049104531062,-0.08442177225029543,-6.191327964926329,-20.948608472983306,8.565952543130646,951.9019724553325,0.11580810742489417,34.17574009656494,5.287003210746198,0.13769985675353275,0.0,-111.41473777574659,-0.0,-636.1054255734699,3126.110386661787,-2242.4917520392446,-867.9198529920424,-731.8213817187167
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,19.98942126851985,1.7432868155577788,1.3604214523247466,2.126152178790811,-0.16086447006477858,-0.23450382946228618,-0.08722511066727098,-5.733554437113388,-20.490834945170363,9.023726070943589,952.3597459831454,0.13393425670490197,28.798928349431197,5.287003210746198,0.13769985675353275,0.0,-112.13566854546596,-0.0,-599.8531270134544,3146.6762842521794,-2282.264106018401,-867.9198529920424,-715.4964703171843
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,20.790455457096936,1.754395462951214,1.3715300997181818,2.1372608261842463,-0.1635531992639326,-0.2371925586614402,-0.08991383986642501,-5.275780909300448,-20.033061417357423,9.481499598756528,952.8175195109584,0.1549085699054308,23.83644230515521,5.287003210746198,0.13769985675353275,0.0,-112.85659931518533,-0.0,-557.9045006123966,3166.7276705135146,-2320.4104421208463,-867.9198529920425,-692.3637245269562
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,21.591489645674027,1.7652507914495998,1.3823854282165677,2.148116154682632,-0.16614007509073586,-0.23977943448824346,-0.09250071569322826,-4.818007381487508,-19.575287889544484,9.939273126569468,953.2752930387713,0.17939059900362425,19.242168093136748,5.287003210746198,0.13769985675353275,0.0,-113.57753008490472,-0.0,-508.9404424160098,3186.3218098363136,-2357.1117338595523,-867.9198529920424,-661.2277495161956
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,22.392523834251115,1.7758799865230128,1.3930146232899807,2.158745349756045,-0.1686360281621316,-0.2422753875596392,-0.09499666876462401,-4.360233853674568,-19.117514361731544,10.397046654382407,953.7330665665843,0.20844407193537035,14.976590256994951,5.287003210746198,0.13769985675353275,0.0,-114.29846085462411,-0.0,-450.8334965525176,3205.507772673701,-2392.5230593241436,-867.9198529920425,-620.0670970496269
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,23.193558022828206,1.7863064780312965,1.4034411147982644,2.169171841264329,-0.17105047905544515,-0.24468983845295275,-0.09741111965793756,-3.902460325861628,-18.659740833918605,10.854820182195347,954.1908400943972,0.24103339428703782,11.00565230986225,5.287003210746198,0.13769985675353275,0.0,-115.01939162434348,-0.0,-385.65485184918265,3224.327850508441,-2426.7780729224514,-867.9198529920425,-571.0443188795791
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,23.994592211405298,1.7965505671095212,1.413685203876489,2.1794159303425533,-0.17339159036379484,-0.24703094976130244,-0.09975223096628724,-3.4446867980486866,-18.20196730610566,11.31259371000829,954.6486136222102,0.2769663561940624,7.299845524646895,5.287003210746198,0.13769985675353275,0.0,-115.74032239406286,-0.0,-313.7889280351335,3242.8186873968634,-2459.9925814157727,-867.9198529920424,-514.6229974401481
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,24.79562639998239,1.8066299315424947,1.4237645683094626,2.189495294775527,-0.1756664698949026,-0.24930582929241019,-0.10202711049739499,-2.986913270235746,-17.744193778292722,11.77036723782123,955.1063871500231,0.3156264535588961,3.8334743466094725,5.287003210746198,0.13769985675353275,0.0,-116.46125316378225,-0.0,-236.46873330546603,3261.012192182491,-2492.2674268012856,-867.9198529920425,-452.10507408008516
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,25.59666058855948,1.8165600362466767,1.4336946730136446,2.199425399479709,-0.1778813357158976,-0.2515206951134052,-0.10424197631839,-2.529139742422805,-17.28642025047978,12.228140765634171,955.5641606778361,0.35632228407583477,0.5840597371290649,5.287003210746198,0.13769985675353275,0.0,-117.18218393350163,-0.0,-155.07707227158875,3278.9362794261574,-2523.6908278846217,-867.9198529920425,-384.9336576555972
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,26.39769477713657,1.8263544690160105,1.4434891057829784,2.2092198322490426,-0.18004165114855733,-0.25368101054606496,-0.10640229175104973,-2.0713662146098635,-16.82864672266684,12.685914293447112,956.021934205649,0.39704461929120793,-2.4681488498534927,5.287003210746198,0.13769985675353275,0.0,-117.90311470322102,-0.0,-73.6324018408424,3296.615475435624,-2554.340295524378,-867.9198529920425,-317.1801896248598
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,27.19872896571366,1.8360252169391262,1.4531598537060941,2.2188905801721583,-0.18215223590994786,-0.25579159530745543,-0.10851287651244026,-1.613592686796924,-16.3708731948539,13.143687821260052,956.479707733462,0.4340143579058038,-5.340575254225694,5.287003210746198,0.13769985675353275,0.0,-118.6240454729404,-0.0,-0.0,3314.071417205546,-2584.2842094395596,-867.9198529920423,-256.7566906989964
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,27.99976315429075,1.845582895369077,1.4627175321360448,2.2284482586021093,-0.18421735817559137,-0.25785671757309897,-0.11057799877808377,-1.155819158983983,-15.913099667040958,13.601461349072993,956.9374812612749,0.4483783113725155,-8.048649428802628,5.287003210746198,0.13769985675353275,0.0,-119.34497624265977,-0.0,-0.0,3331.3232657135677,-2613.583124355449,-867.9198529920425,-269.52468787658347
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,28.800797342867842,1.8550369386831784,1.4721715754501463,2.2379023019162108,-0.18624081127936237,-0.25988017067686997,-0.11260145188185477,-0.6980456311710416,-15.455326139228017,14.059234876885935,957.3952547890879,0.45107855171770916,-10.606084718406052,5.287003210746198,0.13769985675353275,0.0,-120.06590701237916,-0.0,-0.0,3348.388050246604,-2642.290858183114,-867.9198529920425,-281.88856794093147
Reducción,AP0273,0.7500753200469413,tasa_gn_nm3_min,29.601831531444933,1.8643957600707477,1.4815303968377156,2.24726112330378,-0.18822597796025461,-0.2618653373577622,-0.11458661856274702,-0.24027210335810048,-14.997552611415076,14.517008404698876,957.8530283169008,0.43923400664710155,-13.02511011942743,5.287003210746198,0.13769985675353275,0.0,-120.78683778209854,-0.0,-0.0,3365.2809568217012,-2670.4554035201895,-867.9198529920424,-293.88113747262923
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,2.936241586406579,1.8655980734485427,1.4827327102155106,2.248463436681575,-0.19405721109672766,-0.26769657049423523,-0.12041785169922006,9.494366268178068,-5.262914239878908,24.25164677623504,967.5876666884369,0.039871663876404125,-48.417115556694675,5.287003210746198,0.13769985675353275,0.0,-111.58640872555883,-0.0,-787.97831267045,3367.4511625264554,-2753.186003234585,-867.9198529920424,-1153.2194150961807
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,4.11154540146219,1.8641112981159664,1.4812459348829343,2.2469766613489988,-0.1934594148623764,-0.267098774259884,-0.11982005546486879,8.937198524026908,-5.820081984030068,23.694479032083883,967.0304989442858,0.04530279159206576,-46.25601237781202,5.287003210746198,0.13769985675353275,0.0,-111.9389998700755,-0.0,-777.1160572391268,3364.767495881772,-2744.704771252013,-867.9198529920425,-1136.9121854714858
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,5.286849216517801,1.8626245227833904,1.4797591595503583,2.2454898860164225,-0.19286161862802514,-0.26650097802553274,-0.11922225923051755,8.380030779875751,-6.377249728181225,23.137311287932725,966.4733312001346,0.05143979437745283,-44.09490919892938,5.287003210746198,0.13769985675353275,0.0,-112.29159101459219,-0.0,-764.8420516683526,3362.083829237089,-2736.2235392694415,-867.9198529920424,-1119.1932057073395
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,6.462153031573412,1.8611377474508142,1.478272384217782,2.2440031106838463,-0.1922638223936739,-0.2659031817911815,-0.1186244629961663,7.822863035724595,-6.934417472332381,22.58014354378157,965.9161634559835,0.0584184602579061,-41.93380602004673,5.287003210746198,0.13769985675353275,0.0,-112.64418215910888,-0.0,-750.8847199074461,3359.4001625924056,-2727.74230728687,-867.9198529920424,-1099.7908997530617
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,7.637456846629023,1.859650972118238,1.4767856088852058,2.24251633535127,-0.19166602615932263,-0.26530538555683025,-0.11802666676181503,7.265695291573435,-7.491585216483541,22.02297579963041,965.3589957118323,0.0664224308498345,-39.77270284116408,5.287003210746198,0.13769985675353275,0.0,-112.99677330362556,-0.0,-734.8767787235893,3356.7164959477223,-2719.261075304298,-867.9198529920425,-1078.3379843758332
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,8.812760661684635,1.8581641967856617,1.4752988335526296,2.241029560018694,-0.19106822992497138,-0.26470758932247895,-0.11742887052746379,6.708527547422278,-8.048752960634697,21.465808055479254,964.8018279676811,0.07556952074961143,-37.611599662281435,5.287003210746198,0.13769985675353275,0.0,-113.34936444814224,-0.0,-716.5825989240354,3354.032829303039,-2710.7798433217267,-867.9198529920423,-1054.5988303829079
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,9.988064476740245,1.8566774214530855,1.4738120582200533,2.2395427846861176,-0.19047043369062014,-0.26410979308812776,-0.11683107429311254,6.15135980327112,-8.605920704785856,20.908640311328096,964.24466022353,0.08602856134740573,-35.450496483398794,5.287003210746198,0.13769985675353275,0.0,-113.70195559265892,-0.0,-695.6645177284469,3351.3491626583555,-2702.2986113391553,-867.9198529920425,-1028.235774993948
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,11.163368291795857,1.8551906461205092,1.472325282887477,2.2380560093535413,-0.18987263745626887,-0.26351199685377646,-0.11623327805876127,5.59419205911996,-9.163088448937016,20.351472567176934,963.6874924793788,0.09777881671494511,-33.289393304516146,5.287003210746198,0.13769985675353275,0.0,-114.05454673717561,-0.0,-672.164006993368,3348.665496013672,-2693.8173793565834,-867.9198529920424,-999.2902900654974
Reducción,AP0273,0.7500753200469413,tasa_o2_nm3_min,12.338672106851467,1.8537038707879332,1.470838507554901,2.2365692340209655,-0.18927484122191762,-0.2629142006194252,-0.11563548182441002,5.0370243149688045,-9.720256193088172,19.79430482302578,963.1303247352276,0.11093104134403228,-31.12829012563351,5.287003210746198,0.13769985675353275,0.0,-114.4071378816923,-0.0,-645.8595577351938,3345.9818293689887,-2685.336147374012,-867.9198529920425,-967.5408666139518
