id,descripcion,columna,r2_oof,mae_oof,r2_lockbox,mae_lockbox,n_dev,n_lockbox,sd_dev,theta_relacion_C_Sn_carga_1sd,theta_relacion_C_Sn_carga_lo,theta_relacion_C_Sn_carga_hi,theta_relacion_C_Sn_carga_significativo,theta_tasa_gn_nm3_min_1sd,theta_tasa_gn_nm3_min_lo,theta_tasa_gn_nm3_min_hi,theta_tasa_gn_nm3_min_significativo,theta_exceso_o2_combustion_pct_1sd,theta_exceso_o2_combustion_pct_lo,theta_exceso_o2_combustion_pct_hi,theta_exceso_o2_combustion_pct_significativo,theta_tasa_aire_nm3_min_1sd,theta_tasa_aire_nm3_min_lo,theta_tasa_aire_nm3_min_hi,theta_tasa_aire_nm3_min_significativo,rho_dev_kpi,p_dev_kpi,rho_lockbox_kpi,rho_total_kpi,ols_dev_kpi_pp_sd,ols_p_dev_kpi
a_ln_sn_dep,agotamiento log (referencia v6),m6_ln_sn_dep,0.16089265341975356,0.13869689694991785,-0.4664194481539703,0.14880944947012825,1469,313,0.21987192150133533,0.013503846743741381,1.7703428306480603e-30,0.03639227228774558,False,0.02597557183736249,0.005566098746151876,0.04441821820172353,True,-5.39569885652026e-18,-0.008890904206842201,-5.157857084812987e-21,False,0.018045166273868603,-0.0009804973868557819,0.04154438541176554,False,-0.0369552633923804,0.525113619814583,-0.1412250384024578,-0.08739280594624099,-0.26897564718121086,0.34206223226654353
b_frac_retenida,"fraccion de Sn disponible retenida (nivel, no log)",_t_frac_ret,0.16662970906653318,0.07657732023452378,-0.2942454999545876,0.08491088827685955,1469,313,0.11515120649466108,-0.003663069120125102,-0.014629886683128373,-1.859074745308345e-39,False,-0.013396690720139657,-0.022857410480838954,-0.001271510200011294,True,1.4555582672134034e-13,1.6652435698125666e-21,0.002385453549777715,False,-0.01231545176244554,-0.02765016328422791,-0.0019287929396007884,True,0.0369552633923804,0.525113619814583,0.1412250384024578,0.08739280594624099,0.16194021793049615,0.5656696396694985
c_sn_ext_norm,Sn extraido [kg] / Sn alimentado del escalon,_t_sn_ext_norm,0.21905982435368077,0.15072611851982715,-0.14689914967969964,0.18861413450295303,1470,313,0.25130121355920304,0.019730109776844706,6.241939420978517e-32,0.05675789265947769,False,0.012138443621410127,4.464555544955781e-20,0.03864106300712115,False,-1.5383512831822193e-14,-0.03126848904499929,-1.2209834730029982e-21,False,0.020922246554369542,-0.009127673982190965,0.06003675287643615,False,-0.05139337529182874,0.37667302819435833,-0.18759600614439326,-0.09197033001229447,-0.40034696886823457,0.11835786555035988
d_dley_sn,Delta %Sn escoria (target v1),d_ley_sn_escoria_pct,0.2587897761140463,1.8160668646439726,-0.266433939518641,2.188189044420792,1470,313,2.954771660457619,-0.2030650513987113,-0.45581821886394236,0.044503878523675496,False,-0.440668517598234,-0.7589648399650576,-0.1324913509659074,True,-0.14232541040791194,-0.4075423237980776,0.12052065228876571,False,-0.1001224330973956,-0.4714113124349509,0.27395126076281173,False,-0.07731498731790531,0.18243409558781912,-0.044930875576036866,-0.07017893793286105,-0.24477127487171385,0.35068146047682636
e1_lnirf_nivel,ln IRF al cierre del escalon (nivel),v5_lnirf,0.7725643602170613,0.04077032622477035,0.8384653830160546,0.041389428726390294,1470,313,0.1312231049888496,0.004252780149387945,-0.0016081532976045256,0.00966839316882356,False,-0.00026106267455887816,-0.005204865176779125,-4.2255932645889704e-20,False,0.001620136398852797,1.9540392672184282e-16,0.0046834479016747985,False,-0.0007554543309077318,-0.005145246154585438,0.003889279296040927,False,0.20701935291955717,0.00032099423798798913,0.3408698156682028,0.23734816832718608,1.223851953453943,1.2690559686476007e-05
e2_d_lnirf,Delta ln IRF del escalon,v5_d_lnirf,0.27794452877168363,0.03927692174168324,0.07891302065051242,0.040278561146478854,1470,313,0.06729255137346221,0.003137640551362493,-0.0020886183335339353,0.007917307319043007,False,-0.0013795146714038202,-0.005197752792501759,-1.090331518178651e-17,False,0.0010480072850096056,1.5152588721948143e-16,0.004284096937525688,False,-0.0009033216880410749,-0.0063021352853474015,0.004320346527830311,False,-0.321160699042228,1.413479288345454e-08,-0.47014208909370203,-0.32433234875499295,-1.452153575261144,1.4560027863126154e-08
f_dley_feo,Delta %FeO escoria,d_ley_feo_escoria_pct,0.17704422159221656,0.4762129141502104,0.17389001792154912,0.5539938632535556,1470,313,0.8577640314834513,0.09696745693271622,0.011177066441454003,0.18202584076544776,True,0.062447721137991574,-0.031708655753187494,0.1695687386653164,False,0.05792786493245255,-0.031874949084873795,0.14787331292544856,False,0.038963949819676096,-0.044234897608487804,0.1178843021162651,False,-0.29741444885886087,1.6818788025035426e-07,-0.3307411674347158,-0.28405518740147834,-1.244214816975337,4.302923040527468e-07
g_tasa_sn_dep,agotamiento log por minuto de escalon (forma en tasa),_t_tasa_sn_dep,0.16815138940348595,0.002848807342350436,-0.29425063413833863,0.003060035745388641,1469,313,0.004421752367890474,0.00031479513562906227,4.850310969123842e-21,0.0007873496444119589,False,0.0005404654683212762,0.00011340508802184643,0.0009164683046949047,True,-2.2703536797815025e-15,-0.00011925681784245147,-1.5326506642533553e-16,False,0.00023980974266239781,-0.00011770004968237287,0.0007305755155013463,False,-0.04138464395248754,0.47664300702392526,-0.16772273425499232,-0.09406829810787509,-0.26931090649547973,0.3322035167130689
