n_escalones,uplift_fisico_fusion_kg,uplift_fisico_reduccion_kg,uplift_fisico_total_kg,uplift_J_total_kg,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,R_sdi_pred_hist,R_sdi_pred_rec,R_d_sn_dep_pred,R_d_feo_ret_pred,F_d_sn_dep_pred,Batch,es_lockbox,fold,dist_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_gn_nm3_min,dir_Fusión_tasa_gn_nm3_min,dist_Fusión_tasa_o2_nm3_min,dir_Fusión_tasa_o2_nm3_min,dist_Fusión_tasa_aire_nm3_min,dir_Fusión_tasa_aire_nm3_min,dist_F,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dir_Reducción_tasa_aire_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2,J_R_temprano_hist_pp,J_R_tardio_hist_pp,J_F_inicial_hist_pp,J_F_final_hist_pp,J_R_hist_pp,J_F_hist_pp,J_batch_hist_pp,J_batch_hist_kg,J_R_temprano_rec_pp,J_R_tardio_rec_pp,J_F_inicial_rec_pp,J_F_final_rec_pp,J_R_rec_pp,J_F_rec_pp,J_batch_rec_pp,J_batch_rec_kg,uplift_batch_pp,uplift_batch_kg
10,24.366589202763137,16.43734703729178,40.80393624005492,35.473162112523255,50.0,0.43104406748279345,0.43222927875804357,1.2137801998644544,1.2275429872983583,0.02237327709124387,-0.0014138735069523997,-0.02567732623668506,AP0269,False,4,0.13007257256912072,-0.13007257256912072,0.13499154522309853,-0.13499154522309853,0.10175742389885913,-0.06938549616203128,0.006819301399813811,0.004314805046244398,0.09341021077272305,0.04770928586790165,0.04770928586790165,0.07011529037068137,0.07011529037068137,0.03805577066305992,0.032394594972292946,0.1256160738817183,0.1256160738817183,0.07037410519584031,0.08189215798428168,78.01092143730281,76.65970458269598,73.40336710904441,0.7801092143730283,0.09800638584921147,0.12188439977776033,38.83230500000002,238.21069733765026,51366.19951505498,1004.0144681120277,0.456456502428433,22.576858207250265,2026-07-19 20:02:00,269,69.52230941540435,73.09100699905017,70.51296568641997,74.26194356186139,68.14395307663341,70.77366009283891,3.5562088242915766,-0.044742706083709435,-0.8031676274362445,-0.8926774093538146,3.5114661182078675,-1.695845036790059,1.8156210814178084,930.5058042266268,3.5562088242915766,-0.004926962037426069,-0.7945892943908113,-0.8863628931819703,3.55128186225415,-1.6809521875727818,1.8703296746813685,958.5439582742014,0.054708593263560035,28.03815404757452
10,30.19647076301584,238.67717477715271,268.8736455401686,267.45201847105926,60.0,0.39042507415629374,0.41304183880604245,0.8708495101311191,1.0417535539053964,0.17361791230772763,-0.00044562701698691587,-0.04530677093123525,AP0270,False,3,0.0979674001759336,-0.0979674001759336,0.22329455188088143,-0.22329455188088143,0.1422424416778223,-0.1422424416778223,0.12312311186703984,-0.12312311186703984,0.1466568764004193,0.177541869146518,0.05364629818190926,0.42254372454547995,0.37984585152030476,0.39956663073465715,0.3768565659573727,1.2847193036704985,1.271962462999317,0.5710928820242884,0.35887487921235384,70.51296568641997,69.52230941540435,68.14395307663341,0.7051296568641998,0.10693425890966343,0.18793608422613675,38.83230500000002,237.28585980924083,51272.28231198784,986.208972384166,0.4570860136277835,22.279984219112052,2026-07-20 03:35:00,270,69.33277183560936,69.42754062550685,70.96996782883302,70.7414667576265,68.2565060904609,68.20022958354716,2.1335914681400032,0.3857761646693236,-0.8877999538112334,-0.9525335601547652,2.5193676328093266,-1.8403335139659984,0.6790341188433282,348.0049859072057,2.237726117967837,0.7760669134804741,-0.8877999538112334,-0.9262556330146487,3.0137930314483112,-1.814055586825882,1.1997374446224291,614.865440368995,0.520703325779101,266.86045446178923
10,14.021114213799095,25.799917372717974,39.821031586517066,35.02947865374887,50.0,0.4267271708724139,0.427368301064873,1.1054292837416104,1.1210299063285265,0.00513663415412996,0.0017182247016069019,-0.012956241467266039,AP0271,False,3,0.10573712255659999,-0.10573712255659999,0.10393343834025466,0.015238396686686542,0.09979762583739689,0.08837117735710198,0.020772932011994844,0.02012662626657164,0.0825602796865616,0.10219949430074848,-0.05170042185079967,0.05969333388809632,-0.006795114182953421,0.04657985998788937,0.04657985998788937,0.028351390681681077,-0.028351390681681077,0.05920601971460382,0.07088314970058271,70.96996782883302,69.33277183560936,68.2565060904609,0.7096996782883302,0.10743125451233182,0.1828690671993378,38.83230500000002,237.28585980924083,50412.42508720921,958.777566821661,0.4518979321251854,21.716366140434324,2026-07-20 12:01:00,271,76.49929603629987,72.91603393595462,77.80132442548198,74.3856461271575,75.97990801904933,72.11820705475512,3.328643475600602,-0.13063655773612387,-0.7872448473397137,-0.8093068068921696,3.1980069178644785,-1.5965516542318832,1.6014552636325954,820.7458226117051,3.366203299623324,-0.12306378061489752,-0.7831410750582212,-0.8058959591226476,3.2431395190084267,-1.5890370341808686,1.654102484827558,847.7275234741235,0.05264722119496268,26.98170086241837
10,19.388490553100638,89.04242152283798,108.43091207593862,94.95572964766757,50.0,0.33439491240584374,0.3395669248860846,0.9128064599649487,0.9728951061232161,0.02054086076778866,0.006493889226679608,-0.013023067706951774,AP0272,False,1,0.12882270143184607,-0.12882270143184607,0.0651966543386713,0.012320138566322534,0.018084833021850256,0.014424995404132243,0.02416170307790226,0.02215075591605894,0.05906647296756748,0.1383037880175998,-0.05128128571286991,0.08440247411489232,0.019120346618379167,0.14235663587344313,0.14235663587344313,0.04050648235105891,0.02527013816584247,0.10139234508924855,0.08022940902840801,77.80132442548198,76.49929603629987,75.97990801904933,0.7780132442548198,0.07390367046179608,0.14808308528338418,38.83230500000002,237.13367454108703,52252.97191732077,959.7250414007141,0.4558934735427476,22.474928025209465,2026-07-20 19:41:00,272,74.94921003385784,75.72425303507885,75.9598022555646,76.88056334052328,71.33726597828196,73.65858699866564,3.6304167920082233,-0.9896677033296267,-0.8324419104663086,-0.9993471532012179,2.6407490886785965,-1.8317890636675265,0.80896002501107,414.5920128181734,3.7673706554897795,-0.9527851134753155,-0.8335001993592168,-0.9907354850382777,2.814585542014464,-1.8242356843974945,0.9903498576169696,507.5543020286969,0.18138983260589958,92.96228921052354
8,24.783713486392656,123.03612253967962,147.8198360260723,145.63288917770154,75.0,0.36836371455646977,0.3708753225553726,0.36362096231044694,0.45525016107478267,0.030022627349257952,0.010116021578830514,-0.007203859287794545,AP0273,False,2,0.20880648474904265,-0.20880648474904265,0.13683466066631148,0.05921924175288711,0.10053332306587498,0.08574997232115146,0.09861185696224063,-0.03652269789355452,0.13619658136086743,0.2247307768725805,0.17177469190083997,0.17165337298943004,-0.1413411257183769,0.2791147276664382,0.2791147276664382,0.21004251076559713,0.21004251076559713,0.22138534707351146,0.17879096421718943,75.9598022555646,74.94921003385784,71.33726597828196,0.759598022555646,0.07407617373349744,0.16632580371085667,38.83230500000002,236.86735032181778,49205.19383331343,955.8613071180225,0.45660119136070326,21.327386147209914,2026-07-21 03:43:00,273,75.57281944322924,75.26101473854354,76.97081956263347,76.46531090909903,72.18107597085421,71.7591709745681,1.9577068842498373,-0.9057514402857144,-0.8617642734861544,-1.1137059887677008,1.0519554439641228,-1.9754702622538551,-0.9235148182897324,-473.30134437348784,2.099405976152395,-0.7823672601630486,-0.8581866848807913,-1.113105338986143,1.3170387159893462,-1.9712920238669343,-0.6542533078775881,-335.3048202872639,0.2692615104121443,137.99652408622396
10,10.676683701988738,152.68165417615245,163.35833787814119,136.50586775549021,70.0,0.3407750330263852,0.3452632385741366,0.867142586179046,0.9741281497632395,-0.01881915283734925,0.0206575889033732,-0.001289525712087125,AP0274,False,2,0.06972525771697334,-0.06972525771697334,0.1562967756811912,-0.01938185676685376,0.06795823497051369,-0.06795823497051369,0.08657082370618067,0.08602728058521347,0.09513777301871473,0.17211733712865204,-0.025491029418374042,0.24669964853707482,-0.22297928071349338,0.16744202802667507,0.16744202802667507,0.09029719806393781,0.07022065502808504,0.16913905293908493,0.13213841297889983,76.97081956263347,75.57281944322924,72.18107597085421,0.7697081956263346,0.05494543724672528,0.17534636712694,38.83230500000002,236.86735032181778,51231.32275685635,950.6701995883656,0.4501788200182674,20.957065725255713,2026-07-21 11:44:00,274,71.9783391367337,73.77557928998147,73.19433305117263,75.08257630690305,71.8249044857594,72.0029902283068,2.2557336787181477,0.25290982309783216,-0.8417596477946798,-1.1146250611882194,2.5086435018159796,-1.9563847089828992,0.5522587928330804,283.0326313269537,2.426707837173335,0.3914449000917164,-0.838139801218209,-1.1174969828516796,2.818152737265051,-1.9556367840698887,0.8625159531951625,442.0394260125208,0.31025716036208206,159.00679468556706
10,63.55686046850279,18.827810100462344,82.38467056896513,80.84242020533412,90.0,0.4659163845255888,0.47110102242679536,0.9854346080261527,0.9972002663966681,0.004658847739749672,0.0011669639787792868,-0.0531491993998926,AP0275,False,4,0.3801144639919063,-0.3801144639919063,0.19813510335349893,-0.10085736002827572,0.18407609798914548,0.005515815038111857,0.024815850634639165,0.018940665510752092,0.19678537899229748,0.11298334635211184,-0.028705935554100868,0.1365841736880099,-0.019168725218288968,0.16376418964669953,-0.005841008835076378,0.05704604623101168,0.04439404463335512,0.11759443897945823,0.15718990898587787,73.19433305117263,71.9783391367337,71.8249044857594,0.7319433305117263,0.08916980958011779,0.17888685990815578,38.83230500000002,236.86735032181778,51321.64151684811,1003.4799420523219,0.4534183116752213,22.2060256280393,2026-07-21 20:05:00,275,61.49212964484874,66.73523439079122,62.29031032890669,67.74232169003966,63.51935310003066,67.67212879289504,3.227626597866518,-0.37676427684685854,-0.895365735057287,-0.886963139043402,2.8508623210196595,-1.7823288741006889,1.0685334469189707,547.6233915459725,3.249089756813488,-0.3641893861279275,-0.8834699714400311,-0.8680323670087201,2.8849003706855605,-1.7515023384487511,1.1333980322368093,580.8664915213648,0.06486458531783867,33.24309997539232
10,14.236752134339767,98.76510349495713,113.00185562929691,109.15363758494595,60.0,0.4382311094071799,0.4462601834272909,1.1526542772995436,1.2152675510234436,0.0703273931247484,-0.0012666862727173048,-0.01731255692722372,AP0276,False,2,0.09315935093704852,-0.09315935093704852,0.06700548704662473,-0.06700548704662473,0.03198886531055263,0.00018266024068493147,0.043088194234806365,-0.043088194234806365,0.05881047438225806,0.22969780746622925,-0.17926235102992033,0.5127392983725545,0.5127392983725545,0.495978042658469,0.495978042658469,0.20220296634592116,0.14919756804164652,0.36015452871079345,0.20948250154652576,62.29031032890669,61.49212964484874,63.51935310003066,0.622903103289067,0.14634638675740536,0.23075050995352764,38.83230500000002,236.86735032181778,51425.838592150634,1017.6493446512033,0.4527708779016361,22.46687671102596,2026-07-22 03:18:00,276,67.12866358814517,64.31039661649696,67.9528997550545,65.1216050419806,70.05168625858195,66.7855196793063,2.7108312852048693,0.6237975390227103,-0.8384703121855357,-0.9302183112680091,3.3346288242275794,-1.7686886234535448,1.5659402007740346,802.5443528966928,2.8296778256039663,0.6860911995068559,-0.8336459886002974,-0.9250013518354576,3.515769025110822,-1.7586473404357552,1.7571216846750668,900.5248633959717,0.19118148390103218,97.98051049927899
10,80.07620524983538,25.926405266504744,106.00261051634013,102.38104617636532,70.0,0.4636555903064288,0.47093209169885153,0.6303084049315104,0.6413823759818926,-0.03651805879879766,0.00781478322646631,-0.07478080090227357,AP0277,False,3,0.5992356027653819,-0.5992356027653819,0.22066238368654556,0.16052941593649653,0.24864872800529883,0.17479062516560387,0.07104720365707314,-0.05288866901931968,0.28489847952857483,0.07903004928813219,-0.07486986686341589,0.129935657994421,-0.129935657994421,0.05785989569800426,0.05785989569800426,0.003623689690434112,-0.003623689690434112,0.0676123231677479,0.17625540134816137,67.9528997550545,67.12866358814517,70.05168625858195,0.6795289975505451,0.10290921827770709,0.21756178417174796,37.56804095731708,236.86735032181778,51009.13612286161,1022.7894189766583,0.3957770561989594,18.669968852213987,2026-07-22 11:08:00,277,67.97021900535015,67.54944129674766,70.35018539508107,69.1515425750678,69.49230649412902,69.77199637635549,1.6138820573961865,0.20960015807067278,-0.8458985385638176,-0.8491344267296637,1.823482215466859,-1.6950329652934812,0.12844925017337783,65.83024071385614,1.6135476850646502,0.24197152865096472,-0.8126484340055222,-0.8390116667646403,1.855519213715615,-1.6516601007701626,0.20385911294545234,104.47779538454432,0.07540986277207451,38.64755467068819
10,83.0257969284019,1092.1472696325686,1175.1730665609707,1175.1730665609707,90.0,0.3803039128261862,0.4542010835694299,0.9899135360179883,1.7466453382318208,0.13812439915428915,0.10157757028892339,-0.11208438027998285,AP0278,False,1,0.3805642633394082,-0.3805642633394082,0.43623423585164783,-0.43623423585164783,0.3224258888763811,-0.3224258888763811,0.18945198204522493,0.1888912264975272,0.3321690925281655,0.26091760137796977,0.12248643869600316,0.8786348152002624,0.615845133768595,0.5333282806086136,0.3850686254983068,5.064460485005005,4.998513339440227,1.6843352955479625,1.008252194038064,70.35018539508107,67.97021900535015,69.49230649412902,0.7035018539508108,0.1256587509432148,0.17083939510597437,37.56804095731708,236.59822311221043,51495.887538318086,1035.1154157013834,0.4010460738338079,19.414362289150063,2026-07-22 19:05:00,278,74.54813402618969,71.25917651576992,75.7052157590071,73.02770057704409,67.40671719505004,68.44951184458952,1.5856179522645957,1.2782019074354443,-0.915865490444463,-1.0169872334755052,2.86381985970004,-1.9328527239199682,0.9309671357800717,477.12065708728676,2.784575887659874,2.2684690758447834,-0.8696293709311181,-0.9982144124264599,5.053044963504657,-1.867843783357578,3.185201180147079,1632.415604825378,2.2542340443670073,1155.2949477380912
