Batch,fase,orden_escalon_fase,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__m6_dosis_C_sn,rec_derivada__m6_dosis_C_sn,hist_derivada__m6_exceso_C_pos,rec_derivada__m6_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0300,Fusión,1,0.9023685639977931,7.7087,0.43598823158400113,,-0.0017746491139085663,1017.4705948569814,1025.4822383816063,1026.514649031928,0.3087973477288354,0.31177762057264174,-299.68581889276754,-298.4591750576416,1.2266438351259694,0.6080009355683365,0.5984804708608549,-4.068306736625439,-3.0358960863037128,0.0,0.0,-180.728278097688,-177.8983199633891,-89.43675375648782,-91.04006805566075,-0.0,-0.0,-29.520787038591735,-29.520787038591735,-0.0,-0.0,35.0,35.0,171.58806287977433,171.58806287977433,46.99937891077113,46.99937891077113,57.02610654477714,57.02610654477714,69.3266402633102,69.3266402633102,100.82389486365848,100.82389486365848,42.31676714861834,42.31676714861834,22.427045299388748,24.328760902215688,31.370890192909844,30.446229679388786,49.28568508572049,47.131986609785876,119.78614873976936,119.8991252971955,18.646260694725935,18.751654447298023,0.12734517609687623,0.1381434914832894,0.119125066592597,0.12922635255348613,0.0,0.0,,,-1,True
AP0300,Fusión,2,0.5950006752520258,24.1352,0.39908153760170423,,0.023496245891436507,1031.2028669224906,1023.4384961960893,1023.7854903637226,0.43548296959092503,0.43721380595117754,-297.8785588124497,-294.2675528793293,3.6110059331203956,0.4521908603281926,0.44585885055340174,5.967901339107897,6.314895506741202,0.0,0.0,-134.41373323255524,-132.53154332699864,-133.94403854130275,-132.21522251373895,-0.0,-0.0,-29.520787038591727,-29.520787038591727,-0.0,-0.0,40.0,40.0,171.6481322249746,171.6481322249746,46.98757234899009,46.98757234899009,59.04759610804125,59.04759610804125,73.57425834841844,73.57425834841844,91.75033218373271,91.75033218373271,40.714751849911075,40.714751849911075,38.18617226205221,37.853731012400914,31.422736443413623,30.93432419611263,49.66102571275499,48.46642863400488,119.54199110243056,120.48370935789306,18.966156844587182,19.23326194472432,0.21799697644648486,0.21609913796262897,0.13556194501965393,0.13438176958603817,0.0,0.0,,,-1,True
AP0300,Fusión,3,0.5686829414909885,25.1584,0.4247115312330586,,0.03496182705655393,1025.5924629240774,1035.7122438649817,1036.2176912357818,0.35002978322413175,0.3525655826230487,-311.4573060697003,-302.6591462095911,8.798159860109195,0.41064748446523575,0.3987156954413215,4.509376942491079,5.0148243132912995,0.0,0.0,-122.0649647572913,-118.51824046993282,-159.87155427381725,-154.62011870106656,-0.0,-0.0,-29.520787038591727,-29.520787038591727,-0.0,-0.0,45.0,45.0,171.4318745046422,171.4318745046422,47.01585083007812,47.01585083007812,58.41604817708333,58.41604817708333,68.31639227383378,68.31639227383378,96.67908422497734,96.67908422497734,39.150152676347375,39.150152676347375,41.71717122395833,40.117568024210186,31.866102008584104,31.23415495508179,51.085958462938855,49.30995879385162,119.92204843026622,120.14754767818944,19.671977157339835,19.326013323346857,0.23876528940623898,0.22961007322744714,0.12172532430689914,0.11705788851154318,0.0,0.0,,,-1,True
AP0300,Fusión,4,0.6027716794398459,23.688,0.45530579254767206,,0.09114198786706162,1026.178331510656,1020.7599855116854,1020.7599855116854,0.40432821877840003,0.40432821877840003,-334.04610536073653,-334.04610536073653,0.0,0.40564252549620566,0.40564252549620566,-4.8324774123919685,-4.8324774123919685,0.0,0.0,-120.57724070374712,-120.57724070374712,-183.94807761839766,-183.94807761839766,-0.0,-0.0,-29.520787038591727,-29.520787038591727,-0.0,-0.0,50.0,50.0,171.5265660105188,171.5265660105188,47.00796887765524,47.00796887765524,58.160406494140595,58.160406494140595,61.71154641544119,61.71154641544119,93.75269480187907,93.75269480187907,39.18221228107129,39.18221228107129,44.62038997076696,44.62038997076696,31.422423556857645,31.422423556857645,50.52693471238765,50.52693471238765,119.68884176974827,119.68884176974827,20.39426454030209,20.39426454030209,0.2606277797450876,0.2606277797450876,0.11965358766385785,0.11965358766385785,0.0,0.0,,,-1,True
AP0300,Fusión,5,0.6516598153109021,21.3141,0.25339955633218064,,0.011570295127613761,1026.8515239043306,1025.2432033536832,1024.426130569801,0.43598000142935456,0.4367520381894077,-387.7862764879577,-347.4938753835057,40.29240110445198,0.4393701223337576,0.40439022779472017,-0.9351281569729343,-1.7522009408552082,0.0,0.0,-130.60276886370943,-120.20499521198056,-227.6627205856566,-197.76809313293347,-0.0,-0.0,-29.520787038591735,-29.520787038591727,-0.0,-0.0,55.0,55.0,171.34261358351938,171.34261358351938,46.97340356735956,46.97340356735956,58.37967899867473,58.37967899867473,68.27450772240049,68.27450772240049,91.97047544206893,91.97047544206893,39.12431110200428,39.12431110200428,53.274930463518416,43.19293470253659,32.10600744998817,31.027546724626976,51.23954457909171,50.53103746422419,120.70286275844381,121.04892762647046,19.272297992307873,22.39335732834369,0.30804972874269987,0.24975296453608564,0.13731986999919857,0.1113328187691919,0.0,0.0,,,-1,True
AP0300,Fusión,6,0.6189377104434768,22.591,0.34403339698360813,,0.005159420824601302,1017.8071635685875,1029.6284065704606,1029.6995000959887,0.2781839643211808,0.3000836457216474,-469.93952489220146,-433.9673288545972,35.97219603760425,0.8035137006468163,0.7666735931012544,2.776882666130053,2.8479761916579625,0.0,0.0,-238.8444475172661,-227.89372554934783,-201.57429033634367,-176.5528162666577,-0.0,-0.0,-29.520787038591727,-29.520787038591735,-0.0,-0.0,47.0,47.0,171.60603931583958,171.60603931583958,39.591935019521735,39.591935019521735,57.528110637635955,57.528110637635955,64.90307779876201,64.90307779876201,110.22383064767715,110.22383064767715,33.45759132892584,33.45759132892584,56.270447616312396,47.05122805458944,32.10701983534973,30.699725116885233,51.20817121311999,48.288974305455994,119.65717284499229,120.74724152332338,18.877706342776907,19.945528412643252,0.32351438577343256,0.27051053952436527,0.10691517183952547,0.08939843818229781,0.0,0.0,,,-1,True
AP0300,Reducción,0,0.654281680244932,21.1968,0.9646196026320748,-0.0990012932777466,-0.0019831220173041064,989.2195439261479,1008.6483831174708,1009.4318434306139,0.2921081705395872,0.29460894119848957,299.26919869896415,331.52443534152906,32.25523664256491,1.7662893255318932,1.8076634410825105,-9.158780451116746,-8.375320137973677,2618.8109471164303,2680.1547967139977,-1574.618332365492,-1598.1276192844564,-128.6332033849833,-134.2125294210215,-0.0,-0.0,-616.2902126669908,-616.2902126669908,-0.0,-0.0,30.0,30.0,,,,,,,17.315701307082787,17.315701307082787,41.65549201438194,41.65549201438194,,,62.9648419123824,66.2093830330141,27.554672828956882,28.394883252419948,31.28911656782835,31.14353314774124,121.10991988570602,119.52379285047857,2.9266435060298033,-0.9618579052470692,2.9620795939262887,3.1147138061816193,0.10052882129778208,0.10570901209319719,0.0,0.0,-0.17438764280530447,-0.17699127636244266,-1,True
AP0300,Reducción,1,0.8640942470652935,10.2621,1.4884489221277748,-0.20174300632343356,-0.1311398332788829,971.3269080382461,978.2153184514734,978.2153184514734,0.14019389527464782,0.14019389527464782,109.54775037821389,109.54775037821389,0.0,1.3829288902496912,1.3829288902496912,-11.004225474674532,-11.004225474674532,2050.416805739833,2050.416805739833,-1262.56179436587,-1262.56179436587,-62.01704832875831,-62.01704832875831,-0.0,-0.0,-616.2902126669908,-616.2902126669908,-0.0,-0.0,25.0,25.0,,,,,,,0.007091059865669229,0.007091059865669229,0.036841786333469136,0.036841786333469136,,,32.39840025290465,32.39840025290465,20.380081386990017,20.380081386990017,24.935947889539936,24.935947889539936,125.1510576171875,125.1510576171875,25.656195911575242,25.656195911575242,,,0.11161313626267279,0.11161313626267279,0.0,0.0,-0.1398276462872996,-0.1398276462872996,-1,True
AP0300,Reducción,2,0.9693215704655291,2.6968,0.2904330330718982,-0.02250758008627621,0.0004994228708818937,952.8401781003836,965.1534295514844,965.1534295514844,0.23540271636109458,0.23540271636109458,-115.8351756280664,-115.8351756280664,0.0,0.1881424649172261,0.1881424649172261,-6.1734784867617165,-6.1734784867617165,278.95177739033676,278.95177739033676,243.46185076687613,243.46185076687613,-21.958591118288517,-21.958591118288517,-0.0,-0.0,-616.2902126669908,-616.2902126669908,-0.0,-0.0,20.0,20.0,,,,,,,1.0419830983097304e-25,1.0419830983097304e-25,2.3451857290018502e-22,2.3451857290018502e-22,,,10.781295376732235,10.781295376732235,13.150246344672308,13.150246344672308,16.435739673764477,16.435739673764477,124.0097675238715,124.0097675238715,61.509487124501476,61.509487124501476,,,0.13163695574071707,0.13163695574071707,0.0,0.0,0.026963193172323298,0.026963193172323298,-1,True
AP0300,Reducción,3,0.9770543871979211,2.059,0.11277385377725752,-0.07385332956769536,-0.06558119185980527,953.2547334986461,954.3690499796653,954.5851098095301,0.38787013220441185,0.4269536986160687,-544.3658176743124,-533.5975756296779,10.768242044634576,0.16862333991674672,0.140816787111137,1.5288718792816711,1.744931709146507,250.01150271931346,208.78376962016614,-165.86765822744437,-116.85386196189687,-12.219449499190802,-9.237270620956352,-0.0,-0.0,-616.2902126669908,-616.2902126669908,-0.0,-0.0,13.0,13.0,,,,,,,1.0419830987949414e-25,1.0419830987949414e-25,3.369192531880002e-22,3.369192531880002e-22,,,5.774434502718522,3.294660545117927,17.33236644280408,14.996338153541869,13.126493536385931,9.593610667295152,120.50164135928132,120.72947225501485,10.867256207218162,16.517777483546734,,,0.0612721563687194,0.034959432998552135,0.0,0.0,-0.018369702258239622,-0.012941465954875992,-1,True
