coef,p,ci_lo_hc3,ci_hi_hc3,ci_lo,ci_hi,n,muestra,palanca,target
-0.519098531339091,0.14477880806210416,-1.2168064414142679,0.17860937873608584,-1.2366441460836899,0.1715488874197141,298,dev,cal_por_carga_F,kpi_v6
-0.5865844194790815,0.09857547560036646,-1.2826038149554533,0.10943497599729046,-1.2554600883943738,0.05519216266058701,298,dev,cal_por_sn_F,kpi_v6
0.1293064497780143,0.6532483165244364,-0.43481961313795925,0.6934325126939879,-0.4268833837940911,0.7308818278851135,297,dev,b2_media_F,kpi_v6
0.4092284261421233,0.1099267033466229,-0.09253047265059944,0.910987324934846,-0.04356188453244546,0.9315347011768179,297,dev,b2_fin_F,kpi_v6
-0.5307778395179954,0.07117821028464535,-1.1073355499980628,0.04577987096207203,-1.100937377090484,0.0058207076640487635,361,total,cal_por_carga_F,kpi_v6
-0.6013317805373894,0.03895173454263234,-1.1721608027870425,-0.03050275828773641,-1.157478891832945,-0.06797290211109158,361,total,cal_por_sn_F,kpi_v6
0.05053217187623549,0.8400171034076231,-0.44008283296136574,0.5411471767138367,-0.42162677958813133,0.571156557930045,360,total,b2_media_F,kpi_v6
0.35712356312539395,0.13086838469727785,-0.10620843628552412,0.820455562536312,-0.10622429232701512,0.7894428903884548,360,total,b2_fin_F,kpi_v6
