Batch,policy,orden_escalon_fase,pred_sn_dep,pred_feo_ret,pred_dT,support_score,J,J_sn,J_feo,J_costo,J_temperatura,J_incertidumbre,J_soporte,accion__tasa_feed_Carbon_kg_min,accion__tasa_gn_nm3_min,accion__tasa_o2_nm3_min,accion__tasa_aire_nm3_min,m6_sn_inv_kg_pred,m6_feo_inv_kg_pred,temperatura_pred,real_ln_sn_dep,real_ln_feo_ret,fold,es_lockbox
AP0003,historica,0,1.6229829574238168,-0.12471333645907541,-8.520016300646086,0.2489362913232206,493.7665536585424,2406.3359691113897,-1126.0884241561212,-121.85414506754994,-25.927048354840736,-638.6997978743353,-0.0,62.903888267599115,23.581612684461803,20.91620416711878,112.51660011574073,1834.7040147253,10149.27739673436,1194.1442497248004,1.9064029152136979,-0.11058671634456718,2,False
AP0003,historica,1,0.5502052083136888,-0.10746332225907751,-0.4663048929847716,0.38012590197575113,-885.4324919267227,815.7686296713946,-970.3308936572024,-67.17599149770817,-24.994438568871374,-638.6997978743353,-0.0,37.1235130896935,22.257098429361978,16.315105254279242,123.6762205403646,1058.314936092108,9115.162067269457,1193.6779448318157,0.5151342723544527,-0.0850994379988446,2,False
AP0003,historica,2,0.4173941048600855,-0.08981836235078335,3.4151552479393237,0.4223748306122696,-895.6879089997267,618.8545869971165,-811.0072346037125,-33.01071445404537,-31.824749064749994,-638.6997978743353,-0.0,18.422716364784847,20.168783365885417,12.433640348646374,119.68116271972656,697.1768678326772,8332.144165718399,1197.093100079755,0.34754877079683344,-0.06140477670746916,2,False
AP0003,historica,3,0.36935098832343455,-0.04339397129475855,3.3765997212087875,0.4257456189594821,-538.0576818317228,547.6228597250943,-391.82215904572297,-16.580636129591202,-38.57794850716755,-638.6997978743353,-0.0,10.610211690266928,16.94755006013093,6.643865565547236,119.11333523220486,481.8766392386207,7978.311954879653,1200.4696998009638,,,2,False
AP0003,miope,0,1.6166957878763835,-0.12338517856178846,-8.387409369579471,0.30053079598929977,498.815471946176,2397.014218592268,-1114.0959358140492,-119.21075074073357,-26.192262216974086,-638.6997978743353,-0.0,60.96793742403052,23.831333399112967,21.0354818182871,117.41296757225706,1846.2754475986676,10162.766195304903,1194.276856655867,1.9064029152136979,-0.11058671634456718,2,False
AP0003,miope,1,0.5487132265019553,-0.10447241844032358,-1.767179560278143,0.41069724790788226,-855.8543942693319,813.5565241884552,-943.3247829741774,-64.72843451285681,-22.657903096417613,-638.6997978743353,-0.0,34.51215082000392,22.532655696500733,18.755016861905464,123.37092836659076,1066.579833430034,9154.616155778991,1192.5096770955888,0.5151342723544527,-0.0850994379988446,2,False
AP0003,miope,2,0.38541779206819154,-0.07764913334008927,2.2248340960852078,0.4204637793155239,-825.8583882113502,571.444507132305,-701.1262201995771,-25.91246392759624,-27.107571288588133,-638.6997978743353,-4.456842053558341,13.962335609783427,17.311280060894575,7.816801406380343,122.36848344485225,725.451774900342,8470.665835645405,1194.734511191674,0.34754877079683344,-0.06140477670746916,2,False
AP0003,miope,3,0.4001422338193518,-0.039894306524211824,2.8650643248995133,0.43711919611064126,-469.88151391385736,593.2758847501847,-360.22223478395114,-15.686697678983576,-32.83769993838723,-638.6997978743353,-15.710968388384817,9.411616780916724,16.802536078716727,7.112292385823377,121.27835085885096,486.21570591253595,8139.386512066344,1197.5995755165736,,,2,False
AP0003,horizonte,0,1.6166957878763835,-0.12338517856178846,-8.387409369579471,0.30053079598929977,498.815471946176,2397.014218592268,-1114.0959358140492,-119.21075074073357,-26.192262216974086,-638.6997978743353,-0.0,60.96793742403052,23.831333399112967,21.0354818182871,117.41296757225706,1846.2754475986676,10162.766195304903,1194.276856655867,1.9064029152136979,-0.11058671634456718,2,False
AP0003,horizonte,1,0.5487132265019553,-0.10447241844032358,-1.767179560278143,0.41069724790788226,-855.8543942693319,813.5565241884552,-943.3247829741774,-64.72843451285681,-22.657903096417613,-638.6997978743353,-0.0,34.51215082000392,22.532655696500733,18.755016861905464,123.37092836659076,1066.579833430034,9154.616155778991,1192.5096770955888,0.5151342723544527,-0.0850994379988446,2,False
AP0003,horizonte,2,0.38541779206819154,-0.07764913334008927,2.2248340960852078,0.4204637793155239,-825.8583882113502,571.444507132305,-701.1262201995771,-25.91246392759624,-27.107571288588133,-638.6997978743353,-4.456842053558341,13.962335609783427,17.311280060894575,7.816801406380343,122.36848344485225,725.451774900342,8470.665835645405,1194.734511191674,0.34754877079683344,-0.06140477670746916,2,False
AP0003,horizonte,3,0.4001422338193518,-0.039894306524211824,2.8650643248995133,0.43711919611064126,-469.88151391385736,593.2758847501847,-360.22223478395114,-15.686697678983576,-32.83769993838723,-638.6997978743353,-15.710968388384817,9.411616780916724,16.802536078716727,7.112292385823377,121.27835085885096,486.21570591253595,8139.386512066344,1197.5995755165736,,,2,False
AP0009,historica,0,1.314282081092885,-0.08464590303767204,-8.182169574357177,0.23237576872941088,422.08883535819416,1948.6367560583794,-764.3029548346879,-122.335264367107,-1.2099036240551868,-638.6997978743353,-0.0,60.357875635290654,26.852892026548034,25.436160300925923,119.62070181387442,2376.1656977181865,8631.954199948672,1181.7856773594076,1.4981818786390513,-0.10073116147564935,2,False
AP0009,historica,1,0.5988327481720476,-0.07570524183874582,-4.94291641435225,0.2927373752491175,-505.74318036963524,887.8668594866384,-683.5740178479333,-71.33622413400504,-0.0,-638.6997978743353,-0.0,37.17255538549179,25.2718206108941,23.666657775878907,120.40249218750002,1305.5921476556002,8002.5935289366025,1176.8427609450553,0.6353229669501718,-0.04513582617805989,2,False
AP0009,historica,2,0.3368081229353431,-0.08672512282425755,-5.086421429082404,0.30900733663391156,-953.7680463914994,499.37277357162316,-783.0770923842724,-31.363929704514764,-0.0,-638.6997978743353,-0.0,18.083543759300596,18.816893104977076,9.951250411139593,125.09500196668837,961.7693246237188,7337.810913190428,1171.756339515973,0.9984877014368585,-0.09205215461443034,2,False
AP0009,historica,3,0.23984224430729081,-0.08205902437869657,-4.617889915115187,0.3110293972240827,-1039.0064368881165,355.60510155025855,-740.9449548382343,-14.966785725805494,-0.0,-638.6997978743353,-0.0,10.257226149241129,15.113727801287615,3.1512573553014684,119.7786716941551,756.6739068693896,6759.72043246445,1167.1384496008577,,,2,False
AP0009,miope,0,1.314282081092885,-0.08464590303767204,-8.182169574357177,0.23237576872941088,422.08883535819416,1948.6367560583794,-764.3029548346879,-122.335264367107,-1.2099036240551868,-638.6997978743353,-0.0,60.357875635290654,26.852892026548034,25.436160300925923,119.62070181387442,2376.1656977181865,8631.954199948672,1181.7856773594076,1.4981818786390513,-0.10073116147564935,2,False
AP0009,miope,1,0.5842877876241512,-0.07016145903656364,-4.30164641826937,0.29957270074723386,-468.7243541771351,866.3015919182931,-633.5169043360861,-62.809243885006765,-0.0,-638.6997978743353,-0.0,31.11190985747151,24.64012451239307,21.75705271549032,118.79493796654758,1324.7207087896384,8047.081370842639,1177.4840309411381,0.6353229669501718,-0.04513582617805989,2,False
AP0009,miope,2,0.3168844302618346,-0.06038174214390077,-4.183501368485996,0.3086858357426608,-732.0295440781678,469.8326615830873,-545.2117855971164,-16.697261358460768,-0.0,-638.6997978743353,-1.2533608313425315,3.3119842377736513,18.97172309159593,10.011216328647784,119.13193679410007,995.0570135877434,7575.563370071417,1173.300529572652,0.9984877014368585,-0.09205215461443034,2,False
AP0009,miope,3,0.2387293861863367,-0.07985645019256216,-5.504699357106941,0.3285945276511163,-1032.2169435989724,353.95510854649945,-721.0569992693047,-14.799408317033505,-0.0,-638.6997978743353,-11.615846684798203,10.419140577570921,14.304779032378734,3.6526821285658815,119.90310644592986,783.7347620665951,6994.130314001535,1167.795830215545,,,2,False
AP0009,horizonte,0,1.2198740784513984,-0.06700662065187965,-8.680577126181896,0.1861454064858405,372.3999066763263,1808.6615508419463,-605.0305604859091,-99.85747279782889,-0.21308852040601778,-638.6997978743353,-92.46072448714077,48.37503385719244,23.11638000751928,21.63393335090959,120.33735106938707,2611.4252362094107,8785.566500047385,1181.287269807583,1.4981818786390513,-0.10073116147564935,2,False
AP0009,horizonte,1,0.835308336000445,-0.06926305933981067,-3.4211316084159513,0.29088752802959295,-96.16651985699856,1238.4803457252597,-625.4048809751292,-58.385929055030346,-0.0,-638.6997978743353,-12.156257677763293,28.406447088420617,24.0410384242682,19.388365505213685,116.77416490965476,1132.6828115876938,8197.646862859408,1177.8661381991672,0.6353229669501718,-0.04513582617805989,2,False
AP0009,horizonte,2,0.3304639545419234,-0.04819949797538902,-4.938847201504049,0.3137347322589692,-615.0138861077453,489.96651300101445,-435.21325193663546,-21.554274908571905,-0.0,-638.6997978743353,-9.513074389217113,7.019330845886342,19.745164874521883,13.43922568986218,122.28530947710985,843.639381786415,7811.895586702835,1172.927290997663,0.9984877014368585,-0.09205215461443034,2,False
AP0009,horizonte,3,0.19330965907083186,-0.06283919777838112,-6.944173713696623,0.33340676942972053,-980.8738353557181,286.61298239210726,-567.4011714433819,-12.944227540787448,-0.0,-638.6997978743353,-48.44162088932069,7.974919161843288,13.64595708981656,5.482383193250207,120.29947968235064,695.3501081468042,7336.107945890217,1165.9831172839663,,,2,False
AP0016,historica,0,1.7102073408023748,-0.0931700637065798,-9.582965059925014,0.29552858752791145,944.4239486042256,2535.6602914324008,-841.2711358443734,-111.26540910946646,-0.0,-638.6997978743352,-0.0,54.74468849756531,25.04565454553675,22.024290907118054,119.91370361328126,1933.3978878811006,10261.438555994027,1163.408888247626,2.02229336610113,-0.132731709673582,2,False
AP0016,historica,1,0.6213948427296944,-0.07747541167925111,-5.7881486588207505,0.3470472540229495,-486.937416871465,921.3188310087154,-699.5576152945257,-69.99883471131938,-0.0,-638.6997978743353,-0.0,37.424579170422675,24.15723780653212,20.40072957356771,121.18415250651042,1038.90210876104,9496.446047693187,1157.6207395888052,0.4435121775602583,-0.0451219092680401,2,False
AP0016,historica,2,0.39841437756451276,-0.06433394224707022,-6.0163287196022175,0.3695408236443508,-662.7390605569288,590.7140570757443,-580.8978390096012,-33.85548074873667,-0.0,-638.6997978743353,-0.0,19.255978151351687,20.12714179144965,12.616087612575956,118.94838507758246,697.9720358688729,8904.73970515124,1151.604410869203,1.0191491842639662,-0.12890580021494016,2,False
AP0016,historica,3,0.3541150983130263,-0.0709268709856065,-5.865400868323906,0.3779021373843625,-775.2486654800546,525.0331769525374,-640.4281261829235,-21.153918375333152,-0.0,-638.6997978743353,-0.0,16.21088565190633,17.435006612141926,7.666674406263563,119.27579806857639,489.832717726284,8295.032280019106,1145.7390100008793,,,2,False
AP0016,miope,0,1.7265983234102857,-0.09435061399936856,-9.99581596222835,0.29936542962023005,953.6405141621003,2559.9625866833026,-851.9308139236282,-115.69146072323886,-0.0,-638.6997978743352,-0.0,57.57727731540426,25.01768760496975,22.698753018865634,121.80913459829205,1901.965901019599,10249.331559567529,1162.9960373453227,2.02229336610113,-0.132731709673582,2,False
AP0016,miope,1,0.575818281932049,-0.061299447565893145,-5.813799178085974,0.30995383587051306,-462.0313673964689,853.7441734350765,-553.4981283558961,-48.41689612702567,-0.0,-638.6997978743353,-75.16071847428829,22.516885369009586,21.409898853775903,16.85346110172706,118.53018403446568,1069.6748255424516,9639.922239917194,1157.1822381672368,0.4435121775602583,-0.0451219092680401,2,False
AP0016,miope,2,0.3822810261761796,-0.04862803882499126,-7.961532483068827,0.35936408729258446,-541.9016740969113,566.7937419729399,-439.0827249514439,-27.66897083897212,-0.0,-638.6997978743353,-3.2439224050998527,13.116439854423295,19.21735795637612,15.11058105361575,120.59902588513758,730.3203159207277,9182.366897455668,1149.220705684168,1.0191491842639662,-0.12890580021494016,2,False
AP0016,miope,3,0.29476571564497184,-0.03776494303929896,-7.466718232112888,0.37082416084445124,-577.2542912175231,437.03807287246303,-340.995328991338,-17.24472063398635,-0.0,-638.6997978743353,-17.352516590326438,13.986078917045493,13.026425143470266,5.955134210937388,123.61032821419154,543.8739504035244,8842.061584063167,1141.753987452055,,,2,False
AP0016,horizonte,0,1.7265983234102857,-0.09435061399936856,-9.99581596222835,0.29936542962023005,953.6405141621003,2559.9625866833026,-851.9308139236282,-115.69146072323886,-0.0,-638.6997978743352,-0.0,57.57727731540426,25.01768760496975,22.698753018865634,121.80913459829205,1901.965901019599,10249.331559567529,1162.9960373453227,2.02229336610113,-0.132731709673582,2,False
AP0016,horizonte,1,0.575818281932049,-0.061299447565893145,-5.813799178085974,0.30995383587051306,-462.0313673964689,853.7441734350765,-553.4981283558961,-48.41689612702567,-0.0,-638.6997978743353,-75.16071847428829,22.516885369009586,21.409898853775903,16.85346110172706,118.53018403446568,1069.6748255424516,9639.922239917194,1157.1822381672368,0.4435121775602583,-0.0451219092680401,2,False
AP0016,horizonte,2,0.3822810261761796,-0.04862803882499126,-7.961532483068827,0.35936408729258446,-541.9016740969113,566.7937419729399,-439.0827249514439,-27.66897083897212,-0.0,-638.6997978743353,-3.2439224050998527,13.116439854423295,19.21735795637612,15.11058105361575,120.59902588513758,730.3203159207277,9182.366897455668,1149.220705684168,1.0191491842639662,-0.12890580021494016,2,False
AP0016,horizonte,3,0.29476571564497184,-0.03776494303929896,-7.466718232112888,0.37082416084445124,-577.2542912175231,437.03807287246303,-340.995328991338,-17.24472063398635,-0.0,-638.6997978743353,-17.352516590326438,13.986078917045493,13.026425143470266,5.955134210937388,123.61032821419154,543.8739504035244,8842.061584063167,1141.753987452055,,,2,False
