index,target,palanca,theta_unidad,ci_lo,ci_hi,sd_palanca,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda,en_cota,theta_1sd_rel,ancho_ic_1sd_rel,proxy,r2_oof,r2_lockbox
0,d_temperatura_gas_pre_bhf_celsius,tasa_gn_nm3_min,1.0293369686222278,0.2728331139824769,2.011343773544559,1.48406359449021,1.52760152159516,0.40490169183279184,2.9849620703220414,True,0,,False,0.3001437884003092,0.5069313465285518,d_temperatura_gas_pre_bhf_celsius,0.4065732775380261,0.5768263362635389
1,d_temperatura_gas_pre_bhf_celsius,tasa_o2_nm3_min,-0.2026694329217163,-0.5633654181677547,0.037363724090504785,3.3105999148935235,-0.6709574073821526,-1.8650775054401227,0.12369634179413024,False,0,,False,-0.13182999313632454,0.3907551205873568,d_temperatura_gas_pre_bhf_celsius,0.4065732775380261,0.5768263362635389
2,d_temperatura_gas_pre_bhf_celsius,tasa_aire_nm3_min,0.17361430606731676,-0.12376888730843985,0.4272476316662086,5.444730231745291,0.9452830609081995,-0.6738882024777385,2.3262480965745826,False,0,,False,0.18572961272999963,0.5894680397899518,d_temperatura_gas_pre_bhf_celsius,0.4065732775380261,0.5768263362635389
3,d_temperatura_gas_pre_bhf_celsius,tasa_feed_Carbon_kg_min,0.04130613411668337,-0.0001741975249854673,0.09248644010031327,7.182553094503676,0.296683501421768,-0.0012511829721392497,0.664288766542134,False,0,,False,0.05829249893624884,0.13076556873966222,d_temperatura_gas_pre_bhf_celsius,0.4065732775380261,0.5768263362635389
0,d_tiro_horno_pct,tasa_gn_nm3_min,0.1553147516140688,-0.17238772248343187,0.3937138648097052,1.48406359449021,0.2304969685577291,-0.25583434307474273,0.5842964134101237,False,0,,False,0.05124667422771267,0.18678730334572138,d_tiro_horno_pct,0.5079297462276463,0.6654652233424252
1,d_tiro_horno_pct,tasa_o2_nm3_min,-0.007340669144131978,-0.24953033816612863,0.2054259835913773,3.3105999148935235,-0.024302018643824842,-0.8260951162961375,0.680083243794532,False,0,,False,-0.005403097664618419,0.33487048541840264,d_tiro_horno_pct,0.5079297462276463,0.6654652233424252
2,d_tiro_horno_pct,tasa_aire_nm3_min,0.37779862318424007,0.1979958510000704,0.5486507889327135,5.444730231745291,2.0570115851629796,1.0780339957002194,2.98725553717285,True,0,,False,0.4573379131495013,0.4244795711483489,d_tiro_horno_pct,0.5079297462276463,0.6654652233424252
3,d_tiro_horno_pct,tasa_feed_Carbon_kg_min,-0.0028147445755777774,-0.05882423857463148,0.05804181317758424,7.182553094503676,-0.020217052361553602,-0.4225082168060419,0.41688840484926193,False,0,,False,-0.004494882091942398,0.18662408224704394,d_tiro_horno_pct,0.5079297462276463,0.6654652233424252
