index,target,palanca,theta_unidad,ci_lo,ci_hi,sd_palanca,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda,en_cota,theta_1sd_rel,ancho_ic_1sd_rel,forma,clave
0,m6_ln_sn_dep,Cx_sn_v6,0.0004962749658743578,7.747528309473782e-05,0.0008781698392872837,331.38803802338225,0.16445958726122442,0.02567438206007128,0.29101498009272186,True,1,True,False,0.24263968667721605,0.3914770834680747,ref,sn_dep
1,m6_ln_sn_dep,tasa_gn_nm3_min,0.01063948705246345,0.0009944316636797768,0.020019552264583858,4.932585002912824,0.05248017427366638,0.004905118710688517,0.09874814326531581,True,1,True,False,0.07742797640797934,0.13845372260730268,ref,sn_dep
2,m6_ln_sn_dep,exceso_o2_combustion_pct,-0.0005998062667709977,-0.0023498403373225702,-8.817372214384349e-23,10.772680105778525,-0.006461521037365214,-0.02531407825363075,-9.498673023914261e-22,False,-1,True,False,-0.009533171437881807,0.037347777154683855,ref,sn_dep
3,m6_ln_sn_dep,tasa_aire_nm3_min,0.00086535759183007,-0.0011619313135896115,0.002589507701495245,9.258084076162415,0.008011553341108226,-0.01075725779193846,0.023973880016313065,False,0,,False,0.011820051508439075,0.05124147844510783,ref,sn_dep
0,m6_ln_feo_ret,tasa_feed_Carbon_kg_min,-2.868733127277839e-14,-0.0014009523010972635,-7.248046635748138e-32,22.034193880229758,-6.321022191707774e-13,-0.03086885461933112,-1.597048648250215e-30,False,-1,,True,-8.3833688035872e-12,0.4094037087192257,ref,feo_ret
1,m6_ln_feo_ret,Cx_av_v6,-0.000882816532591172,-0.0016476799912613026,-2.3101801007935467e-26,16.5545314936532,-0.014614614091898275,-0.027276570306797466,-3.8243949234597697e-25,False,-1,True,False,-0.1938289348441352,0.36176039514437824,ref,feo_ret
2,m6_ln_feo_ret,tasa_gn_nm3_min,-0.0024085340175820087,-0.004226548422491405,-0.0007412104532682353,4.932585002912824,-0.01188029877413039,-0.020847809362865958,-0.0036560835657931143,True,-1,True,False,-0.1575645886056152,0.22800834003727347,ref,feo_ret
3,m6_ln_feo_ret,exceso_o2_combustion_pct,0.00022969833908777662,5.349424890419414e-18,0.0006218959963260009,10.772680105778525,0.002474466727821261,5.762764309437768e-17,0.006699486627484424,False,1,True,False,0.03281805781151146,0.08885314034584642,ref,feo_ret
4,m6_ln_feo_ret,tasa_aire_nm3_min,0.0002638868799713296,1.573509891098572e-17,0.0007219057230409947,9.258084076162415,0.002443086921370749,1.4567686866463744e-16,0.006683463878976348,False,1,True,False,0.03240187751269059,0.08864063577630499,ref,feo_ret
