Batch,fase,orden_escalon_fase,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,real_d_lnirf,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_sn_dep_hist,pred_sn_dep_rec,pred_dT_hist,pred_dT_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_temperatura_hist,J_temperatura_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__relacion_C_Sn_carga,rec_derivada__relacion_C_Sn_carga,hist_derivada__m6_dosis_C_sn,rec_derivada__m6_dosis_C_sn,hist_derivada__m6_exceso_C_pos,rec_derivada__m6_exceso_C_pos,pred_feo_ret_hist,pred_feo_ret_rec,fold,es_lockbox
AP0001,Fusión,1,0.5339211861740609,27.9049,0.6038518510789966,,0.0834691332901249,1180.1166727325062,1139.6853787851703,1139.6853787851703,0.1049951739977074,0.1049951739977074,-343.48699662271093,-343.48699662271093,0.0,0.7540405033782911,0.7540405033782911,1.9072140550973904,1.9072140550973904,-0.0,-0.0,-224.138539629197,-224.138539629197,-87.34767071544829,-87.34767071544829,-0.0,-0.0,-32.00078627806564,-32.00078627806564,-0.0,-0.0,35.0,35.0,281.3955697495145,281.3955697495145,1.4398610499979896e-18,1.4398610499979896e-18,52.79106810893172,52.79106810893172,3.8229928387160846e-26,3.8229928387160846e-26,0.0049450944630296,0.0049450944630296,42.152676250144005,42.152676250144005,28.051410117638472,28.051410117638472,25.18483443971664,25.18483443971664,33.75321956536709,33.75321956536709,122.91431625124008,122.91431625124008,18.256139663544435,18.256139663544435,0.1898868829222852,0.1898868829222852,0.1495880710085004,0.1495880710085004,0.0,0.0,,,0,False
AP0001,Fusión,2,0.5602169182918788,26.4467,0.48840180957301,,0.0982560747963496,1228.978505608069,1191.5337653166175,1191.5337653166175,0.1910816797183889,0.1910816797183889,-302.5962562614586,-302.5962562614586,0.0,0.5406486582368503,0.5406486582368503,11.417092584111336,11.417092584111336,-0.0,-0.0,-160.70781366090375,-160.70781366090375,-109.88765632248924,-109.88765632248924,-0.0,-0.0,-32.000786278065625,-32.000786278065625,-0.0,-0.0,40.0,40.0,280.1401912702671,280.1401912702671,1.4398610499979896e-18,1.4398610499979896e-18,52.62579798170225,52.62579798170225,5.619336425831323e-25,5.619336425831323e-25,0.004260957723021,0.004260957723021,42.10558144158913,42.10558144158913,32.7754950873107,32.7754950873107,25.4588714006212,25.4588714006212,34.46505116780598,34.46505116780598,122.89922441270616,122.89922441270616,18.37502013738831,18.37502013738831,0.222796843532114,0.222796843532114,0.1384016995566123,0.1384016995566123,0.0,0.0,,,0,False
AP0001,Fusión,3,0.5861092594302175,25.1503,0.385030307982068,,0.0198904748417034,1220.8329049313163,1232.0975148213015,1231.324020078341,0.2813871857665203,0.2925618959241671,-387.5538463458209,-380.77905725197087,6.774789093850018,0.5236103571172758,0.5203705650387559,3.119009213232338,2.345514470271537,0.0,0.0,-155.6431786531102,-154.6801504577702,-150.74087878108372,-146.47610736849524,-49.16900263356138,-47.62201314763979,-32.000786278065625,-32.000786278065625,-0.0,-0.0,45.0,45.0,296.02618815104165,296.02618815104165,1.4398610499979896e-18,1.4398610499979896e-18,55.56462057362423,55.56462057362423,1.2413309048907944e-24,1.2413309048907944e-24,0.003374278039226,0.003374278039226,44.49559538468071,44.49559538468071,44.65273057135983,42.376047193090194,25.593401655032316,25.89015827534904,34.93587280273437,35.95175002738023,122.74050350236304,123.36895789336688,18.60748203100468,19.4647605609381,0.2872949373300827,0.2726467937538433,0.1569020875336511,0.1489022100315843,0.0,0.0,,,0,False
AP0001,Fusión,4,0.5857894606279517,24.8466,0.5893529268995313,,0.0146713326568299,1208.1428044582235,1210.8160858466258,1210.8160858466258,0.1093541544652986,0.1093541544652986,-322.6469189686323,-322.6469189686323,0.0,0.4595082956604928,0.4595082956604928,-10.016819084690432,-10.016819084690432,0.0,0.0,-136.58884088508148,-136.58884088508148,-147.45114712127562,-147.45114712127562,-6.606144684209539,-6.606144684209539,-32.00078627806564,-32.00078627806564,-0.0,-0.0,50.0,50.0,250.5160085981025,250.5160085981025,1.4398610499979896e-18,1.4398610499979896e-18,42.6254441446392,42.6254441446392,0.0787161973913272,0.0787161973913272,0.0001759758566133,0.0001759758566133,37.42071487081683,37.42071487081683,38.876226895927786,38.876226895927786,23.490653489854605,23.490653489854605,30.04919929334853,30.04919929334853,123.16724500868057,123.16724500868057,19.01397457784716,19.01397457784716,0.3015136597628299,0.3015136597628299,0.12821299977388,0.12821299977388,0.0,0.0,,,0,False
AP0001,Fusión,5,0.694026397480507,20.0003,0.3635024856514464,,-0.030136322302382,1204.8229530896529,1198.1959516509594,1194.5566109837432,0.235341208373232,0.2975206036182734,-381.3196781950185,-354.721488340455,26.598189854563543,0.5026103669642267,0.4829681354205465,-9.946852807264063,-13.586193474480286,0.0,-0.0,-149.40093158011635,-143.56227825375746,-199.9179603368366,-179.15842380863194,-0.0,-0.0,-32.000786278065625,-32.00078627806563,-0.0,-0.0,55.0,55.0,296.2493361700149,296.2493361700149,1.4398610499979896e-18,1.4398610499979896e-18,55.58101726713636,55.58101726713636,2.169643796107137e-27,2.169643796107137e-27,0.0023786948158106,0.0023786948158106,44.48128683907646,44.48128683907646,49.54491083054316,38.67694103672845,26.34371137522688,29.389459655200078,36.731512334033695,44.18950459372465,123.13378639914774,123.11449329566422,18.79420971927437,19.164402829401556,0.3185618222761185,0.248683398762535,0.1606376415202568,0.1254008229141459,0.0,0.0,,,0,False
AP0001,Fusión,6,0.6727476527781017,20.9911,0.6838486633684844,,-0.1022704188854373,1218.2317549476704,1190.1618146109836,1186.3570316659493,0.1921901094367247,0.2955441799754718,-470.5658509441808,-442.0879032597473,28.477947684433506,0.7312269526808793,0.7096815165536566,-14.66113847866927,-18.46592142370363,0.0,-0.0,-217.35721168439136,-210.9528307955744,-221.20785298172385,-199.13428618610723,-0.0,-0.0,-32.000786278065625,-32.000786278065625,-0.0,-0.0,59.0,59.0,293.9505168090373,293.9505168090373,1.4398610499979896e-18,1.4398610499979896e-18,53.89619707938956,53.89619707938956,0.0499245758434809,0.0499245758434809,0.0084000205528214,0.0084000205528214,42.45147891875101,42.45147891875101,51.86790663890349,40.152925153854135,26.31291045765818,30.413727703201115,36.65029980831111,45.509930419612765,122.91776210455248,122.00758446818963,18.69274201115165,16.939830349118687,0.3377242546156641,0.2614452287930356,0.1467381335664237,0.1135955868689251,0.0,0.0,,,0,False
AP0001,Reducción,0,0.7407251950692002,17.9512,1.6976485621949498,-0.1756055047955765,-0.0507244272992737,1228.5968346129157,1221.907522115577,1221.907522115577,0.2607871736615101,0.2607871736615101,681.1614795778821,681.1614795778821,0.0,2.065572343741876,2.065572343741876,3.675767167906655,3.675767167906655,3062.546655103188,3062.546655103188,-1525.9956510397285,-1525.9956510397285,-124.9709119919817,-124.9709119919817,-103.91260493151276,-103.91260493151276,-626.5060075620831,-626.5060075620831,-0.0,-0.0,30.0,30.0,,,,,,,7.712614798515001e-21,7.712614798515001e-21,2.845300332410261e-06,2.845300332410261e-06,,,63.27719600282865,63.27719600282865,25.67613748055917,25.67613748055917,23.1553141841182,23.1553141841182,118.90712917751736,118.90712917751736,-6.283000416562713,-6.283000416562713,,,0.1468421949806281,0.1468421949806281,0.0,0.0,-0.169002722149303,-0.169002722149303,0,False
AP0001,Reducción,1,0.9523968418102317,4.2169,1.0382604275382346,-0.0404210819767459,0.0245222656033452,1229.411981736617,1226.1904199715752,1226.245680733815,0.3187827032548421,0.3170818873816046,-533.9184136962708,-531.3119792975411,2.606434398729675,0.7196651468512923,0.7238159476218701,-2.406414641340473,-2.3511538791006945,1067.0205257934042,1073.1747624409109,-791.4524764309529,-789.5397481682219,-70.5020548531296,-72.45043209368282,-112.4784006435093,-112.58892216798904,-626.5060075620833,-626.5060075620833,-0.0,-3.401631746475009,25.0,25.0,,,,,,,1.2368056081289562e-08,1.2368056081289562e-08,3.246143692322738e-23,3.246143692322738e-23,,,37.86293647961739,39.34207632456045,24.165946777343752,24.33154202830529,20.195696682400172,20.09672066701312,119.80885416666668,121.427352241311,-6.158123090955667,-6.301736682686808,,,0.3984338977957385,0.4139989730012209,465.8227630570296,502.8012591806062,-0.0876526894932519,-0.0874408564628542,0,False
AP0001,Reducción,2,0.9831435191008217,1.5704,0.2044844413764346,-0.0550257577292415,-0.0812275751659004,1230.795367123941,1228.7802204087193,1227.2646476965028,0.3112541019045946,0.3160824088017798,-656.7976349998717,-637.229824914325,19.567810085546625,0.6346603773952672,0.6185053110960234,-0.631761327897689,-2.1473340401142487,940.9871417998104,917.0346308129076,-820.4321052455475,-783.7061295571918,-33.18866247425382,-29.42546251459312,-117.6580015177974,-114.6268560933645,-626.5060075620831,-626.5060075620833,-0.0,-0.0,20.0,20.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,18.906451900421622,15.424363315090996,19.694319746229382,18.695862745700417,12.328093630472818,13.917907760409374,116.94646470811632,121.57874807465092,-6.3515478206869895,5.50314096940634,,,0.4494783383785207,0.3666958364228617,207.8923659320388,138.2505942254262,-0.0908621587687416,-0.0867947881568448,0,False
AP0001,Reducción,3,0.9862602058170736,1.3076,,,,1235.7334422125457,1232.9379194509024,1232.993180213142,0.3539168011576538,0.3556156118652012,-735.5726246943746,-729.167931128461,6.40469356591359,0.598127737147315,0.6020821384302196,2.142552326961224,2.1978130892010013,886.8215660781809,892.6846085702955,-857.9683460411409,-856.1471470985305,-11.946437567167813,-13.11546391149974,-125.97339960216368,-126.08392112664296,-626.5060075620831,-626.5060075620833,-0.0,-0.0,15.0,15.0,,,,,,,8.080525657587182e-24,8.080525657587182e-24,3.246143692322738e-23,3.246143692322738e-23,,,4.354313337802887,5.83345318274595,17.021396597403065,17.1869918483646,6.807160633228444,6.70818461784139,118.99402542679398,120.6125235014383,-6.600184682535845,-6.799238529365329,,,0.0952502271843864,0.1276062832001886,0.0,0.0,-0.0950192655530137,-0.094817569317073,0,False
