muestra,spec,y,variable,coef,lo,hi,p,n,r2adj,sd_x
total,ley_F6+heel,recuperacion_refinada_pct,F_lnirf_F0,8.949009149793543,6.995367341456154,10.902650958130932,2.758107189425583e-19,360,0.1565327590475144,0.19984869589847085
total,ley_F6+heel,f_dross,ln_ley_sn_F6,-0.031230356853908483,-0.04636109010797308,-0.016099623599843883,5.2226397738052364e-05,360,0.12548005028048959,0.25810324787674893
total,ley_F6+heel,f_dross,F_lnirf_F0,-0.04945133613389616,-0.06903764130513085,-0.029865030962661465,7.478745956687558e-07,360,0.12548005028048959,0.19984869589847085
total,ley_F6+heel,f_polvo,ln_ley_sn_F6,0.004655817829415966,-0.007283145819152462,0.016594781477984395,0.4446742458421672,360,0.07124778824520195,0.25810324787674893
total,ley_F6+heel,f_polvo,F_lnirf_F0,-0.03914342835931449,-0.05481126461082567,-0.023475592107803304,9.749058929419667e-07,360,0.07124778824520195,0.19984869589847085
total,ley_F6+heel,sn_perdido_escoria_frac,ln_ley_sn_F6,0.004746953739865015,0.001441416897248421,0.008052490582481609,0.004883364248625413,360,0.06846744002576388,0.25810324787674893
total,ley_F6+heel,sn_perdido_escoria_frac,F_lnirf_F0,-0.003204445068776966,-0.008577194095660549,0.0021683039581066165,0.24241463149825826,360,0.06846744002576388,0.19984869589847085
total,suma_ln_sn_dep(ref),recuperacion_refinada_pct,F_sum_m6_ln_sn_dep,-0.6883141796394763,-1.4453484943320154,0.06872013505306285,0.07474150884546071,360,0.017825800747949594,0.6437373693165293
total,suma_ln_sn_dep(ref),f_dross,F_sum_m6_ln_sn_dep,0.014406387624333845,0.007636414559291599,0.02117636068937609,3.0357207343213085e-05,360,0.08689040732846998,0.6437373693165293
total,suma_ln_sn_dep(ref),f_polvo,F_sum_m6_ln_sn_dep,-0.005860703631572857,-0.011265942074093767,-0.00045546518905194636,0.03357679061253229,360,0.030046846876338074,0.6437373693165293
total,suma_ln_sn_dep(ref),sn_perdido_escoria_frac,F_sum_m6_ln_sn_dep,-0.00219276163282876,-0.003472196108799834,-0.0009133271568576857,0.0007819997692745447,360,0.06702132476652745,0.6437373693165293
