,frac_var,media_pp
Sn_R0,0.18259951860579002,4.923633233278785
Sn_R1,-0.007366717359216699,1.679273448031988
Sn_R23,0.20282958200255025,1.7448931864096575
FeO_R0,0.11670025253111727,-2.7053587564364228
FeO_R1,0.2332761280707463,-1.1959617831283964
FeO_R23,0.27196123614901274,-1.8688949945381417
