kpi,sd,media
recuperacion_refinada_pct,4.497700999883155,68.2799285835411
rendimiento_proxy_batch,4.5845502493381325,69.3017087262218
recuperacion_real_pct,5.18679339710984,69.50394733650309
f_metal,0.045845502493381325,0.6930170872622179
